time,0_rod(payload_bars compound_0msTde).X,0_rod(payload_bars compound_0msTde).Y,0_rod(payload_bars compound_0msTde).Z,0_rod(payload_bars compound_0msTde).Euler1,0_rod(payload_bars compound_0msTde).Euler2,0_rod(payload_bars compound_0msTde).Euler3,0_rod(payload_bars compound_0msTde).mass,1_rod(payload_bars compound_0msTde).X,1_rod(payload_bars compound_0msTde).Y,1_rod(payload_bars compound_0msTde).Z,1_rod(payload_bars compound_0msTde).Euler1,1_rod(payload_bars compound_0msTde).Euler2,1_rod(payload_bars compound_0msTde).Euler3,1_rod(payload_bars compound_0msTde).mass,2_rod(payload_bars compound_0msTde).X,2_rod(payload_bars compound_0msTde).Y,2_rod(payload_bars compound_0msTde).Z,2_rod(payload_bars compound_0msTde).Euler1,2_rod(payload_bars compound_0msTde).Euler2,2_rod(payload_bars compound_0msTde).Euler3,2_rod(payload_bars compound_0msTde).mass,3_rod(payload_bars compound_0msTde).X,3_rod(payload_bars compound_0msTde).Y,3_rod(payload_bars compound_0msTde).Z,3_rod(payload_bars compound_0msTde).Euler1,3_rod(payload_bars compound_0msTde).Euler2,3_rod(payload_bars compound_0msTde).Euler3,3_rod(payload_bars compound_0msTde).mass,4_rod(payload_bars compound_0msTde).X,4_rod(payload_bars compound_0msTde).Y,4_rod(payload_bars compound_0msTde).Z,4_rod(payload_bars compound_0msTde).Euler1,4_rod(payload_bars compound_0msTde).Euler2,4_rod(payload_bars compound_0msTde).Euler3,4_rod(payload_bars compound_0msTde).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.8684,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,143.019,463.574,20.977,-2.6725,0.810559,2.11888,0.199491,138.665,460.876,15.513,-2.49812,0.774287,2.19622,0.199491,139.85,461.599,18.1523,-2.4736,0.867011,-2.46459,0.199491,142.566,460.8,15.8825,-2.41448,0.915683,-2.49165,0.199491,141.647,459.744,17.4351,3.0564,-0.639801,-1.14128,0.199645,141.523,463.668,16.6343,2.88014,-0.580023,-1.04651,0.199491,
2.8785,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,143.474,463.789,21.0474,-2.72088,0.842229,2.07821,0.199491,139.184,461.021,15.5583,-2.48433,0.780171,2.20293,0.199491,140.342,461.768,18.2047,-2.4644,0.862869,-2.46224,0.199491,143.085,460.991,15.9553,-2.38078,0.929287,-2.4684,0.199491,142.166,459.93,17.5024,3.06408,-0.632258,-1.13685,0.199645,142.005,463.855,16.6911,2.88898,-0.571478,-1.04402,0.199491,
2.8886,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,143.93,463.995,21.1176,-2.76885,0.870884,2.03626,0.199491,139.704,461.156,15.6038,-2.47132,0.786408,2.20916,0.199491,140.835,461.928,18.2572,-2.45798,0.856504,-2.46197,0.199491,143.605,461.173,16.0284,-2.34951,0.940033,-2.44694,0.199491,142.684,460.107,17.57,3.06866,-0.623614,-1.13054,0.199645,142.486,464.032,16.7477,2.89947,-0.563788,-1.04242,0.199491,
2.8987,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,144.385,464.19,21.1876,-2.81345,0.895887,1.99557,0.199491,140.224,461.281,15.6491,-2.45884,0.792918,2.21504,0.199491,141.327,462.078,18.3099,-2.45379,0.848268,-2.46326,0.199491,144.125,461.344,16.1014,-2.32123,0.947955,-2.42773,0.199491,143.203,460.273,17.6374,3.07026,-0.613809,-1.12245,0.199645,142.968,464.199,16.8046,2.91291,-0.557666,-1.04222,0.199491,
2.9088,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,144.84,464.376,21.2574,-2.85038,0.916705,1.9598,0.199491,140.744,461.396,15.6943,-2.44694,0.799701,2.22056,0.199491,141.819,462.217,18.363,-2.45155,0.838368,-2.46585,0.199491,144.644,461.505,16.174,-2.29875,0.951486,-2.41318,0.199491,143.721,460.429,17.7046,3.06854,-0.602603,-1.11254,0.199645,143.449,464.355,16.8619,2.93238,-0.554602,-1.04503,0.199491,
2.9189,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,145.295,464.551,21.3272,-2.87578,0.933341,1.93246,0.199491,141.265,461.501,15.7396,-2.43604,0.806898,2.22538,0.199491,142.312,462.347,18.4162,-2.45107,0.826896,-2.46966,0.199491,145.164,461.657,16.2464,-2.28201,0.951044,-2.40315,0.199491,144.238,460.576,17.772,3.06248,-0.589433,-1.10027,0.199645,143.93,464.502,16.919,2.9539,-0.552611,-1.04878,0.199491,
2.929,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,145.75,464.716,21.3969,-2.89192,0.947203,1.91207,0.199491,141.785,461.596,15.7852,-2.42581,0.814363,2.22974,0.199491,142.804,462.467,18.4693,-2.45115,0.814805,-2.47378,0.199491,145.684,461.798,16.3187,-2.26886,0.948276,-2.39597,0.199491,144.756,460.712,17.8395,3.05434,-0.575099,-1.08708,0.199645,144.412,464.639,16.976,2.97628,-0.551103,-1.05281,0.199491,
2.9391,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,146.204,464.871,21.4665,-2.90281,0.959526,1.8956,0.199491,142.307,461.681,15.8308,-2.41573,0.821887,2.23399,0.199491,143.297,462.576,18.5227,-2.4511,0.802657,-2.47764,0.199491,146.205,461.93,16.391,-2.25842,0.943831,-2.39092,0.199491,145.273,460.838,17.9071,3.04616,-0.560424,-1.0741,0.199645,144.893,464.766,17.0328,2.99919,-0.549897,-1.05697,0.199491,
2.9492,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,146.659,465.016,21.5361,-2.90858,0.970553,1.88311,0.199491,142.828,461.756,15.8765,-2.40562,0.829394,2.23827,0.199491,143.789,462.676,18.5761,-2.45059,0.790768,-2.48102,0.199491,146.725,462.052,16.4633,-2.25046,0.937887,-2.38779,0.199491,145.79,460.954,17.9747,3.03834,-0.54556,-1.06155,0.199645,145.374,464.884,17.0895,3.02205,-0.54877,-1.06091,0.199491,
2.9593,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,147.113,465.151,21.6056,-2.9074,0.980142,1.87621,0.199491,143.35,461.821,15.9223,-2.39525,0.836756,2.24274,0.199491,144.281,462.765,18.6297,-2.44894,0.779763,-2.48346,0.199491,147.245,462.163,16.5356,-2.24616,0.929681,-2.38747,0.199491,146.308,461.06,18.0423,3.03147,-0.530825,-1.04976,0.199645,145.855,464.991,17.1459,3.04499,-0.547777,-1.06467,0.199491,
2.9694,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,147.568,465.276,21.6752,-2.89325,0.987393,1.88004,0.199491,143.872,461.876,15.9682,-2.38429,0.843744,2.24765,0.199491,144.773,462.844,18.6834,-2.44485,0.77094,-2.48408,0.199491,147.766,462.266,16.6078,-2.2452,0.919335,-2.38965,0.199491,146.824,461.156,18.11,3.02625,-0.516639,-1.03901,0.199645,146.335,465.088,17.2021,3.06775,-0.546766,-1.06821,0.199491,
2.9795,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,148.022,465.391,21.7448,-2.86706,0.992463,1.89397,0.199491,144.394,461.921,16.0144,-2.37237,0.850152,2.25329,0.199491,145.265,462.913,18.737,-2.43754,0.765074,-2.48241,0.199491,148.286,462.358,16.68,-2.24721,0.906997,-2.39399,0.199491,147.341,461.242,18.1777,3.02327,-0.503393,-1.02957,0.199645,146.816,465.176,17.258,3.0901,-0.545638,-1.07137,0.199491,
2.9896,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,148.476,465.496,21.8143,-2.83124,0.995541,1.9161,0.199491,144.917,461.956,16.0608,-2.3596,0.856099,2.25958,0.199491,145.757,462.972,18.7908,-2.42846,0.760865,-2.47945,0.199491,148.807,462.44,16.7521,-2.25136,0.893104,-2.39975,0.199491,147.858,461.318,18.2455,3.02258,-0.491205,-1.02135,0.199645,147.297,465.253,17.3136,3.11199,-0.544402,-1.07413,0.199491,
2.9997,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,148.93,465.59,21.8838,-2.78858,0.996848,1.94411,0.199491,145.44,461.981,16.1072,-2.34619,0.861698,2.26639,0.199491,146.249,463.021,18.8447,-2.41811,0.757832,-2.4756,0.199491,149.328,462.512,16.8243,-2.25654,0.878334,-2.40605,0.199491,148.374,461.384,18.3132,3.02363,-0.479868,-1.01403,0.199645,147.777,465.32,17.3691,3.13343,-0.543091,-1.07649,0.199491,
3.0098,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,149.384,465.675,21.9533,-2.73915,0.996033,1.97793,0.199491,145.963,461.996,16.1538,-2.33185,0.866759,2.27393,0.199491,146.741,463.06,18.8987,-2.40568,0.756711,-2.47026,0.199491,149.849,462.575,16.8964,-2.26231,0.862956,-2.41254,0.199491,148.891,461.44,18.381,3.02665,-0.469576,-1.00765,0.199645,148.257,465.378,17.4245,-3.12912,-0.541534,-1.07827,0.199491,
3.0199,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,149.838,465.749,22.0227,-2.68012,0.991852,2.01991,0.199491,146.487,462.001,16.2005,-2.31605,0.870994,2.28262,0.199491,147.232,463.089,18.9528,-2.39077,0.757792,-2.46319,0.199491,150.37,462.628,16.9686,-2.26845,0.847078,-2.41901,0.199491,149.407,461.485,18.4486,3.03332,-0.461344,-1.00291,0.199645,148.738,465.426,17.4795,-3.10967,-0.539533,-1.07934,0.199491,
3.03,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,150.292,465.813,22.0921,-2.61039,0.982988,2.07088,0.199491,147.011,461.996,16.2474,-2.29807,0.874045,2.29302,0.199491,147.724,463.107,19.0072,-2.37331,0.761061,-2.45439,0.199491,150.89,462.671,17.0412,-2.27421,0.831277,-2.42495,0.199491,149.923,461.521,18.5163,3.04583,-0.456522,-1.00069,0.199645,149.218,465.463,17.5339,-3.0917,-0.536953,-1.07956,0.199491,
3.0401,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,150.746,465.867,22.1613,-2.52785,0.96719,2.13232,0.199491,147.535,461.982,16.2943,-2.27586,0.874684,2.30674,0.199491,148.215,463.116,19.0617,-2.3522,0.767317,-2.44299,0.199491,151.411,462.703,17.1139,-2.27788,0.816943,-2.42914,0.199491,150.44,461.547,18.5838,3.06502,-0.455665,-1.00131,0.199645,149.699,465.491,17.5886,-3.07989,-0.531706,-1.07644,0.199491,
3.0502,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,151.199,465.912,22.2303,-2.43183,0.941591,2.20426,0.199491,148.06,461.957,16.3413,-2.24895,0.872338,2.3241,0.199491,148.706,463.114,19.1164,-2.32275,0.780147,-2.42563,0.199491,151.931,462.726,17.1867,-2.27707,0.806161,-2.4299,0.199491,150.956,461.562,18.651,3.09226,-0.459543,-1.00532,0.199645,150.179,465.509,17.643,-3.07669,-0.522487,-1.06895,0.199491,
3.0603,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,151.652,465.945,22.2992,-2.32613,0.904027,2.28275,0.199491,148.585,461.922,16.3886,-2.21744,0.866691,2.34503,0.199491,149.197,463.103,19.1711,-2.28177,0.80102,-2.39999,0.199491,152.452,462.74,17.2596,-2.26952,0.800842,-2.42558,0.199491,151.472,461.568,18.7183,3.12834,-0.468494,-1.01317,0.199645,150.66,465.517,17.6971,-3.08149,-0.509344,-1.0576,0.199491,
3.0704,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,152.105,465.969,22.3676,-2.2183,0.854552,2.36075,0.199491,149.111,461.877,16.4362,-2.18268,0.858103,2.36843,0.199491,149.689,463.082,19.226,-2.22697,0.829728,-2.36381,0.199491,152.972,462.743,17.3327,-2.25188,0.803592,-2.41388,0.199491,151.988,461.564,18.7854,-3.11434,-0.479833,-1.02298,0.199645,151.14,465.514,17.7511,-3.09609,-0.490927,-1.04187,0.199491,
3.0805,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,152.558,465.981,22.4353,-2.1192,0.798432,2.4294,0.199491,149.637,461.822,16.4842,-2.14756,0.848135,2.39208,0.199491,150.18,463.05,19.2811,-2.15835,0.863593,-2.31645,0.199491,153.493,462.736,17.4061,-2.21794,0.81837,-2.39025,0.199491,152.504,461.55,18.8524,-3.07902,-0.488339,-1.03037,0.199645,151.62,465.502,17.8052,-3.11825,-0.467773,-1.02328,0.199491,
3.0906,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,153.009,465.983,22.502,-2.04485,0.751976,2.47796,0.199491,150.163,461.758,16.533,-2.11949,0.842098,2.4104,0.199491,150.673,463.009,19.336,-2.08945,0.892811,-2.26776,0.199491,154.013,462.72,17.4796,-2.16213,0.846609,-2.35008,0.199491,153.02,461.527,18.9195,-3.06733,-0.484424,-1.02662,0.199645,152.1,465.479,17.8593,-3.13521,-0.446558,-1.00779,0.199491,
3.1007,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,153.461,465.975,22.5679,-2.01338,0.740909,2.49634,0.199491,150.691,461.685,16.5829,-2.10784,0.847865,2.41646,0.199491,151.166,462.957,19.3905,-2.05309,0.90226,-2.2438,0.199491,154.533,462.694,17.5534,-2.09511,0.877744,-2.3007,0.199491,153.535,461.494,18.9869,-3.08933,-0.461961,-1.00761,0.199645,152.58,465.445,17.9133,-3.12448,-0.440772,-1.00445,0.199491,
3.1108,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,153.911,465.955,22.6327,-2.03608,0.780713,2.47764,0.199491,151.219,461.603,16.6336,-2.11035,0.864427,2.41172,0.199491,151.66,462.895,19.4442,-2.06698,0.886037,-2.25901,0.199491,155.05,462.659,17.6278,-2.05695,0.889212,-2.27307,0.199491,154.051,461.452,19.0548,-3.11765,-0.434509,-0.986924,0.199645,153.061,465.4,17.9669,-3.08365,-0.452275,-1.01383,0.199491,
3.1209,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,154.361,465.923,22.6959,-2.11017,0.858374,2.4197,0.199491,151.749,461.512,16.6854,-2.10833,0.877711,2.41017,0.199491,152.155,462.824,19.4976,-2.10953,0.852884,-2.2956,0.199491,155.565,462.614,17.7032,-2.07233,0.87111,-2.28686,0.199491,154.567,461.401,19.1229,-3.1094,-0.428153,-0.982267,0.199645,153.542,465.344,18.0202,-3.0485,-0.460526,-1.02083,0.199491,
3.131,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,154.81,465.88,22.7563,-2.19383,0.929057,2.34973,0.199491,152.279,461.414,16.7392,-2.08398,0.874307,2.42575,0.199491,152.652,462.742,19.5504,-2.12743,0.831954,-2.31255,0.199491,156.079,462.56,17.7791,-2.10751,0.840466,-2.31533,0.199491,155.083,461.342,19.1914,-3.06544,-0.443436,-0.992567,0.199645,154.023,465.275,18.0742,-3.05532,-0.445555,-1.00942,0.199491,
3.1411,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,155.256,465.824,22.8143,-2.20445,0.949212,2.33604,0.199491,152.811,461.307,16.7951,-2.04366,0.857573,2.45341,0.199491,153.152,462.65,19.6021,-2.08443,0.847233,-2.28398,0.199491,156.591,462.496,17.8549,-2.1078,0.829941,-2.31738,0.199491,155.597,461.273,19.2608,-3.0347,-0.450755,-0.997527,0.199645,154.505,465.195,18.1285,-3.08247,-0.418231,-0.989866,0.199491,
3.1512,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,155.703,465.756,22.8704,-2.11462,0.907905,2.40335,0.199491,153.344,461.192,16.8525,-2.01495,0.849212,2.47202,0.199491,153.654,462.548,19.6531,-2.00553,0.879223,-2.22756,0.199491,157.1,462.422,17.9314,-2.04752,0.855133,-2.2746,0.199491,156.113,461.197,19.3311,-3.04916,-0.431239,-0.983431,0.199645,154.987,465.103,18.1825,-3.07651,-0.410125,-0.984172,0.199491,
3.1613,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,156.148,465.676,22.9237,-1.99305,0.82868,2.49259,0.199491,153.877,461.07,16.9114,-2.0092,0.860007,2.47325,0.199491,154.156,462.436,19.7036,-1.95094,0.895264,-2.18901,0.199491,157.606,462.339,18.009,-1.97151,0.884506,-2.21934,0.199491,156.628,461.112,19.4023,-3.07231,-0.40544,-0.96664,0.199645,155.47,464.999,18.2364,-3.03447,-0.423952,-0.992973,0.199491,
3.1714,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,156.592,465.583,22.9744,-1.91092,0.76564,2.5488,0.199491,154.412,460.939,16.972,-2.01035,0.875994,2.46904,0.199491,154.661,462.314,19.7538,-1.96275,0.880345,-2.20188,0.199491,158.111,462.247,18.0869,-1.94326,0.887995,-2.20064,0.199491,157.143,461.019,19.4738,-3.05979,-0.401687,-0.9643,0.199645,155.954,464.883,18.2907,-3.00479,-0.430378,-0.996945,0.199491,
3.1815,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,157.035,465.479,23.0232,-1.88723,0.758088,2.56319,0.199491,154.947,460.801,17.0343,-1.99547,0.87853,2.47699,0.199491,155.168,462.183,19.8031,-2.00631,0.848848,-2.23826,0.199491,158.614,462.145,18.1647,-1.97081,0.864771,-2.22524,0.199491,157.658,460.917,19.5463,-3.01949,-0.415521,-0.973066,0.199645,156.438,464.756,18.3453,-3.01539,-0.412922,-0.984156,0.199491,
3.1916,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,157.477,465.363,23.0705,-1.91136,0.801764,2.54416,0.199491,155.483,460.654,17.0977,-1.96198,0.865339,2.49911,0.199491,155.677,462.041,19.8518,-2.02754,0.826895,-2.25682,0.199491,159.116,462.033,18.2424,-2.00621,0.835694,-2.25522,0.199491,158.172,460.806,19.6199,-2.99007,-0.422348,-0.977804,0.199645,156.922,464.617,18.3996,-3.03833,-0.38712,-0.966883,0.199491,
3.2017,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,157.92,465.235,23.1165,-1.96509,0.868862,2.50164,0.199491,156.019,460.498,17.1618,-1.92497,0.848046,2.52367,0.199491,156.185,461.889,19.9008,-2.01204,0.824662,-2.24803,0.199491,159.615,461.912,18.3207,-2.00867,0.823284,-2.26023,0.199491,158.687,460.686,19.6936,-2.99011,-0.410854,-0.970485,0.199645,157.407,464.467,18.4539,-3.04149,-0.373244,-0.957669,0.199491,
3.2118,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,158.362,465.096,23.1611,-2.02461,0.931019,2.45161,0.199491,156.556,460.332,17.2264,-1.89557,0.836663,2.54233,0.199491,156.695,461.728,19.9501,-1.96506,0.838668,-2.21598,0.199491,160.114,461.78,18.3992,-1.97596,0.830075,-2.23942,0.199491,159.201,460.557,19.7674,-3.00693,-0.388318,-0.956754,0.199645,157.892,464.307,18.5083,-3.02062,-0.375042,-0.9573,0.199491,
3.2219,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,158.804,464.946,23.205,-2.07019,0.975626,2.41041,0.199491,157.093,460.158,17.2915,-1.87532,0.833309,2.55411,0.199491,157.205,461.557,19.9995,-1.89911,0.859639,-2.1694,0.199491,160.614,461.639,18.4774,-1.92472,0.845389,-2.20471,0.199491,159.714,460.418,19.8415,-3.02312,-0.365446,-0.943829,0.199645,158.378,464.136,18.5628,-2.98868,-0.384165,-0.960981,0.199491,
