time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_UEv9LJ).X,6_rod(payload_bars compound_UEv9LJ).Y,6_rod(payload_bars compound_UEv9LJ).Z,6_rod(payload_bars compound_UEv9LJ).Euler1,6_rod(payload_bars compound_UEv9LJ).Euler2,6_rod(payload_bars compound_UEv9LJ).Euler3,6_rod(payload_bars compound_UEv9LJ).mass,7_rod(payload_bars compound_UEv9LJ).X,7_rod(payload_bars compound_UEv9LJ).Y,7_rod(payload_bars compound_UEv9LJ).Z,7_rod(payload_bars compound_UEv9LJ).Euler1,7_rod(payload_bars compound_UEv9LJ).Euler2,7_rod(payload_bars compound_UEv9LJ).Euler3,7_rod(payload_bars compound_UEv9LJ).mass,8_rod(payload_bars compound_UEv9LJ).X,8_rod(payload_bars compound_UEv9LJ).Y,8_rod(payload_bars compound_UEv9LJ).Z,8_rod(payload_bars compound_UEv9LJ).Euler1,8_rod(payload_bars compound_UEv9LJ).Euler2,8_rod(payload_bars compound_UEv9LJ).Euler3,8_rod(payload_bars compound_UEv9LJ).mass,9_rod(payload_bars compound_UEv9LJ).X,9_rod(payload_bars compound_UEv9LJ).Y,9_rod(payload_bars compound_UEv9LJ).Z,9_rod(payload_bars compound_UEv9LJ).Euler1,9_rod(payload_bars compound_UEv9LJ).Euler2,9_rod(payload_bars compound_UEv9LJ).Euler3,9_rod(payload_bars compound_UEv9LJ).mass,10_rod(payload_bars compound_UEv9LJ).X,10_rod(payload_bars compound_UEv9LJ).Y,10_rod(payload_bars compound_UEv9LJ).Z,10_rod(payload_bars compound_UEv9LJ).Euler1,10_rod(payload_bars compound_UEv9LJ).Euler2,10_rod(payload_bars compound_UEv9LJ).Euler3,10_rod(payload_bars compound_UEv9LJ).mass,
2.6159,0.703037,2.08436,0.466601,-3.11323,0.667052,-0.794878,0.0199491,0.0642285,2.08951,-0.191954,2.34338,0.523392,-1.13042,0.0199491,0.221632,2.003,0.0726854,3.01167,0.172252,0.27843,0.0199491,0.27285,2.36247,0.23375,-2.95274,1.03305,1.00891,0.0199491,0.615384,2.43694,0.0480855,0.586907,0.511637,-1.25007,0.0199645,0.19383,1.96388,0.350862,0.093694,0.796349,-1.42822,0.0199491,0.687442,1.9246,-0.236952,3.05258,-0.527186,1.61567,0.256021,0.687442,1.9246,-0.236952,3.05258,-0.527186,1.61567,0.256021,0.687442,1.9246,-0.236952,3.05258,-0.527186,1.61567,0.256021,0.687442,1.9246,-0.236952,3.05258,-0.527186,1.61567,0.256021,0.687442,1.9246,-0.236952,3.05258,-0.527186,1.61567,0.256021,
2.626,0.703132,2.08438,0.466688,-3.11312,0.66684,-0.794782,0.0199491,0.0641979,2.08949,-0.191761,2.34365,0.523237,-1.1302,0.0199491,0.221654,2.00299,0.0728575,3.01172,0.17197,0.27853,0.0199491,0.272877,2.36247,0.233893,-2.95252,1.03291,1.00908,0.0199491,0.615381,2.43694,0.0481564,0.587135,0.511752,-1.24987,0.0199645,0.193903,1.96389,0.351041,0.0937191,0.796551,-1.42828,0.0199491,0.687417,1.9246,-0.236842,3.05256,-0.527389,1.61569,0.256021,0.687417,1.9246,-0.236842,3.05256,-0.527389,1.61569,0.256021,0.687417,1.9246,-0.236842,3.05256,-0.527389,1.61569,0.256021,0.687417,1.9246,-0.236842,3.05256,-0.527389,1.61569,0.256021,0.687417,1.9246,-0.236842,3.05256,-0.527389,1.61569,0.256021,
2.6361,0.703228,2.0844,0.466774,-3.11301,0.666628,-0.794686,0.0199491,0.0641669,2.08947,-0.191567,2.34392,0.523083,-1.12998,0.0199491,0.221675,2.00299,0.0730295,3.01177,0.171687,0.278631,0.0199491,0.272904,2.36247,0.234036,-2.95231,1.03277,1.00924,0.0199491,0.615379,2.43694,0.0482272,0.587364,0.511868,-1.24966,0.0199645,0.193976,1.9639,0.35122,0.0937438,0.796753,-1.42833,0.0199491,0.687391,1.9246,-0.236733,3.05255,-0.527593,1.61572,0.256021,0.687391,1.9246,-0.236733,3.05255,-0.527593,1.61572,0.256021,0.687391,1.9246,-0.236733,3.05255,-0.527593,1.61572,0.256021,0.687391,1.9246,-0.236733,3.05255,-0.527593,1.61572,0.256021,0.687391,1.9246,-0.236733,3.05255,-0.527593,1.61572,0.256021,
2.6462,0.703323,2.08442,0.466859,-3.1129,0.666416,-0.79459,0.0199491,0.0641355,2.08945,-0.191374,2.34419,0.522929,-1.12975,0.0199491,0.221697,2.00299,0.0732012,3.01182,0.171404,0.278732,0.0199491,0.272931,2.36246,0.234179,-2.95209,1.03263,1.00941,0.0199491,0.615376,2.43695,0.0482978,0.587593,0.511984,-1.24945,0.0199645,0.194049,1.96391,0.351398,0.0937682,0.796955,-1.42838,0.0199491,0.687365,1.9246,-0.236624,3.05253,-0.527798,1.61574,0.256021,0.687365,1.9246,-0.236624,3.05253,-0.527798,1.61574,0.256021,0.687365,1.9246,-0.236624,3.05253,-0.527798,1.61574,0.256021,0.687365,1.9246,-0.236624,3.05253,-0.527798,1.61574,0.256021,0.687365,1.9246,-0.236624,3.05253,-0.527798,1.61574,0.256021,
2.6563,0.703417,2.08444,0.466945,-3.11279,0.666203,-0.794494,0.0199491,0.0641037,2.08943,-0.191181,2.34446,0.522774,-1.12953,0.0199491,0.221717,2.00299,0.0733729,3.01187,0.17112,0.278832,0.0199491,0.272957,2.36246,0.234322,-2.95188,1.03248,1.00957,0.0199491,0.615373,2.43695,0.0483683,0.587821,0.5121,-1.24925,0.0199645,0.194122,1.96392,0.351576,0.0937923,0.797157,-1.42844,0.0199491,0.687338,1.9246,-0.236514,3.05251,-0.528002,1.61576,0.256021,0.687338,1.9246,-0.236514,3.05251,-0.528002,1.61576,0.256021,0.687338,1.9246,-0.236514,3.05251,-0.528002,1.61576,0.256021,0.687338,1.9246,-0.236514,3.05251,-0.528002,1.61576,0.256021,0.687338,1.9246,-0.236514,3.05251,-0.528002,1.61576,0.256021,
2.6664,0.703512,2.08446,0.46703,-3.11268,0.66599,-0.794398,0.0199491,0.0640715,2.08942,-0.190988,2.34473,0.522619,-1.12931,0.0199491,0.221738,2.00298,0.0735443,3.01192,0.170836,0.278933,0.0199491,0.272983,2.36246,0.234465,-2.95166,1.03234,1.00974,0.0199491,0.615369,2.43695,0.0484387,0.58805,0.512216,-1.24904,0.0199645,0.194195,1.96392,0.351755,0.0938163,0.79736,-1.42849,0.0199491,0.687311,1.9246,-0.236406,3.0525,-0.528207,1.61579,0.256021,0.687311,1.9246,-0.236406,3.0525,-0.528207,1.61579,0.256021,0.687311,1.9246,-0.236406,3.0525,-0.528207,1.61579,0.256021,0.687311,1.9246,-0.236406,3.0525,-0.528207,1.61579,0.256021,0.687311,1.9246,-0.236406,3.0525,-0.528207,1.61579,0.256021,
2.6765,0.703606,2.08449,0.467115,-3.11257,0.665776,-0.794303,0.0199491,0.0640389,2.0894,-0.190795,2.34499,0.522464,-1.12908,0.0199491,0.221758,2.00298,0.0737157,3.01197,0.170551,0.279033,0.0199491,0.273008,2.36245,0.234608,-2.95144,1.0322,1.0099,0.0199491,0.615365,2.43696,0.0485089,0.588279,0.512333,-1.24883,0.0199645,0.194267,1.96393,0.351933,0.0938401,0.797564,-1.42855,0.0199491,0.687283,1.92461,-0.236297,3.05248,-0.528412,1.61581,0.256021,0.687283,1.92461,-0.236297,3.05248,-0.528412,1.61581,0.256021,0.687283,1.92461,-0.236297,3.05248,-0.528412,1.61581,0.256021,0.687283,1.92461,-0.236297,3.05248,-0.528412,1.61581,0.256021,0.687283,1.92461,-0.236297,3.05248,-0.528412,1.61581,0.256021,
2.6866,0.7037,2.08451,0.467199,-3.11246,0.665562,-0.794207,0.0199491,0.0640059,2.08938,-0.190601,2.34526,0.522309,-1.12886,0.0199491,0.221778,2.00298,0.0738868,3.01202,0.170265,0.279134,0.0199491,0.273033,2.36245,0.23475,-2.95123,1.03206,1.01007,0.0199491,0.615361,2.43696,0.048579,0.588507,0.512449,-1.24862,0.0199645,0.194339,1.96394,0.35211,0.0938637,0.797767,-1.4286,0.0199491,0.687255,1.92461,-0.236189,3.05247,-0.528617,1.61584,0.256021,0.687255,1.92461,-0.236189,3.05247,-0.528617,1.61584,0.256021,0.687255,1.92461,-0.236189,3.05247,-0.528617,1.61584,0.256021,0.687255,1.92461,-0.236189,3.05247,-0.528617,1.61584,0.256021,0.687255,1.92461,-0.236189,3.05247,-0.528617,1.61584,0.256021,
2.6967,0.703794,2.08453,0.467284,-3.11235,0.665348,-0.794112,0.0199491,0.0639725,2.08936,-0.190408,2.34553,0.522154,-1.12864,0.0199491,0.221798,2.00298,0.0740578,3.01207,0.16998,0.279234,0.0199491,0.273058,2.36245,0.234893,-2.95101,1.03191,1.01023,0.0199491,0.615357,2.43696,0.0486489,0.588736,0.512566,-1.24842,0.0199645,0.194411,1.96395,0.352288,0.0938873,0.797971,-1.42866,0.0199491,0.687227,1.92461,-0.236081,3.05245,-0.528823,1.61586,0.256021,0.687227,1.92461,-0.236081,3.05245,-0.528823,1.61586,0.256021,0.687227,1.92461,-0.236081,3.05245,-0.528823,1.61586,0.256021,0.687227,1.92461,-0.236081,3.05245,-0.528823,1.61586,0.256021,0.687227,1.92461,-0.236081,3.05245,-0.528823,1.61586,0.256021,
2.7068,0.703887,2.08455,0.467368,-3.11224,0.665133,-0.794017,0.0199491,0.0639387,2.08934,-0.190215,2.34579,0.521999,-1.12842,0.0199491,0.221817,2.00297,0.0742287,3.01212,0.169693,0.279334,0.0199491,0.273083,2.36244,0.235036,-2.95079,1.03177,1.0104,0.0199491,0.615352,2.43697,0.0487187,0.588965,0.512682,-1.24821,0.0199645,0.194483,1.96395,0.352465,0.0939108,0.798175,-1.42871,0.0199491,0.687198,1.92461,-0.235973,3.05243,-0.529029,1.61588,0.256021,0.687198,1.92461,-0.235973,3.05243,-0.529029,1.61588,0.256021,0.687198,1.92461,-0.235973,3.05243,-0.529029,1.61588,0.256021,0.687198,1.92461,-0.235973,3.05243,-0.529029,1.61588,0.256021,0.687198,1.92461,-0.235973,3.05243,-0.529029,1.61588,0.256021,
2.7169,0.703981,2.08457,0.467452,-3.11213,0.664918,-0.793922,0.0199491,0.0639045,2.08932,-0.190022,2.34606,0.521843,-1.12819,0.0199491,0.221836,2.00297,0.0743994,3.01217,0.169407,0.279435,0.0199491,0.273107,2.36244,0.235178,-2.95057,1.03163,1.01057,0.0199491,0.615347,2.43697,0.0487882,0.589195,0.512799,-1.248,0.0199645,0.194554,1.96396,0.352643,0.0939343,0.79838,-1.42876,0.0199491,0.687169,1.92461,-0.235866,3.05242,-0.529235,1.61591,0.256021,0.687169,1.92461,-0.235866,3.05242,-0.529235,1.61591,0.256021,0.687169,1.92461,-0.235866,3.05242,-0.529235,1.61591,0.256021,0.687169,1.92461,-0.235866,3.05242,-0.529235,1.61591,0.256021,0.687169,1.92461,-0.235866,3.05242,-0.529235,1.61591,0.256021,
2.727,0.704074,2.08459,0.467535,-3.11202,0.664703,-0.793827,0.0199491,0.06387,2.08931,-0.189829,2.34632,0.521687,-1.12797,0.0199491,0.221855,2.00297,0.07457,3.01222,0.169119,0.279535,0.0199491,0.273131,2.36244,0.23532,-2.95035,1.03149,1.01073,0.0199491,0.615342,2.43697,0.0488577,0.589424,0.512916,-1.24779,0.0199645,0.194625,1.96397,0.35282,0.0939577,0.798584,-1.42882,0.0199491,0.687139,1.92461,-0.235759,3.0524,-0.529441,1.61593,0.256021,0.687139,1.92461,-0.235759,3.0524,-0.529441,1.61593,0.256021,0.687139,1.92461,-0.235759,3.0524,-0.529441,1.61593,0.256021,0.687139,1.92461,-0.235759,3.0524,-0.529441,1.61593,0.256021,0.687139,1.92461,-0.235759,3.0524,-0.529441,1.61593,0.256021,
2.7371,0.704167,2.08462,0.467618,-3.11191,0.664487,-0.793732,0.0199491,0.063835,2.08929,-0.189636,2.34659,0.521531,-1.12775,0.0199491,0.221873,2.00297,0.0747404,3.01227,0.168832,0.279635,0.0199491,0.273154,2.36243,0.235463,-2.95013,1.03134,1.0109,0.0199491,0.615336,2.43698,0.0489269,0.589654,0.513033,-1.24758,0.0199645,0.194697,1.96398,0.352997,0.0939811,0.798789,-1.42887,0.0199491,0.687109,1.92462,-0.235652,3.05238,-0.529648,1.61596,0.256021,0.687109,1.92462,-0.235652,3.05238,-0.529648,1.61596,0.256021,0.687109,1.92462,-0.235652,3.05238,-0.529648,1.61596,0.256021,0.687109,1.92462,-0.235652,3.05238,-0.529648,1.61596,0.256021,0.687109,1.92462,-0.235652,3.05238,-0.529648,1.61596,0.256021,
2.7472,0.704259,2.08464,0.467702,-3.1118,0.664271,-0.793638,0.0199491,0.0637996,2.08927,-0.189443,2.34685,0.521375,-1.12753,0.0199491,0.221891,2.00296,0.0749107,3.01232,0.168544,0.279736,0.0199491,0.273177,2.36243,0.235605,-2.94991,1.0312,1.01107,0.0199491,0.61533,2.43698,0.048996,0.589884,0.51315,-1.24737,0.0199645,0.194767,1.96399,0.353174,0.0940046,0.798995,-1.42893,0.0199491,0.687079,1.92462,-0.235545,3.05237,-0.529855,1.61598,0.256021,0.687079,1.92462,-0.235545,3.05237,-0.529855,1.61598,0.256021,0.687079,1.92462,-0.235545,3.05237,-0.529855,1.61598,0.256021,0.687079,1.92462,-0.235545,3.05237,-0.529855,1.61598,0.256021,0.687079,1.92462,-0.235545,3.05237,-0.529855,1.61598,0.256021,
2.7573,0.704352,2.08466,0.467784,-3.11169,0.664054,-0.793543,0.0199491,0.0637638,2.08925,-0.18925,2.34712,0.521219,-1.12731,0.0199491,0.221909,2.00296,0.0750808,3.01237,0.168255,0.279836,0.0199491,0.2732,2.36242,0.235747,-2.9497,1.03106,1.01123,0.0199491,0.615323,2.43698,0.0490649,0.590114,0.513268,-1.24716,0.0199645,0.194838,1.96399,0.353351,0.094028,0.799201,-1.42898,0.0199491,0.687048,1.92462,-0.235439,3.05235,-0.530063,1.61601,0.256021,0.687048,1.92462,-0.235439,3.05235,-0.530063,1.61601,0.256021,0.687048,1.92462,-0.235439,3.05235,-0.530063,1.61601,0.256021,0.687048,1.92462,-0.235439,3.05235,-0.530063,1.61601,0.256021,0.687048,1.92462,-0.235439,3.05235,-0.530063,1.61601,0.256021,
2.7674,0.704444,2.08468,0.467867,-3.11158,0.663837,-0.793449,0.0199491,0.0637277,2.08923,-0.189057,2.34738,0.521062,-1.12708,0.0199491,0.221927,2.00296,0.0752508,3.01242,0.167966,0.279936,0.0199491,0.273223,2.36242,0.235889,-2.94948,1.03091,1.0114,0.0199491,0.615317,2.43699,0.0491336,0.590344,0.513385,-1.24695,0.0199645,0.194909,1.964,0.353527,0.0940515,0.799407,-1.42904,0.0199491,0.687016,1.92462,-0.235333,3.05233,-0.53027,1.61603,0.256021,0.687016,1.92462,-0.235333,3.05233,-0.53027,1.61603,0.256021,0.687016,1.92462,-0.235333,3.05233,-0.53027,1.61603,0.256021,0.687016,1.92462,-0.235333,3.05233,-0.53027,1.61603,0.256021,0.687016,1.92462,-0.235333,3.05233,-0.53027,1.61603,0.256021,
2.7775,0.704536,2.0847,0.467949,-3.11147,0.66362,-0.793354,0.0199491,0.0636911,2.08921,-0.188865,2.34765,0.520905,-1.12686,0.0199491,0.221944,2.00296,0.0754206,3.01247,0.167676,0.280036,0.0199491,0.273245,2.36242,0.236031,-2.94926,1.03077,1.01157,0.0199491,0.615309,2.43699,0.0492021,0.590575,0.513503,-1.24674,0.0199645,0.194979,1.96401,0.353704,0.094075,0.799613,-1.42909,0.0199491,0.686984,1.92462,-0.235227,3.05232,-0.530478,1.61606,0.256021,0.686984,1.92462,-0.235227,3.05232,-0.530478,1.61606,0.256021,0.686984,1.92462,-0.235227,3.05232,-0.530478,1.61606,0.256021,0.686984,1.92462,-0.235227,3.05232,-0.530478,1.61606,0.256021,0.686984,1.92462,-0.235227,3.05232,-0.530478,1.61606,0.256021,
2.7876,0.704627,2.08472,0.468031,-3.11136,0.663402,-0.79326,0.0199491,0.0636541,2.0892,-0.188672,2.34791,0.520748,-1.12664,0.0199491,0.221961,2.00295,0.0755903,3.01252,0.167386,0.280136,0.0199491,0.273267,2.36241,0.236173,-2.94904,1.03062,1.01173,0.0199491,0.615302,2.43699,0.0492705,0.590806,0.51362,-1.24653,0.0199645,0.195049,1.96402,0.35388,0.0940986,0.799819,-1.42914,0.0199491,0.686952,1.92463,-0.235121,3.0523,-0.530687,1.61608,0.256021,0.686952,1.92463,-0.235121,3.0523,-0.530687,1.61608,0.256021,0.686952,1.92463,-0.235121,3.0523,-0.530687,1.61608,0.256021,0.686952,1.92463,-0.235121,3.0523,-0.530687,1.61608,0.256021,0.686952,1.92463,-0.235121,3.0523,-0.530687,1.61608,0.256021,
2.7977,0.704719,2.08474,0.468115,-3.11129,0.663208,-0.79319,0.0199491,0.0636172,2.08918,-0.188478,2.34815,0.520595,-1.12643,0.0199491,0.221976,2.00295,0.0757596,3.01256,0.167079,0.280226,0.0199491,0.27329,2.36241,0.236317,-2.94885,1.03047,1.01187,0.0199491,0.615296,2.437,0.0493391,0.591045,0.51374,-1.24631,0.0199645,0.195118,1.96402,0.354057,0.0941219,0.800021,-1.42919,0.0199491,0.686919,1.92463,-0.235015,3.05228,-0.530899,1.61611,0.256021,0.686919,1.92463,-0.235015,3.05228,-0.530899,1.61611,0.256021,0.686919,1.92463,-0.235015,3.05228,-0.530899,1.61611,0.256021,0.686919,1.92463,-0.235015,3.05228,-0.530899,1.61611,0.256021,0.686919,1.92463,-0.235015,3.05228,-0.530899,1.61611,0.256021,
2.8078,0.704816,2.08476,0.468205,-3.11124,0.663023,-0.79314,0.0199491,0.0635809,2.08917,-0.188279,2.34835,0.520448,-1.12624,0.0199491,0.221991,2.00295,0.0759299,3.01258,0.166777,0.280302,0.0199491,0.273315,2.3624,0.236467,-2.94872,1.03031,1.01196,0.0199491,0.615294,2.43701,0.0494098,0.591302,0.513863,-1.24608,0.0199645,0.195186,1.96403,0.354232,0.0941577,0.800221,-1.42921,0.0199491,0.686887,1.92464,-0.234905,3.05225,-0.531122,1.61614,0.256021,0.686887,1.92464,-0.234905,3.05225,-0.531122,1.61614,0.256021,0.686887,1.92464,-0.234905,3.05225,-0.531122,1.61614,0.256021,0.686887,1.92464,-0.234905,3.05225,-0.531122,1.61614,0.256021,0.686887,1.92464,-0.234905,3.05225,-0.531122,1.61614,0.256021,
2.8179,0.704918,2.08478,0.468297,-3.11118,0.662834,-0.793087,0.0199491,0.0635461,2.08917,-0.188076,2.34855,0.5203,-1.12604,0.0199491,0.222007,2.00295,0.0761031,3.0126,0.166486,0.280373,0.0199491,0.273342,2.3624,0.236621,-2.94862,1.03013,1.01202,0.0199491,0.615294,2.43702,0.0494822,0.591572,0.513988,-1.24584,0.0199645,0.195256,1.96404,0.354409,0.0941884,0.800425,-1.42923,0.0199491,0.686856,1.92464,-0.234792,3.05222,-0.53135,1.61617,0.256021,0.686856,1.92464,-0.234792,3.05222,-0.53135,1.61617,0.256021,0.686856,1.92464,-0.234792,3.05222,-0.53135,1.61617,0.256021,0.686856,1.92464,-0.234792,3.05222,-0.53135,1.61617,0.256021,0.686856,1.92464,-0.234792,3.05222,-0.53135,1.61617,0.256021,
2.828,0.705022,2.0848,0.468391,-3.11113,0.662645,-0.793033,0.0199491,0.0635126,2.08916,-0.187871,2.34875,0.520154,-1.12585,0.0199491,0.222024,2.00295,0.0762783,3.01262,0.1662,0.28044,0.0199491,0.273371,2.3624,0.236777,-2.94854,1.02995,1.01207,0.0199491,0.615295,2.43703,0.0495552,0.591852,0.514114,-1.24559,0.0199645,0.195327,1.96405,0.354587,0.0942112,0.800632,-1.42926,0.0199491,0.686826,1.92465,-0.234675,3.05218,-0.531582,1.61621,0.256021,0.686826,1.92465,-0.234675,3.05218,-0.531582,1.61621,0.256021,0.686826,1.92465,-0.234675,3.05218,-0.531582,1.61621,0.256021,0.686826,1.92465,-0.234675,3.05218,-0.531582,1.61621,0.256021,0.686826,1.92465,-0.234675,3.05218,-0.531582,1.61621,0.256021,
2.8381,0.705129,2.08482,0.468485,-3.11107,0.662454,-0.792977,0.0199491,0.0634799,2.08915,-0.187665,2.34895,0.520006,-1.12566,0.0199491,0.222042,2.00295,0.0764552,3.01265,0.165918,0.280507,0.0199491,0.273402,2.3624,0.236934,-2.94846,1.02977,1.01211,0.0199491,0.615296,2.43704,0.0496284,0.59214,0.514239,-1.24534,0.0199645,0.195398,1.96406,0.354766,0.0942289,0.800841,-1.42929,0.0199491,0.686797,1.92465,-0.234556,3.05215,-0.531815,1.61624,0.256021,0.686797,1.92465,-0.234556,3.05215,-0.531815,1.61624,0.256021,0.686797,1.92465,-0.234556,3.05215,-0.531815,1.61624,0.256021,0.686797,1.92465,-0.234556,3.05215,-0.531815,1.61624,0.256021,0.686797,1.92465,-0.234556,3.05215,-0.531815,1.61624,0.256021,
2.8482,0.705237,2.08484,0.468581,-3.11102,0.662263,-0.79292,0.0199491,0.0634479,2.08915,-0.187458,2.34914,0.519859,-1.12547,0.0199491,0.222061,2.00294,0.0766334,3.01267,0.165639,0.280572,0.0199491,0.273434,2.3624,0.237092,-2.9484,1.02958,1.01214,0.0199491,0.615297,2.43705,0.0497015,0.592433,0.514364,-1.24508,0.0199645,0.195471,1.96408,0.354946,0.0942441,0.801051,-1.42932,0.0199491,0.686769,1.92466,-0.234436,3.05212,-0.53205,1.61628,0.256021,0.686769,1.92466,-0.234436,3.05212,-0.53205,1.61628,0.256021,0.686769,1.92466,-0.234436,3.05212,-0.53205,1.61628,0.256021,0.686769,1.92466,-0.234436,3.05212,-0.53205,1.61628,0.256021,0.686769,1.92466,-0.234436,3.05212,-0.53205,1.61628,0.256021,
2.8583,0.705347,2.08485,0.468677,-3.11096,0.662071,-0.792861,0.0199491,0.0634162,2.08914,-0.18725,2.34933,0.51971,-1.12528,0.0199491,0.22208,2.00294,0.0768128,3.01269,0.165362,0.280636,0.0199491,0.273467,2.36239,0.237251,-2.94835,1.02938,1.01216,0.0199491,0.615298,2.43706,0.0497748,0.59273,0.514489,-1.24482,0.0199645,0.195544,1.96409,0.355127,0.0942587,0.801262,-1.42935,0.0199491,0.686741,1.92467,-0.234315,3.05208,-0.532285,1.61631,0.256021,0.686741,1.92467,-0.234315,3.05208,-0.532285,1.61631,0.256021,0.686741,1.92467,-0.234315,3.05208,-0.532285,1.61631,0.256021,0.686741,1.92467,-0.234315,3.05208,-0.532285,1.61631,0.256021,0.686741,1.92467,-0.234315,3.05208,-0.532285,1.61631,0.256021,
2.8684,0.705458,2.08487,0.468774,-3.1109,0.661877,-0.792802,0.0199491,0.063385,2.08913,-0.187041,2.34953,0.519561,-1.12509,0.0199491,0.2221,2.00294,0.0769933,3.01272,0.165086,0.2807,0.0199491,0.2735,2.36239,0.237411,-2.9483,1.02918,1.01217,0.0199491,0.615299,2.43707,0.0498483,0.593031,0.514614,-1.24456,0.0199645,0.195618,1.9641,0.355308,0.0942737,0.801475,-1.42938,0.0199491,0.686713,1.92467,-0.234192,3.05205,-0.532522,1.61635,0.256021,0.686713,1.92467,-0.234192,3.05205,-0.532522,1.61635,0.256021,0.686713,1.92467,-0.234192,3.05205,-0.532522,1.61635,0.256021,0.686713,1.92467,-0.234192,3.05205,-0.532522,1.61635,0.256021,0.686713,1.92467,-0.234192,3.05205,-0.532522,1.61635,0.256021,
2.8785,0.705569,2.08489,0.468872,-3.11084,0.661683,-0.792742,0.0199491,0.0633541,2.08912,-0.186832,2.34972,0.519411,-1.1249,0.0199491,0.22212,2.00294,0.0771748,3.01274,0.164811,0.280763,0.0199491,0.273534,2.36239,0.237572,-2.94826,1.02898,1.01218,0.0199491,0.6153,2.43708,0.0499224,0.593333,0.514739,-1.2443,0.0199645,0.195692,1.96411,0.355491,0.0942895,0.801687,-1.42941,0.0199491,0.686686,1.92468,-0.234068,3.05202,-0.53276,1.61638,0.256021,0.686686,1.92468,-0.234068,3.05202,-0.53276,1.61638,0.256021,0.686686,1.92468,-0.234068,3.05202,-0.53276,1.61638,0.256021,0.686686,1.92468,-0.234068,3.05202,-0.53276,1.61638,0.256021,0.686686,1.92468,-0.234068,3.05202,-0.53276,1.61638,0.256021,
2.8886,0.705681,2.08491,0.468971,-3.11078,0.661489,-0.792682,0.0199491,0.0633235,2.08912,-0.186621,2.34992,0.519261,-1.1247,0.0199491,0.222141,2.00294,0.0773573,3.01277,0.164537,0.280826,0.0199491,0.273569,2.36239,0.237733,-2.94823,1.02878,1.01219,0.0199491,0.615301,2.43709,0.0499969,0.593636,0.514865,-1.24404,0.0199645,0.195767,1.96412,0.355674,0.0943063,0.8019,-1.42945,0.0199491,0.686659,1.92469,-0.233944,3.05199,-0.532998,1.61642,0.256021,0.686659,1.92469,-0.233944,3.05199,-0.532998,1.61642,0.256021,0.686659,1.92469,-0.233944,3.05199,-0.532998,1.61642,0.256021,0.686659,1.92469,-0.233944,3.05199,-0.532998,1.61642,0.256021,0.686659,1.92469,-0.233944,3.05199,-0.532998,1.61642,0.256021,
2.8987,0.705794,2.08493,0.46907,-3.11072,0.661293,-0.792621,0.0199491,0.0632932,2.08911,-0.18641,2.35012,0.519109,-1.12451,0.0199491,0.222163,2.00294,0.0775406,3.01279,0.164263,0.280888,0.0199491,0.273604,2.36239,0.237896,-2.9482,1.02857,1.01219,0.0199491,0.615303,2.4371,0.0500719,0.59394,0.51499,-1.24377,0.0199645,0.195842,1.96413,0.355858,0.0943242,0.802113,-1.42948,0.0199491,0.686633,1.92469,-0.233818,3.05196,-0.533236,1.61645,0.256021,0.686633,1.92469,-0.233818,3.05196,-0.533236,1.61645,0.256021,0.686633,1.92469,-0.233818,3.05196,-0.533236,1.61645,0.256021,0.686633,1.92469,-0.233818,3.05196,-0.533236,1.61645,0.256021,0.686633,1.92469,-0.233818,3.05196,-0.533236,1.61645,0.256021,
2.9088,0.705907,2.08495,0.46917,-3.11065,0.661098,-0.79256,0.0199491,0.0632633,2.0891,-0.186198,2.35031,0.518958,-1.12432,0.0199491,0.222184,2.00294,0.0777246,3.01282,0.16399,0.280949,0.0199491,0.273639,2.36239,0.238059,-2.94817,1.02837,1.01219,0.0199491,0.615304,2.43711,0.0501476,0.594245,0.515116,-1.24351,0.0199645,0.195918,1.96414,0.356043,0.0943431,0.802327,-1.42951,0.0199491,0.686606,1.9247,-0.233692,3.05192,-0.533475,1.61649,0.256021,0.686606,1.9247,-0.233692,3.05192,-0.533475,1.61649,0.256021,0.686606,1.9247,-0.233692,3.05192,-0.533475,1.61649,0.256021,0.686606,1.9247,-0.233692,3.05192,-0.533475,1.61649,0.256021,0.686606,1.9247,-0.233692,3.05192,-0.533475,1.61649,0.256021,
