time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_X8Li41).X,6_rod(payload_bars compound_X8Li41).Y,6_rod(payload_bars compound_X8Li41).Z,6_rod(payload_bars compound_X8Li41).Euler1,6_rod(payload_bars compound_X8Li41).Euler2,6_rod(payload_bars compound_X8Li41).Euler3,6_rod(payload_bars compound_X8Li41).mass,7_rod(payload_bars compound_X8Li41).X,7_rod(payload_bars compound_X8Li41).Y,7_rod(payload_bars compound_X8Li41).Z,7_rod(payload_bars compound_X8Li41).Euler1,7_rod(payload_bars compound_X8Li41).Euler2,7_rod(payload_bars compound_X8Li41).Euler3,7_rod(payload_bars compound_X8Li41).mass,8_rod(payload_bars compound_X8Li41).X,8_rod(payload_bars compound_X8Li41).Y,8_rod(payload_bars compound_X8Li41).Z,8_rod(payload_bars compound_X8Li41).Euler1,8_rod(payload_bars compound_X8Li41).Euler2,8_rod(payload_bars compound_X8Li41).Euler3,8_rod(payload_bars compound_X8Li41).mass,9_rod(payload_bars compound_X8Li41).X,9_rod(payload_bars compound_X8Li41).Y,9_rod(payload_bars compound_X8Li41).Z,9_rod(payload_bars compound_X8Li41).Euler1,9_rod(payload_bars compound_X8Li41).Euler2,9_rod(payload_bars compound_X8Li41).Euler3,9_rod(payload_bars compound_X8Li41).mass,10_rod(payload_bars compound_X8Li41).X,10_rod(payload_bars compound_X8Li41).Y,10_rod(payload_bars compound_X8Li41).Z,10_rod(payload_bars compound_X8Li41).Euler1,10_rod(payload_bars compound_X8Li41).Euler2,10_rod(payload_bars compound_X8Li41).Euler3,10_rod(payload_bars compound_X8Li41).mass,
2.02,1.23515,1.8274,0.378132,3.05257,1.00018,-1.13588,0.0199491,0.687611,2.18894,-0.630302,2.65066,0.231914,-1.45036,0.0199491,0.846056,2.0082,-0.520772,2.93413,0.551881,-0.16048,0.0199491,0.768171,2.36368,0.00146144,2.29809,1.12905,-0.716345,0.0199491,0.978668,2.52762,-0.123501,0.545903,0.510943,-1.06913,0.0199645,0.665535,1.76895,-0.0894486,0.659372,0.22277,-0.939934,0.0199491,1.23569,2.00236,-0.161032,2.7532,1.04978,1.24727,0.256021,1.23569,2.00236,-0.161032,2.7532,1.04978,1.24727,0.256021,1.23569,2.00236,-0.161032,2.7532,1.04978,1.24727,0.256021,1.23569,2.00236,-0.161032,2.7532,1.04978,1.24727,0.256021,1.23569,2.00236,-0.161032,2.7532,1.04978,1.24727,0.256021,
2.0301,1.23464,1.82732,0.382263,3.05236,1.00439,-1.13646,0.0199491,0.691678,2.18908,-0.628636,2.65055,0.235762,-1.45267,0.0199491,0.849626,2.0082,-0.51841,2.93351,0.556287,-0.161945,0.0199491,0.769269,2.36364,0.0035894,2.28868,1.13253,-0.726661,0.0199491,0.980364,2.52761,-0.120336,0.544739,0.507017,-1.07151,0.0199645,0.667182,1.76898,-0.0880558,0.658069,0.219832,-0.94275,0.0199491,1.23766,2.00243,-0.156875,2.7497,1.05379,1.24294,0.256021,1.23766,2.00243,-0.156875,2.7497,1.05379,1.24294,0.256021,1.23766,2.00243,-0.156875,2.7497,1.05379,1.24294,0.256021,1.23766,2.00243,-0.156875,2.7497,1.05379,1.24294,0.256021,1.23766,2.00243,-0.156875,2.7497,1.05379,1.24294,0.256021,
2.0402,1.23416,1.8273,0.386253,3.05304,1.00818,-1.13613,0.0199491,0.69561,2.18927,-0.626942,2.64975,0.239351,-1.45485,0.0199491,0.853086,2.0082,-0.516132,2.93275,0.560581,-0.163351,0.0199491,0.770443,2.3637,0.00571821,2.27959,1.13592,-0.736514,0.0199491,0.982107,2.52764,-0.117268,0.543389,0.503274,-1.07382,0.0199645,0.668781,1.76907,-0.0866314,0.656646,0.216955,-0.945363,0.0199491,1.23956,2.00249,-0.152854,2.74609,1.05763,1.23869,0.256021,1.23956,2.00249,-0.152854,2.74609,1.05763,1.23869,0.256021,1.23956,2.00249,-0.152854,2.74609,1.05763,1.23869,0.256021,1.23956,2.00249,-0.152854,2.74609,1.05763,1.23869,0.256021,1.23956,2.00249,-0.152854,2.74609,1.05763,1.23869,0.256021,
2.0503,1.23363,1.82735,0.390064,3.05431,1.01171,-1.13511,0.0199491,0.699407,2.18946,-0.625341,2.64854,0.242793,-1.45691,0.0199491,0.856418,2.0082,-0.514001,2.9319,0.564831,-0.164614,0.0199491,0.771636,2.36383,0.00770479,2.27105,1.13924,-0.74569,0.0199491,0.983866,2.5277,-0.114407,0.541823,0.499721,-1.07615,0.0199645,0.670315,1.76922,-0.0852483,0.655291,0.21398,-0.947854,0.0199491,1.24138,2.00254,-0.149028,2.7425,1.06138,1.23467,0.256021,1.24138,2.00254,-0.149028,2.7425,1.06138,1.23467,0.256021,1.24138,2.00254,-0.149028,2.7425,1.06138,1.23467,0.256021,1.24138,2.00254,-0.149028,2.7425,1.06138,1.23467,0.256021,1.24138,2.00254,-0.149028,2.7425,1.06138,1.23467,0.256021,
2.0604,1.23314,1.82742,0.393634,3.05606,1.01482,-1.13359,0.0199491,0.702962,2.18966,-0.623809,2.64729,0.245954,-1.4588,0.0199491,0.859534,2.0082,-0.512,2.93103,0.568848,-0.165794,0.0199491,0.772792,2.36398,0.00957858,2.26295,1.14242,-0.754331,0.0199491,0.985495,2.52779,-0.111762,0.541914,0.495513,-1.07757,0.0199645,0.671754,1.76937,-0.0839159,0.653918,0.211237,-0.95016,0.0199491,1.24309,2.00257,-0.145443,2.73901,1.06485,1.23086,0.256021,1.24309,2.00257,-0.145443,2.73901,1.06485,1.23086,0.256021,1.24309,2.00257,-0.145443,2.73901,1.06485,1.23086,0.256021,1.24309,2.00257,-0.145443,2.73901,1.06485,1.23086,0.256021,1.24309,2.00257,-0.145443,2.73901,1.06485,1.23086,0.256021,
2.0705,1.23284,1.82751,0.396833,3.05833,1.01731,-1.13156,0.0199491,0.706142,2.18989,-0.622229,2.6469,0.248252,-1.46039,0.0199491,0.862347,2.00819,-0.510118,2.93016,0.571853,-0.166843,0.0199491,0.774065,2.36409,0.0115084,2.25512,1.14516,-0.762438,0.0199491,0.987108,2.52779,-0.108925,0.537513,0.49485,-1.08056,0.0199645,0.673132,1.76956,-0.0825855,0.652419,0.209035,-0.952089,0.0199491,1.24469,2.00259,-0.14223,2.73587,1.06783,1.22749,0.256021,1.24469,2.00259,-0.14223,2.73587,1.06783,1.22749,0.256021,1.24469,2.00259,-0.14223,2.73587,1.06783,1.22749,0.256021,1.24469,2.00259,-0.14223,2.73587,1.06783,1.22749,0.256021,1.24469,2.00259,-0.14223,2.73587,1.06783,1.22749,0.256021,
2.0806,1.23335,1.82743,0.399513,3.05736,1.01934,-1.13268,0.0199491,0.708916,2.18999,-0.620704,2.64614,0.251081,-1.46207,0.0199491,0.864784,2.00819,-0.508261,2.92985,0.574013,-0.167765,0.0199491,0.775148,2.36403,0.0131071,2.25529,1.14392,-0.763328,0.0199491,0.988667,2.52788,-0.106704,0.537649,0.492526,-1.08124,0.0199645,0.674536,1.76955,-0.0813794,0.653072,0.207145,-0.952966,0.0199491,1.24638,2.00273,-0.1395,2.73378,1.06954,1.22479,0.256021,1.24638,2.00273,-0.1395,2.73378,1.06954,1.22479,0.256021,1.24638,2.00273,-0.1395,2.73378,1.06954,1.22479,0.256021,1.24638,2.00273,-0.1395,2.73378,1.06954,1.22479,0.256021,1.24638,2.00273,-0.1395,2.73378,1.06954,1.22479,0.256021,
2.0907,1.23494,1.82725,0.401484,3.05591,1.01999,-1.1344,0.0199491,0.711031,2.19016,-0.619018,2.64629,0.251989,-1.46281,0.0199491,0.866795,2.00819,-0.506458,2.92987,0.574405,-0.168494,0.0199491,0.776578,2.36396,0.0148865,2.25437,1.14334,-0.764953,0.0199491,0.990323,2.52795,-0.104686,0.538134,0.49163,-1.08107,0.0199645,0.6763,1.76955,-0.0800231,0.653398,0.206768,-0.952986,0.0199491,1.24822,2.00292,-0.137424,2.73278,1.06977,1.22306,0.256021,1.24822,2.00292,-0.137424,2.73278,1.06977,1.22306,0.256021,1.24822,2.00292,-0.137424,2.73278,1.06977,1.22306,0.256021,1.24822,2.00292,-0.137424,2.73278,1.06977,1.22306,0.256021,1.24822,2.00292,-0.137424,2.73278,1.06977,1.22306,0.256021,
2.1008,1.23739,1.8272,0.402776,3.05589,1.01922,-1.13451,0.0199491,0.712752,2.19032,-0.617256,2.64528,0.251487,-1.46273,0.0199491,0.868627,2.00819,-0.504951,2.92991,0.574053,-0.168727,0.0199491,0.778603,2.36396,0.0166492,2.25484,1.14283,-0.764721,0.0199491,0.992366,2.52807,-0.10307,0.538267,0.492008,-1.08052,0.0199645,0.678411,1.76955,-0.078267,0.65226,0.208425,-0.952641,0.0199491,1.25029,2.0031,-0.136035,2.73257,1.06906,1.22256,0.256021,1.25029,2.0031,-0.136035,2.73257,1.06906,1.22256,0.256021,1.25029,2.0031,-0.136035,2.73257,1.06906,1.22256,0.256021,1.25029,2.0031,-0.136035,2.73257,1.06906,1.22256,0.256021,1.25029,2.0031,-0.136035,2.73257,1.06906,1.22256,0.256021,
2.1109,1.24042,1.82727,0.403553,3.0545,1.01814,-1.13544,0.0199491,0.714342,2.19043,-0.615743,2.64507,0.25031,-1.46195,0.0199491,0.870383,2.00819,-0.503709,2.93012,0.572926,-0.168354,0.0199491,0.781031,2.36413,0.0180819,2.25672,1.14225,-0.762726,0.0199491,0.994725,2.52827,-0.101988,0.538237,0.493339,-1.07986,0.0199645,0.680914,1.76962,-0.0767047,0.652845,0.208942,-0.951668,0.0199491,1.25257,2.00331,-0.135235,2.73341,1.06774,1.22342,0.256021,1.25257,2.00331,-0.135235,2.73341,1.06774,1.22342,0.256021,1.25257,2.00331,-0.135235,2.73341,1.06774,1.22342,0.256021,1.25257,2.00331,-0.135235,2.73341,1.06774,1.22342,0.256021,1.25257,2.00331,-0.135235,2.73341,1.06774,1.22342,0.256021,
2.121,1.24414,1.82734,0.403831,3.05277,1.01628,-1.13664,0.0199491,0.715641,2.19045,-0.614241,2.645,0.248503,-1.4608,0.0199491,0.871945,2.00819,-0.50259,2.93057,0.570788,-0.167673,0.0199491,0.783711,2.36423,0.0193901,2.26156,1.14055,-0.757781,0.0199491,0.99722,2.52844,-0.101217,0.538528,0.495527,-1.07873,0.0199645,0.683607,1.76963,-0.075086,0.653726,0.210302,-0.950131,0.0199491,1.255,2.00352,-0.134947,2.73515,1.06559,1.2252,0.256021,1.255,2.00352,-0.134947,2.73515,1.06559,1.2252,0.256021,1.255,2.00352,-0.134947,2.73515,1.06559,1.2252,0.256021,1.255,2.00352,-0.134947,2.73515,1.06559,1.2252,0.256021,1.255,2.00352,-0.134947,2.73515,1.06559,1.2252,0.256021,
2.1311,1.2485,1.82734,0.403655,3.05069,1.01364,-1.13825,0.0199491,0.716593,2.19044,-0.612683,2.64545,0.245985,-1.45928,0.0199491,0.873267,2.00819,-0.501527,2.93126,0.567651,-0.166838,0.0199491,0.786555,2.36425,0.0206832,2.26827,1.13794,-0.751008,0.0199491,0.999749,2.52856,-0.100619,0.539326,0.498466,-1.07699,0.0199645,0.686441,1.76958,-0.0734225,0.65473,0.212652,-0.948038,0.0199491,1.25753,2.00372,-0.135095,2.73764,1.06257,1.22763,0.256021,1.25753,2.00372,-0.135095,2.73764,1.06257,1.22763,0.256021,1.25753,2.00372,-0.135095,2.73764,1.06257,1.22763,0.256021,1.25753,2.00372,-0.135095,2.73764,1.06257,1.22763,0.256021,1.25753,2.00372,-0.135095,2.73764,1.06257,1.22763,0.256021,
2.1412,1.25335,1.82731,0.403085,3.04875,1.01026,-1.13978,0.0199491,0.717268,2.19042,-0.611111,2.64609,0.242907,-1.45745,0.0199491,0.874388,2.00819,-0.500547,2.9321,0.563772,-0.165867,0.0199491,0.789545,2.36424,0.0219273,2.27637,1.13458,-0.742814,0.0199491,1.00233,2.52866,-0.100203,0.540486,0.50199,-1.07476,0.0199645,0.689377,1.7695,-0.0717543,0.655849,0.215676,-0.945469,0.0199491,1.26013,2.00391,-0.135624,2.74065,1.05884,1.23057,0.256021,1.26013,2.00391,-0.135624,2.74065,1.05884,1.23057,0.256021,1.26013,2.00391,-0.135624,2.74065,1.05884,1.23057,0.256021,1.26013,2.00391,-0.135624,2.74065,1.05884,1.23057,0.256021,1.26013,2.00391,-0.135624,2.74065,1.05884,1.23057,0.256021,
2.1513,1.25854,1.82729,0.402176,3.04737,1.00622,-1.14077,0.0199491,0.717748,2.19038,-0.609582,2.64677,0.239394,-1.45534,0.0199491,0.875363,2.0082,-0.499685,2.93299,0.559411,-0.164739,0.0199491,0.792683,2.36423,0.0230675,2.28539,1.13077,-0.733577,0.0199491,1.00499,2.52873,-0.100009,0.541919,0.505909,-1.07216,0.0199645,0.692393,1.76943,-0.0701084,0.657013,0.219146,-0.942565,0.0199491,1.26277,2.00408,-0.136494,2.744,1.05462,1.23394,0.256021,1.26277,2.00408,-0.136494,2.744,1.05462,1.23394,0.256021,1.26277,2.00408,-0.136494,2.744,1.05462,1.23394,0.256021,1.26277,2.00408,-0.136494,2.744,1.05462,1.23394,0.256021,1.26277,2.00408,-0.136494,2.744,1.05462,1.23394,0.256021,
2.1614,1.26399,1.8273,0.400972,3.04661,1.00162,-1.14116,0.0199491,0.718062,2.19034,-0.608115,2.64772,0.235408,-1.45292,0.0199491,0.876218,2.0082,-0.498936,2.93389,0.554705,-0.163477,0.0199491,0.795944,2.36423,0.0241029,2.29425,1.12707,-0.724325,0.0199491,1.00772,2.5288,-0.100041,0.543643,0.510083,-1.06924,0.0199645,0.695496,1.76935,-0.0684984,0.658068,0.223026,-0.939464,0.0199491,1.26544,2.00422,-0.137657,2.7476,1.04999,1.23766,0.256021,1.26544,2.00422,-0.137657,2.7476,1.04999,1.23766,0.256021,1.26544,2.00422,-0.137657,2.7476,1.04999,1.23766,0.256021,1.26544,2.00422,-0.137657,2.7476,1.04999,1.23766,0.256021,1.26544,2.00422,-0.137657,2.7476,1.04999,1.23766,0.256021,
2.1715,1.26949,1.82737,0.399546,3.04731,0.996477,-1.14013,0.0199491,0.718174,2.19036,-0.606723,2.64892,0.230127,-1.44988,0.0199491,0.876987,2.0082,-0.498345,2.93469,0.549974,-0.162095,0.0199491,0.799396,2.36431,0.0252297,2.29735,1.1265,-0.720088,0.0199491,1.01047,2.52884,-0.100208,0.545624,0.514312,-1.06605,0.0199645,0.698768,1.76936,-0.066913,0.658004,0.227355,-0.936582,0.0199491,1.26807,2.0043,-0.139049,2.7512,1.04522,1.24159,0.256021,1.26807,2.0043,-0.139049,2.7512,1.04522,1.24159,0.256021,1.26807,2.0043,-0.139049,2.7512,1.04522,1.24159,0.256021,1.26807,2.0043,-0.139049,2.7512,1.04522,1.24159,0.256021,1.26807,2.0043,-0.139049,2.7512,1.04522,1.24159,0.256021,
2.1816,1.27499,1.82746,0.397974,3.04707,0.991504,-1.13982,0.0199491,0.718276,2.19032,-0.605387,2.64929,0.225547,-1.44717,0.0199491,0.877682,2.0082,-0.497829,2.93553,0.544864,-0.160589,0.0199491,0.802795,2.3644,0.0261184,2.30574,1.12324,-0.711008,0.0199491,1.01322,2.52891,-0.100554,0.547063,0.518993,-1.06312,0.0199645,0.701904,1.76935,-0.0653912,0.658978,0.231305,-0.9333,0.0199491,1.27067,2.0044,-0.140601,2.75497,1.04037,1.24573,0.256021,1.27067,2.0044,-0.140601,2.75497,1.04037,1.24573,0.256021,1.27067,2.0044,-0.140601,2.75497,1.04037,1.24573,0.256021,1.27067,2.0044,-0.140601,2.75497,1.04037,1.24573,0.256021,1.27067,2.0044,-0.140601,2.75497,1.04037,1.24573,0.256021,
2.1917,1.28058,1.82751,0.396257,3.04718,0.986202,-1.13932,0.0199491,0.718257,2.19025,-0.604033,2.65016,0.22089,-1.44445,0.0199491,0.87826,2.0082,-0.49732,2.9364,0.539491,-0.159133,0.0199491,0.806144,2.36441,0.026972,2.31481,1.11938,-0.701343,0.0199491,1.01592,2.52893,-0.100895,0.548368,0.524039,-1.06011,0.0199645,0.704975,1.76929,-0.0639055,0.659891,0.235731,-0.929876,0.0199491,1.27322,2.00448,-0.142271,2.75877,1.03526,1.24983,0.256021,1.27322,2.00448,-0.142271,2.75877,1.03526,1.24983,0.256021,1.27322,2.00448,-0.142271,2.75877,1.03526,1.24983,0.256021,1.27322,2.00448,-0.142271,2.75877,1.03526,1.24983,0.256021,1.27322,2.00448,-0.142271,2.75877,1.03526,1.24983,0.256021,
2.2018,1.28618,1.82757,0.394409,3.04749,0.980725,-1.13863,0.0199491,0.718112,2.19018,-0.602618,2.65045,0.215938,-1.4417,0.0199491,0.878754,2.0082,-0.496859,2.93724,0.53389,-0.157663,0.0199491,0.80953,2.36442,0.0278726,2.32374,1.11568,-0.691665,0.0199491,1.01856,2.52893,-0.101246,0.549807,0.529196,-1.05693,0.0199645,0.707972,1.76925,-0.0623816,0.660722,0.240462,-0.926259,0.0199491,1.27573,2.00455,-0.144056,2.76255,1.03003,1.25395,0.256021,1.27573,2.00455,-0.144056,2.76255,1.03003,1.25395,0.256021,1.27573,2.00455,-0.144056,2.76255,1.03003,1.25395,0.256021,1.27573,2.00455,-0.144056,2.76255,1.03003,1.25395,0.256021,1.27573,2.00455,-0.144056,2.76255,1.03003,1.25395,0.256021,
2.2119,1.29178,1.82765,0.392447,3.0476,0.975245,-1.13804,0.0199491,0.717967,2.19009,-0.601296,2.65101,0.211202,-1.43896,0.0199491,0.87921,2.0082,-0.496467,2.93808,0.528234,-0.156112,0.0199491,0.812913,2.36446,0.0285861,2.33437,1.11094,-0.680476,0.0199491,1.02124,2.52895,-0.101722,0.550809,0.534688,-1.05396,0.0199645,0.71096,1.76922,-0.0609839,0.662133,0.244749,-0.922495,0.0199491,1.27821,2.00462,-0.145954,2.76637,1.02474,1.25817,0.256021,1.27821,2.00462,-0.145954,2.76637,1.02474,1.25817,0.256021,1.27821,2.00462,-0.145954,2.76637,1.02474,1.25817,0.256021,1.27821,2.00462,-0.145954,2.76637,1.02474,1.25817,0.256021,1.27821,2.00462,-0.145954,2.76637,1.02474,1.25817,0.256021,
2.222,1.2975,1.82768,0.390346,3.04784,0.969475,-1.13745,0.0199491,0.71772,2.19,-0.59996,2.65195,0.206325,-1.4362,0.0199491,0.879574,2.0082,-0.496061,2.93899,0.522317,-0.154613,0.0199491,0.81627,2.36442,0.0292805,2.3449,1.10583,-0.669404,0.0199491,1.02386,2.52892,-0.102186,0.551915,0.540433,-1.0508,0.0199645,0.713946,1.76914,-0.0596191,0.663478,0.249481,-0.918627,0.0199491,1.28067,2.00468,-0.147956,2.77023,1.01918,1.26233,0.256021,1.28067,2.00468,-0.147956,2.77023,1.01918,1.26233,0.256021,1.28067,2.00468,-0.147956,2.77023,1.01918,1.26233,0.256021,1.28067,2.00468,-0.147956,2.77023,1.01918,1.26233,0.256021,1.28067,2.00468,-0.147956,2.77023,1.01918,1.26233,0.256021,
2.2321,1.30338,1.82767,0.38809,3.0479,0.963459,-1.13711,0.0199491,0.717354,2.18992,-0.598574,2.6531,0.20123,-1.43338,0.0199491,0.879838,2.0082,-0.495638,2.93995,0.516047,-0.15316,0.0199491,0.819637,2.36435,0.0299945,2.35541,1.1003,-0.658386,0.0199491,1.02645,2.52887,-0.102637,0.55324,0.546406,-1.04738,0.0199645,0.716955,1.76905,-0.0582714,0.664867,0.254533,-0.914555,0.0199491,1.28311,2.00474,-0.150073,2.77414,1.01331,1.26646,0.256021,1.28311,2.00474,-0.150073,2.77414,1.01331,1.26646,0.256021,1.28311,2.00474,-0.150073,2.77414,1.01331,1.26646,0.256021,1.28311,2.00474,-0.150073,2.77414,1.01331,1.26646,0.256021,1.28311,2.00474,-0.150073,2.77414,1.01331,1.26646,0.256021,
2.2422,1.30941,1.82764,0.385657,3.04798,0.957174,-1.13677,0.0199491,0.716899,2.18985,-0.597174,2.6543,0.195919,-1.43046,0.0199491,0.880031,2.0082,-0.495241,2.94092,0.509527,-0.151685,0.0199491,0.823067,2.36427,0.030678,2.36589,1.09447,-0.647339,0.0199491,1.02905,2.52881,-0.103146,0.554657,0.552624,-1.04378,0.0199645,0.720017,1.76896,-0.0569473,0.666324,0.259761,-0.910296,0.0199491,1.28556,2.0048,-0.152337,2.77809,1.00718,1.27063,0.256021,1.28556,2.0048,-0.152337,2.77809,1.00718,1.27063,0.256021,1.28556,2.0048,-0.152337,2.77809,1.00718,1.27063,0.256021,1.28556,2.0048,-0.152337,2.77809,1.00718,1.27063,0.256021,1.28556,2.0048,-0.152337,2.77809,1.00718,1.27063,0.256021,
2.2523,1.3156,1.82763,0.383019,3.04817,0.950594,-1.13628,0.0199491,0.716379,2.18979,-0.595776,2.65531,0.190441,-1.42742,0.0199491,0.880173,2.0082,-0.494898,2.9419,0.502749,-0.150128,0.0199491,0.826605,2.36421,0.0312849,2.37693,1.08811,-0.635703,0.0199491,1.03173,2.52876,-0.103778,0.556118,0.559113,-1.04003,0.0199645,0.723151,1.76888,-0.0556308,0.667895,0.265144,-0.905819,0.0199491,1.28804,2.00486,-0.154781,2.78211,1.00079,1.27495,0.256021,1.28804,2.00486,-0.154781,2.78211,1.00079,1.27495,0.256021,1.28804,2.00486,-0.154781,2.78211,1.00079,1.27495,0.256021,1.28804,2.00486,-0.154781,2.78211,1.00079,1.27495,0.256021,1.28804,2.00486,-0.154781,2.78211,1.00079,1.27495,0.256021,
2.2624,1.32197,1.82766,0.380147,3.04901,0.943563,-1.13516,0.0199491,0.715744,2.18976,-0.594382,2.65674,0.184091,-1.42394,0.0199491,0.880271,2.0082,-0.49464,2.94283,0.495821,-0.148464,0.0199491,0.83034,2.3642,0.0319183,2.38535,1.08348,-0.626247,0.0199491,1.03448,2.5287,-0.104527,0.557768,0.565812,-1.03602,0.0199645,0.726473,1.76885,-0.0543177,0.668918,0.270924,-0.901371,0.0199491,1.29054,2.0049,-0.157433,2.78618,0.994142,1.27943,0.256021,1.29054,2.0049,-0.157433,2.78618,0.994142,1.27943,0.256021,1.29054,2.0049,-0.157433,2.78618,0.994142,1.27943,0.256021,1.29054,2.0049,-0.157433,2.78618,0.994142,1.27943,0.256021,1.29054,2.0049,-0.157433,2.78618,0.994142,1.27943,0.256021,
2.2725,1.32848,1.82774,0.377045,3.0498,0.93632,-1.13392,0.0199491,0.715043,2.18973,-0.592997,2.65763,0.177375,-1.42026,0.0199491,0.880338,2.0082,-0.494472,2.94375,0.488605,-0.146639,0.0199491,0.834256,2.36425,0.03249,2.3938,1.07894,-0.616591,0.0199491,1.03733,2.52867,-0.105457,0.559332,0.572876,-1.03196,0.0199645,0.729922,1.76885,-0.0530065,0.670038,0.276714,-0.896726,0.0199491,1.29307,2.00494,-0.1603,2.79035,0.987283,1.28417,0.256021,1.29307,2.00494,-0.1603,2.79035,0.987283,1.28417,0.256021,1.29307,2.00494,-0.1603,2.79035,0.987283,1.28417,0.256021,1.29307,2.00494,-0.1603,2.79035,0.987283,1.28417,0.256021,1.29307,2.00494,-0.1603,2.79035,0.987283,1.28417,0.256021,
2.2826,1.33516,1.82788,0.373673,3.04966,0.929155,-1.13327,0.0199491,0.714315,2.18968,-0.591447,2.65909,0.170322,-1.4167,0.0199491,0.880374,2.0082,-0.494363,2.94468,0.480355,-0.144552,0.0199491,0.83849,2.36424,0.033101,2.40485,1.07206,-0.604439,0.0199491,1.03998,2.52857,-0.105984,0.561659,0.580838,-1.02713,0.0199645,0.733449,1.76886,-0.0516304,0.671815,0.282444,-0.891598,0.0199491,1.29567,2.00498,-0.163452,2.7949,0.980218,1.28939,0.256021,1.29567,2.00498,-0.163452,2.7949,0.980218,1.28939,0.256021,1.29567,2.00498,-0.163452,2.7949,0.980218,1.28939,0.256021,1.29567,2.00498,-0.163452,2.7949,0.980218,1.28939,0.256021,1.29567,2.00498,-0.163452,2.7949,0.980218,1.28939,0.256021,
2.2927,1.34233,1.82791,0.369987,3.0513,0.92071,-1.13143,0.0199491,0.713393,2.18957,-0.590005,2.66011,0.162897,-1.41263,0.0199491,0.880307,2.0082,-0.494251,2.94571,0.472668,-0.142631,0.0199491,0.842664,2.3642,0.0335248,2.41412,1.06685,-0.593921,0.0199491,1.04305,2.52851,-0.107339,0.564284,0.588081,-1.02214,0.0199645,0.73713,1.76878,-0.0503273,0.67295,0.289415,-0.886434,0.0199491,1.29832,2.00497,-0.166782,2.79926,0.9724,1.29433,0.256021,1.29832,2.00497,-0.166782,2.79926,0.9724,1.29433,0.256021,1.29832,2.00497,-0.166782,2.79926,0.9724,1.29433,0.256021,1.29832,2.00497,-0.166782,2.79926,0.9724,1.29433,0.256021,1.29832,2.00497,-0.166782,2.79926,0.9724,1.29433,0.256021,
2.3028,1.34976,1.82797,0.366001,3.05248,0.912003,-1.12986,0.0199491,0.712379,2.18952,-0.588432,2.66098,0.154857,-1.40826,0.0199491,0.880174,2.0082,-0.494147,2.94671,0.463971,-0.140593,0.0199491,0.847081,2.36432,0.0339841,2.42354,1.06194,-0.583099,0.0199491,1.04617,2.52847,-0.108792,0.567489,0.59555,-1.01664,0.0199645,0.740989,1.76881,-0.0489594,0.674297,0.296448,-0.880755,0.0199491,1.30103,2.00498,-0.17037,2.80379,0.964199,1.29952,0.256021,1.30103,2.00498,-0.17037,2.80379,0.964199,1.29952,0.256021,1.30103,2.00498,-0.17037,2.80379,0.964199,1.29952,0.256021,1.30103,2.00498,-0.17037,2.80379,0.964199,1.29952,0.256021,1.30103,2.00498,-0.17037,2.80379,0.964199,1.29952,0.256021,
2.3129,1.35736,1.82803,0.361818,3.05319,0.903215,-1.12868,0.0199491,0.711448,2.1895,-0.586814,2.66077,0.1478,-1.40412,0.0199491,0.880026,2.0082,-0.494029,2.94775,0.45467,-0.138488,0.0199491,0.851514,2.36461,0.0342907,2.43734,1.05292,-0.568574,0.0199491,1.04934,2.52841,-0.110358,0.570877,0.603269,-1.01097,0.0199645,0.744858,1.76895,-0.0476179,0.676801,0.302827,-0.874235,0.0199491,1.30378,2.00499,-0.174116,2.80844,0.955758,1.30481,0.256021,1.30378,2.00499,-0.174116,2.80844,0.955758,1.30481,0.256021,1.30378,2.00499,-0.174116,2.80844,0.955758,1.30481,0.256021,1.30378,2.00499,-0.174116,2.80844,0.955758,1.30481,0.256021,1.30378,2.00499,-0.174116,2.80844,0.955758,1.30481,0.256021,
