time,0_rod(payload_bars compound_a8vXJX).X,0_rod(payload_bars compound_a8vXJX).Y,0_rod(payload_bars compound_a8vXJX).Z,0_rod(payload_bars compound_a8vXJX).Euler1,0_rod(payload_bars compound_a8vXJX).Euler2,0_rod(payload_bars compound_a8vXJX).Euler3,0_rod(payload_bars compound_a8vXJX).mass,1_rod(payload_bars compound_a8vXJX).X,1_rod(payload_bars compound_a8vXJX).Y,1_rod(payload_bars compound_a8vXJX).Z,1_rod(payload_bars compound_a8vXJX).Euler1,1_rod(payload_bars compound_a8vXJX).Euler2,1_rod(payload_bars compound_a8vXJX).Euler3,1_rod(payload_bars compound_a8vXJX).mass,2_rod(payload_bars compound_a8vXJX).X,2_rod(payload_bars compound_a8vXJX).Y,2_rod(payload_bars compound_a8vXJX).Z,2_rod(payload_bars compound_a8vXJX).Euler1,2_rod(payload_bars compound_a8vXJX).Euler2,2_rod(payload_bars compound_a8vXJX).Euler3,2_rod(payload_bars compound_a8vXJX).mass,3_rod(payload_bars compound_a8vXJX).X,3_rod(payload_bars compound_a8vXJX).Y,3_rod(payload_bars compound_a8vXJX).Z,3_rod(payload_bars compound_a8vXJX).Euler1,3_rod(payload_bars compound_a8vXJX).Euler2,3_rod(payload_bars compound_a8vXJX).Euler3,3_rod(payload_bars compound_a8vXJX).mass,4_rod(sense_bar compound_a8vXJX).X,4_rod(sense_bar compound_a8vXJX).Y,4_rod(sense_bar compound_a8vXJX).Z,4_rod(sense_bar compound_a8vXJX).Euler1,4_rod(sense_bar compound_a8vXJX).Euler2,4_rod(sense_bar compound_a8vXJX).Euler3,4_rod(sense_bar compound_a8vXJX).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.6261,-1.35375,9.16198,-2.1901,0.131191,0.108518,1.5059,0.24652,-1.35375,9.16198,-2.1901,0.131191,0.108518,1.5059,0.24652,-1.35375,9.16198,-2.1901,0.131191,0.108518,1.5059,0.24652,-1.35375,9.16198,-2.1901,0.131191,0.108518,1.5059,0.24652,-1.35375,9.16198,-2.1901,0.131191,0.108518,1.5059,0.24652,-2.0752,9.05843,-2.12742,0.152036,0.0982061,-0.843677,0.0593527,-0.610697,9.25654,-2.29434,0.159199,0.091845,-0.842998,0.0593527,-1.47134,9.63917,-2.76339,0.139009,0.0939944,0.717973,0.0593527,-1.21369,8.67584,-1.65854,0.13224,0.0862682,0.717303,0.0593527,-1.3106,8.59684,-2.69947,-2.61774,1.44952,-1.18393,0.0593527,-1.3749,9.71838,-1.7226,-2.20908,1.40977,-0.778561,0.0593527,
1.6362,-1.37541,8.94795,-2.22492,0.109026,0.117406,1.3299,0.24652,-1.37541,8.94795,-2.22492,0.109026,0.117406,1.3299,0.24652,-1.37541,8.94795,-2.22492,0.109026,0.117406,1.3299,0.24652,-1.37541,8.94795,-2.22492,0.109026,0.117406,1.3299,0.24652,-1.37541,8.94795,-2.22492,0.109026,0.117406,1.3299,0.24652,-2.09774,8.85818,-2.15374,0.0874947,0.137619,-1.02485,0.0593527,-0.630977,9.02208,-2.33499,0.094266,0.133587,-1.02394,0.0593527,-1.48435,9.3185,-2.8738,0.0900353,0.0560607,0.539957,0.0593527,-1.24284,8.56173,-1.61518,0.148277,0.152128,0.545744,0.0593527,-1.32803,8.30267,-2.62759,-1.88198,1.2809,-0.438926,0.0593527,-1.40019,9.57742,-1.86128,-1.91401,1.29762,-0.469065,0.0593527,
1.6463,-1.39695,8.72399,-2.26006,0.0851574,0.122565,1.15364,0.24652,-1.39695,8.72399,-2.26006,0.0851574,0.122565,1.15364,0.24652,-1.39695,8.72399,-2.26006,0.0851574,0.122565,1.15364,0.24652,-1.39695,8.72399,-2.26006,0.0851574,0.122565,1.15364,0.24652,-1.39695,8.72399,-2.26006,0.0851574,0.122565,1.15364,0.24652,-2.12046,8.64866,-2.18298,0.104268,0.121948,-1.19619,0.0593527,-0.650903,8.77648,-2.3724,0.0797556,0.131292,-1.19929,0.0593527,-1.49726,8.97588,-2.96477,0.0986298,0.114547,0.366125,0.0593527,-1.27296,8.44943,-1.59086,0.0984809,0.114171,0.366,0.0593527,-1.34723,8.01839,-2.54351,-1.75211,1.12066,-0.296347,0.0593527,-1.4235,9.40673,-2.01156,-1.79897,1.17688,-0.338404,0.0593527,
1.6564,-1.4183,8.48959,-2.29541,0.0604219,0.123767,0.976828,0.24652,-1.4183,8.48959,-2.29541,0.0604219,0.123767,0.976828,0.24652,-1.4183,8.48959,-2.29541,0.0604219,0.123767,0.976828,0.24652,-1.4183,8.48959,-2.29541,0.0604219,0.123767,0.976828,0.24652,-1.4183,8.48959,-2.29541,0.0604219,0.123767,0.976828,0.24652,-2.14288,8.43009,-2.21518,0.113579,0.11939,-1.3685,0.0593527,-0.670966,8.52067,-2.40633,0.104634,0.121226,-1.36958,0.0593527,-1.51021,8.61533,-3.03433,0.0853388,0.170112,0.191222,0.0593527,-1.30363,8.33538,-1.58716,0.0633679,0.0564681,0.188612,0.0593527,-1.36835,7.74527,-2.45158,-1.7059,0.984999,-0.234354,0.0593527,-1.44528,9.20556,-2.17012,-1.69256,0.950547,-0.22293,0.0593527,
1.6665,-1.43998,8.24496,-2.3311,0.035963,0.120537,0.800236,0.24652,-1.43998,8.24496,-2.3311,0.035963,0.120537,0.800236,0.24652,-1.43998,8.24496,-2.3311,0.035963,0.120537,0.800236,0.24652,-1.43998,8.24496,-2.3311,0.035963,0.120537,0.800236,0.24652,-1.43998,8.24496,-2.3311,0.035963,0.120537,0.800236,0.24652,-2.16572,8.20201,-2.25034,0.0304947,0.126744,-1.55221,0.0593527,-0.691188,8.25487,-2.43681,0.0705748,0.125886,-1.54716,0.0593527,-1.52231,8.24054,-3.08171,0.0513642,0.109123,0.0134428,0.0593527,-1.33338,8.21603,-1.6056,0.0513889,0.110558,0.01322,0.0593527,-1.39097,7.48488,-2.35479,-1.66334,0.793645,-0.179479,0.0593527,-1.46535,8.9716,-2.33265,-1.65296,0.747318,-0.171535,0.0593527,
1.6766,-1.46143,7.99003,-2.36707,0.0124045,0.112926,0.624298,0.24652,-1.46143,7.99003,-2.36707,0.0124045,0.112926,0.624298,0.24652,-1.46143,7.99003,-2.36707,0.0124045,0.112926,0.624298,0.24652,-1.46143,7.99003,-2.36707,0.0124045,0.112926,0.624298,0.24652,-1.46143,7.99003,-2.36707,0.0124045,0.112926,0.624298,0.24652,-2.18814,7.96341,-2.28874,-0.00976776,0.115709,-1.73043,0.0593527,-0.711566,7.97954,-2.46392,-0.00328949,0.116735,-1.72968,0.0593527,-1.53526,7.85522,-3.10635,0.0375051,0.0548717,-0.162164,0.0593527,-1.3632,8.08762,-1.64643,0.0193759,0.164338,-0.164296,0.0593527,-1.41546,7.23728,-2.25743,-1.63938,0.592649,-0.142319,0.0593527,-1.48387,8.70569,-2.49506,-1.64806,0.637659,-0.146811,0.0593527,
1.6867,-1.48295,7.7248,-2.40322,-0.0102818,0.101195,0.448398,0.24652,-1.48295,7.7248,-2.40322,-0.0102818,0.101195,0.448398,0.24652,-1.48295,7.7248,-2.40322,-0.0102818,0.101195,0.448398,0.24652,-1.48295,7.7248,-2.40322,-0.0102818,0.101195,0.448398,0.24652,-1.48295,7.7248,-2.40322,-0.0102818,0.101195,0.448398,0.24652,-2.21062,7.71378,-2.33,0.0279659,0.120949,-1.89943,0.0593527,-0.73194,7.69574,-2.4877,-0.0218,0.103801,-1.90501,0.0593527,-1.54892,7.46352,-3.10861,0.00349289,0.108975,-0.339251,0.0593527,-1.3924,7.94607,-1.70934,0.00735996,0.0980723,-0.339032,0.0593527,-1.44149,7.00254,-2.16379,-1.6338,0.447409,-0.117768,0.0593527,-1.50041,8.4071,-2.65379,-1.63856,0.476717,-0.119101,0.0593527,
1.6968,-1.50411,7.4492,-2.43937,-0.0304547,0.0858683,0.272746,0.24652,-1.50411,7.4492,-2.43937,-0.0304547,0.0858683,0.272746,0.24652,-1.50411,7.4492,-2.43937,-0.0304547,0.0858683,0.272746,0.24652,-1.50411,7.4492,-2.43937,-0.0304547,0.0858683,0.272746,0.24652,-1.50411,7.4492,-2.43937,-0.0304547,0.0858683,0.272746,0.24652,-2.2327,7.4529,-2.37423,-0.00079075,0.109299,-2.07599,0.0593527,-0.752502,7.40383,-2.50852,-0.00163041,0.108889,-2.07608,0.0593527,-1.56402,7.06942,-3.08928,-0.0411379,0.135756,-0.517547,0.0593527,-1.42128,7.78733,-1.79342,0.0148241,0.0372041,-0.51271,0.0593527,-1.46923,6.77918,-2.07767,-1.63093,0.289986,-0.0941202,0.0593527,-1.5158,8.07754,-2.8054,-1.62626,0.23764,-0.0925329,0.0593527,
1.7069,-1.52575,7.163,-2.47557,-0.0477448,0.0671013,0.0981565,0.24652,-1.52575,7.163,-2.47557,-0.0477448,0.0671013,0.0981565,0.24652,-1.52575,7.163,-2.47557,-0.0477448,0.0671013,0.0981565,0.24652,-1.52575,7.163,-2.47557,-0.0477448,0.0671013,0.0981565,0.24652,-1.52575,7.163,-2.47557,-0.0477448,0.0671013,0.0981565,0.24652,-2.25494,7.18054,-2.42128,-0.0704107,0.0566507,-2.25515,0.0593527,-0.773453,7.10449,-2.52677,-0.0231988,0.0948456,-2.25158,0.0593527,-1.57921,6.67626,-3.05046,-0.0258838,0.0649082,-0.688938,0.0593527,-1.44792,7.60829,-1.89737,-0.0327215,0.0731952,-0.689742,0.0593527,-1.49796,6.56635,-2.00246,-1.62761,0.08267,-0.0712759,0.0593527,-1.52983,7.71814,-2.94524,-1.62745,0.0696984,-0.0705393,0.0593527,
1.717,-1.54704,6.86663,-2.51189,-0.0614689,0.0454612,-0.075628,0.24652,-1.54704,6.86663,-2.51189,-0.0614689,0.0454612,-0.075628,0.24652,-1.54704,6.86663,-2.51189,-0.0614689,0.0454612,-0.075628,0.24652,-1.54704,6.86663,-2.51189,-0.0614689,0.0454612,-0.075628,0.24652,-1.54704,6.86663,-2.51189,-0.0614689,0.0454612,-0.075628,0.24652,-2.27675,6.8953,-2.47027,-0.0667182,0.0489791,-2.42818,0.0593527,-0.794666,6.79751,-2.54247,-0.0703006,0.0448212,-2.42835,0.0593527,-1.59637,6.28739,-2.9937,-0.00636211,0.0184496,-0.862636,0.0593527,-1.47375,7.40532,-2.01908,-0.0885235,0.0884364,-0.867101,0.0593527,-1.52804,6.36121,-1.94176,-1.63172,-0.0952426,-0.0488353,0.0593527,-1.54296,7.33184,-3.0709,-1.63481,-0.0427752,-0.048076,0.0593527,
1.7271,-1.56842,6.55979,-2.54803,-0.0717492,0.0211891,-0.249532,0.24652,-1.56842,6.55979,-2.54803,-0.0717492,0.0211891,-0.249532,0.24652,-1.56842,6.55979,-2.54803,-0.0717492,0.0211891,-0.249532,0.24652,-1.56842,6.55979,-2.54803,-0.0717492,0.0211891,-0.249532,0.24652,-1.56842,6.55979,-2.54803,-0.0717492,0.0211891,-0.249532,0.24652,-2.29835,6.59756,-2.52108,-0.0495451,0.0704281,-2.60042,0.0593527,-0.815975,6.48406,-2.55663,-0.0836648,0.0134363,-2.60185,0.0593527,-1.61516,5.90567,-2.9225,-0.0692109,0.0377452,-1.03848,0.0593527,-1.49812,7.17592,-2.15544,-0.0527815,0.0280705,-1.03809,0.0593527,-1.55876,6.16116,-1.89868,-1.64122,-0.234114,-0.0246273,0.0593527,-1.55502,6.92055,-3.1792,-1.6418,-0.239117,-0.0237836,0.0593527,
1.7372,-1.58953,6.24266,-2.584,-0.0776168,-0.00426753,-0.423189,0.24652,-1.58953,6.24266,-2.584,-0.0776168,-0.00426753,-0.423189,0.24652,-1.58953,6.24266,-2.584,-0.0776168,-0.00426753,-0.423189,0.24652,-1.58953,6.24266,-2.584,-0.0776168,-0.00426753,-0.423189,0.24652,-1.58953,6.24266,-2.584,-0.0776168,-0.00426753,-0.423189,0.24652,-2.31964,6.28686,-2.57348,-0.0785419,0.0106326,-2.77478,0.0593527,-0.837607,6.16404,-2.56971,-0.0735897,0.023669,-2.77469,0.0593527,-1.63589,5.53367,-2.83961,-0.11607,0.0266246,-1.2126,0.0593527,-1.52125,6.91723,-2.30347,-0.0128533,-0.0120955,-1.21188,0.0593527,-1.59015,5.96274,-1.87501,-1.65441,-0.415477,0.00282622,0.0593527,-1.56681,6.48788,-3.26827,-1.65511,-0.465147,0.00358219,0.0593527,
1.7473,-1.61101,5.91501,-2.61963,-0.079057,-0.0305969,-0.596113,0.24652,-1.61101,5.91501,-2.61963,-0.079057,-0.0305969,-0.596113,0.24652,-1.61101,5.91501,-2.61963,-0.079057,-0.0305969,-0.596113,0.24652,-1.61101,5.91501,-2.61963,-0.079057,-0.0305969,-0.596113,0.24652,-1.61101,5.91501,-2.61963,-0.079057,-0.0305969,-0.596113,0.24652,-2.34082,5.96301,-2.62694,-0.0906348,-0.0569488,-2.94767,0.0593527,-0.859607,5.83775,-2.58243,-0.0774002,0.00988264,-2.94798,0.0593527,-1.65757,5.17243,-2.74887,-0.0581013,-0.0189219,-1.38531,0.0593527,-1.54183,6.62807,-2.45997,-0.0748773,-0.0157696,-1.3853,0.0593527,-1.62163,5.76302,-1.8731,-1.67616,-0.61989,0.0365626,0.0593527,-1.57833,6.03775,-3.33568,-1.67608,-0.60064,0.0371357,0.0593527,
1.7574,-1.6323,5.57725,-2.65525,-0.0758799,-0.0571886,-0.769217,0.24652,-1.6323,5.57725,-2.65525,-0.0758799,-0.0571886,-0.769217,0.24652,-1.6323,5.57725,-2.65525,-0.0758799,-0.0571886,-0.769217,0.24652,-1.6323,5.57725,-2.65525,-0.0758799,-0.0571886,-0.769217,0.24652,-1.6323,5.57725,-2.65525,-0.0758799,-0.0571886,-0.769217,0.24652,-2.36172,5.62561,-2.68007,-0.0816925,-0.0337976,-3.12124,0.0593527,-0.881992,5.50504,-2.59479,-0.0821212,-0.0545643,-3.12122,0.0593527,-1.68124,4.82381,-2.65377,-0.0180978,-0.0424516,-1.56091,0.0593527,-1.56094,6.30673,-2.62101,-0.122616,-0.0412012,-1.55665,0.0593527,-1.6532,5.55729,-1.89362,-1.70777,-0.773321,0.0799338,0.0593527,-1.58997,5.57351,-3.38125,-1.70421,-0.732189,0.0781763,0.0593527,
1.7675,-1.65349,5.2292,-2.69045,-0.0681537,-0.0831431,-0.943346,0.24652,-1.65349,5.2292,-2.69045,-0.0681537,-0.0831431,-0.943346,0.24652,-1.65349,5.2292,-2.69045,-0.0681537,-0.0831431,-0.943346,0.24652,-1.65349,5.2292,-2.69045,-0.0681537,-0.0831431,-0.943346,0.24652,-1.65349,5.2292,-2.69045,-0.0681537,-0.0831431,-0.943346,0.24652,-2.38225,5.27499,-2.73301,-0.0819901,-0.0350866,2.98892,0.0593527,-0.904378,5.16616,-2.60806,-0.0718812,-0.100137,2.98823,0.0593527,-1.70705,4.48752,-2.55878,-0.0786087,-0.0691408,-1.73148,0.0593527,-1.57881,5.9535,-2.78249,-0.0551524,-0.065327,-1.73309,0.0593527,-1.68424,5.3419,-1.93745,-1.75454,-0.918593,0.138627,0.0593527,-1.60195,5.09906,-3.40396,-1.76326,-0.950664,0.146216,0.0593527,
1.7776,-1.67468,4.87101,-2.72522,-0.0560076,-0.107432,-1.11781,0.24652,-1.67468,4.87101,-2.72522,-0.0560076,-0.107432,-1.11781,0.24652,-1.67468,4.87101,-2.72522,-0.0560076,-0.107432,-1.11781,0.24652,-1.67468,4.87101,-2.72522,-0.0560076,-0.107432,-1.11781,0.24652,-1.67468,4.87101,-2.72522,-0.0560076,-0.107432,-1.11781,0.24652,-2.40258,4.91092,-2.78543,-0.0593194,-0.11728,2.81407,0.0593527,-0.927102,4.82065,-2.62304,-0.0682954,-0.0910672,2.81501,0.0593527,-1.73432,4.16373,-2.46759,-0.104268,-0.107663,-1.90155,0.0593527,-1.59503,5.56793,-2.94061,-0.00230758,-0.0722349,-1.91088,0.0593527,-1.71463,5.11303,-2.00352,-1.85523,-1.11156,0.248305,0.0593527,-1.61467,4.61845,-3.40458,-1.87507,-1.14159,0.266791,0.0593527,
1.7877,-1.69601,4.50261,-2.75957,-0.0397523,-0.129377,-1.29245,0.24652,-1.69601,4.50261,-2.75957,-0.0397523,-0.129377,-1.29245,0.24652,-1.69601,4.50261,-2.75957,-0.0397523,-0.129377,-1.29245,0.24652,-1.69601,4.50261,-2.75957,-0.0397523,-0.129377,-1.29245,0.24652,-1.69601,4.50261,-2.75957,-0.0397523,-0.129377,-1.29245,0.24652,-2.4228,4.53379,-2.83617,-0.0365496,-0.14831,2.63809,0.0593527,-0.950076,4.46845,-2.63992,-0.0661261,-0.0944809,2.64167,0.0593527,-1.76269,3.85103,-2.38372,-0.0293552,-0.106094,-2.08255,0.0593527,-1.60933,5.15128,-3.09184,-0.0482088,-0.116593,-2.08062,0.0593527,-1.74413,4.86664,-2.09196,-2.08206,-1.28377,0.48407,0.0593527,-1.62835,4.13599,-3.38393,-2.0246,-1.24738,0.429793,0.0593527,
1.7978,-1.71737,4.12425,-2.79373,-0.019406,-0.148691,-1.46828,0.24652,-1.71737,4.12425,-2.79373,-0.019406,-0.148691,-1.46828,0.24652,-1.71737,4.12425,-2.79373,-0.019406,-0.148691,-1.46828,0.24652,-1.71737,4.12425,-2.79373,-0.019406,-0.148691,-1.46828,0.24652,-1.71737,4.12425,-2.79373,-0.019406,-0.148691,-1.46828,0.24652,-2.44283,4.1439,-2.8846,-0.05038,-0.120494,2.46689,0.0593527,-0.973358,4.1092,-2.65919,-0.03077,-0.14478,2.4643,0.0593527,-1.79224,3.54824,-2.31131,0.0143784,-0.101042,-2.26121,0.0593527,-1.6223,4.70485,-3.23226,-0.0648009,-0.165238,-2.25089,0.0593527,-1.77244,4.59886,-2.19993,-2.53215,-1.38318,0.946229,0.0593527,-1.64316,3.6543,-3.34379,-2.45927,-1.37137,0.875458,0.0593527,
1.8079,-1.73848,3.73581,-2.82744,0.00406195,-0.16404,-1.64543,0.24652,-1.73848,3.73581,-2.82744,0.00406195,-0.16404,-1.64543,0.24652,-1.73848,3.73581,-2.82744,0.00406195,-0.16404,-1.64543,0.24652,-1.73848,3.73581,-2.82744,0.00406195,-0.16404,-1.64543,0.24652,-1.73848,3.73581,-2.82744,0.00406195,-0.16404,-1.64543,0.24652,-2.46264,3.74163,-2.93064,-0.0260065,-0.14653,2.29078,0.0593527,-0.9965,3.74252,-2.68148,0.0137701,-0.180699,2.2843,0.0593527,-1.82352,3.25258,-2.25342,-0.0139924,-0.16111,-2.43133,0.0593527,-1.63492,4.23137,-3.35876,0.00392709,-0.140453,-2.43398,0.0593527,-1.79925,4.30643,-2.32604,2.79879,-1.39251,1.90923,0.0593527,-1.65947,3.17726,-3.28616,2.57772,-1.37194,2.12695,0.0593527,
1.818,-1.75978,3.33763,-2.86064,0.0302028,-0.17528,-1.82279,0.24652,-1.75978,3.33763,-2.86064,0.0302028,-0.17528,-1.82279,0.24652,-1.75978,3.33763,-2.86064,0.0302028,-0.17528,-1.82279,0.24652,-1.75978,3.33763,-2.86064,0.0302028,-0.17528,-1.82279,0.24652,-1.75978,3.33763,-2.86064,0.0302028,-0.17528,-1.82279,0.24652,-2.48229,3.32688,-2.97402,0.0448033,-0.191238,2.1059,0.0593527,-1.0198,3.36725,-2.70751,0.0162326,-0.174473,2.1111,0.0593527,-1.85527,2.96157,-2.21282,-0.00615973,-0.205351,-2.60489,0.0593527,-1.64645,3.73287,-3.46847,0.047575,-0.11524,-2.61373,0.0593527,-1.82447,3.98703,-2.46693,2.17342,-1.24821,2.54203,0.0593527,-1.67724,2.70744,-3.2143,2.16495,-1.24312,2.55065,0.0593527,
1.8281,-1.7826,2.99349,-2.892,0.0539938,-0.174902,-2.00558,0.24652,-1.7826,2.99349,-2.892,0.0539938,-0.174902,-2.00558,0.24652,-1.7826,2.99349,-2.892,0.0539938,-0.174902,-2.00558,0.24652,-1.7826,2.99349,-2.892,0.0539938,-0.174902,-2.00558,0.24652,-1.7826,2.99349,-2.892,0.0539938,-0.174902,-2.00558,0.24652,-2.47219,2.9408,-3.00047,0.0515686,-0.14187,1.9046,0.0593527,-1.07905,3.02069,-2.73684,0.0203968,-0.219357,1.91058,0.0593527,-1.88674,2.87291,-2.24612,0.0387859,-0.186441,-2.68866,0.0593527,-1.65656,3.22722,-3.55834,0.0392944,-0.187265,-2.81169,0.0593527,-1.85422,3.68014,-2.59016,1.97027,-1.06015,2.75293,0.0593527,-1.70638,2.26068,-3.08317,2.00826,-1.09583,2.72194,0.0593527,
1.8382,-1.81577,2.99618,-3.00829,-0.0515665,-0.131263,-2.01831,0.24652,-1.81577,2.99618,-3.00829,-0.0515665,-0.131263,-2.01831,0.24652,-1.81577,2.99618,-3.00829,-0.0515665,-0.131263,-2.01831,0.24652,-1.81577,2.99618,-3.00829,-0.0515665,-0.131263,-2.01831,0.24652,-1.81577,2.99618,-3.00829,-0.0515665,-0.131263,-2.01831,0.24652,-2.45987,2.75449,-3.02557,0.0958974,-0.0726695,1.73966,0.0593527,-1.13412,2.89379,-2.77174,0.0673486,-0.304155,1.74832,0.0593527,-1.91546,2.91031,-2.35898,0.0685351,-0.20026,-2.77026,0.0593527,-1.66773,3.00419,-3.6301,0.08326,-0.197756,-3.02535,0.0593527,-1.89223,3.58593,-2.68265,1.93032,-0.930226,2.82079,0.0593527,-1.74215,2.14458,-2.90293,1.87912,-0.780375,2.87082,0.0593527,
1.8483,-1.84214,3.05855,-3.11724,0.039122,-0.239799,-1.94133,0.24652,-1.84214,3.05855,-3.11724,0.039122,-0.239799,-1.94133,0.24652,-1.84214,3.05855,-3.11724,0.039122,-0.239799,-1.94133,0.24652,-1.84214,3.05855,-3.11724,0.039122,-0.239799,-1.94133,0.24652,-1.84214,3.05855,-3.11724,0.039122,-0.239799,-1.94133,0.24652,-2.48579,2.92177,-3.19588,0.123177,-0.142453,1.77733,0.0593527,-1.15362,3.10551,-2.96073,0.147607,-0.225508,1.77883,0.0593527,-1.92908,2.94192,-2.4804,0.0764131,-0.272621,-2.85384,0.0593527,-1.69824,3.17206,-3.74847,0.116515,-0.215335,-2.93539,0.0593527,-1.92545,3.69553,-2.89993,2.06393,-1.10218,2.73787,0.0593527,-1.70343,2.32093,-3.18463,2.01118,-0.999433,2.80185,0.0593527,
1.8584,-1.85681,3.14331,-3.25351,0.177121,-0.349504,-1.93587,0.24652,-1.85681,3.14331,-3.25351,0.177121,-0.349504,-1.93587,0.24652,-1.85681,3.14331,-3.25351,0.177121,-0.349504,-1.93587,0.24652,-1.85681,3.14331,-3.25351,0.177121,-0.349504,-1.93587,0.24652,-1.85681,3.14331,-3.25351,0.177121,-0.349504,-1.93587,0.24652,-2.51044,3.12395,-3.38729,0.118926,-0.21685,1.88317,0.0593527,-1.15136,3.35025,-3.15421,0.161527,-0.144799,1.86725,0.0593527,-1.93789,2.98746,-2.59268,0.172482,-0.114102,-2.86853,0.0593527,-1.75093,3.40977,-3.90408,0.18211,-0.0629309,-2.80906,0.0593527,-1.98131,3.88499,-3.11819,1.92689,-0.779291,2.88854,0.0593527,-1.69581,2.55825,-3.50676,2.11684,-1.12823,2.71701,0.0593527,
1.8685,-1.86739,3.29275,-3.45172,0.223786,-0.300474,-1.89063,0.24652,-1.86739,3.29275,-3.45172,0.223786,-0.300474,-1.89063,0.24652,-1.86739,3.29275,-3.45172,0.223786,-0.300474,-1.89063,0.24652,-1.86739,3.29275,-3.45172,0.223786,-0.300474,-1.89063,0.24652,-1.86739,3.29275,-3.45172,0.223786,-0.300474,-1.89063,0.24652,-2.55561,3.21157,-3.56336,0.249036,-0.230019,1.93903,0.0593527,-1.17485,3.49914,-3.3065,0.191421,-0.181182,1.94535,0.0593527,-1.9435,3.0685,-2.77439,0.221956,-0.114927,-2.77655,0.0593527,-1.76956,3.61268,-4.07037,0.13026,-0.298026,-2.7328,0.0593527,-2.04985,4.01445,-3.18817,2.16306,-1.09766,2.71431,0.0593527,-1.68602,2.70862,-3.69863,2.03148,-0.918573,2.82219,0.0593527,
1.8786,-1.8895,3.46743,-3.642,0.26116,-0.168565,-1.88252,0.24652,-1.8895,3.46743,-3.642,0.26116,-0.168565,-1.88252,0.24652,-1.8895,3.46743,-3.642,0.26116,-0.168565,-1.88252,0.24652,-1.8895,3.46743,-3.642,0.26116,-0.168565,-1.88252,0.24652,-1.8895,3.46743,-3.642,0.26116,-0.168565,-1.88252,0.24652,-2.56475,3.28076,-3.75586,0.156445,-0.155068,2.04305,0.0593527,-1.19558,3.6209,-3.43621,0.250715,-0.243274,2.02248,0.0593527,-1.94011,3.12329,-2.96901,0.259532,-0.155309,-2.68272,0.0593527,-1.8183,3.79823,-4.24235,0.307564,-0.0460027,-2.70025,0.0593527,-2.09425,4.06921,-3.27364,2.2993,-1.1259,2.6124,0.0593527,-1.67018,2.81644,-3.89548,2.61236,-1.2671,2.31998,0.0593527,
1.8887,-1.91945,3.59401,-3.79799,0.262992,-0.0875676,-1.8702,0.24652,-1.91945,3.59401,-3.79799,0.262992,-0.0875676,-1.8702,0.24652,-1.91945,3.59401,-3.79799,0.262992,-0.0875676,-1.8702,0.24652,-1.91945,3.59401,-3.79799,0.262992,-0.0875676,-1.8702,0.24652,-1.91945,3.59401,-3.79799,0.262992,-0.0875676,-1.8702,0.24652,-2.54994,3.3726,-3.96277,0.360452,-0.274412,2.09263,0.0593527,-1.22078,3.75767,-3.60266,0.232453,-0.214048,2.11788,0.0593527,-1.93274,3.18381,-3.18594,0.242968,-0.282404,-2.59147,0.0593527,-1.86286,3.96215,-4.37652,0.210038,-0.324799,-2.60246,0.0593527,-2.13657,4.13962,-3.4245,2.42757,-1.13517,2.52752,0.0593527,-1.6515,2.98504,-4.13369,2.36452,-1.10488,2.57665,0.0593527,
1.8988,-1.9412,3.67994,-3.96565,0.316667,-0.144195,-1.81655,0.24652,-1.9412,3.67994,-3.96565,0.316667,-0.144195,-1.81655,0.24652,-1.9412,3.67994,-3.96565,0.316667,-0.144195,-1.81655,0.24652,-1.9412,3.67994,-3.96565,0.316667,-0.144195,-1.81655,0.24652,-1.9412,3.67994,-3.96565,0.316667,-0.144195,-1.81655,0.24652,-2.54633,3.48487,-4.13585,0.261008,-0.233293,2.20185,0.0593527,-1.27858,3.90081,-3.78171,0.344106,-0.261986,2.17999,0.0593527,-1.91828,3.26462,-3.40695,0.330854,-0.213166,-2.53744,0.0593527,-1.90111,4.11375,-4.49348,0.425168,-0.0698813,-2.55317,0.0593527,-2.17242,4.21174,-3.57951,-2.98175,-1.31188,1.72086,0.0593527,-1.64294,3.18434,-4.35367,-2.9926,-1.30639,1.73681,0.0593527,
