time,0_rod(payload_bars compound_XIIxJa).X,0_rod(payload_bars compound_XIIxJa).Y,0_rod(payload_bars compound_XIIxJa).Z,0_rod(payload_bars compound_XIIxJa).Euler1,0_rod(payload_bars compound_XIIxJa).Euler2,0_rod(payload_bars compound_XIIxJa).Euler3,0_rod(payload_bars compound_XIIxJa).mass,1_rod(payload_bars compound_XIIxJa).X,1_rod(payload_bars compound_XIIxJa).Y,1_rod(payload_bars compound_XIIxJa).Z,1_rod(payload_bars compound_XIIxJa).Euler1,1_rod(payload_bars compound_XIIxJa).Euler2,1_rod(payload_bars compound_XIIxJa).Euler3,1_rod(payload_bars compound_XIIxJa).mass,2_rod(payload_bars compound_XIIxJa).X,2_rod(payload_bars compound_XIIxJa).Y,2_rod(payload_bars compound_XIIxJa).Z,2_rod(payload_bars compound_XIIxJa).Euler1,2_rod(payload_bars compound_XIIxJa).Euler2,2_rod(payload_bars compound_XIIxJa).Euler3,2_rod(payload_bars compound_XIIxJa).mass,3_rod(payload_bars compound_XIIxJa).X,3_rod(payload_bars compound_XIIxJa).Y,3_rod(payload_bars compound_XIIxJa).Z,3_rod(payload_bars compound_XIIxJa).Euler1,3_rod(payload_bars compound_XIIxJa).Euler2,3_rod(payload_bars compound_XIIxJa).Euler3,3_rod(payload_bars compound_XIIxJa).mass,4_rod(payload_bars compound_XIIxJa).X,4_rod(payload_bars compound_XIIxJa).Y,4_rod(payload_bars compound_XIIxJa).Z,4_rod(payload_bars compound_XIIxJa).Euler1,4_rod(payload_bars compound_XIIxJa).Euler2,4_rod(payload_bars compound_XIIxJa).Euler3,4_rod(payload_bars compound_XIIxJa).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
6.2519,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,19.4551,7.31373,-11.3639,-1.81347,0.379723,-3.01023,0.199491,20.9357,4.07956,-15.075,0.97545,0.0909208,2.78515,0.199491,18.8874,3.67295,-13.2503,-0.354064,-0.00205467,-1.10926,0.199491,19.6101,3.75462,-14.1694,-3.02502,0.666685,-1.76793,0.199491,19.5632,4.75537,-12.2126,-2.70939,-0.497361,-1.16747,0.199645,20.1382,5.50397,-14.7582,-1.35039,-0.914221,-2.03295,0.199491,
6.262,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,19.418,7.3138,-11.3634,-1.81122,0.381149,-3.00426,0.199491,20.9196,4.07951,-15.0657,0.975137,0.0875506,2.78051,0.199491,18.8611,3.673,-13.2531,-0.35371,-0.0075731,-1.10728,0.199491,19.5889,3.75456,-14.1677,-3.02423,0.672329,-1.76697,0.199491,19.5309,4.75527,-12.2115,-2.71052,-0.492258,-1.16482,0.199645,20.1203,5.50418,-14.7534,-1.35889,-0.915917,-2.02287,0.199491,
6.2721,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,19.3809,7.31388,-11.3631,-1.80896,0.382566,-2.99826,0.199491,20.9035,4.07945,-15.0565,0.974839,0.0841703,2.77586,0.199491,18.8348,3.67306,-13.2559,-0.353368,-0.0131085,-1.10529,0.199491,19.5676,3.7545,-14.1661,-3.02343,0.677989,-1.766,0.199491,19.4986,4.75516,-12.2105,-2.71163,-0.487138,-1.16217,0.199645,20.1024,5.50439,-14.7486,-1.36745,-0.91756,-2.01273,0.199491,
6.2822,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,19.3438,7.31395,-11.3629,-1.80669,0.383974,-2.99224,0.199491,20.8875,4.0794,-15.0472,0.974556,0.0807806,2.77119,0.199491,18.8086,3.67311,-13.2589,-0.353038,-0.0186605,-1.1033,0.199491,19.5465,3.75444,-14.1644,-3.02262,0.683665,-1.76501,0.199491,19.4663,4.75505,-12.2096,-2.71273,-0.482,-1.15953,0.199645,20.0846,5.5046,-14.7438,-1.37609,-0.919153,-2.0025,0.199491,
6.2923,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,19.3067,7.31403,-11.3628,-1.80439,0.385373,-2.9862,0.199491,20.8715,4.07935,-15.0379,0.974289,0.0773814,2.76651,0.199491,18.7825,3.67316,-13.2618,-0.352721,-0.0242288,-1.10131,0.199491,19.5254,3.75438,-14.1628,-3.0218,0.689357,-1.76401,0.199491,19.4341,4.75495,-12.2087,-2.71382,-0.476845,-1.1569,0.199645,20.0669,5.50482,-14.739,-1.38479,-0.920691,-1.99221,0.199491,
6.3024,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,19.2696,7.3141,-11.3628,-1.80208,0.386762,-2.98013,0.199491,20.8555,4.0793,-15.0286,0.974039,0.0739723,2.76182,0.199491,18.7565,3.67322,-13.2649,-0.352415,-0.0298131,-1.09932,0.199491,19.5043,3.75433,-14.1612,-3.02096,0.695063,-1.76299,0.199491,19.4018,4.75484,-12.208,-2.71489,-0.471673,-1.15426,0.199645,20.0491,5.50503,-14.7342,-1.39356,-0.922174,-1.98185,0.199491,
6.3125,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,19.2326,7.31418,-11.3629,-1.79976,0.388142,-2.97404,0.199491,20.8395,4.07925,-15.0192,0.973804,0.0705539,2.75712,0.199491,18.7305,3.67327,-13.2679,-0.352122,-0.0354129,-1.09733,0.199491,19.4833,3.75427,-14.1597,-3.02012,0.700784,-1.76196,0.199491,19.3696,4.75473,-12.2073,-2.71595,-0.466485,-1.15164,0.199645,20.0315,5.50524,-14.7294,-1.40239,-0.9236,-1.97143,0.199491,
6.3226,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,19.1956,7.31425,-11.3631,-1.79741,0.389512,-2.96792,0.199491,20.8235,4.0792,-15.0098,0.973586,0.0671266,2.75241,0.199491,18.7045,3.67332,-13.2711,-0.351842,-0.0410282,-1.09533,0.199491,19.4624,3.75421,-14.1581,-3.01926,0.70652,-1.76091,0.199491,19.3375,4.75463,-12.2068,-2.71699,-0.461281,-1.14902,0.199645,20.0138,5.50544,-14.7246,-1.41128,-0.92497,-1.96094,0.199491,
6.3327,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,19.1586,7.31432,-11.3635,-1.79505,0.390872,-2.96179,0.199491,20.8076,4.07915,-15.0004,0.973383,0.0636908,2.74769,0.199491,18.6787,3.67337,-13.2743,-0.351573,-0.0466588,-1.09334,0.199491,19.4415,3.75415,-14.1566,-3.01838,0.71227,-1.75985,0.199491,19.3053,4.75452,-12.2063,-2.71802,-0.45606,-1.1464,0.199645,19.9962,5.50565,-14.7197,-1.42024,-0.926283,-1.95038,0.199491,
6.3428,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,19.1216,7.3144,-11.364,-1.79267,0.392221,-2.95563,0.199491,20.7916,4.0791,-14.9909,0.973198,0.0602467,2.74296,0.199491,18.6529,3.67343,-13.2776,-0.351317,-0.0523042,-1.09134,0.199491,19.4206,3.7541,-14.1551,-3.01749,0.718033,-1.75878,0.199491,19.2732,4.75441,-12.2059,-2.71904,-0.450824,-1.14379,0.199645,19.9787,5.50586,-14.7149,-1.42925,-0.927537,-1.93976,0.199491,
6.3529,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,19.0846,7.31447,-11.3645,-1.79028,0.39356,-2.94944,0.199491,20.7757,4.07904,-14.9815,0.973029,0.0567936,2.73821,0.199491,18.6271,3.67348,-13.2809,-0.351074,-0.057964,-1.08933,0.199491,19.3998,3.75404,-14.1536,-3.01659,0.723811,-1.75768,0.199491,19.2411,4.75431,-12.2055,-2.72004,-0.445572,-1.14118,0.199645,19.9611,5.50607,-14.71,-1.43832,-0.928732,-1.92909,0.199491,
6.363,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,19.0477,7.31455,-11.3652,-1.78787,0.394888,-2.94324,0.199491,20.7598,4.07899,-14.9719,0.972877,0.0533326,2.73346,0.199491,18.6015,3.67353,-13.2843,-0.350843,-0.0636381,-1.08733,0.199491,19.379,3.75398,-14.1521,-3.01567,0.729601,-1.75657,0.199491,19.2091,4.7542,-12.2053,-2.72103,-0.440306,-1.13858,0.199645,19.9436,5.50628,-14.7052,-1.44744,-0.929867,-1.91836,0.199491,
6.3731,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,19.0108,7.31462,-11.3661,-1.78544,0.396205,-2.93701,0.199491,20.7439,4.07894,-14.9624,0.972741,0.0498645,2.72869,0.199491,18.5759,3.67358,-13.2877,-0.350625,-0.0693262,-1.08532,0.199491,19.3583,3.75392,-14.1506,-3.01474,0.735405,-1.75545,0.199491,19.1771,4.75409,-12.2052,-2.722,-0.435024,-1.13598,0.199645,19.9262,5.50648,-14.7003,-1.45662,-0.930941,-1.90757,0.199491,
6.3832,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.9739,7.31469,-11.367,-1.783,0.39751,-2.93076,0.199491,20.7281,4.07889,-14.9528,0.972622,0.0463881,2.72391,0.199491,18.5504,3.67364,-13.2912,-0.35042,-0.0750281,-1.08331,0.199491,19.3377,3.75387,-14.1492,-3.01379,0.741221,-1.75431,0.199491,19.1451,4.75399,-12.2051,-2.72295,-0.429728,-1.13339,0.199645,19.9088,5.50669,-14.6954,-1.46585,-0.931954,-1.89673,0.199491,
6.3933,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.9371,7.31477,-11.368,-1.78054,0.398804,-2.9245,0.199491,20.7122,4.07884,-14.9432,0.972521,0.0429047,2.71913,0.199491,18.5249,3.67369,-13.2947,-0.350228,-0.0807432,-1.0813,0.199491,19.3171,3.75381,-14.1477,-3.01283,0.747049,-1.75315,0.199491,19.1131,4.75388,-12.2051,-2.7239,-0.424418,-1.13081,0.199645,19.8914,5.5069,-14.6905,-1.47512,-0.932905,-1.88584,0.199491,
6.4034,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.9002,7.31484,-11.3692,-1.77807,0.400086,-2.91821,0.199491,20.6963,4.07879,-14.9336,0.972437,0.0394134,2.71433,0.199491,18.4995,3.67374,-13.2983,-0.350048,-0.0864713,-1.07929,0.199491,19.2965,3.75375,-14.1463,-3.01185,0.75289,-1.75197,0.199491,19.0812,4.75377,-12.2052,-2.72483,-0.419093,-1.12822,0.199645,19.8741,5.5071,-14.6856,-1.48444,-0.933792,-1.8749,0.199491,
6.4135,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.8635,7.31491,-11.3705,-1.77558,0.401356,-2.9119,0.199491,20.6805,4.07874,-14.9239,0.97237,0.0359162,2.70952,0.199491,18.4742,3.67379,-13.302,-0.349881,-0.0922124,-1.07727,0.199491,19.276,3.75369,-14.1449,-3.01086,0.758742,-1.75078,0.199491,19.0494,4.75367,-12.2054,-2.72574,-0.413755,-1.12565,0.199645,19.8568,5.50731,-14.6807,-1.49381,-0.934618,-1.86391,0.199491,
6.4236,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.8267,7.31499,-11.3719,-1.77307,0.402614,-2.90557,0.199491,20.6647,4.07869,-14.9142,0.97232,0.0324134,2.70471,0.199491,18.449,3.67385,-13.3056,-0.349727,-0.0979659,-1.07525,0.199491,19.2556,3.75364,-14.1435,-3.00985,0.764606,-1.74957,0.199491,19.0175,4.75356,-12.2057,-2.72664,-0.408404,-1.12308,0.199645,19.8395,5.50752,-14.6758,-1.50322,-0.935379,-1.85287,0.199491,
6.4337,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.79,7.31506,-11.3733,-1.77055,0.40386,-2.89922,0.199491,20.6489,4.07864,-14.9044,0.972288,0.0289017,2.69988,0.199491,18.4238,3.6739,-13.3094,-0.349587,-0.103731,-1.07323,0.199491,19.2352,3.75358,-14.1421,-3.00882,0.770481,-1.74834,0.199491,18.9857,4.75345,-12.206,-2.72752,-0.40304,-1.12051,0.199645,19.8223,5.50772,-14.6708,-1.51266,-0.936075,-1.8418,0.199491,
6.4438,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.7533,7.31513,-11.375,-1.76802,0.405092,-2.89285,0.199491,20.6331,4.07859,-14.8947,0.972274,0.0253849,2.69504,0.199491,18.3987,3.67395,-13.3132,-0.34946,-0.109509,-1.0712,0.199491,19.2148,3.75352,-14.1408,-3.00777,0.776367,-1.74709,0.199491,18.9539,4.75335,-12.2064,-2.72839,-0.397662,-1.11795,0.199645,19.8051,5.50792,-14.6659,-1.52214,-0.936706,-1.83069,0.199491,
6.4539,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.7166,7.3152,-11.3767,-1.76547,0.406313,-2.88646,0.199491,20.6173,4.07854,-14.8849,0.972277,0.0218634,2.69019,0.199491,18.3737,3.674,-13.317,-0.349345,-0.115298,-1.06917,0.199491,19.1945,3.75346,-14.1394,-3.00671,0.782263,-1.74582,0.199491,18.9222,4.75324,-12.2069,-2.72925,-0.392273,-1.1154,0.199645,19.7879,5.50813,-14.6609,-1.53167,-0.937272,-1.81953,0.199491,
6.464,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.68,7.31528,-11.3785,-1.7629,0.407519,-2.88005,0.199491,20.6015,4.07849,-14.875,0.972298,0.0183361,2.68534,0.199491,18.3487,3.67406,-13.3209,-0.349244,-0.121098,-1.06714,0.199491,19.1742,3.75341,-14.1381,-3.00562,0.788169,-1.74453,0.199491,18.8905,4.75313,-12.2075,-2.73009,-0.386871,-1.11284,0.199645,19.7708,5.50833,-14.6559,-1.54122,-0.937772,-1.80834,0.199491,
6.4741,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.6435,7.31535,-11.3805,-1.76032,0.408713,-2.87362,0.199491,20.5857,4.07844,-14.8651,0.972337,0.0148025,2.68047,0.199491,18.3238,3.67411,-13.3248,-0.349156,-0.126909,-1.06511,0.199491,19.154,3.75335,-14.1368,-3.00452,0.794085,-1.74322,0.199491,18.8589,4.75303,-12.2082,-2.73092,-0.381457,-1.1103,0.199645,19.7537,5.50854,-14.6509,-1.5508,-0.938204,-1.79712,0.199491,
6.4842,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.6069,7.31542,-11.3825,-1.75773,0.409893,-2.86718,0.199491,20.5699,4.07839,-14.8552,0.972394,0.0112652,2.6756,0.199491,18.299,3.67416,-13.3288,-0.349082,-0.13273,-1.06307,0.199491,19.1339,3.75329,-14.1354,-3.0034,0.80001,-1.74189,0.199491,18.8273,4.75292,-12.209,-2.73173,-0.376032,-1.10776,0.199645,19.7366,5.50874,-14.6459,-1.56042,-0.93857,-1.78587,0.199491,
6.4943,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.5704,7.31549,-11.3847,-1.75512,0.41106,-2.86072,0.199491,20.5541,4.07834,-14.8453,0.972468,0.00772316,2.67071,0.199491,18.2743,3.67421,-13.3328,-0.349021,-0.138563,-1.06104,0.199491,19.1138,3.75323,-14.1341,-3.00226,0.805945,-1.74055,0.199491,18.7957,4.75281,-12.2098,-2.73253,-0.370596,-1.10522,0.199645,19.7196,5.50894,-14.6408,-1.57005,-0.938869,-1.7746,0.199491,
6.5044,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.534,7.31556,-11.387,-1.75249,0.412213,-2.85424,0.199491,20.5383,4.07828,-14.8353,0.972562,0.00417547,2.66582,0.199491,18.2496,3.67426,-13.3369,-0.348974,-0.144404,-1.05899,0.199491,19.0937,3.75318,-14.1328,-3.0011,0.811888,-1.73917,0.199491,18.7642,4.75271,-12.2107,-2.73331,-0.365148,-1.10269,0.199645,19.7025,5.50914,-14.6358,-1.57971,-0.939099,-1.7633,0.199491,
6.5145,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.4976,7.31564,-11.3894,-1.74986,0.413351,-2.84774,0.199491,20.5226,4.07823,-14.8253,0.972674,0.000622663,2.66092,0.199491,18.225,3.67432,-13.341,-0.34894,-0.150256,-1.05695,0.199491,19.0737,3.75312,-14.1315,-2.99992,0.81784,-1.73778,0.199491,18.7327,4.7526,-12.2117,-2.73408,-0.35969,-1.10016,0.199645,19.6856,5.50935,-14.6307,-1.58938,-0.939261,-1.75198,0.199491,
6.5246,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,18.4612,7.31571,-11.3919,-1.74721,0.414475,-2.84123,0.199491,20.5068,4.07818,-14.8153,0.972803,-0.00293306,2.65601,0.199491,18.2005,3.67437,-13.3451,-0.34892,-0.156116,-1.0549,0.199491,19.0537,3.75306,-14.1302,-2.99872,0.8238,-1.73637,0.199491,18.7013,4.75249,-12.2128,-2.73484,-0.354222,-1.09764,0.199645,19.6686,5.50955,-14.6256,-1.59907,-0.939355,-1.74064,0.199491,
