time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_fA45OA).X,6_rod(payload_bars compound_fA45OA).Y,6_rod(payload_bars compound_fA45OA).Z,6_rod(payload_bars compound_fA45OA).Euler1,6_rod(payload_bars compound_fA45OA).Euler2,6_rod(payload_bars compound_fA45OA).Euler3,6_rod(payload_bars compound_fA45OA).mass,7_rod(payload_bars compound_fA45OA).X,7_rod(payload_bars compound_fA45OA).Y,7_rod(payload_bars compound_fA45OA).Z,7_rod(payload_bars compound_fA45OA).Euler1,7_rod(payload_bars compound_fA45OA).Euler2,7_rod(payload_bars compound_fA45OA).Euler3,7_rod(payload_bars compound_fA45OA).mass,8_rod(payload_bars compound_fA45OA).X,8_rod(payload_bars compound_fA45OA).Y,8_rod(payload_bars compound_fA45OA).Z,8_rod(payload_bars compound_fA45OA).Euler1,8_rod(payload_bars compound_fA45OA).Euler2,8_rod(payload_bars compound_fA45OA).Euler3,8_rod(payload_bars compound_fA45OA).mass,9_rod(payload_bars compound_fA45OA).X,9_rod(payload_bars compound_fA45OA).Y,9_rod(payload_bars compound_fA45OA).Z,9_rod(payload_bars compound_fA45OA).Euler1,9_rod(payload_bars compound_fA45OA).Euler2,9_rod(payload_bars compound_fA45OA).Euler3,9_rod(payload_bars compound_fA45OA).mass,10_rod(payload_bars compound_fA45OA).X,10_rod(payload_bars compound_fA45OA).Y,10_rod(payload_bars compound_fA45OA).Z,10_rod(payload_bars compound_fA45OA).Euler1,10_rod(payload_bars compound_fA45OA).Euler2,10_rod(payload_bars compound_fA45OA).Euler3,10_rod(payload_bars compound_fA45OA).mass,
6.666,191.659,170.125,37.3846,-2.17155,-0.0249935,-0.215964,0.199491,191.743,166.944,31.5928,-1.53653,0.558201,-0.486445,0.199491,192.775,166.779,34.3348,-1.02485,0.491597,0.623794,0.199491,189.522,168.63,34.3635,-1.48614,0.593087,1.38044,0.199491,189.288,167.713,32.6657,0.279754,0.169873,-2.12227,0.199645,192.436,168.517,36.7893,0.258777,0.346437,-2.47998,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.6761,193.622,170.768,37.7806,-2.23714,-0.00919622,-0.309145,0.199491,193.119,168.001,31.8004,-1.64893,0.624608,-0.567394,0.199491,194.308,167.578,34.4494,-1.10678,0.582779,0.59505,0.199491,191.2,169.629,34.8201,-1.59966,0.662809,1.30162,0.199491,190.796,168.851,33.0857,0.228729,0.216483,-2.03848,0.199645,194.247,169.159,37.0299,0.223285,0.394114,-2.39247,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.6862,195.578,171.38,38.1348,-2.30248,-0.00211368,-0.403932,0.199491,194.497,169.067,32.0395,-1.77358,0.680911,-0.663892,0.199491,195.826,168.39,34.5663,-1.19816,0.671094,0.551632,0.199491,192.895,170.604,35.2843,-1.72823,0.722306,1.20477,0.199491,192.326,169.973,33.5362,0.180956,0.268969,-1.95769,0.199645,196.041,169.79,37.2406,0.192785,0.447006,-2.30594,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.6963,197.523,171.967,38.4461,-2.36689,-0.00255865,-0.499821,0.199491,195.878,170.14,32.3116,-1.91401,0.727895,-0.778208,0.199491,197.328,169.214,34.6879,-1.29807,0.760651,0.493579,0.199491,194.607,171.551,35.7537,-1.8703,0.76966,1.09081,0.199491,193.879,171.075,34.0151,0.137427,0.327173,-1.87945,0.199645,197.817,170.415,37.4229,0.168206,0.504418,-2.21952,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.7064,199.452,172.531,38.7149,-2.42708,-0.0138121,-0.596266,0.199491,197.268,171.218,32.6173,-2.06096,0.757615,-0.903446,0.199491,198.818,170.051,34.8175,-1.41944,0.838267,0.411295,0.199491,196.333,172.47,36.2255,-2.02324,0.803364,0.962315,0.199491,195.457,172.155,34.5194,0.103977,0.391561,-1.80123,0.199645,199.574,171.036,37.5783,0.150731,0.565658,-2.13215,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.7165,201.363,173.077,38.9415,-2.48557,-0.0296413,-0.692885,0.199491,198.667,172.297,32.9576,-2.21408,0.771951,-1.03798,0.199491,200.297,170.901,34.9575,-1.56175,0.907632,0.303981,0.199491,198.075,173.359,36.697,-2.18549,0.820601,0.821644,0.199491,197.06,173.209,35.0461,0.0758093,0.459642,-1.72394,0.199645,201.309,171.656,37.7087,0.141474,0.629751,-2.04234,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.7266,203.252,173.608,39.1269,-2.53899,-0.0530102,-0.789446,0.199491,200.081,173.376,33.3329,-2.36778,0.770169,-1.17628,0.199491,201.767,171.763,35.1103,-1.72867,0.965692,0.168217,0.199491,199.83,174.219,37.1654,-2.34963,0.821212,0.675939,0.199491,198.689,174.234,35.5919,0.0558638,0.531046,-1.64543,0.199645,203.022,172.277,37.8164,0.142112,0.695708,-1.94814,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.7367,205.116,174.13,39.2729,-2.58718,-0.082169,-0.885929,0.199491,201.51,174.45,33.7426,-2.51688,0.752746,-1.31298,0.199491,203.231,172.637,35.2779,-1.92118,1.0087,0.003343,0.199491,201.597,175.048,37.6284,-2.50945,0.805224,0.531455,0.199491,200.343,175.228,36.1534,0.0446083,0.604712,-1.5643,0.199645,204.713,172.903,37.904,0.154707,0.762343,-1.84707,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.7468,206.952,174.647,39.3818,-2.62987,-0.1159,-0.982414,0.199491,202.96,175.517,34.1863,-2.65653,0.720891,-1.44333,0.199491,204.69,173.521,35.4623,-2.13469,1.03277,-0.185783,0.199491,203.374,175.846,38.0834,-2.65851,0.775157,0.394524,0.199491,202.023,176.187,36.7269,0.0454523,0.67954,-1.47727,0.199645,206.38,173.536,37.9741,0.181814,0.828245,-1.73618,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.7569,208.759,175.162,39.456,-2.66656,-0.153304,-1.07919,0.199491,204.431,176.572,34.663,-2.78402,0.676519,-1.56453,0.199491,206.148,174.415,35.6651,-2.35755,1.03564,-0.387226,0.199491,205.159,176.614,38.5279,-2.79495,0.730407,0.267604,0.199491,203.728,177.11,37.3084,0.0591991,0.754249,-1.38237,0.199645,208.024,174.179,38.0297,0.226728,0.891575,-1.6116,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.767,210.534,175.681,39.499,-2.69687,-0.193416,-1.17664,0.199491,205.927,177.613,35.1711,-2.89793,0.62169,-1.67525,0.199491,207.606,175.317,35.8877,-2.57375,1.01665,-0.584714,0.199491,206.951,177.352,38.9598,-2.91643,0.673998,0.152832,0.199491,205.457,177.995,37.894,0.0855703,0.827873,-1.27827,0.199645,209.644,174.833,38.074,0.29295,0.950045,-1.46925,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.7771,212.277,176.206,39.5142,-2.721,-0.235071,-1.27522,0.199491,207.449,178.636,35.7084,-2.99867,0.558353,-1.77575,0.199491,209.067,176.225,36.1311,-2.77007,0.978126,-0.764785,0.199491,208.746,178.061,39.3772,-3.02302,0.60898,0.0500352,0.199491,207.208,178.841,38.4799,0.132189,0.898041,-1.15792,0.199645,211.241,175.5,38.1101,0.38396,1.00074,-1.30512,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.7872,213.986,176.741,39.5057,-2.73867,-0.277333,-1.3755,0.199491,209,179.636,36.2724,-3.08713,0.488264,-1.86697,0.199491,210.533,177.138,36.3961,-2.94019,0.923601,-0.920899,0.199491,210.544,178.742,39.7783,-3.1161,0.536047,-0.0419553,0.199491,208.979,179.647,39.0621,0.200305,0.96317,-1.01874,0.199645,212.815,176.183,38.1418,0.501308,1.0401,-1.11703,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.7973,215.661,177.29,39.4778,-2.75029,-0.319262,-1.47786,0.199491,210.581,180.611,36.8603,3.11853,0.413023,-1.9503,0.199491,212.006,178.053,36.6834,-3.08418,0.856868,-1.0528,0.199491,212.342,179.396,40.1614,3.08608,0.456926,-0.124754,0.199491,210.769,180.412,39.6366,0.295957,1.01993,-0.854391,0.199645,214.368,176.882,38.1725,0.641777,1.06454,-0.907586,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
6.8074,217.303,177.855,39.4347,-2.75569,-0.360013,-1.58286,0.199491,212.192,181.558,37.4685,3.05037,0.333768,-2.0272,0.199491,213.489,178.969,36.993,3.07783,0.781138,-1.16356,0.199491,214.137,180.025,40.5257,3.01507,0.37515,-0.200256,0.199491,212.575,181.137,40.1999,0.423657,1.06326,-0.659932,0.199645,215.901,177.598,38.2054,0.79598,1.07097,-0.685625,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
