time,0_rod(payload_bars compound_QbW0t0).X,0_rod(payload_bars compound_QbW0t0).Y,0_rod(payload_bars compound_QbW0t0).Z,0_rod(payload_bars compound_QbW0t0).Euler1,0_rod(payload_bars compound_QbW0t0).Euler2,0_rod(payload_bars compound_QbW0t0).Euler3,0_rod(payload_bars compound_QbW0t0).mass,1_rod(payload_bars compound_QbW0t0).X,1_rod(payload_bars compound_QbW0t0).Y,1_rod(payload_bars compound_QbW0t0).Z,1_rod(payload_bars compound_QbW0t0).Euler1,1_rod(payload_bars compound_QbW0t0).Euler2,1_rod(payload_bars compound_QbW0t0).Euler3,1_rod(payload_bars compound_QbW0t0).mass,2_rod(payload_bars compound_QbW0t0).X,2_rod(payload_bars compound_QbW0t0).Y,2_rod(payload_bars compound_QbW0t0).Z,2_rod(payload_bars compound_QbW0t0).Euler1,2_rod(payload_bars compound_QbW0t0).Euler2,2_rod(payload_bars compound_QbW0t0).Euler3,2_rod(payload_bars compound_QbW0t0).mass,3_rod(payload_bars compound_QbW0t0).X,3_rod(payload_bars compound_QbW0t0).Y,3_rod(payload_bars compound_QbW0t0).Z,3_rod(payload_bars compound_QbW0t0).Euler1,3_rod(payload_bars compound_QbW0t0).Euler2,3_rod(payload_bars compound_QbW0t0).Euler3,3_rod(payload_bars compound_QbW0t0).mass,4_rod(payload_bars compound_QbW0t0).X,4_rod(payload_bars compound_QbW0t0).Y,4_rod(payload_bars compound_QbW0t0).Z,4_rod(payload_bars compound_QbW0t0).Euler1,4_rod(payload_bars compound_QbW0t0).Euler2,4_rod(payload_bars compound_QbW0t0).Euler3,4_rod(payload_bars compound_QbW0t0).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
5.5449,-110.54,16.6398,-45.7767,-2.03696,0.238428,0.166606,4000.24,-110.54,16.6398,-45.7767,-2.03696,0.238428,0.166606,4000.24,-110.54,16.6398,-45.7767,-2.03696,0.238428,0.166606,4000.24,-110.54,16.6398,-45.7767,-2.03696,0.238428,0.166606,4000.24,-110.54,16.6398,-45.7767,-2.03696,0.238428,0.166606,4000.24,-104.501,21.3868,-31.6466,-1.84141,0.212973,1.72555,0.199491,-109.31,13.6962,-33.4256,0.923377,0.953136,1.25914,0.199491,-108.058,16.7003,-31.3473,-1.86872,1.09917,0.425719,0.199491,-108.076,15.4405,-34.604,-2.20582,0.00575204,0.100539,0.199491,-109.03,18.1476,-34.6213,2.77804,-0.698132,-0.337236,0.199645,-105.689,15.326,-32.6693,-0.44871,-1.35266,2.99783,0.199491,
5.555,-110.388,16.46,-46.2322,-2.11634,0.16535,0.0455931,4000.24,-110.388,16.46,-46.2322,-2.11634,0.16535,0.0455931,4000.24,-110.388,16.46,-46.2322,-2.11634,0.16535,0.0455931,4000.24,-110.388,16.46,-46.2322,-2.11634,0.16535,0.0455931,4000.24,-110.388,16.46,-46.2322,-2.11634,0.16535,0.0455931,4000.24,-102.224,20.918,-33.1239,-2.04716,0.165043,1.58043,0.199491,-107.622,13.4897,-34.1399,1.07424,1.03743,1.49222,0.199491,-105.939,16.4315,-32.2819,-2.1278,1.04409,0.189486,0.199491,-106.47,15.1591,-35.4964,-2.25671,-0.0880562,-0.00542621,0.199491,-107.271,17.9152,-35.4091,2.64657,-0.775507,-0.238684,0.199645,-103.834,14.9087,-33.9022,-0.327959,-1.19713,2.81396,0.199491,
5.5651,-110.268,16.3989,-46.6572,-2.18652,0.0684655,-0.0512399,4000.24,-110.268,16.3989,-46.6572,-2.18652,0.0684655,-0.0512399,4000.24,-110.268,16.3989,-46.6572,-2.18652,0.0684655,-0.0512399,4000.24,-110.268,16.3989,-46.6572,-2.18652,0.0684655,-0.0512399,4000.24,-110.268,16.3989,-46.6572,-2.18652,0.0684655,-0.0512399,4000.24,-100.037,20.6221,-34.9105,-2.26311,0.0497652,1.44291,0.199491,-105.972,13.3956,-34.922,1.26572,1.10378,1.79665,0.199491,-103.863,16.1695,-33.4301,-2.34064,0.844944,-0.00178881,0.199491,-104.98,15.0224,-36.5083,-2.28697,-0.242813,-0.0891896,0.199491,-105.636,17.8277,-36.4018,2.56577,-1.19481,-0.169468,0.199645,-102.126,14.5589,-35.3474,-0.464273,-0.730922,2.86418,0.199491,
5.5752,-110.198,16.4996,-47.0331,-2.24939,-0.0572363,-0.113905,4000.24,-110.198,16.4996,-47.0331,-2.24939,-0.0572363,-0.113905,4000.24,-110.198,16.4996,-47.0331,-2.24939,-0.0572363,-0.113905,4000.24,-110.198,16.4996,-47.0331,-2.24939,-0.0572363,-0.113905,4000.24,-110.198,16.4996,-47.0331,-2.24939,-0.0572363,-0.113905,4000.24,-98.2544,20.5963,-36.9816,-2.13026,-0.031055,1.34832,0.199491,-104.542,13.7671,-35.6798,1.23595,1.2062,1.89827,0.199491,-101.832,16.4572,-34.5377,-2.46056,0.629197,-0.101714,0.199491,-103.74,15.3558,-37.5472,-2.34386,-0.309264,-0.139223,0.199491,-104.202,18.2122,-37.5472,1.89659,-1.40998,0.453791,0.199645,-100.695,14.7335,-36.652,-0.722082,0.087409,2.79146,0.199491,
5.5853,-110.128,16.5902,-47.4089,-2.30515,-0.186431,-0.169434,4000.24,-110.128,16.5902,-47.4089,-2.30515,-0.186431,-0.169434,4000.24,-110.128,16.5902,-47.4089,-2.30515,-0.186431,-0.169434,4000.24,-110.128,16.5902,-47.4089,-2.30515,-0.186431,-0.169434,4000.24,-110.128,16.5902,-47.4089,-2.30515,-0.186431,-0.169434,4000.24,-96.8734,20.5525,-39.17,-2.32708,-0.191696,1.33062,0.199491,-103.445,14.3227,-36.7019,1.64553,1.27931,2.33216,0.199491,-100.616,17.008,-36.0951,-2.52505,0.454019,-0.0873085,0.199491,-102.598,15.5849,-38.7347,-2.38888,-0.44673,-0.186504,0.199491,-102.878,18.4576,-38.8693,0.970692,-1.35885,1.32313,0.199645,-99.6628,14.9378,-38.22,-0.471086,-0.513359,2.597,0.199491,
5.5954,-110.057,16.6708,-47.7847,-2.35521,-0.318358,-0.21922,4000.24,-110.057,16.6708,-47.7847,-2.35521,-0.318358,-0.21922,4000.24,-110.057,16.6708,-47.7847,-2.35521,-0.318358,-0.21922,4000.24,-110.057,16.6708,-47.7847,-2.35521,-0.318358,-0.21922,4000.24,-110.057,16.6708,-47.7847,-2.35521,-0.318358,-0.21922,4000.24,-95.7419,20.3315,-41.4763,-2.35087,-0.317151,1.30446,0.199491,-102.343,14.7836,-37.9517,2.19045,1.29179,2.91175,0.199491,-99.4237,17.3749,-37.9838,-2.6087,0.597583,-0.0799174,0.199491,-101.608,15.7254,-40.0406,-2.42314,-0.613494,-0.234143,0.199491,-101.718,18.5945,-40.336,1.6793,-0.976875,0.642982,0.199645,-98.7255,15.0647,-39.8186,0.93354,-0.95193,1.41785,0.199491,
5.6055,-109.987,16.7416,-48.1604,-2.4007,-0.452438,-0.264379,4000.24,-109.987,16.7416,-48.1604,-2.4007,-0.452438,-0.264379,4000.24,-109.987,16.7416,-48.1604,-2.4007,-0.452438,-0.264379,4000.24,-109.987,16.7416,-48.1604,-2.4007,-0.452438,-0.264379,4000.24,-109.987,16.7416,-48.1604,-2.4007,-0.452438,-0.264379,4000.24,-94.8168,19.8494,-43.8981,-2.27829,-0.414594,1.2169,0.199491,-101.139,14.9011,-39.3348,2.59315,1.25698,-2.87376,0.199491,-98.0723,17.3022,-39.8772,-2.63821,0.271061,-0.0511741,0.199491,-100.709,15.7266,-41.4674,-2.45767,-0.758855,-0.277823,0.199491,-100.68,18.5786,-41.9418,1.7464,-0.682198,0.637214,0.199645,-97.7589,14.8124,-41.5606,0.170565,-0.73665,1.96541,0.199491,
5.6156,-109.917,16.8023,-48.5362,-2.44254,-0.588221,-0.305819,4000.24,-109.917,16.8023,-48.5362,-2.44254,-0.588221,-0.305819,4000.24,-109.917,16.8023,-48.5362,-2.44254,-0.588221,-0.305819,4000.24,-109.917,16.8023,-48.5362,-2.44254,-0.588221,-0.305819,4000.24,-109.917,16.8023,-48.5362,-2.44254,-0.588221,-0.305819,4000.24,-94.1546,19.1174,-46.4017,-2.43026,-0.584622,1.21538,0.199491,-100.061,14.8307,-40.751,2.84555,1.19957,-2.523,0.199491,-96.9107,16.9254,-41.8042,-2.6826,-0.0631257,-0.0581278,0.199491,-99.9375,15.5715,-42.9874,-2.48598,-0.901405,-0.3226,0.199491,-99.8064,18.3924,-43.6478,1.68826,-0.541749,0.744359,0.199645,-97.024,14.3818,-43.3973,-0.296608,-0.405719,2.1357,0.199491,
5.6257,-109.847,16.8531,-48.9119,-2.48151,-0.72535,-0.344265,4000.24,-109.847,16.8531,-48.9119,-2.48151,-0.72535,-0.344265,4000.24,-109.847,16.8531,-48.9119,-2.48151,-0.72535,-0.344265,4000.24,-109.847,16.8531,-48.9119,-2.48151,-0.72535,-0.344265,4000.24,-109.847,16.8531,-48.9119,-2.48151,-0.72535,-0.344265,4000.24,-93.8274,18.2316,-48.8961,-2.30114,-0.658035,1.06359,0.199491,-99.2361,14.7488,-42.2224,2.95426,1.09008,-2.34498,0.199491,-96.1525,16.6183,-43.7594,-2.77524,-0.0756886,-0.0840929,0.199491,-99.3313,15.2897,-44.5671,-2.51594,-1.03248,-0.363443,0.199491,-99.124,18.0607,-45.4222,1.64391,-0.416982,0.85258,0.199645,-96.6172,13.96,-45.2585,0.0300536,-0.451844,1.89332,0.199491,
5.6358,-109.776,16.8939,-49.2876,-2.51823,-0.863535,-0.380291,4000.24,-109.776,16.8939,-49.2876,-2.51823,-0.863535,-0.380291,4000.24,-109.776,16.8939,-49.2876,-2.51823,-0.863535,-0.380291,4000.24,-109.776,16.8939,-49.2876,-2.51823,-0.863535,-0.380291,4000.24,-109.776,16.8939,-49.2876,-2.51823,-0.863535,-0.380291,4000.24,-93.8521,17.2793,-51.3185,-2.539,-0.869156,1.17705,0.199491,-98.553,14.5642,-43.7801,2.96001,0.953809,-2.2616,0.199491,-95.5887,16.1628,-45.7591,-2.81216,-0.397145,-0.0637447,0.199491,-98.9033,14.8988,-46.1791,-2.52726,-1.17776,-0.418916,0.199491,-98.6478,17.6011,-47.2327,1.63279,-0.289731,0.956675,0.199645,-96.4003,13.3967,-47.1101,0.178682,-0.367652,1.7583,0.199491,
5.6459,-109.706,16.9248,-49.6633,-2.55329,-1.00254,-0.414336,4000.24,-109.706,16.9248,-49.6633,-2.55329,-1.00254,-0.414336,4000.24,-109.706,16.9248,-49.6633,-2.55329,-1.00254,-0.414336,4000.24,-109.706,16.9248,-49.6633,-2.55329,-1.00254,-0.414336,4000.24,-109.706,16.9248,-49.6633,-2.55329,-1.00254,-0.414336,4000.24,-94.1751,16.1652,-53.6554,-2.67669,-1.02886,1.23854,0.199491,-98.0301,14.2136,-45.449,3.00469,0.840351,-2.13263,0.199491,-95.2176,15.4677,-47.8962,-2.8791,-0.479321,-0.0408293,0.199491,-98.6614,14.4033,-47.7938,-2.51602,-1.31991,-0.495555,0.199491,-98.3866,17.0208,-49.0453,1.6528,-0.167703,1.06482,0.199645,-96.3425,12.6608,-48.9247,0.00371858,-0.205384,1.74768,0.199491,
5.656,-109.635,16.9457,-50.039,-2.58727,-1.14216,-0.446688,4000.24,-109.635,16.9457,-50.039,-2.58727,-1.14216,-0.446688,4000.24,-109.635,16.9457,-50.039,-2.58727,-1.14216,-0.446688,4000.24,-109.635,16.9457,-50.039,-2.58727,-1.14216,-0.446688,4000.24,-109.635,16.9457,-50.039,-2.58727,-1.14216,-0.446688,4000.24,-94.8002,14.91,-55.8589,-2.27674,-1.03955,0.816056,0.199491,-97.6901,13.6778,-47.1506,3.0323,0.726491,-2.00447,0.199491,-95.1885,14.5872,-49.9827,-2.97611,-0.537572,-0.00377788,0.199491,-98.6091,13.8138,-49.382,-2.4099,-1.45738,-0.666256,0.199491,-98.3451,16.3341,-50.8262,1.71148,-0.0553682,1.18283,0.199645,-96.582,11.8808,-50.6785,0.0453883,-0.0959909,1.671,0.199491,
5.6661,-109.564,16.9565,-50.4147,-2.62102,-1.28223,-0.477283,4000.24,-109.564,16.9565,-50.4147,-2.62102,-1.28223,-0.477283,4000.24,-109.564,16.9565,-50.4147,-2.62102,-1.28223,-0.477283,4000.24,-109.564,16.9565,-50.4147,-2.62102,-1.28223,-0.477283,4000.24,-109.564,16.9565,-50.4147,-2.62102,-1.28223,-0.477283,4000.24,-95.7329,13.5915,-57.8758,-2.23234,-1.1713,0.69158,0.199491,-97.5741,13.0689,-48.827,3.03663,0.606125,-1.90029,0.199491,-95.4164,13.6301,-52.0125,-3.05991,-0.51318,0.0458042,0.199491,-98.7462,13.1441,-50.9148,-0.286891,-1.52598,-2.85334,0.199491,-98.5229,15.5535,-52.5406,1.76576,0.0251536,1.31581,0.199645,-97.0033,10.9838,-52.3294,-0.132482,0.0378714,1.60976,0.199491,
5.6762,-109.494,16.9574,-50.7905,-2.65702,-1.42259,-0.50431,4000.24,-109.494,16.9574,-50.7905,-2.65702,-1.42259,-0.50431,4000.24,-109.494,16.9574,-50.7905,-2.65702,-1.42259,-0.50431,4000.24,-109.494,16.9574,-50.7905,-2.65702,-1.42259,-0.50431,4000.24,-109.494,16.9574,-50.7905,-2.65702,-1.42259,-0.50431,4000.24,-96.9445,12.2537,-59.6622,-2.47453,-1.4015,0.853116,0.199491,-97.6436,12.3924,-50.4361,2.99639,0.483225,-1.82361,0.199491,-95.8804,12.6277,-53.8869,3.12343,-0.633185,0.115884,0.199491,-99.0684,12.408,-52.3629,0.243934,-1.39716,2.83463,0.199491,-98.9144,14.6974,-54.1562,1.75124,0.0709138,1.45323,0.199645,-97.6574,10.0859,-53.8412,-0.146807,0.151298,1.53292,0.199491,
5.6863,-109.423,16.9483,-51.1663,-2.85366,-1.56299,-0.37005,4000.24,-109.423,16.9483,-51.1663,-2.85366,-1.56299,-0.37005,4000.24,-109.423,16.9483,-51.1663,-2.85366,-1.56299,-0.37005,4000.24,-109.423,16.9483,-51.1663,-2.85366,-1.56299,-0.37005,4000.24,-109.423,16.9483,-51.1663,-2.85366,-1.56299,-0.37005,4000.24,-98.3907,10.958,-61.188,-1.71557,-1.36421,0.0354736,0.199491,-97.9124,11.6626,-51.9743,2.95173,0.364471,-1.74542,0.199491,-96.5905,11.5951,-55.6221,3.01464,-0.738391,0.206171,0.199491,-99.5661,11.6239,-53.7043,0.296789,-1.26456,2.71674,0.199491,-99.5089,13.787,-55.6501,1.65651,0.11405,1.58274,0.199645,-98.4931,9.14956,-55.1943,-0.189363,0.267253,1.45595,0.199491,
5.6964,-109.352,16.9292,-51.5421,0.441496,-1.43796,2.55565,4000.24,-109.352,16.9292,-51.5421,0.441496,-1.43796,2.55565,4000.24,-109.352,16.9292,-51.5421,0.441496,-1.43796,2.55565,4000.24,-109.352,16.9292,-51.5421,0.441496,-1.43796,2.55565,4000.24,-109.352,16.9292,-51.5421,0.441496,-1.43796,2.55565,4000.24,-100.06,9.62305,-62.4279,0.699708,-1.40227,-2.4412,0.199491,-98.3739,10.8564,-53.4206,2.90301,0.251327,-1.65711,0.199491,-97.5408,10.4863,-57.1923,2.86694,-0.83419,0.326485,0.199491,-100.226,10.8207,-54.9265,0.284782,-1.11676,2.66069,0.199491,-100.291,12.858,-57.0059,1.53472,0.179039,1.70001,0.199645,-99.4936,8.20556,-56.3668,-0.280182,0.376033,1.36129,0.199491,
