time,0_rod(payload_bars compound_jI9Z3N).X,0_rod(payload_bars compound_jI9Z3N).Y,0_rod(payload_bars compound_jI9Z3N).Z,0_rod(payload_bars compound_jI9Z3N).Euler1,0_rod(payload_bars compound_jI9Z3N).Euler2,0_rod(payload_bars compound_jI9Z3N).Euler3,0_rod(payload_bars compound_jI9Z3N).mass,1_rod(payload_bars compound_jI9Z3N).X,1_rod(payload_bars compound_jI9Z3N).Y,1_rod(payload_bars compound_jI9Z3N).Z,1_rod(payload_bars compound_jI9Z3N).Euler1,1_rod(payload_bars compound_jI9Z3N).Euler2,1_rod(payload_bars compound_jI9Z3N).Euler3,1_rod(payload_bars compound_jI9Z3N).mass,2_rod(payload_bars compound_jI9Z3N).X,2_rod(payload_bars compound_jI9Z3N).Y,2_rod(payload_bars compound_jI9Z3N).Z,2_rod(payload_bars compound_jI9Z3N).Euler1,2_rod(payload_bars compound_jI9Z3N).Euler2,2_rod(payload_bars compound_jI9Z3N).Euler3,2_rod(payload_bars compound_jI9Z3N).mass,3_rod(payload_bars compound_jI9Z3N).X,3_rod(payload_bars compound_jI9Z3N).Y,3_rod(payload_bars compound_jI9Z3N).Z,3_rod(payload_bars compound_jI9Z3N).Euler1,3_rod(payload_bars compound_jI9Z3N).Euler2,3_rod(payload_bars compound_jI9Z3N).Euler3,3_rod(payload_bars compound_jI9Z3N).mass,4_rod(sense_bar compound_jI9Z3N).X,4_rod(sense_bar compound_jI9Z3N).Y,4_rod(sense_bar compound_jI9Z3N).Z,4_rod(sense_bar compound_jI9Z3N).Euler1,4_rod(sense_bar compound_jI9Z3N).Euler2,4_rod(sense_bar compound_jI9Z3N).Euler3,4_rod(sense_bar compound_jI9Z3N).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.5655,-1.32069,9.84948,-2.22324,0.215646,-0.0598823,2.74842,0.24652,-1.32069,9.84948,-2.22324,0.215646,-0.0598823,2.74842,0.24652,-1.32069,9.84948,-2.22324,0.215646,-0.0598823,2.74842,0.24652,-1.32069,9.84948,-2.22324,0.215646,-0.0598823,2.74842,0.24652,-1.32069,9.84948,-2.22324,0.215646,-0.0598823,2.74842,0.24652,-2.03504,9.7069,-2.28001,0.217091,-0.0707762,0.396372,0.0592915,-0.588184,10.0303,-2.18837,0.198458,-0.115559,0.398101,0.0592915,-1.47874,10.5333,-1.94695,0.252176,-0.0916043,1.95637,0.0592915,-1.14318,9.20412,-2.52168,0.254322,-0.0924653,1.95608,0.0592915,-1.32017,10.1566,-2.91992,1.76708,0.361341,3.07545,0.0592915,-1.30253,9.58133,-1.54846,1.76131,0.45291,3.07394,0.0592915,
1.5756,-1.34403,9.68887,-2.25951,0.217932,-0.0362431,2.57796,0.24652,-1.34403,9.68887,-2.25951,0.217932,-0.0362431,2.57796,0.24652,-1.34403,9.68887,-2.25951,0.217932,-0.0362431,2.57796,0.24652,-1.34403,9.68887,-2.25951,0.217932,-0.0362431,2.57796,0.24652,-1.34403,9.68887,-2.25951,0.217932,-0.0362431,2.57796,0.24652,-2.05816,9.54069,-2.30106,0.231175,-0.00981378,0.225575,0.0592915,-0.610845,9.87038,-2.24555,0.223888,-0.0408816,0.225766,0.0592915,-1.5016,10.4104,-2.10593,0.192144,-0.0464996,1.79038,0.0592915,-1.16661,9.00103,-2.44094,0.197091,-0.0476049,1.78991,0.0592915,-1.33216,9.87201,-2.99821,1.76874,0.598817,3.09602,0.0592915,-1.3364,9.53893,-1.54882,1.77197,0.550867,3.09834,0.0592915,
1.5857,-1.36734,9.51829,-2.29588,0.217553,-0.0125213,2.40767,0.24652,-1.36734,9.51829,-2.29588,0.217553,-0.0125213,2.40767,0.24652,-1.36734,9.51829,-2.29588,0.217553,-0.0125213,2.40767,0.24652,-1.36734,9.51829,-2.29588,0.217553,-0.0125213,2.40767,0.24652,-1.36734,9.51829,-2.29588,0.217553,-0.0125213,2.40767,0.24652,-2.08177,9.36774,-2.32193,0.222821,-0.0406552,0.0555736,0.0592915,-0.633521,9.69692,-2.30329,0.225788,0.0157582,0.0555288,0.0592915,-1.52236,10.2559,-2.27,0.163439,-0.0253952,1.62013,0.0592915,-1.19168,8.80914,-2.35501,0.153952,-0.0249254,1.62029,0.0592915,-1.3447,9.57271,-3.05496,1.78169,0.759581,3.1237,0.0592915,-1.3698,9.49163,-1.57004,1.78438,0.68732,3.12631,0.0592915,
1.5958,-1.39057,9.33785,-2.33272,0.213805,0.011502,2.2373,0.24652,-1.39057,9.33785,-2.33272,0.213805,0.011502,2.2373,0.24652,-1.39057,9.33785,-2.33272,0.213805,0.011502,2.2373,0.24652,-1.39057,9.33785,-2.33272,0.213805,0.011502,2.2373,0.24652,-1.39057,9.33785,-2.33272,0.213805,0.011502,2.2373,0.24652,-2.1056,9.18807,-2.3425,0.224953,-0.036957,-0.114603,0.0592915,-0.65544,9.50974,-2.36024,0.221618,-0.00804455,-0.114526,0.0592915,-1.54194,10.0697,-2.43503,0.230945,-0.00212322,1.4484,0.0592915,-1.21844,8.62823,-2.26763,0.219364,-0.00354898,1.44837,0.0592915,-1.35816,9.26236,-3.08947,1.803,0.866537,-3.12317,0.0592915,-1.40262,9.43587,-1.61312,1.80624,0.93994,-3.12009,0.0592915,
1.6059,-1.41394,9.14759,-2.36987,0.204643,0.0343269,2.06689,0.24652,-1.41394,9.14759,-2.36987,0.204643,0.0343269,2.06689,0.24652,-1.41394,9.14759,-2.36987,0.204643,0.0343269,2.06689,0.24652,-1.41394,9.14759,-2.36987,0.204643,0.0343269,2.06689,0.24652,-1.41394,9.14759,-2.36987,0.204643,0.0343269,2.06689,0.24652,-2.12965,9.00126,-2.36325,0.206701,0.0477271,-0.28491,0.0592915,-0.677702,9.30968,-2.41618,0.225059,-0.0144126,-0.284614,0.0592915,-1.55945,9.85189,-2.59742,0.248292,0.0310739,1.27927,0.0592915,-1.24652,8.45909,-2.18248,0.251219,0.031963,1.27911,0.0592915,-1.37233,8.94406,-3.10236,1.84409,1.06639,-3.06846,0.0592915,-1.4344,9.3672,-1.67779,1.85415,1.11492,-3.05874,0.0592915,
1.616,-1.43722,8.94776,-2.4074,0.191281,0.0549191,1.89626,0.24652,-1.43722,8.94776,-2.4074,0.191281,0.0549191,1.89626,0.24652,-1.43722,8.94776,-2.4074,0.191281,0.0549191,1.89626,0.24652,-1.43722,8.94776,-2.4074,0.191281,0.0549191,1.89626,0.24652,-1.43722,8.94776,-2.4074,0.191281,0.0549191,1.89626,0.24652,-2.15381,8.80682,-2.3852,0.190839,0.071956,-0.455925,0.0592915,-0.699347,9.09677,-2.47119,0.201826,0.0490545,-0.455253,0.0592915,-1.57579,9.60333,-2.75368,0.17333,0.0286072,1.10672,0.0592915,-1.2766,8.30046,-2.10301,0.178085,0.0309882,1.10676,0.0592915,-1.38771,8.62154,-3.09335,1.96523,1.28552,-2.93568,0.0592915,-1.46495,9.28157,-1.76292,1.9174,1.19932,-2.98044,0.0592915,
1.6261,-1.46057,8.73769,-2.44517,0.175502,0.0741114,1.72506,0.24652,-1.46057,8.73769,-2.44517,0.175502,0.0741114,1.72506,0.24652,-1.46057,8.73769,-2.44517,0.175502,0.0741114,1.72506,0.24652,-1.46057,8.73769,-2.44517,0.175502,0.0741114,1.72506,0.24652,-1.46057,8.73769,-2.44517,0.175502,0.0741114,1.72506,0.24652,-2.17805,8.60536,-2.40884,0.207921,0.0407611,-0.625063,0.0592915,-0.721282,8.87071,-2.524,0.166525,0.0976689,-0.62794,0.0592915,-1.59064,9.32515,-2.90001,0.145081,0.0323307,0.934807,0.0592915,-1.30749,8.15132,-2.03279,0.136993,0.0263493,0.934396,0.0592915,-1.40465,8.2992,-3.06504,2.20833,1.39739,-2.67821,0.0592915,-1.49402,9.17695,-1.86759,2.16403,1.37852,-2.72097,0.0592915,
1.6362,-1.48376,8.51765,-2.48329,0.156782,0.0908125,1.55315,0.24652,-1.48376,8.51765,-2.48329,0.156782,0.0908125,1.55315,0.24652,-1.48376,8.51765,-2.48329,0.156782,0.0908125,1.55315,0.24652,-1.48376,8.51765,-2.48329,0.156782,0.0908125,1.55315,0.24652,-1.48376,8.51765,-2.48329,0.156782,0.0908125,1.55315,0.24652,-2.20271,8.39657,-2.43447,0.182449,0.073553,-0.796475,0.0592915,-0.742536,8.63209,-2.57403,0.169641,0.0861127,-0.797495,0.0592915,-1.60511,9.01935,-3.03332,0.180804,0.0932346,0.766387,0.0592915,-1.33937,8.00947,-1.97516,0.173553,0.0857231,0.76576,0.0592915,-1.42339,7.9799,-3.01873,3.07298,1.47439,-1.7983,0.0592915,-1.52156,9.04933,-1.99,-2.31968,1.45117,-0.911683,0.0592915,
1.6463,-1.5071,8.28744,-2.52199,0.134318,0.103182,1.38093,0.24652,-1.5071,8.28744,-2.52199,0.134318,0.103182,1.38093,0.24652,-1.5071,8.28744,-2.52199,0.134318,0.103182,1.38093,0.24652,-1.5071,8.28744,-2.52199,0.134318,0.103182,1.38093,0.24652,-1.5071,8.28744,-2.52199,0.134318,0.103182,1.38093,0.24652,-2.22716,8.18006,-2.46207,0.117104,0.122069,-0.97292,0.0592915,-0.764335,8.38199,-2.62121,0.178528,0.0802247,-0.966725,0.0592915,-1.61862,8.6887,-3.15096,0.168431,0.125379,0.595848,0.0592915,-1.37164,7.87304,-1.93273,0.170744,0.128787,0.595819,0.0592915,-1.44368,7.66581,-2.95689,-1.90184,1.33709,-0.479545,0.0592915,-1.5472,8.89575,-2.12688,-1.91811,1.34248,-0.494647,0.0592915,
1.6564,-1.53033,8.0474,-2.56101,0.109979,0.111176,1.20847,0.24652,-1.53033,8.0474,-2.56101,0.109979,0.111176,1.20847,0.24652,-1.53033,8.0474,-2.56101,0.109979,0.111176,1.20847,0.24652,-1.53033,8.0474,-2.56101,0.109979,0.111176,1.20847,0.24652,-1.53033,8.0474,-2.56101,0.109979,0.111176,1.20847,0.24652,-2.25183,7.95445,-2.49238,0.11934,0.114822,-1.14262,0.0592915,-0.785701,8.12001,-2.66581,0.129348,0.110018,-1.1415,0.0592915,-1.63184,8.33562,-3.25052,0.11167,0.0769106,0.419786,0.0592915,-1.4047,7.7389,-1.90799,0.113737,0.0815301,0.419862,0.0592915,-1.46593,7.36025,-2.8822,-1.72615,1.15397,-0.291612,0.0592915,-1.57101,8.71396,-2.27555,-1.80884,1.24024,-0.368022,0.0592915,
1.6665,-1.55353,7.79692,-2.60013,0.0846177,0.116374,1.03547,0.24652,-1.55353,7.79692,-2.60013,0.0846177,0.116374,1.03547,0.24652,-1.55353,7.79692,-2.60013,0.0846177,0.116374,1.03547,0.24652,-1.55353,7.79692,-2.60013,0.0846177,0.116374,1.03547,0.24652,-1.55353,7.79692,-2.60013,0.0846177,0.116374,1.03547,0.24652,-2.2762,7.72036,-2.52593,0.136838,0.10952,-1.31056,0.0592915,-0.807451,7.84703,-2.70659,0.0649002,0.128197,-1.31911,0.0592915,-1.64506,7.96385,-3.33003,0.0882689,0.0668952,0.247176,0.0592915,-1.43762,7.60387,-1.90254,0.0858307,0.0572138,0.246891,0.0592915,-1.49011,7.06482,-2.79908,-1.69728,1.0458,-0.244538,0.0592915,-1.59308,8.50291,-2.43353,-1.68344,1.01354,-0.231992,0.0592915,
1.6766,-1.57671,7.5363,-2.63962,0.0585489,0.117385,0.862227,0.24652,-1.57671,7.5363,-2.63962,0.0585489,0.117385,0.862227,0.24652,-1.57671,7.5363,-2.63962,0.0585489,0.117385,0.862227,0.24652,-1.57671,7.5363,-2.63962,0.0585489,0.117385,0.862227,0.24652,-1.57671,7.5363,-2.63962,0.0585489,0.117385,0.862227,0.24652,-2.30094,7.47716,-2.5628,0.0654838,0.122366,-1.48872,0.0592915,-0.828938,7.56382,-2.74349,0.0641213,0.122558,-1.48889,0.0592915,-1.65882,7.57664,-3.38833,0.0757529,0.136657,0.0754824,0.0592915,-1.47002,7.46436,-1.91803,0.0750658,0.12761,0.0753178,0.0592915,-1.51614,6.78068,-2.71014,-1.65977,0.878207,-0.191412,0.0592915,-1.61326,8.26033,-2.59667,-1.63858,0.797802,-0.17497,0.0592915,
1.6867,-1.59987,7.26519,-2.67949,0.0324167,0.112528,0.689365,0.24652,-1.59987,7.26519,-2.67949,0.0324167,0.112528,0.689365,0.24652,-1.59987,7.26519,-2.67949,0.0324167,0.112528,0.689365,0.24652,-1.59987,7.26519,-2.67949,0.0324167,0.112528,0.689365,0.24652,-1.59987,7.26519,-2.67949,0.0324167,0.112528,0.689365,0.24652,-2.3252,7.22421,-2.60274,0.00795704,0.116443,-1.66543,0.0592915,-0.850903,7.27115,-2.77719,0.0789716,0.122782,-1.65696,0.0592915,-1.67322,7.17775,-3.42515,0.0445354,0.149108,-0.0981169,0.0592915,-1.5019,7.31712,-1.95489,0.0440182,0.154163,-0.0984432,0.0592915,-1.54395,6.50842,-2.61893,-1.62836,0.648381,-0.147677,0.0592915,-1.63165,7.98644,-2.76072,-1.63951,0.701411,-0.154027,0.0592915,
1.6968,-1.62305,6.98399,-2.71955,0.00741157,0.103104,0.516877,0.24652,-1.62305,6.98399,-2.71955,0.00741157,0.103104,0.516877,0.24652,-1.62305,6.98399,-2.71955,0.00741157,0.103104,0.516877,0.24652,-1.62305,6.98399,-2.71955,0.00741157,0.103104,0.516877,0.24652,-1.62305,6.98399,-2.71955,0.00741157,0.103104,0.516877,0.24652,-2.34952,6.96037,-2.64552,0.0349667,0.117944,-1.83215,0.0592915,-0.872911,6.96885,-2.80754,0.029108,0.116194,-1.83284,0.0592915,-1.68821,6.77084,-3.44007,0.0314353,0.0752041,-0.26976,0.0592915,-1.53299,7.15825,-2.01321,0.0302358,0.0795462,-0.270037,0.0592915,-1.57339,6.24838,-2.52995,-1.6238,0.493986,-0.123927,0.0592915,-1.64838,7.68079,-2.92272,-1.63387,0.556838,-0.128216,0.0592915,
1.7069,-1.64604,6.69243,-2.75953,-0.0161433,0.0908469,0.344555,0.24652,-1.64604,6.69243,-2.75953,-0.0161433,0.0908469,0.344555,0.24652,-1.64604,6.69243,-2.75953,-0.0161433,0.0908469,0.344555,0.24652,-1.64604,6.69243,-2.75953,-0.0161433,0.0908469,0.344555,0.24652,-1.64604,6.69243,-2.75953,-0.0161433,0.0908469,0.344555,0.24652,-2.37345,6.68558,-2.69186,0.0210127,0.115158,-2.00347,0.0592915,-0.895196,6.65802,-2.83415,-0.0360817,0.0887556,-2.00929,0.0592915,-1.70474,6.35982,-3.43399,0.0176383,0.0561373,-0.441564,0.0592915,-1.56312,6.98403,-2.09218,0.021724,0.0475086,-0.441366,0.0592915,-1.60436,5.99945,-2.4471,-1.62715,0.376008,-0.103009,0.0592915,-1.66393,7.34438,-3.07943,-1.62021,0.306122,-0.100116,0.0592915,
1.717,-1.6692,6.39036,-2.79969,-0.0376085,0.0745651,0.172827,0.24652,-1.6692,6.39036,-2.79969,-0.0376085,0.0745651,0.172827,0.24652,-1.6692,6.39036,-2.79969,-0.0376085,0.0745651,0.172827,0.24652,-1.6692,6.39036,-2.79969,-0.0376085,0.0745651,0.172827,0.24652,-1.6692,6.39036,-2.79969,-0.0376085,0.0745651,0.172827,0.24652,-2.39741,6.39952,-2.74157,-0.05221,0.0712003,-2.18011,0.0592915,-0.917694,6.33975,-2.85766,-0.0411284,0.078962,-2.17928,0.0592915,-1.72259,5.948,-3.40833,-0.0382044,0.10242,-0.616126,0.0592915,-1.59131,6.79108,-2.19083,-0.0336212,0.0959741,-0.615899,0.0592915,-1.6364,5.76067,-2.37309,-1.62461,0.174521,-0.0795602,0.0592915,-1.6781,6.97817,-3.22621,-1.62199,0.131962,-0.0784114,0.0592915,
1.7271,-1.69215,6.07788,-2.83993,-0.0551998,0.0536734,0.00201056,0.24652,-1.69215,6.07788,-2.83993,-0.0551998,0.0536734,0.00201056,0.24652,-1.69215,6.07788,-2.83993,-0.0551998,0.0536734,0.00201056,0.24652,-1.69215,6.07788,-2.83993,-0.0551998,0.0536734,0.00201056,0.24652,-1.69215,6.07788,-2.83993,-0.0551998,0.0536734,0.00201056,0.24652,-2.42093,6.10129,-2.79354,-0.0667492,0.0511721,-2.35067,0.0592915,-0.940527,6.0137,-2.87877,-0.0289733,0.0881834,-2.34804,0.0592915,-1.7423,5.53847,-3.36477,-0.0678382,0.0880874,-0.788094,0.0592915,-1.6183,6.57614,-2.30742,-0.0719177,0.0921142,-0.788592,0.0592915,-1.66966,5.5303,-2.31156,-1.62754,-0.0370392,-0.0573815,0.0592915,-1.69136,6.58478,-3.36026,-1.63258,0.0410294,-0.0568182,0.0592915,
1.7372,-1.71526,5.75512,-2.88005,-0.0692202,0.0298342,-0.168371,0.24652,-1.71526,5.75512,-2.88005,-0.0692202,0.0298342,-0.168371,0.24652,-1.71526,5.75512,-2.88005,-0.0692202,0.0298342,-0.168371,0.24652,-1.71526,5.75512,-2.88005,-0.0692202,0.0298342,-0.168371,0.24652,-1.71526,5.75512,-2.88005,-0.0692202,0.0298342,-0.168371,0.24652,-2.44419,5.79074,-2.84755,-0.048001,0.0718171,-2.51924,0.0592915,-0.963757,5.68043,-2.89768,-0.0579651,0.0577485,-2.51989,0.0592915,-1.76321,5.13439,-3.30585,-0.0305682,0.021789,-0.956046,0.0592915,-1.64347,6.33658,-2.43937,-0.0338219,0.0240962,-0.956355,0.0592915,-1.70342,5.30547,-2.26589,-1.63925,-0.164783,-0.0341319,0.0592915,-1.7039,6.16569,-3.4791,-1.64064,-0.146685,-0.0331284,0.0592915,
1.7473,-1.7381,5.42213,-2.92007,-0.0800516,0.00489624,-0.338482,0.24652,-1.7381,5.42213,-2.92007,-0.0800516,0.00489624,-0.338482,0.24652,-1.7381,5.42213,-2.92007,-0.0800516,0.00489624,-0.338482,0.24652,-1.7381,5.42213,-2.92007,-0.0800516,0.00489624,-0.338482,0.24652,-1.7381,5.42213,-2.92007,-0.0800516,0.00489624,-0.338482,0.24652,-2.4672,5.46702,-2.90371,-0.0749437,0.0301696,-2.69018,0.0592915,-0.987185,5.34062,-2.9144,-0.0918096,-0.00446893,-2.69041,0.0592915,-1.78641,4.73817,-3.23436,-0.0337073,5.48304e-05,-1.12689,0.0592915,-1.66717,6.06955,-2.5839,-0.02539,-0.00389881,-1.12689,0.0592915,-1.7376,5.08337,-2.23824,-1.65338,-0.308809,-0.00761377,0.0592915,-1.7164,5.72401,-3.58036,-1.65338,-0.38958,-0.00705216,0.0592915,
1.7574,-1.76119,5.07854,-2.95979,-0.0866367,-0.0221285,-0.5081,0.24652,-1.76119,5.07854,-2.95979,-0.0866367,-0.0221285,-0.5081,0.24652,-1.76119,5.07854,-2.95979,-0.0866367,-0.0221285,-0.5081,0.24652,-1.76119,5.07854,-2.95979,-0.0866367,-0.0221285,-0.5081,0.24652,-1.76119,5.07854,-2.95979,-0.0866367,-0.0221285,-0.5081,0.24652,-2.48989,5.13009,-2.96173,-0.0988133,-0.0438875,-2.85967,0.0592915,-1.01098,4.9949,-2.93042,-0.0935997,-0.025977,-2.85985,0.0592915,-1.81134,4.35129,-3.15376,-0.10701,-0.000223996,-1.29683,0.0592915,-1.68841,5.77352,-2.7381,-0.10033,-0.00210702,-1.29711,0.0592915,-1.77167,4.86135,-2.23028,-1.67376,-0.527237,0.0239699,0.0592915,-1.72865,5.26352,-3.6615,-1.67449,-0.522371,0.0250574,0.0592915,
1.7675,-1.78405,4.72472,-2.99946,-0.0872513,-0.050435,-0.677623,0.24652,-1.78405,4.72472,-2.99946,-0.0872513,-0.050435,-0.677623,0.24652,-1.78405,4.72472,-2.99946,-0.0872513,-0.050435,-0.677623,0.24652,-1.78405,4.72472,-2.99946,-0.0872513,-0.050435,-0.677623,0.24652,-1.78405,4.72472,-2.99946,-0.0872513,-0.050435,-0.677623,0.24652,-2.51234,4.77993,-3.01989,-0.092375,-0.0382161,-3.0295,0.0592915,-1.03509,4.64249,-2.94585,-0.0894379,-0.0132406,-3.02958,0.0592915,-1.83829,3.97548,-3.06707,-0.116166,-0.0317887,-1.46573,0.0592915,-1.7082,5.44672,-2.89844,-0.122106,-0.031168,-1.46564,0.0592915,-1.80574,4.63539,-2.2437,-1.70579,-0.705313,0.0654278,0.0592915,-1.7412,4.78741,-3.72182,-1.70044,-0.630335,0.0627368,0.0592915,
1.7776,-1.80707,4.36074,-3.03873,-0.0832346,-0.0786724,-0.847682,0.24652,-1.80707,4.36074,-3.03873,-0.0832346,-0.0786724,-0.847682,0.24652,-1.80707,4.36074,-3.03873,-0.0832346,-0.0786724,-0.847682,0.24652,-1.80707,4.36074,-3.03873,-0.0832346,-0.0786724,-0.847682,0.24652,-1.80707,4.36074,-3.03873,-0.0832346,-0.0786724,-0.847682,0.24652,-2.53436,4.41655,-3.0784,-0.0933824,-0.0284617,3.08422,0.0592915,-1.05957,4.2838,-2.96149,-0.0924165,-0.044326,3.08418,0.0592915,-1.86659,3.61121,-2.9785,-0.0458733,-0.0604236,-1.63887,0.0592915,-1.72623,5.08904,-3.06126,-0.0493609,-0.0606539,-1.63882,0.0592915,-1.83903,4.40144,-2.27925,-1.74527,-0.822073,0.115824,0.0592915,-1.75438,4.29879,-3.76054,-1.75113,-0.849081,0.120881,0.0592915,
1.7877,-1.82991,3.98657,-3.07779,-0.0758344,-0.105744,-1.0181,0.24652,-1.82991,3.98657,-3.07779,-0.0758344,-0.105744,-1.0181,0.24652,-1.82991,3.98657,-3.07779,-0.0758344,-0.105744,-1.0181,0.24652,-1.82991,3.98657,-3.07779,-0.0758344,-0.105744,-1.0181,0.24652,-1.82991,3.98657,-3.07779,-0.0758344,-0.105744,-1.0181,0.24652,-2.55627,4.03918,-3.13668,-0.0827098,-0.104624,2.91401,0.0592915,-1.08424,3.91926,-2.97772,-0.0805596,-0.114156,2.91377,0.0592915,-1.89679,3.25872,-2.89157,-0.039179,-0.0809258,-1.80995,0.0592915,-1.74278,4.69972,-3.22272,-0.030329,-0.0787632,-1.81074,0.0592915,-1.87138,4.15621,-2.33672,-1.8175,-0.993718,0.196836,0.0592915,-1.76868,3.80185,-3.77756,-1.84474,-1.05726,0.220761,0.0592915,
1.7978,-1.85292,3.6021,-3.1163,-0.0635145,-0.131679,-1.18898,0.24652,-1.85292,3.6021,-3.1163,-0.0635145,-0.131679,-1.18898,0.24652,-1.85292,3.6021,-3.1163,-0.0635145,-0.131679,-1.18898,0.24652,-1.85292,3.6021,-3.1163,-0.0635145,-0.131679,-1.18898,0.24652,-1.85292,3.6021,-3.1163,-0.0635145,-0.131679,-1.18898,0.24652,-2.57788,3.64817,-3.19396,-0.0600289,-0.154583,2.74165,0.0592915,-1.10911,3.54849,-2.99577,-0.0642835,-0.144387,2.74229,0.0592915,-1.92855,2.91698,-2.80985,-0.0946222,-0.128052,-1.97405,0.0592915,-1.75748,4.27963,-3.37957,-0.088859,-0.125619,-1.97496,0.0592915,-1.90252,3.89616,-2.41596,-1.98834,-1.1975,0.373375,0.0592915,-1.78396,3.30077,-3.77369,-1.94952,-1.15543,0.338186,0.0592915,
1.8079,-1.87584,3.2076,-3.15463,-0.0453841,-0.155017,-1.36102,0.24652,-1.87584,3.2076,-3.15463,-0.0453841,-0.155017,-1.36102,0.24652,-1.87584,3.2076,-3.15463,-0.0453841,-0.155017,-1.36102,0.24652,-1.87584,3.2076,-3.15463,-0.0453841,-0.155017,-1.36102,0.24652,-1.87584,3.2076,-3.15463,-0.0453841,-0.155017,-1.36102,0.24652,-2.59933,3.24441,-3.24945,-0.0689309,-0.130741,2.57345,0.0592915,-1.13425,3.17069,-3.01578,-0.0674111,-0.132931,2.57324,0.0592915,-1.96145,2.5854,-2.73698,-0.0777665,-0.157163,-2.14527,0.0592915,-1.77107,3.82963,-3.52795,-0.0827199,-0.160332,-2.14464,0.0592915,-1.93247,3.6171,-2.51528,-2.28149,-1.31709,0.676399,0.0592915,-1.80057,2.7983,-3.7499,-2.17694,-1.27683,0.576413,0.0592915,
1.818,-1.89904,2.8502,-3.17829,-0.0326502,-0.173356,-1.52938,0.24652,-1.89904,2.8502,-3.17829,-0.0326502,-0.173356,-1.52938,0.24652,-1.89904,2.8502,-3.17829,-0.0326502,-0.173356,-1.52938,0.24652,-1.89904,2.8502,-3.17829,-0.0326502,-0.173356,-1.52938,0.24652,-1.89904,2.8502,-3.17829,-0.0326502,-0.173356,-1.52938,0.24652,-2.58718,2.83366,-3.30731,0.0173066,-0.173562,2.41332,0.0592915,-1.19288,2.79406,-3.06103,-0.0674161,-0.199604,2.42981,0.0592915,-1.99533,2.417,-2.6934,-0.0417602,-0.157751,-2.16321,0.0592915,-1.78286,3.3699,-3.65382,-0.0154928,-0.143895,-2.31595,0.0592915,-1.96675,3.30261,-2.58952,-3.04404,-1.39371,1.4439,0.0592915,-1.82067,2.30604,-3.69896,-3.06712,-1.38946,1.47248,0.0592915,
1.8281,-1.92617,2.80243,-3.16713,-0.119298,-0.130755,-1.51706,0.24652,-1.92617,2.80243,-3.16713,-0.119298,-0.130755,-1.51706,0.24652,-1.92617,2.80243,-3.16713,-0.119298,-0.130755,-1.51706,0.24652,-1.92617,2.80243,-3.16713,-0.119298,-0.130755,-1.51706,0.24652,-1.92617,2.80243,-3.16713,-0.119298,-0.130755,-1.51706,0.24652,-2.59089,2.63471,-3.293,0.0249834,-0.0743858,2.3731,0.0592915,-1.22915,2.63988,-3.03477,-0.0688355,-0.308127,2.40338,0.0592915,-2.03201,2.36718,-2.68084,0.101647,-0.0784138,-2.13949,0.0592915,-1.79105,3.20746,-3.64962,-0.0338827,-0.209213,-2.36486,0.0592915,-2.00373,3.11455,-2.54116,-2.87859,-1.3691,1.30457,0.0592915,-1.82968,2.07246,-3.58804,2.6449,-1.32752,2.07018,0.0592915,
1.8382,-1.93382,2.89533,-3.09483,-0.0335101,-0.185824,-1.25277,0.24652,-1.93382,2.89533,-3.09483,-0.0335101,-0.185824,-1.25277,0.24652,-1.93382,2.89533,-3.09483,-0.0335101,-0.185824,-1.25277,0.24652,-1.93382,2.89533,-3.09483,-0.0335101,-0.185824,-1.25277,0.24652,-1.93382,2.89533,-3.09483,-0.0335101,-0.185824,-1.25277,0.24652,-2.59113,2.83179,-3.25833,0.0168247,-0.200601,2.49837,0.0592915,-1.26152,2.84631,-2.97801,0.000608579,-0.292549,2.51185,0.0592915,-2.04147,2.38114,-2.71252,-0.0770835,-0.219276,-2.12495,0.0592915,-1.81123,3.4002,-3.51491,-0.00695468,-0.213598,-2.21357,0.0592915,-2.03506,3.23673,-2.54227,-2.49436,-1.30534,0.935101,0.0592915,-1.79713,2.39685,-3.64656,-2.71122,-1.31809,1.16769,0.0592915,
