time,0_rod(payload_bars compound_9ZVkH9).X,0_rod(payload_bars compound_9ZVkH9).Y,0_rod(payload_bars compound_9ZVkH9).Z,0_rod(payload_bars compound_9ZVkH9).Euler1,0_rod(payload_bars compound_9ZVkH9).Euler2,0_rod(payload_bars compound_9ZVkH9).Euler3,0_rod(payload_bars compound_9ZVkH9).mass,1_rod(payload_bars compound_9ZVkH9).X,1_rod(payload_bars compound_9ZVkH9).Y,1_rod(payload_bars compound_9ZVkH9).Z,1_rod(payload_bars compound_9ZVkH9).Euler1,1_rod(payload_bars compound_9ZVkH9).Euler2,1_rod(payload_bars compound_9ZVkH9).Euler3,1_rod(payload_bars compound_9ZVkH9).mass,2_rod(payload_bars compound_9ZVkH9).X,2_rod(payload_bars compound_9ZVkH9).Y,2_rod(payload_bars compound_9ZVkH9).Z,2_rod(payload_bars compound_9ZVkH9).Euler1,2_rod(payload_bars compound_9ZVkH9).Euler2,2_rod(payload_bars compound_9ZVkH9).Euler3,2_rod(payload_bars compound_9ZVkH9).mass,3_rod(payload_bars compound_9ZVkH9).X,3_rod(payload_bars compound_9ZVkH9).Y,3_rod(payload_bars compound_9ZVkH9).Z,3_rod(payload_bars compound_9ZVkH9).Euler1,3_rod(payload_bars compound_9ZVkH9).Euler2,3_rod(payload_bars compound_9ZVkH9).Euler3,3_rod(payload_bars compound_9ZVkH9).mass,4_rod(sense_bar compound_9ZVkH9).X,4_rod(sense_bar compound_9ZVkH9).Y,4_rod(sense_bar compound_9ZVkH9).Z,4_rod(sense_bar compound_9ZVkH9).Euler1,4_rod(sense_bar compound_9ZVkH9).Euler2,4_rod(sense_bar compound_9ZVkH9).Euler3,4_rod(sense_bar compound_9ZVkH9).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.5856,-3.49315,2.88281,2.16153,0.398194,0.51577,0.0627882,0.24652,-3.49315,2.88281,2.16153,0.398194,0.51577,0.0627882,0.24652,-3.49315,2.88281,2.16153,0.398194,0.51577,0.0627882,0.24652,-3.49315,2.88281,2.16153,0.398194,0.51577,0.0627882,0.24652,-3.49315,2.88281,2.16153,0.398194,0.51577,0.0627882,0.24652,-4.01955,2.69295,2.49564,0.462191,0.561124,-2.27773,0.0592915,-2.91404,3.11866,1.81592,0.435994,0.568514,-2.29514,0.0592915,-3.53598,2.37433,1.72733,0.269041,0.63282,-0.830271,0.0592915,-3.42059,3.43208,2.60224,0.420222,0.50362,-0.73883,0.0592915,-3.06071,2.52574,2.56089,-1.19784,0.000659599,-0.511995,0.0592915,-3.89013,3.26927,1.74775,-1.1877,0.00106134,-0.522862,0.0592915,
2.5957,-3.48094,2.88956,2.20952,0.349366,0.556771,0.116875,0.24652,-3.48094,2.88956,2.20952,0.349366,0.556771,0.116875,0.24652,-3.48094,2.88956,2.20952,0.349366,0.556771,0.116875,0.24652,-3.48094,2.88956,2.20952,0.349366,0.556771,0.116875,0.24652,-3.48094,2.88956,2.20952,0.349366,0.556771,0.116875,0.24652,-4.0231,2.6809,2.51908,0.390767,0.481486,-2.29114,0.0592915,-2.89941,3.16303,1.88629,0.362124,0.447468,-2.30369,0.0592915,-3.50526,2.41413,1.73881,0.443025,0.465709,-0.706435,0.0592915,-3.41178,3.43186,2.65916,0.414843,0.494699,-0.716741,0.0592915,-3.05465,2.53861,2.60044,-1.2198,0.106071,-0.486329,0.0592915,-3.8669,3.31322,1.80553,-1.21314,0.0838321,-0.480965,0.0592915,
2.6058,-3.47765,2.90871,2.25842,0.355584,0.568389,0.168839,0.24652,-3.47765,2.90871,2.25842,0.355584,0.568389,0.168839,0.24652,-3.47765,2.90871,2.25842,0.355584,0.568389,0.168839,0.24652,-3.47765,2.90871,2.25842,0.355584,0.568389,0.168839,0.24652,-3.47765,2.90871,2.25842,0.355584,0.568389,0.168839,0.24652,-4.01084,2.67776,2.53829,0.454135,0.472268,-2.23953,0.0592915,-2.87781,3.18906,1.94686,0.48609,0.495304,-2.22463,0.0592915,-3.47874,2.44468,1.76437,0.435028,0.459763,-0.685102,0.0592915,-3.41079,3.42472,2.72634,0.446954,0.446132,-0.681508,0.0592915,-3.04256,2.53115,2.63541,-1.16158,0.0288922,-0.446593,0.0592915,-3.84584,3.33129,1.85499,-1.18993,0.0854675,-0.447406,0.0592915,
2.6159,-3.47128,2.93225,2.29882,0.409468,0.532716,0.214363,0.24652,-3.47128,2.93225,2.29882,0.409468,0.532716,0.214363,0.24652,-3.47128,2.93225,2.29882,0.409468,0.532716,0.214363,0.24652,-3.47128,2.93225,2.29882,0.409468,0.532716,0.214363,0.24652,-3.47128,2.93225,2.29882,0.409468,0.532716,0.214363,0.24652,-4.00431,2.66439,2.5707,0.43581,0.411928,-2.22514,0.0592915,-2.86552,3.2038,2.01376,0.405231,0.395218,-2.23728,0.0592915,-3.45746,2.46543,1.79016,0.458719,0.425102,-0.656828,0.0592915,-3.41103,3.40951,2.7913,0.462634,0.420308,-0.64922,0.0592915,-3.03884,2.52179,2.66941,-1.21697,0.201931,-0.427971,0.0592915,-3.83341,3.34961,1.90635,-1.17585,0.10693,-0.419466,0.0592915,
2.626,-3.45927,2.94439,2.33664,0.467726,0.474441,0.249467,0.24652,-3.45927,2.94439,2.33664,0.467726,0.474441,0.249467,0.24652,-3.45927,2.94439,2.33664,0.467726,0.474441,0.249467,0.24652,-3.45927,2.94439,2.33664,0.467726,0.474441,0.249467,0.24652,-3.45927,2.94439,2.33664,0.467726,0.474441,0.249467,0.24652,-4.01286,2.65066,2.60341,0.488816,0.40725,-2.18337,0.0592915,-2.85258,3.22897,2.0707,0.477389,0.401266,-2.18728,0.0592915,-3.44772,2.48372,1.81108,0.436313,0.450924,-0.647801,0.0592915,-3.42235,3.40268,2.86304,0.472876,0.404034,-0.62444,0.0592915,-3.0316,2.50934,2.71453,-1.15891,0.122701,-0.392624,0.0592915,-3.83864,3.37298,1.95663,-1.17474,0.162853,-0.395587,0.0592915,
2.6361,-3.45328,2.94752,2.37909,0.516929,0.395742,0.253299,0.24652,-3.45328,2.94752,2.37909,0.516929,0.395742,0.253299,0.24652,-3.45328,2.94752,2.37909,0.516929,0.395742,0.253299,0.24652,-3.45328,2.94752,2.37909,0.516929,0.395742,0.253299,0.24652,-3.45328,2.94752,2.37909,0.516929,0.395742,0.253299,0.24652,-4.02384,2.64249,2.63161,0.531858,0.391034,-2.15023,0.0592915,-2.84573,3.26349,2.12574,0.515641,0.38802,-2.15658,0.0592915,-3.43848,2.50291,1.832,0.408467,0.487946,-0.639582,0.0592915,-3.43645,3.40653,2.93135,0.535918,0.322283,-0.58656,0.0592915,-3.02466,2.50617,2.75178,-1.14323,0.149473,-0.367567,0.0592915,-3.8476,3.39804,2.0014,-1.13549,0.132305,-0.367532,0.0592915,
2.6462,-3.45143,2.94939,2.42302,0.554845,0.31907,0.239367,0.24652,-3.45143,2.94939,2.42302,0.554845,0.31907,0.239367,0.24652,-3.45143,2.94939,2.42302,0.554845,0.31907,0.239367,0.24652,-3.45143,2.94939,2.42302,0.554845,0.31907,0.239367,0.24652,-3.45143,2.94939,2.42302,0.554845,0.31907,0.239367,0.24652,-4.03675,2.62613,2.66272,0.442645,0.301736,-2.16679,0.0592915,-2.84357,3.28577,2.17972,0.456992,0.301933,-2.16234,0.0592915,-3.42237,2.5144,1.847,0.547423,0.309421,-0.570048,0.0592915,-3.45105,3.39619,2.99209,0.479278,0.407819,-0.597926,0.0592915,-3.01845,2.50001,2.79569,-1.1524,0.250285,-0.350911,0.0592915,-3.85664,3.41637,2.05071,-1.14947,0.235791,-0.347979,0.0592915,
2.6563,-3.45383,2.95426,2.46906,0.568537,0.261985,0.214395,0.24652,-3.45383,2.95426,2.46906,0.568537,0.261985,0.214395,0.24652,-3.45383,2.95426,2.46906,0.568537,0.261985,0.214395,0.24652,-3.45383,2.95426,2.46906,0.568537,0.261985,0.214395,0.24652,-3.45383,2.95426,2.46906,0.568537,0.261985,0.214395,0.24652,-4.03693,2.59524,2.68737,0.610659,0.354312,-2.10062,0.0592915,-2.84143,3.29692,2.23781,0.615159,0.358021,-2.09874,0.0592915,-3.40877,2.51956,1.87167,0.56406,0.292456,-0.555068,0.0592915,-3.46977,3.37253,3.05223,0.522099,0.355233,-0.567847,0.0592915,-3.01432,2.48129,2.83029,-1.08324,0.136939,-0.313921,0.0592915,-3.86434,3.41125,2.09425,-1.11513,0.234085,-0.320185,0.0592915,
2.6664,-3.46345,2.94744,2.5132,0.568763,0.238047,0.199711,0.24652,-3.46345,2.94744,2.5132,0.568763,0.238047,0.199711,0.24652,-3.46345,2.94744,2.5132,0.568763,0.238047,0.199711,0.24652,-3.46345,2.94744,2.5132,0.568763,0.238047,0.199711,0.24652,-3.46345,2.94744,2.5132,0.568763,0.238047,0.199711,0.24652,-4.02805,2.56134,2.706,0.593225,0.296228,-2.09704,0.0592915,-2.84164,3.30515,2.29997,0.565316,0.286338,-2.10422,0.0592915,-3.38982,2.52762,1.90141,0.532033,0.356775,-0.556364,0.0592915,-3.48832,3.3396,3.10809,0.624702,0.206427,-0.526814,0.0592915,-3.00675,2.46304,2.86194,-1.08311,0.241679,-0.288315,0.0592915,-3.86777,3.39854,2.1418,-1.06134,0.179925,-0.285894,0.0592915,
2.6765,-3.46758,2.92335,2.55243,0.573253,0.231141,0.209134,0.24652,-3.46758,2.92335,2.55243,0.573253,0.231141,0.209134,0.24652,-3.46758,2.92335,2.55243,0.573253,0.231141,0.209134,0.24652,-3.46758,2.92335,2.55243,0.573253,0.231141,0.209134,0.24652,-3.46758,2.92335,2.55243,0.573253,0.231141,0.209134,0.24652,-4.02754,2.52148,2.72708,0.54439,0.223463,-2.09901,0.0592915,-2.85087,3.30496,2.36911,0.518284,0.21082,-2.10484,0.0592915,-3.36878,2.53,1.93386,0.630239,0.209507,-0.518674,0.0592915,-3.50729,3.30214,3.16183,0.585293,0.285307,-0.526833,0.0592915,-3.00527,2.44694,2.89772,-1.07634,0.359161,-0.266229,0.0592915,-3.8732,3.38185,2.19474,-1.05934,0.290474,-0.258208,0.0592915,
2.6866,-3.46805,2.89038,2.58974,0.58729,0.229329,0.244099,0.24652,-3.46805,2.89038,2.58974,0.58729,0.229329,0.244099,0.24652,-3.46805,2.89038,2.58974,0.58729,0.229329,0.244099,0.24652,-3.46805,2.89038,2.58974,0.58729,0.229329,0.244099,0.24652,-3.46805,2.89038,2.58974,0.58729,0.229329,0.244099,0.24652,-4.02378,2.47805,2.74668,0.68153,0.251956,-2.05813,0.0592915,-2.86435,3.29847,2.43692,0.663454,0.240678,-2.06222,0.0592915,-3.35416,2.52621,1.96912,0.665305,0.161689,-0.502368,0.0592915,-3.53352,3.2521,3.2147,0.599835,0.274154,-0.516373,0.0592915,-3.00577,2.42018,2.93879,-1.00559,0.227781,-0.220404,0.0592915,-3.88195,3.3554,2.24749,-1.02323,0.3025,-0.224901,0.0592915,
2.6967,-3.4706,2.85699,2.63213,0.613049,0.21396,0.294327,0.24652,-3.4706,2.85699,2.63213,0.613049,0.21396,0.294327,0.24652,-3.4706,2.85699,2.63213,0.613049,0.21396,0.294327,0.24652,-3.4706,2.85699,2.63213,0.613049,0.21396,0.294327,0.24652,-3.4706,2.85699,2.63213,0.613049,0.21396,0.294327,0.24652,-4.01289,2.43135,2.76849,0.644075,0.191651,-2.05868,0.0592915,-2.87431,3.28552,2.49968,0.663708,0.202505,-2.05628,0.0592915,-3.34603,2.52242,2.00984,0.652958,0.201925,-0.50668,0.0592915,-3.55057,3.20465,3.25454,0.703703,0.115772,-0.480367,0.0592915,-3.01232,2.4324,2.96661,-0.973381,0.145917,-0.19248,0.0592915,-3.89227,3.32439,2.29374,-0.978169,0.255512,-0.194341,0.0592915,
2.7068,-3.46648,2.83142,2.66982,0.636359,0.185543,0.335676,0.24652,-3.46648,2.83142,2.66982,0.636359,0.185543,0.335676,0.24652,-3.46648,2.83142,2.66982,0.636359,0.185543,0.335676,0.24652,-3.46648,2.83142,2.66982,0.636359,0.185543,0.335676,0.24652,-3.46648,2.83142,2.66982,0.636359,0.185543,0.335676,0.24652,-3.99152,2.40483,2.80737,0.697613,0.198491,-2.05142,0.0592915,-2.89166,3.26454,2.55191,0.686636,0.201503,-2.05587,0.0592915,-3.34349,2.51499,2.07207,0.686777,0.170994,-0.509332,0.0592915,-3.55862,3.17363,3.29023,0.655684,0.240044,-0.488224,0.0592915,-3.01568,2.44218,2.99884,-1.00535,0.352107,-0.194648,0.0592915,-3.89246,3.28595,2.34191,-0.965367,0.31014,-0.19303,0.0592915,
2.7169,-3.45838,2.81192,2.70683,0.643536,0.167445,0.344648,0.24652,-3.45838,2.81192,2.70683,0.643536,0.167445,0.344648,0.24652,-3.45838,2.81192,2.70683,0.643536,0.167445,0.344648,0.24652,-3.45838,2.81192,2.70683,0.643536,0.167445,0.344648,0.24652,-3.45838,2.81192,2.70683,0.643536,0.167445,0.344648,0.24652,-3.96983,2.40501,2.84243,0.709501,0.200608,-2.05684,0.0592915,-2.90081,3.24776,2.59428,0.642933,0.171395,-2.07071,0.0592915,-3.33874,2.51072,2.12682,0.675926,0.199947,-0.519011,0.0592915,-3.56236,3.15348,3.30952,0.719096,0.127935,-0.481116,0.0592915,-3.02084,2.44689,3.02635,-1.00339,0.372975,-0.187337,0.0592915,-3.88128,3.26141,2.38517,-0.950295,0.275857,-0.190646,0.0592915,
2.727,-3.45397,2.79921,2.74102,0.648175,0.171995,0.331273,0.24652,-3.45397,2.79921,2.74102,0.648175,0.171995,0.331273,0.24652,-3.45397,2.79921,2.74102,0.648175,0.171995,0.331273,0.24652,-3.45397,2.79921,2.74102,0.648175,0.171995,0.331273,0.24652,-3.45397,2.79921,2.74102,0.648175,0.171995,0.331273,0.24652,-3.96651,2.41886,2.85778,0.689337,0.189124,-2.06749,0.0592915,-2.89417,3.23708,2.62919,0.71287,0.203633,-2.06391,0.0592915,-3.32343,2.51222,2.15785,0.663035,0.183991,-0.522271,0.0592915,-3.55451,3.1525,3.32589,0.669224,0.179089,-0.500064,0.0592915,-3.02346,2.43856,3.05754,-1.00404,0.352809,-0.17408,0.0592915,-3.85615,3.26127,2.41146,-0.962132,0.258264,-0.17547,0.0592915,
2.7371,-3.44748,2.80476,2.76338,0.642503,0.182732,0.305621,0.24652,-3.44748,2.80476,2.76338,0.642503,0.182732,0.305621,0.24652,-3.44748,2.80476,2.76338,0.642503,0.182732,0.305621,0.24652,-3.44748,2.80476,2.76338,0.642503,0.182732,0.305621,0.24652,-3.44748,2.80476,2.76338,0.642503,0.182732,0.305621,0.24652,-3.96704,2.44473,2.86623,0.640274,0.160524,-2.08156,0.0592915,-2.87053,3.23516,2.65625,0.635893,0.16387,-2.08275,0.0592915,-3.30236,2.52666,2.1748,0.712744,0.0419729,-0.521888,0.0592915,-3.53958,3.16851,3.3473,0.63829,0.171222,-0.515916,0.0592915,-3.02323,2.42483,3.0882,-1.01296,0.349331,-0.163838,0.0592915,-3.82364,3.28245,2.42185,-0.992505,0.288986,-0.160319,0.0592915,
2.7472,-3.43436,2.83173,2.77504,0.636456,0.20033,0.28248,0.24652,-3.43436,2.83173,2.77504,0.636456,0.20033,0.28248,0.24652,-3.43436,2.83173,2.77504,0.636456,0.20033,0.28248,0.24652,-3.43436,2.83173,2.77504,0.636456,0.20033,0.28248,0.24652,-3.43436,2.83173,2.77504,0.636456,0.20033,0.28248,0.24652,-3.96114,2.48423,2.86393,0.655827,0.165393,-2.08132,0.0592915,-2.85103,3.25915,2.67615,0.641992,0.155808,-2.08303,0.0592915,-3.27861,2.54984,2.17992,0.669297,0.0724985,-0.518886,0.0592915,-3.53086,3.19345,3.35863,0.64148,0.117539,-0.522948,0.0592915,-3.01771,2.42262,3.10792,-1.00198,0.294288,-0.143756,0.0592915,-3.79456,3.31948,2.4329,-0.996011,0.243123,-0.141393,0.0592915,
2.7573,-3.4179,2.86621,2.78303,0.638645,0.220201,0.275813,0.24652,-3.4179,2.86621,2.78303,0.638645,0.220201,0.275813,0.24652,-3.4179,2.86621,2.78303,0.638645,0.220201,0.275813,0.24652,-3.4179,2.86621,2.78303,0.638645,0.220201,0.275813,0.24652,-3.4179,2.86621,2.78303,0.638645,0.220201,0.275813,0.24652,-3.9621,2.49454,2.86297,0.565872,0.0987764,-2.09518,0.0592915,-2.82001,3.28372,2.69662,0.587394,0.110787,-2.09291,0.0592915,-3.25301,2.56245,2.17726,0.600928,0.158671,-0.52889,0.0592915,-3.52629,3.21665,3.38168,0.619965,0.126326,-0.526514,0.0592915,-3.00445,2.42398,3.12828,-0.989004,0.20899,-0.123717,0.0592915,-3.77724,3.35547,2.43168,-1.00049,0.282372,-0.124598,0.0592915,
2.7674,-3.39792,2.89403,2.7935,0.610905,0.201564,0.269741,0.24652,-3.39792,2.89403,2.7935,0.610905,0.201564,0.269741,0.24652,-3.39792,2.89403,2.7935,0.610905,0.201564,0.269741,0.24652,-3.39792,2.89403,2.7935,0.610905,0.201564,0.269741,0.24652,-3.39792,2.89403,2.7935,0.610905,0.201564,0.269741,0.24652,-3.96735,2.49067,2.86108,0.634987,0.127105,-2.09094,0.0592915,-2.78929,3.30356,2.71511,0.627155,0.123037,-2.09145,0.0592915,-3.23097,2.56492,2.16922,0.590154,0.159098,-0.535792,0.0592915,-3.52682,3.23237,3.4089,0.594613,0.15178,-0.531871,0.0592915,-2.98509,2.41723,3.14829,-1.00178,0.312191,-0.110196,0.0592915,-3.77378,3.38121,2.42457,-0.993616,0.240244,-0.107724,0.0592915,
2.7775,-3.38442,2.91129,2.80235,0.571143,0.116488,0.254599,0.24652,-3.38442,2.91129,2.80235,0.571143,0.116488,0.254599,0.24652,-3.38442,2.91129,2.80235,0.571143,0.116488,0.254599,0.24652,-3.38442,2.91129,2.80235,0.571143,0.116488,0.254599,0.24652,-3.38442,2.91129,2.80235,0.571143,0.116488,0.254599,0.24652,-3.96296,2.49488,2.86746,0.669264,0.137244,-2.09094,0.0592915,-2.76839,3.31828,2.72663,0.614791,0.106226,-2.09754,0.0592915,-3.21033,2.5676,2.17069,0.60253,0.129077,-0.53556,0.0592915,-3.52453,3.24314,3.42425,0.672792,0.0103161,-0.531454,0.0592915,-2.97127,2.41635,3.16652,-0.997004,0.283175,-0.100723,0.0592915,-3.76076,3.39486,2.42792,-0.988581,0.218629,-0.100281,0.0592915,
2.7876,-3.38033,2.91959,2.80706,0.589124,0.0471291,0.241627,0.24652,-3.38033,2.91959,2.80706,0.589124,0.0471291,0.241627,0.24652,-3.38033,2.91959,2.80706,0.589124,0.0471291,0.241627,0.24652,-3.38033,2.91959,2.80706,0.589124,0.0471291,0.241627,0.24652,-3.38033,2.91959,2.80706,0.589124,0.0471291,0.241627,0.24652,-3.95349,2.49628,2.87243,0.570257,0.072468,-2.10491,0.0592915,-2.74622,3.31773,2.74433,0.598533,0.0885712,-2.1025,0.0592915,-3.1862,2.57114,2.17876,0.636593,0.0545902,-0.538087,0.0592915,-3.51118,3.2462,3.43734,0.622593,0.0771011,-0.537668,0.0592915,-2.95813,2.41342,3.18343,-0.989542,0.197072,-0.0895676,0.0592915,-3.73955,3.40096,2.43462,-0.998226,0.270241,-0.0899413,0.0592915,
2.7977,-3.36903,2.91799,2.81569,0.619067,0.0111775,0.234375,0.24652,-3.36903,2.91799,2.81569,0.619067,0.0111775,0.234375,0.24652,-3.36903,2.91799,2.81569,0.619067,0.0111775,0.234375,0.24652,-3.36903,2.91799,2.81569,0.619067,0.0111775,0.234375,0.24652,-3.36903,2.91799,2.81569,0.619067,0.0111775,0.234375,0.24652,-3.93911,2.49823,2.87259,0.611442,0.0832786,-2.10419,0.0592915,-2.73807,3.30813,2.7594,0.594721,0.0740794,-2.10558,0.0592915,-3.16888,2.57484,2.19096,0.633065,0.0441387,-0.543515,0.0592915,-3.50551,3.23807,3.44135,0.558187,0.164105,-0.546775,0.0592915,-2.95669,2.41006,3.18987,-0.9921,0.215977,-0.0771242,0.0592915,-3.7205,3.39931,2.44003,-0.995393,0.239777,-0.076814,0.0592915,
2.8078,-3.35367,2.90609,2.82556,0.628747,0.00555289,0.230381,0.24652,-3.35367,2.90609,2.82556,0.628747,0.00555289,0.230381,0.24652,-3.35367,2.90609,2.82556,0.628747,0.00555289,0.230381,0.24652,-3.35367,2.90609,2.82556,0.628747,0.00555289,0.230381,0.24652,-3.35367,2.90609,2.82556,0.628747,0.00555289,0.230381,0.24652,-3.92375,2.49781,2.86494,0.653828,0.0947573,-2.10113,0.0592915,-2.73736,3.30439,2.77527,0.609256,0.0694183,-2.10437,0.0592915,-3.15788,2.57928,2.20288,0.632624,0.0362574,-0.542297,0.0592915,-3.50562,3.22483,3.43829,0.643973,0.0159319,-0.540446,0.0592915,-2.95565,2.41241,3.19022,-0.988324,0.229185,-0.0629745,0.0592915,-3.70614,3.38963,2.4494,-0.985733,0.210675,-0.0631536,0.0592915,
2.8179,-3.3395,2.88852,2.83615,0.633021,0.00962844,0.231109,0.24652,-3.3395,2.88852,2.83615,0.633021,0.00962844,0.231109,0.24652,-3.3395,2.88852,2.83615,0.633021,0.00962844,0.231109,0.24652,-3.3395,2.88852,2.83615,0.633021,0.00962844,0.231109,0.24652,-3.3395,2.88852,2.83615,0.633021,0.00962844,0.231109,0.24652,-3.91129,2.49715,2.85996,0.575365,0.0400486,-2.10692,0.0592915,-2.74056,3.29967,2.78661,0.618305,0.0604488,-2.10428,0.0592915,-3.14876,2.58151,2.21211,0.621011,0.0520952,-0.541541,0.0592915,-3.5031,3.21091,3.43188,0.641569,0.0174938,-0.542843,0.0592915,-2.95707,2.41694,3.19178,-0.976918,0.122414,-0.0519714,0.0592915,-3.69684,3.38145,2.45887,-0.983758,0.287764,-0.0543386,0.0592915,
2.828,-3.33424,2.87432,2.84026,0.638843,0.0147947,0.242988,0.24652,-3.33424,2.87432,2.84026,0.638843,0.0147947,0.242988,0.24652,-3.33424,2.87432,2.84026,0.638843,0.0147947,0.242988,0.24652,-3.33424,2.87432,2.84026,0.638843,0.0147947,0.242988,0.24652,-3.33424,2.87432,2.84026,0.638843,0.0147947,0.242988,0.24652,-3.89606,2.49695,2.86725,0.626725,0.0682028,-2.10761,0.0592915,-2.74286,3.28629,2.79698,0.615089,0.0594048,-2.1081,0.0592915,-3.14218,2.57999,2.23092,0.652569,-0.00255555,-0.545166,0.0592915,-3.4944,3.20343,3.43185,0.588967,0.101286,-0.549224,0.0592915,-2.95624,2.4174,3.19644,-0.979622,0.183315,-0.0516646,0.0592915,-3.68227,3.36708,2.46972,-0.983194,0.258719,-0.0522255,0.0592915,
2.8381,-3.33337,2.861,2.84403,0.643101,0.0263155,0.26682,0.24652,-3.33337,2.861,2.84403,0.643101,0.0263155,0.26682,0.24652,-3.33337,2.861,2.84403,0.643101,0.0263155,0.26682,0.24652,-3.33337,2.861,2.84403,0.643101,0.0263155,0.26682,0.24652,-3.33337,2.861,2.84403,0.643101,0.0263155,0.26682,0.24652,-3.88486,2.49298,2.87806,0.623388,0.0695787,-2.11076,0.0592915,-2.73921,3.27578,2.80102,0.609128,0.0591284,-2.11133,0.0592915,-3.13687,2.5747,2.24386,0.646731,0.0134579,-0.549412,0.0592915,-3.48646,3.19818,3.43468,0.649846,0.00649268,-0.547261,0.0592915,-2.95032,2.41725,3.20103,-0.987096,0.299534,-0.0572665,0.0592915,-3.6742,3.35489,2.47717,-0.982469,0.214633,-0.055598,0.0592915,
2.8482,-3.33164,2.85337,2.84586,0.647377,0.0586053,0.282962,0.24652,-3.33164,2.85337,2.84586,0.647377,0.0586053,0.282962,0.24652,-3.33164,2.85337,2.84586,0.647377,0.0586053,0.282962,0.24652,-3.33164,2.85337,2.84586,0.647377,0.0586053,0.282962,0.24652,-3.33164,2.85337,2.84586,0.647377,0.0586053,0.282962,0.24652,-3.87905,2.49276,2.87987,0.614142,0.063122,-2.10817,0.0592915,-2.74431,3.27419,2.8023,0.627616,0.0710005,-2.10696,0.0592915,-3.13982,2.57479,2.25012,0.637603,0.0346774,-0.544878,0.0592915,-3.48428,3.19241,3.43283,0.595979,0.101717,-0.547069,0.0592915,-2.95055,2.41947,3.19713,-0.983285,0.265381,-0.0573764,0.0592915,-3.67454,3.3494,2.48402,-0.981835,0.272019,-0.0586764,0.0592915,
2.8583,-3.33299,2.84791,2.84263,0.652776,0.0981249,0.296268,0.24652,-3.33299,2.84791,2.84263,0.652776,0.0981249,0.296268,0.24652,-3.33299,2.84791,2.84263,0.652776,0.0981249,0.296268,0.24652,-3.33299,2.84791,2.84263,0.652776,0.0981249,0.296268,0.24652,-3.33299,2.84791,2.84263,0.652776,0.0981249,0.296268,0.24652,-3.87672,2.4921,2.8821,0.648888,0.0840276,-2.10426,0.0592915,-2.74586,3.27338,2.80482,0.61198,0.0605679,-2.10667,0.0592915,-3.14122,2.57483,2.25228,0.640036,0.0322544,-0.54361,0.0592915,-3.48498,3.18878,3.4342,0.65211,0.0112255,-0.542756,0.0592915,-2.95096,2.41999,3.19835,-0.983253,0.272751,-0.0571841,0.0592915,-3.67461,3.3476,2.48754,-0.976408,0.214028,-0.0584213,0.0592915,
2.8684,-3.33594,2.84537,2.8371,0.65029,0.139822,0.309595,0.24652,-3.33594,2.84537,2.8371,0.65029,0.139822,0.309595,0.24652,-3.33594,2.84537,2.8371,0.65029,0.139822,0.309595,0.24652,-3.33594,2.84537,2.8371,0.65029,0.139822,0.309595,0.24652,-3.33594,2.84537,2.8371,0.65029,0.139822,0.309595,0.24652,-3.88002,2.49167,2.88261,0.605123,0.0579353,-2.10855,0.0592915,-2.74443,3.27389,2.8053,0.624346,0.0675301,-2.10705,0.0592915,-3.13936,2.57462,2.25123,0.644938,0.0221353,-0.54529,0.0592915,-3.4846,3.19203,3.43569,0.603047,0.0900556,-0.545697,0.0592915,-2.95237,2.42064,3.1991,-0.98373,0.28848,-0.0579549,0.0592915,-3.67534,3.35069,2.48645,-0.982129,0.279392,-0.0582155,0.0592915,
2.8785,-3.33532,2.84822,2.83269,0.630306,0.164594,0.317475,0.24652,-3.33532,2.84822,2.83269,0.630306,0.164594,0.317475,0.24652,-3.33532,2.84822,2.83269,0.630306,0.164594,0.317475,0.24652,-3.33532,2.84822,2.83269,0.630306,0.164594,0.317475,0.24652,-3.33532,2.84822,2.83269,0.630306,0.164594,0.317475,0.24652,-3.8791,2.4936,2.87675,0.630061,0.0758416,-2.11017,0.0592915,-2.7449,3.27628,2.80121,0.604732,0.0584362,-2.11169,0.0592915,-3.1394,2.57363,2.2487,0.644618,0.0222594,-0.547304,0.0592915,-3.48623,3.19625,3.42976,0.635033,0.0367408,-0.546984,0.0592915,-2.953,2.42064,3.19737,-0.983331,0.278815,-0.0584728,0.0592915,-3.67434,3.351,2.48,-0.978549,0.210538,-0.0580469,0.0592915,
