time,0_rod(payload_bars compound_2kFFvD).X,0_rod(payload_bars compound_2kFFvD).Y,0_rod(payload_bars compound_2kFFvD).Z,0_rod(payload_bars compound_2kFFvD).Euler1,0_rod(payload_bars compound_2kFFvD).Euler2,0_rod(payload_bars compound_2kFFvD).Euler3,0_rod(payload_bars compound_2kFFvD).mass,1_rod(payload_bars compound_2kFFvD).X,1_rod(payload_bars compound_2kFFvD).Y,1_rod(payload_bars compound_2kFFvD).Z,1_rod(payload_bars compound_2kFFvD).Euler1,1_rod(payload_bars compound_2kFFvD).Euler2,1_rod(payload_bars compound_2kFFvD).Euler3,1_rod(payload_bars compound_2kFFvD).mass,2_rod(payload_bars compound_2kFFvD).X,2_rod(payload_bars compound_2kFFvD).Y,2_rod(payload_bars compound_2kFFvD).Z,2_rod(payload_bars compound_2kFFvD).Euler1,2_rod(payload_bars compound_2kFFvD).Euler2,2_rod(payload_bars compound_2kFFvD).Euler3,2_rod(payload_bars compound_2kFFvD).mass,3_rod(payload_bars compound_2kFFvD).X,3_rod(payload_bars compound_2kFFvD).Y,3_rod(payload_bars compound_2kFFvD).Z,3_rod(payload_bars compound_2kFFvD).Euler1,3_rod(payload_bars compound_2kFFvD).Euler2,3_rod(payload_bars compound_2kFFvD).Euler3,3_rod(payload_bars compound_2kFFvD).mass,4_rod(payload_bars compound_2kFFvD).X,4_rod(payload_bars compound_2kFFvD).Y,4_rod(payload_bars compound_2kFFvD).Z,4_rod(payload_bars compound_2kFFvD).Euler1,4_rod(payload_bars compound_2kFFvD).Euler2,4_rod(payload_bars compound_2kFFvD).Euler3,4_rod(payload_bars compound_2kFFvD).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
7.0397,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3072,5.86158,65.8568,-0.350262,-1.06263,0.813823,0.199491,17.8463,5.65962,71.2289,0.928962,-1.24189,-0.348009,0.199491,18.2734,5.73597,69.0739,0.852937,-1.30118,1.41633,0.199491,19.3465,3.86824,69.2458,0.0689903,-1.25633,1.97941,0.199491,19.4645,5.86398,68.7203,1.30225,0.0942957,1.78842,0.199645,16.2012,4.4466,69.0666,1.38314,0.0572788,1.87239,0.199491,
7.0498,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3056,5.86158,65.8555,-0.349253,-1.06276,0.813091,0.199491,17.8471,5.66005,71.2282,0.929204,-1.24184,-0.348462,0.199491,18.2738,5.73525,69.0735,0.847379,-1.30151,1.42126,0.199491,19.3464,3.86839,69.246,0.0680181,-1.2562,1.98036,0.199491,19.4645,5.86387,68.7205,1.30225,0.0942903,1.78844,0.199645,16.2008,4.44636,69.0661,1.3839,0.0572923,1.87254,0.199491,
7.0599,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3015,5.86183,65.8506,-0.347634,-1.06373,0.812001,0.199491,17.8493,5.66096,71.2243,0.931132,-1.24174,-0.350972,0.199491,18.2749,5.73242,69.0718,0.84365,-1.30201,1.42335,0.199491,19.3463,3.8683,69.246,0.0701745,-1.25648,1.97829,0.199491,19.4644,5.86405,68.7198,1.30204,0.0943332,1.78833,0.199645,16.1993,4.44566,69.0636,1.38356,0.058185,1.87282,0.199491,
7.07,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2952,5.8622,65.8431,-0.34382,-1.06461,0.809162,0.199491,17.8529,5.6625,71.2183,0.933696,-1.24131,-0.354501,0.199491,18.2767,5.72804,69.0689,0.849048,-1.30214,1.41581,0.199491,19.3462,3.86818,69.2455,0.0727338,-1.25673,1.97583,0.199491,19.4641,5.86432,68.7183,1.302,0.09438,1.78827,0.199645,16.1971,4.44464,69.0597,1.3838,0.0593245,1.8733,0.199491,
7.0801,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2871,5.86225,65.8345,-0.339665,-1.06579,0.806272,0.199491,17.8577,5.66473,71.2114,0.936249,-1.24066,-0.358339,0.199491,18.2794,5.72272,69.0655,0.86256,-1.30179,1.39997,0.199491,19.3461,3.86809,69.2449,0.0734258,-1.2567,1.97516,0.199491,19.4638,5.86457,68.7169,1.30177,0.0945205,1.78833,0.199645,16.195,4.44356,69.0552,1.38295,0.0610692,1.87382,0.199491,
7.0902,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2793,5.86272,65.825,-0.336248,-1.06751,0.803869,0.199491,17.8621,5.66669,71.2045,0.939543,-1.24059,-0.362782,0.199491,18.2817,5.71755,69.062,0.865423,-1.30214,1.39443,0.199491,19.346,3.86805,69.2446,0.0772261,-1.25713,1.97154,0.199491,19.4637,5.86472,68.7155,1.30167,0.0945747,1.78824,0.199645,16.1926,4.44246,69.0504,1.38279,0.0625529,1.87433,0.199491,
7.1003,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.273,5.86323,65.817,-0.332937,-1.06873,0.801406,0.199491,17.8655,5.66803,71.1982,0.942398,-1.2402,-0.366548,0.199491,18.2834,5.71313,69.0589,0.85202,-1.30332,1.40502,0.199491,19.3461,3.86789,69.2442,0.0799576,-1.25744,1.9689,0.199491,19.4635,5.8651,68.7141,1.30147,0.0946246,1.78808,0.199645,16.1902,4.44135,69.0463,1.3828,0.0638175,1.87484,0.199491,
7.1104,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2685,5.86333,65.812,-0.329231,-1.06877,0.798527,0.199491,17.8681,5.66911,71.194,0.943707,-1.23957,-0.368552,0.199491,18.2846,5.71011,69.0567,0.850348,-1.30358,1.40508,0.199491,19.3463,3.86775,69.2435,0.0812564,-1.25751,1.96764,0.199491,19.4634,5.86539,68.7127,1.30124,0.0947266,1.78809,0.199645,16.1888,4.44063,69.0437,1.38307,0.0645334,1.87515,0.199491,
7.1205,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2667,5.86334,65.8101,-0.327866,-1.06876,0.797477,0.199491,17.8693,5.6697,71.1928,0.943899,-1.23937,-0.369041,0.199491,18.2853,5.70926,69.0557,0.854267,-1.30335,1.40079,0.199491,19.3463,3.8677,69.2431,0.0813029,-1.25745,1.96758,0.199491,19.4635,5.86541,68.7123,1.3014,0.0947484,1.7882,0.199645,16.1886,4.44052,69.0427,1.38359,0.0646479,1.87531,0.199491,
7.1306,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2685,5.86342,65.8117,-0.3294,-1.06884,0.798635,0.199491,17.8685,5.66934,71.1941,0.943524,-1.23964,-0.368424,0.199491,18.2852,5.7106,69.0562,0.852469,-1.3034,1.40312,0.199491,19.3466,3.86761,69.2433,0.0809776,-1.25746,1.96787,0.199491,19.4638,5.86534,68.7127,1.30124,0.0947575,1.78815,0.199645,16.1893,4.44091,69.0434,1.38365,0.0643239,1.8752,0.199491,
7.1407,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2734,5.86345,65.8169,-0.331892,-1.06811,0.800368,0.199491,17.8661,5.66829,71.198,0.941925,-1.23995,-0.366172,0.199491,18.284,5.71365,69.0582,0.851859,-1.3032,1.40523,0.199491,19.3467,3.86759,69.2436,0.0796915,-1.25735,1.96909,0.199491,19.4642,5.86518,68.7134,1.30131,0.0947031,1.78815,0.199645,16.1907,4.44167,69.0461,1.38338,0.0635684,1.87488,0.199491,
7.1508,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2802,5.86318,65.8248,-0.33511,-1.06681,0.802637,0.199491,17.8627,5.66688,71.204,0.93916,-1.24026,-0.362483,0.199491,18.2823,5.71799,69.0612,0.858879,-1.30241,1.40074,0.199491,19.3468,3.86765,69.2439,0.077165,-1.25706,1.97151,0.199491,19.4645,5.86491,68.7146,1.3015,0.0946472,1.78826,0.199645,16.1927,4.44268,69.0502,1.38336,0.0623134,1.8744,0.199491,
7.1609,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.288,5.86281,65.8339,-0.339407,-1.06563,0.805796,0.199491,17.8585,5.6651,71.2112,0.936141,-1.24082,-0.358327,0.199491,18.2803,5.72339,69.0646,0.864684,-1.30168,1.39793,0.199491,19.3469,3.86774,69.2444,0.074217,-1.25678,1.97433,0.199491,19.4649,5.86458,68.7163,1.30157,0.0945869,1.78833,0.199645,16.1953,4.44388,69.0549,1.38383,0.0607083,1.87387,0.199491,
7.171,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2957,5.86248,65.8426,-0.343843,-1.06461,0.809065,0.199491,17.8541,5.66313,71.2182,0.933305,-1.24135,-0.354301,0.199491,18.2782,5.7289,69.0678,0.865594,-1.30126,1.39989,0.199491,19.3471,3.86788,69.2451,0.0719749,-1.2566,1.97649,0.199491,19.4652,5.86429,68.718,1.30187,0.0944491,1.78835,0.199645,16.1979,4.44504,69.0594,1.38441,0.0591079,1.87335,0.199491,
7.1811,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3022,5.86229,65.8498,-0.347038,-1.06354,0.811302,0.199491,17.8501,5.66129,71.2239,0.930911,-1.24163,-0.35087,0.199491,18.2759,5.73332,69.0702,0.829101,-1.30253,1.43744,0.199491,19.347,3.86804,69.2455,0.0703432,-1.25645,1.97807,0.199491,19.4651,5.86406,68.7191,1.30191,0.0944105,1.78836,0.199645,16.1999,4.44592,69.0633,1.38286,0.0583855,1.87278,0.199491,
7.1912,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3063,5.86198,65.8547,-0.349219,-1.06286,0.812921,0.199491,17.8476,5.66008,71.2275,0.929412,-1.24178,-0.348706,0.199491,18.2745,5.73623,69.0721,0.839842,-1.30185,1.42863,0.199491,19.347,3.86816,69.2459,0.0685014,-1.25625,1.97985,0.199491,19.4651,5.86399,68.7197,1.30208,0.0943104,1.78834,0.199645,16.201,4.44647,69.0657,1.38238,0.0578366,1.87251,0.199491,
7.2013,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3071,5.86168,65.8563,-0.350251,-1.06287,0.813834,0.199491,17.847,5.65985,71.2289,0.928931,-1.24197,-0.348055,0.199491,18.2743,5.73696,69.0729,0.853504,-1.30112,1.41592,0.199491,19.3469,3.86828,69.246,0.0687971,-1.2563,1.9796,0.199491,19.465,5.86388,68.7204,1.30228,0.094284,1.78843,0.199645,16.2015,4.44647,69.0666,1.3826,0.0575186,1.87239,0.199491,
7.2114,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3051,5.86178,65.8541,-0.349279,-1.06328,0.813154,0.199491,17.8481,5.66039,71.2276,0.929578,-1.24195,-0.348991,0.199491,18.2749,5.7358,69.0722,0.84793,-1.30152,1.42063,0.199491,19.3468,3.86836,69.2462,0.0687607,-1.25629,1.97965,0.199491,19.4649,5.86383,68.7204,1.30211,0.0943208,1.78841,0.199645,16.2008,4.44613,69.0656,1.38314,0.057729,1.87258,0.199491,
7.2215,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3006,5.86207,65.8487,-0.346995,-1.06411,0.811506,0.199491,17.8505,5.6614,71.2232,0.931564,-1.24168,-0.351637,0.199491,18.2761,5.73266,69.0702,0.841186,-1.30216,1.42546,0.199491,19.3467,3.86822,69.246,0.0707818,-1.25653,1.9777,0.199491,19.4648,5.86405,68.7195,1.3021,0.0943208,1.78831,0.199645,16.1992,4.44533,69.0629,1.38309,0.0586085,1.8729,0.199491,
7.2316,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.294,5.86241,65.841,-0.342844,-1.06489,0.808403,0.199491,17.8543,5.66306,71.2171,0.934097,-1.24121,-0.355189,0.199491,18.2782,5.72824,69.0674,0.86612,-1.30136,1.39904,0.199491,19.3466,3.86813,69.2455,0.0744121,-1.25692,1.97423,0.199491,19.4646,5.86433,68.718,1.3018,0.0944285,1.78824,0.199645,16.1968,4.44425,69.0588,1.38557,0.0590781,1.87352,0.199491,
7.2417,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.286,5.86246,65.8325,-0.338802,-1.0661,0.805593,0.199491,17.859,5.66527,71.2103,0.936657,-1.24067,-0.359009,0.199491,18.2809,5.72295,69.0638,0.860401,-1.30193,1.40178,0.199491,19.3465,3.86805,69.2449,0.0750156,-1.25688,1.97364,0.199491,19.4643,5.86452,68.7168,1.30173,0.0945455,1.78834,0.199645,16.1949,4.44316,69.0545,1.38445,0.0608576,1.874,0.199491,
7.2518,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2787,5.86296,65.8235,-0.33562,-1.06775,0.803344,0.199491,17.8631,5.66704,71.2037,0.939784,-1.24052,-0.363204,0.199491,18.2829,5.7181,69.0605,0.85766,-1.30259,1.40178,0.199491,19.3464,3.86801,69.2447,0.0776175,-1.25717,1.97115,0.199491,19.4642,5.8647,68.7154,1.30164,0.0945658,1.78821,0.199645,16.1925,4.4422,69.0499,1.38328,0.0626179,1.87447,0.199491,
7.2619,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2729,5.86339,65.8163,-0.332415,-1.06875,0.800942,0.199491,17.8661,5.66821,71.1979,0.94244,-1.24018,-0.366671,0.199491,18.2843,5.71401,69.0577,0.851964,-1.30331,1.40516,0.199491,19.3466,3.86783,69.2442,0.0803796,-1.25748,1.96849,0.199491,19.464,5.86509,68.7139,1.30129,0.0946618,1.78805,0.199645,16.1904,4.44119,69.0461,1.38239,0.0640293,1.87485,0.199491,
7.272,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2691,5.86344,65.8121,-0.329215,-1.06874,0.798461,0.199491,17.8684,5.66919,71.1945,0.943406,-1.23964,-0.368242,0.199491,18.2855,5.71151,69.0558,0.852205,-1.30339,1.40364,0.199491,19.3467,3.86772,69.2436,0.0811189,-1.25747,1.96776,0.199491,19.4639,5.86531,68.7127,1.30139,0.0947068,1.78813,0.199645,16.1893,4.4406,69.044,1.38262,0.0646313,1.87512,0.199491,
7.2821,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2681,5.86344,65.811,-0.328645,-1.06882,0.798041,0.199491,17.8692,5.66959,71.1939,0.943378,-1.2395,-0.368398,0.199491,18.286,5.71121,69.0551,0.853767,-1.30328,1.4019,0.199491,19.3468,3.86769,69.2433,0.081058,-1.25743,1.96781,0.199491,19.464,5.86528,68.7126,1.30131,0.0947582,1.7882,0.199645,16.1894,4.44061,69.0434,1.38333,0.064548,1.87523,0.199491,
7.2922,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2706,5.86354,65.8134,-0.33042,-1.06874,0.799346,0.199491,17.868,5.66905,71.1958,0.942798,-1.2398,-0.367476,0.199491,18.2857,5.71294,69.056,0.851678,-1.30333,1.4047,0.199491,19.347,3.86761,69.2436,0.0805203,-1.25742,1.96831,0.199491,19.4644,5.86522,68.7131,1.30126,0.0947306,1.78814,0.199645,16.1902,4.44105,69.0445,1.38363,0.0640391,1.8751,0.199491,
7.3023,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2759,5.8635,65.8191,-0.332789,-1.06778,0.800951,0.199491,17.8655,5.66793,71.2,0.940937,-1.24007,-0.364912,0.199491,18.2843,5.71618,69.0582,0.853289,-1.30297,1.40481,0.199491,19.3471,3.86762,69.2438,0.0791976,-1.2573,1.96957,0.199491,19.4647,5.86503,68.7139,1.30141,0.0946649,1.78817,0.199645,16.1916,4.44183,69.0475,1.38355,0.0631371,1.87475,0.199491,
7.3124,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2828,5.8632,65.8272,-0.336048,-1.06645,0.803262,0.199491,17.862,5.66648,71.2063,0.938127,-1.24042,-0.361153,0.199491,18.2826,5.72067,69.0612,0.860839,-1.30215,1.39988,0.199491,19.3472,3.86769,69.2442,0.0765535,-1.257,1.9721,0.199491,19.465,5.86475,68.7152,1.30143,0.0946464,1.78828,0.199645,16.1938,4.44286,69.0517,1.3837,0.0618058,1.87428,0.199491,
7.3225,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2903,5.86284,65.836,-0.340375,-1.06538,0.806456,0.199491,17.8578,5.66469,71.2133,0.935232,-1.24099,-0.357126,0.199491,18.2806,5.72605,69.0645,0.86473,-1.30154,1.39889,0.199491,19.3473,3.86779,69.2447,0.0737882,-1.25675,1.97475,0.199491,19.4654,5.86443,68.7169,1.30171,0.0945298,1.78834,0.199645,16.1964,4.44404,69.0562,1.38419,0.0602321,1.87376,0.199491,
7.3326,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2976,5.86252,65.8443,-0.344489,-1.06437,0.809477,0.199491,17.8535,5.66279,71.2199,0.93254,-1.24145,-0.353303,0.199491,18.2785,5.73125,69.0675,0.864959,-1.30117,1.40136,0.199491,19.3474,3.86793,69.2453,0.0717156,-1.25659,1.97675,0.199491,19.4656,5.86417,68.7184,1.30184,0.0944349,1.78835,0.199645,16.1987,4.44513,69.0604,1.38455,0.0587801,1.87326,0.199491,
7.3427,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3036,5.86243,65.8507,-0.347217,-1.06335,0.811329,0.199491,17.8499,5.66106,71.225,0.930542,-1.24181,-0.35034,0.199491,18.2764,5.73527,69.0697,0.837999,-1.3021,1.4295,0.199491,19.3474,3.86808,69.2457,0.0716732,-1.25663,1.97682,0.199491,19.4656,5.86398,68.7193,1.3019,0.0943876,1.78833,0.199645,16.2004,4.44586,69.0639,1.38421,0.0577859,1.87279,0.199491,
7.3528,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3069,5.86205,65.8549,-0.349015,-1.06276,0.812707,0.199491,17.8479,5.66012,71.2279,0.929076,-1.24174,-0.34836,0.199491,18.2753,5.73761,69.0713,0.838041,-1.30187,1.43072,0.199491,19.3474,3.86816,69.246,0.0688349,-1.25629,1.97954,0.199491,19.4655,5.86393,68.7199,1.30217,0.0942908,1.78836,0.199645,16.2014,4.44626,69.0661,1.38356,0.0574249,1.87257,0.199491,
7.3629,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.307,5.86181,65.8555,-0.349864,-1.06299,0.813513,0.199491,17.8477,5.66012,71.2288,0.928814,-1.24192,-0.348046,0.199491,18.2754,5.73791,69.0717,0.850548,-1.30124,1.41885,0.199491,19.3472,3.86831,69.2462,0.0687541,-1.25629,1.97965,0.199491,19.4654,5.86378,68.7205,1.30211,0.0943129,1.78841,0.199645,16.2017,4.44628,69.0665,1.38312,0.0574531,1.87246,0.199491,
7.373,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3044,5.862,65.8526,-0.348893,-1.06362,0.812855,0.199491,17.849,5.66073,71.2268,0.929952,-1.24201,-0.349529,0.199491,18.2761,5.73632,69.0708,0.847652,-1.30158,1.42077,0.199491,19.3472,3.86832,69.2463,0.0696038,-1.2564,1.97884,0.199491,19.4654,5.86381,68.7203,1.30218,0.0943035,1.78839,0.199645,16.2008,4.44587,69.0651,1.38285,0.0580196,1.87265,0.199491,
7.3831,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2996,5.86232,65.8468,-0.346193,-1.0644,0.810863,0.199491,17.8517,5.66183,71.2221,0.93202,-1.24164,-0.35232,0.199491,18.2774,5.73291,69.0686,0.840142,-1.30225,1.42621,0.199491,19.3472,3.86814,69.246,0.0714732,-1.2566,1.97702,0.199491,19.4653,5.86406,68.7192,1.30198,0.0943536,1.78828,0.199645,16.1991,4.44502,69.0622,1.38257,0.0590449,1.87298,0.199491,
7.3932,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2928,5.86255,65.8391,-0.342065,-1.06522,0.807828,0.199491,17.8557,5.66363,71.2159,0.93447,-1.24115,-0.355842,0.199491,18.2797,5.72844,69.0658,0.876916,-1.30081,1.38834,0.199491,19.347,3.86808,69.2455,0.0750055,-1.25697,1.97365,0.199491,19.465,5.86433,68.7177,1.30175,0.0944444,1.78825,0.199645,16.1968,4.44395,69.058,1.38544,0.0594215,1.87364,0.199491,
7.4033,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2851,5.86272,65.8306,-0.338173,-1.06647,0.805092,0.199491,17.8603,5.66575,71.2094,0.936981,-1.24065,-0.359562,0.199491,18.2822,5.72329,69.0623,0.865183,-1.30174,1.39695,0.199491,19.3469,3.86803,69.245,0.0764597,-1.25705,1.97226,0.199491,19.4647,5.86446,68.7166,1.30181,0.0945326,1.78834,0.199645,16.1949,4.44281,69.0538,1.38537,0.0607985,1.87414,0.199491,
7.4134,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2783,5.86321,65.8222,-0.334966,-1.06791,0.802773,0.199491,17.864,5.66733,71.2031,0.939909,-1.2404,-0.363479,0.199491,18.284,5.71876,69.0591,0.851958,-1.30292,1.40723,0.199491,19.3469,3.86794,69.2448,0.0784706,-1.25727,1.97033,0.199491,19.4647,5.8647,68.7152,1.30141,0.0946077,1.78815,0.199645,16.1926,4.44188,69.0496,1.38436,0.0624603,1.87462,0.199491,
7.4235,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2731,5.86353,65.8158,-0.331674,-1.06859,0.800276,0.199491,17.8667,5.66837,71.1978,0.942276,-1.24007,-0.366578,0.199491,18.2853,5.71504,69.0566,0.850664,-1.30335,1.40657,0.199491,19.3471,3.86778,69.2442,0.0808226,-1.25752,1.96805,0.199491,19.4645,5.86508,68.7138,1.30137,0.0946426,1.78806,0.199645,16.1907,4.44101,69.0461,1.38299,0.0638828,1.87491,0.199491,
7.4336,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2699,5.86355,65.8123,-0.329141,-1.06862,0.798329,0.199491,17.8687,5.66925,71.1951,0.943004,-1.23969,-0.367811,0.199491,18.2863,5.71305,69.055,0.853921,-1.30321,1.4024,0.199491,19.3471,3.86771,69.2436,0.0810906,-1.25745,1.96779,0.199491,19.4644,5.86522,68.7128,1.30135,0.0947215,1.78816,0.199645,16.1899,4.44059,69.0444,1.38283,0.0644925,1.87512,0.199491,
7.4437,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2697,5.86356,65.8121,-0.329392,-1.06881,0.798563,0.199491,17.869,5.66944,71.1951,0.942888,-1.23968,-0.367757,0.199491,18.2867,5.71323,69.0546,0.853573,-1.3032,1.40274,0.199491,19.3472,3.86768,69.2436,0.080871,-1.25742,1.96799,0.199491,19.4646,5.86516,68.7129,1.30125,0.0947577,1.78819,0.199645,16.1902,4.44071,69.0442,1.38317,0.0643959,1.87515,0.199491,
7.4538,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2728,5.86365,65.8151,-0.331378,-1.0686,0.8,0.199491,17.8675,5.66875,71.1974,0.942063,-1.23996,-0.366508,0.199491,18.2861,5.71527,69.0558,0.850941,-1.30325,1.40625,0.199491,19.3474,3.86761,69.2439,0.0800556,-1.25738,1.96875,0.199491,19.465,5.86508,68.7135,1.30138,0.0946825,1.78815,0.199645,16.1911,4.4412,69.0457,1.38338,0.0638182,1.87498,0.199491,
