time,0_rod(payload_bars compound_6rRHNu).X,0_rod(payload_bars compound_6rRHNu).Y,0_rod(payload_bars compound_6rRHNu).Z,0_rod(payload_bars compound_6rRHNu).Euler1,0_rod(payload_bars compound_6rRHNu).Euler2,0_rod(payload_bars compound_6rRHNu).Euler3,0_rod(payload_bars compound_6rRHNu).mass,1_rod(payload_bars compound_6rRHNu).X,1_rod(payload_bars compound_6rRHNu).Y,1_rod(payload_bars compound_6rRHNu).Z,1_rod(payload_bars compound_6rRHNu).Euler1,1_rod(payload_bars compound_6rRHNu).Euler2,1_rod(payload_bars compound_6rRHNu).Euler3,1_rod(payload_bars compound_6rRHNu).mass,2_rod(payload_bars compound_6rRHNu).X,2_rod(payload_bars compound_6rRHNu).Y,2_rod(payload_bars compound_6rRHNu).Z,2_rod(payload_bars compound_6rRHNu).Euler1,2_rod(payload_bars compound_6rRHNu).Euler2,2_rod(payload_bars compound_6rRHNu).Euler3,2_rod(payload_bars compound_6rRHNu).mass,3_rod(payload_bars compound_6rRHNu).X,3_rod(payload_bars compound_6rRHNu).Y,3_rod(payload_bars compound_6rRHNu).Z,3_rod(payload_bars compound_6rRHNu).Euler1,3_rod(payload_bars compound_6rRHNu).Euler2,3_rod(payload_bars compound_6rRHNu).Euler3,3_rod(payload_bars compound_6rRHNu).mass,4_rod(sense_bar compound_6rRHNu).X,4_rod(sense_bar compound_6rRHNu).Y,4_rod(sense_bar compound_6rRHNu).Z,4_rod(sense_bar compound_6rRHNu).Euler1,4_rod(sense_bar compound_6rRHNu).Euler2,4_rod(sense_bar compound_6rRHNu).Euler3,4_rod(sense_bar compound_6rRHNu).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.3735,-4.52238,2.81209,7.9091,1.86665,-0.946329,1.28784,0.24652,-4.52238,2.81209,7.9091,1.86665,-0.946329,1.28784,0.24652,-4.52238,2.81209,7.9091,1.86665,-0.946329,1.28784,0.24652,-4.52238,2.81209,7.9091,1.86665,-0.946329,1.28784,0.24652,-4.52238,2.81209,7.9091,1.86665,-0.946329,1.28784,0.24652,-4.40517,2.43608,7.36143,2.01959,-0.939602,-1.2873,0.0593527,-4.64496,3.27146,8.46452,1.86991,-0.906264,-1.168,0.0593527,-4.93884,3.25445,7.51191,1.90305,-0.863286,-2.77433,0.0593527,-4.11048,2.4452,8.30793,1.87558,-0.90789,-2.75155,0.0593527,-5.08195,2.45798,8.07506,1.40844,0.61571,1.3,0.0593527,-3.96915,3.24704,7.74712,1.4378,0.627273,1.32173,0.0593527,
2.3836,-4.5287,2.79589,7.91355,1.8445,-0.938638,1.22818,0.24652,-4.5287,2.79589,7.91355,1.8445,-0.938638,1.22818,0.24652,-4.5287,2.79589,7.91355,1.8445,-0.938638,1.22818,0.24652,-4.5287,2.79589,7.91355,1.8445,-0.938638,1.22818,0.24652,-4.5287,2.79589,7.91355,1.8445,-0.938638,1.22818,0.24652,-4.41601,2.43482,7.36089,1.72415,-0.870084,-1.0438,0.0593527,-4.66265,3.25509,8.47932,1.85567,-0.908708,-1.14611,0.0593527,-4.96011,3.25169,7.52738,1.91844,-0.877897,-2.77318,0.0593527,-4.11638,2.44114,8.31534,1.91604,-0.881824,-2.77446,0.0593527,-5.08875,2.44347,8.08074,1.44511,0.61055,1.31953,0.0593527,-3.98635,3.25374,7.75816,1.39827,0.599323,1.29146,0.0593527,
2.3937,-4.54401,2.7866,7.92699,1.82009,-0.949161,1.1697,0.24652,-4.54401,2.7866,7.92699,1.82009,-0.949161,1.1697,0.24652,-4.54401,2.7866,7.92699,1.82009,-0.949161,1.1697,0.24652,-4.54401,2.7866,7.92699,1.82009,-0.949161,1.1697,0.24652,-4.54401,2.7866,7.92699,1.82009,-0.949161,1.1697,0.24652,-4.42156,2.43724,7.36604,1.99252,-0.951622,-1.25126,0.0593527,-4.66808,3.23978,8.49152,1.96416,-0.950389,-1.22718,0.0593527,-4.97034,3.24584,7.54344,1.88637,-0.94868,-2.74324,0.0593527,-4.12147,2.44177,8.3143,1.9668,-0.805336,-2.81048,0.0593527,-5.09051,2.42837,8.08799,1.45723,0.599624,1.32747,0.0593527,-3.99397,3.25049,7.77144,1.42566,0.593107,1.30918,0.0593527,
2.4038,-4.54629,2.78539,7.93849,1.78242,-0.967899,1.14479,0.24652,-4.54629,2.78539,7.93849,1.78242,-0.967899,1.14479,0.24652,-4.54629,2.78539,7.93849,1.78242,-0.967899,1.14479,0.24652,-4.54629,2.78539,7.93849,1.78242,-0.967899,1.14479,0.24652,-4.54629,2.78539,7.93849,1.78242,-0.967899,1.14479,0.24652,-4.43166,2.44099,7.38236,1.80372,-0.90942,-1.09542,0.0593527,-4.66659,3.24003,8.49666,1.82514,-0.918312,-1.11179,0.0593527,-4.97375,3.24282,7.55883,1.93621,-0.856096,-2.77949,0.0593527,-4.12805,2.4439,8.31672,1.89449,-0.918803,-2.74845,0.0593527,-5.09142,2.43226,8.10105,1.42164,0.594866,1.31394,0.0593527,-4.00691,3.24721,7.77888,1.41421,0.592931,1.30951,0.0593527,
2.4139,-4.54422,2.78755,7.94354,1.74587,-0.983288,1.13979,0.24652,-4.54422,2.78755,7.94354,1.74587,-0.983288,1.13979,0.24652,-4.54422,2.78755,7.94354,1.74587,-0.983288,1.13979,0.24652,-4.54422,2.78755,7.94354,1.74587,-0.983288,1.13979,0.24652,-4.54422,2.78755,7.94354,1.74587,-0.983288,1.13979,0.24652,-4.44375,2.43635,7.39927,1.87615,-0.93289,-1.15111,0.0593527,-4.66421,3.2435,8.50509,1.93045,-0.942863,-1.19479,0.0593527,-4.97361,3.23812,7.57239,1.84926,-0.947873,-2.70606,0.0593527,-4.12888,2.43759,8.32894,1.89102,-0.891395,-2.74261,0.0593527,-5.09186,2.44102,8.11726,1.40397,0.599678,1.31249,0.0593527,-4.0123,3.24168,7.7805,1.42797,0.607987,1.32823,0.0593527,
2.424,-4.55006,2.78619,7.94908,1.73776,-0.986187,1.12452,0.24652,-4.55006,2.78619,7.94908,1.73776,-0.986187,1.12452,0.24652,-4.55006,2.78619,7.94908,1.73776,-0.986187,1.12452,0.24652,-4.55006,2.78619,7.94908,1.73776,-0.986187,1.12452,0.24652,-4.55006,2.78619,7.94908,1.73776,-0.986187,1.12452,0.24652,-4.44275,2.43871,7.40233,1.81007,-0.918497,-1.097,0.0593527,-4.65525,3.24106,8.51312,1.78474,-0.915669,-1.07685,0.0593527,-4.97498,3.24197,7.58202,1.91415,-0.851252,-2.75924,0.0593527,-4.12813,2.43758,8.33028,1.90278,-0.8683,-2.74735,0.0593527,-5.08956,2.43695,8.12899,1.45154,0.605701,1.34633,0.0593527,-4.00918,3.23785,7.78779,1.41056,0.598263,1.3239,0.0593527,
2.4341,-4.54755,2.78654,7.95467,1.74533,-0.980102,1.11242,0.24652,-4.54755,2.78654,7.95467,1.74533,-0.980102,1.11242,0.24652,-4.54755,2.78654,7.95467,1.74533,-0.980102,1.11242,0.24652,-4.54755,2.78654,7.95467,1.74533,-0.980102,1.11242,0.24652,-4.54755,2.78654,7.95467,1.74533,-0.980102,1.11242,0.24652,-4.44757,2.43878,7.40873,1.83987,-0.930568,-1.11801,0.0593527,-4.65682,3.2391,8.52163,1.90602,-0.949107,-1.17158,0.0593527,-4.97725,3.24177,7.59322,1.82869,-0.967784,-2.68655,0.0593527,-4.12708,2.43785,8.33679,1.85325,-0.937592,-2.7079,0.0593527,-5.09016,2.43748,8.13622,1.42208,0.600491,1.33254,0.0593527,-4.01204,3.24053,7.79337,1.38843,0.592512,1.31284,0.0593527,
2.4442,-4.54745,2.78765,7.96136,1.76163,-0.97196,1.11369,0.24652,-4.54745,2.78765,7.96136,1.76163,-0.97196,1.11369,0.24652,-4.54745,2.78765,7.96136,1.76163,-0.97196,1.11369,0.24652,-4.54745,2.78765,7.96136,1.76163,-0.97196,1.11369,0.24652,-4.54745,2.78765,7.96136,1.76163,-0.97196,1.11369,0.24652,-4.44927,2.43801,7.41172,1.84761,-0.93375,-1.12245,0.0593527,-4.65794,3.23912,8.5261,1.84461,-0.933181,-1.12027,0.0593527,-4.97944,3.24049,7.59606,1.90515,-0.864295,-2.74496,0.0593527,-4.12688,2.4379,8.33917,1.83067,-0.964473,-2.68915,0.0593527,-5.09148,2.4366,8.1412,1.41597,0.598449,1.329,0.0593527,-4.01327,3.24222,7.79523,1.46552,0.608013,1.35737,0.0593527,
2.4543,-4.5506,2.78765,7.96529,1.77299,-0.968087,1.14022,0.24652,-4.5506,2.78765,7.96529,1.77299,-0.968087,1.14022,0.24652,-4.5506,2.78765,7.96529,1.77299,-0.968087,1.14022,0.24652,-4.5506,2.78765,7.96529,1.77299,-0.968087,1.14022,0.24652,-4.5506,2.78765,7.96529,1.77299,-0.968087,1.14022,0.24652,-4.44755,2.43804,7.41005,1.88078,-0.940446,-1.15133,0.0593527,-4.65872,3.24236,8.52707,1.8553,-0.936502,-1.13116,0.0593527,-4.9816,3.24367,7.59334,1.85199,-0.938869,-2.70776,0.0593527,-4.12754,2.4373,8.33992,1.83479,-0.960047,-2.69341,0.0593527,-5.09479,2.43654,8.14127,1.43506,0.602213,1.33836,0.0593527,-4.01077,3.24134,7.79645,1.35734,0.58664,1.29586,0.0593527,
2.4644,-4.54974,2.78753,7.96531,1.77908,-0.966138,1.18583,0.24652,-4.54974,2.78753,7.96531,1.77908,-0.966138,1.18583,0.24652,-4.54974,2.78753,7.96531,1.77908,-0.966138,1.18583,0.24652,-4.54974,2.78753,7.96531,1.77908,-0.966138,1.18583,0.24652,-4.54974,2.78753,7.96531,1.77908,-0.966138,1.18583,0.24652,-4.44505,2.43788,7.4074,1.89429,-0.941417,-1.16421,0.0593527,-4.66381,3.24639,8.529,1.87943,-0.937323,-1.1526,0.0593527,-4.98265,3.2467,7.58936,1.89132,-0.892136,-2.7407,0.0593527,-4.12643,2.43734,8.34573,1.8575,-0.93912,-2.71474,0.0593527,-5.09955,2.43739,8.13907,1.41847,0.599573,1.32459,0.0593527,-4.00935,3.24724,7.79633,1.48902,0.613084,1.36503,0.0593527,
2.4745,-4.55215,2.78907,7.9652,1.77922,-0.96472,1.2432,0.24652,-4.55215,2.78907,7.9652,1.77922,-0.96472,1.2432,0.24652,-4.55215,2.78907,7.9652,1.77922,-0.96472,1.2432,0.24652,-4.55215,2.78907,7.9652,1.77922,-0.96472,1.2432,0.24652,-4.55215,2.78907,7.9652,1.77922,-0.96472,1.2432,0.24652,-4.44126,2.43753,7.40358,1.89624,-0.938887,-1.168,0.0593527,-4.6688,3.25054,8.52989,1.81326,-0.914802,-1.10183,0.0593527,-4.98428,3.25096,7.5844,1.90558,-0.880828,-2.75394,0.0593527,-4.12597,2.43834,8.34984,1.88405,-0.912606,-2.73863,0.0593527,-5.10371,2.43733,8.13569,1.39467,0.594272,1.30646,0.0593527,-4.0061,3.25183,7.79763,1.36524,0.586379,1.28908,0.0593527,
2.4846,-4.55579,2.79484,7.96392,1.77556,-0.958921,1.29652,0.24652,-4.55579,2.79484,7.96392,1.77556,-0.958921,1.29652,0.24652,-4.55579,2.79484,7.96392,1.77556,-0.958921,1.29652,0.24652,-4.55579,2.79484,7.96392,1.77556,-0.958921,1.29652,0.24652,-4.55579,2.79484,7.96392,1.77556,-0.958921,1.29652,0.24652,-4.43956,2.43751,7.40176,1.92905,-0.944432,-1.19652,0.0593527,-4.67201,3.2538,8.53175,1.93535,-0.946263,-1.20182,0.0593527,-4.98637,3.25258,7.5823,1.86253,-0.946586,-2.7243,0.0593527,-4.12581,2.4381,8.35164,1.89988,-0.893399,-2.75308,0.0593527,-5.1078,2.43686,8.13395,1.40281,0.595602,1.30851,0.0593527,-4.00472,3.25395,7.79937,1.45103,0.606183,1.33587,0.0593527,
2.4947,-4.55482,2.80266,7.96147,1.78196,-0.95407,1.32659,0.24652,-4.55482,2.80266,7.96147,1.78196,-0.95407,1.32659,0.24652,-4.55482,2.80266,7.96147,1.78196,-0.95407,1.32659,0.24652,-4.55482,2.80266,7.96147,1.78196,-0.95407,1.32659,0.24652,-4.55482,2.80266,7.96147,1.78196,-0.95407,1.32659,0.24652,-4.44061,2.43736,7.40135,1.90272,-0.938684,-1.17459,0.0593527,-4.67431,3.25563,8.53355,1.83139,-0.918977,-1.11747,0.0593527,-4.98805,3.25404,7.58153,1.93177,-0.845078,-2.77602,0.0593527,-4.12649,2.43892,8.3531,1.8998,-0.89617,-2.75302,0.0593527,-5.10852,2.4367,8.1339,1.40187,0.59524,1.30743,0.0593527,-4.00499,3.25779,7.79971,1.43746,0.602859,1.32727,0.0593527,
2.5048,-4.55218,2.80856,7.96032,1.80449,-0.95297,1.33421,0.24652,-4.55218,2.80856,7.96032,1.80449,-0.95297,1.33421,0.24652,-4.55218,2.80856,7.96032,1.80449,-0.95297,1.33421,0.24652,-4.55218,2.80856,7.96032,1.80449,-0.95297,1.33421,0.24652,-4.55218,2.80856,7.96032,1.80449,-0.95297,1.33421,0.24652,-4.44147,2.43727,7.39827,1.86997,-0.929565,-1.14875,0.0593527,-4.6743,3.25691,8.53231,1.88767,-0.935533,-1.16303,0.0593527,-4.98918,3.2569,7.57894,1.86536,-0.943153,-2.72451,0.0593527,-4.12704,2.43843,8.3513,1.90196,-0.890294,-2.75434,0.0593527,-5.11011,2.43676,8.1335,1.43071,0.601514,1.32419,0.0593527,-4.00403,3.25761,7.79733,1.36805,0.587843,1.28926,0.0593527,
2.5149,-4.54824,2.80964,7.9591,1.83375,-0.954199,1.33069,0.24652,-4.54824,2.80964,7.9591,1.83375,-0.954199,1.33069,0.24652,-4.54824,2.80964,7.9591,1.83375,-0.954199,1.33069,0.24652,-4.54824,2.80964,7.9591,1.83375,-0.954199,1.33069,0.24652,-4.54824,2.80964,7.9591,1.83375,-0.954199,1.33069,0.24652,-4.4411,2.43712,7.39641,1.87601,-0.930012,-1.15444,0.0593527,-4.67403,3.25891,8.53239,1.88923,-0.93373,-1.16519,0.0593527,-4.98897,3.2577,7.57533,1.90073,-0.890812,-2.7536,0.0593527,-4.12596,2.4373,8.35181,1.89667,-0.89674,-2.75096,0.0593527,-5.11152,2.43743,8.13258,1.43508,0.603025,1.32595,0.0593527,-4.0023,3.25916,7.79486,1.47175,0.611491,1.34796,0.0593527,
2.525,-4.54586,2.80869,7.95766,1.86257,-0.963522,1.31856,0.24652,-4.54586,2.80869,7.95766,1.86257,-0.963522,1.31856,0.24652,-4.54586,2.80869,7.95766,1.86257,-0.963522,1.31856,0.24652,-4.54586,2.80869,7.95766,1.86257,-0.963522,1.31856,0.24652,-4.54586,2.80869,7.95766,1.86257,-0.963522,1.31856,0.24652,-4.43935,2.43725,7.39642,1.86911,-0.927871,-1.14934,0.0593527,-4.67388,3.25839,8.53105,1.82042,-0.912341,-1.1107,0.0593527,-4.98729,3.25682,7.57515,1.91879,-0.86471,-2.76809,0.0593527,-4.12547,2.43791,8.35273,1.89989,-0.894625,-2.75382,0.0593527,-5.11155,2.43774,8.13171,1.41378,0.598768,1.31257,0.0593527,-4.00215,3.2588,7.79538,1.38998,0.59384,1.29939,0.0593527,
2.5351,-4.54573,2.80732,7.95724,1.87554,-0.979246,1.30799,0.24652,-4.54573,2.80732,7.95724,1.87554,-0.979246,1.30799,0.24652,-4.54573,2.80732,7.95724,1.87554,-0.979246,1.30799,0.24652,-4.54573,2.80732,7.95724,1.87554,-0.979246,1.30799,0.24652,-4.54573,2.80732,7.95724,1.87554,-0.979246,1.30799,0.24652,-4.43932,2.43725,7.39732,1.87479,-0.929582,-1.15373,0.0593527,-4.67322,3.25524,8.53024,1.91494,-0.94052,-1.18618,0.0593527,-4.98658,3.25598,7.57745,1.85593,-0.956322,-2.71827,0.0593527,-4.12631,2.43792,8.35119,1.90914,-0.879909,-2.76088,0.0593527,-5.10949,2.43701,8.13207,1.40702,0.596648,1.30978,0.0593527,-4.00288,3.25559,7.79607,1.40836,0.596523,1.30998,0.0593527,
2.5452,-4.54447,2.80562,7.95846,1.86732,-0.990407,1.30927,0.24652,-4.54447,2.80562,7.95846,1.86732,-0.990407,1.30927,0.24652,-4.54447,2.80562,7.95846,1.86732,-0.990407,1.30927,0.24652,-4.54447,2.80562,7.95846,1.86732,-0.990407,1.30927,0.24652,-4.54447,2.80562,7.95846,1.86732,-0.990407,1.30927,0.24652,-4.4414,2.43771,7.40029,1.87154,-0.930956,-1.14968,0.0593527,-4.67234,3.25374,8.5291,1.84755,-0.924932,-1.13058,0.0593527,-4.98625,3.25331,7.57944,1.92299,-0.85566,-2.76924,0.0593527,-4.12765,2.43832,8.34898,1.90649,-0.881615,-2.7573,0.0593527,-5.10741,2.43685,8.13253,1.41033,0.597258,1.31325,0.0593527,-4.00628,3.254,7.796,1.45262,0.6059,1.33704,0.0593527,
2.5553,-4.54372,2.8015,7.95878,1.84769,-0.988659,1.31673,0.24652,-4.54372,2.8015,7.95878,1.84769,-0.988659,1.31673,0.24652,-4.54372,2.8015,7.95878,1.84769,-0.988659,1.31673,0.24652,-4.54372,2.8015,7.95878,1.84769,-0.988659,1.31673,0.24652,-4.54372,2.8015,7.95878,1.84769,-0.988659,1.31673,0.24652,-4.44336,2.43713,7.40218,1.87307,-0.932221,-1.14943,0.0593527,-4.67184,3.25163,8.52764,1.8562,-0.927144,-1.13597,0.0593527,-4.98656,3.2506,7.58125,1.88296,-0.91425,-2.73634,0.0593527,-4.12837,2.43835,8.34739,1.89719,-0.892681,-2.74873,0.0593527,-5.10597,2.43721,8.13313,1.4091,0.59733,1.31349,0.0593527,-4.00849,3.25174,7.79528,1.37788,0.590813,1.29628,0.0593527,
2.5654,-4.54487,2.79605,7.95751,1.82079,-0.976863,1.32555,0.24652,-4.54487,2.79605,7.95751,1.82079,-0.976863,1.32555,0.24652,-4.54487,2.79605,7.95751,1.82079,-0.976863,1.32555,0.24652,-4.54487,2.79605,7.95751,1.82079,-0.976863,1.32555,0.24652,-4.54487,2.79605,7.95751,1.82079,-0.976863,1.32555,0.24652,-4.44378,2.43709,7.40264,1.87444,-0.93282,-1.15029,0.0593527,-4.6698,3.24824,8.5268,1.89679,-0.938948,-1.16846,0.0593527,-4.98519,3.24845,7.5837,1.87829,-0.919371,-2.73284,0.0593527,-4.12833,2.43795,8.34659,1.89748,-0.890994,-2.74895,0.0593527,-5.10339,2.43727,8.13336,1.41041,0.597701,1.31601,0.0593527,-4.00909,3.24958,7.79556,1.4662,0.608561,1.34702,0.0593527,
2.5755,-4.54712,2.79191,7.95917,1.79364,-0.967424,1.32735,0.24652,-4.54712,2.79191,7.95917,1.79364,-0.967424,1.32735,0.24652,-4.54712,2.79191,7.95917,1.79364,-0.967424,1.32735,0.24652,-4.54712,2.79191,7.95917,1.79364,-0.967424,1.32735,0.24652,-4.54712,2.79191,7.95917,1.79364,-0.967424,1.32735,0.24652,-4.44444,2.43768,7.40454,1.88267,-0.935949,-1.15677,0.0593527,-4.66707,3.24699,8.52546,1.82382,-0.920095,-1.10985,0.0593527,-4.98341,3.24583,7.58479,1.90625,-0.874661,-2.75525,0.0593527,-4.12858,2.43752,8.34461,1.89612,-0.890032,-2.7472,0.0593527,-5.10157,2.43722,8.13342,1.41171,0.59796,1.31804,0.0593527,-4.00963,3.24667,7.79609,1.38863,0.593465,1.30537,0.0593527,
2.5856,-4.54883,2.78863,7.96161,1.77382,-0.963851,1.31318,0.24652,-4.54883,2.78863,7.96161,1.77382,-0.963851,1.31318,0.24652,-4.54883,2.78863,7.96161,1.77382,-0.963851,1.31318,0.24652,-4.54883,2.78863,7.96161,1.77382,-0.963851,1.31318,0.24652,-4.54883,2.78863,7.96161,1.77382,-0.963851,1.31318,0.24652,-4.44548,2.43718,7.40514,1.87863,-0.935253,-1.15259,0.0593527,-4.66699,3.24539,8.52507,1.89912,-0.941496,-1.16937,0.0593527,-4.98392,3.2448,7.58588,1.8586,-0.941303,-2.71645,0.0593527,-4.12881,2.43734,8.34339,1.89493,-0.890052,-2.74577,0.0593527,-5.10055,2.43701,8.13379,1.41104,0.59764,1.31834,0.0593527,-4.01049,3.24582,7.79528,1.43135,0.602868,1.33045,0.0593527,
2.5957,-4.55083,2.78539,7.96311,1.76306,-0.965367,1.282,0.24652,-4.55083,2.78539,7.96311,1.76306,-0.965367,1.282,0.24652,-4.55083,2.78539,7.96311,1.76306,-0.965367,1.282,0.24652,-4.55083,2.78539,7.96311,1.76306,-0.965367,1.282,0.24652,-4.55083,2.78539,7.96311,1.76306,-0.965367,1.282,0.24652,-4.44588,2.43745,7.40605,1.8701,-0.933864,-1.14529,0.0593527,-4.66819,3.24533,8.52579,1.84268,-0.925602,-1.12339,0.0593527,-4.98441,3.24457,7.58667,1.91377,-0.864326,-2.75872,0.0593527,-4.12926,2.4383,8.34457,1.89579,-0.8914,-2.7463,0.0593527,-5.1009,2.43685,8.13385,1.40782,0.596804,1.31611,0.0593527,-4.01207,3.24715,7.79639,1.43301,0.602211,1.33022,0.0593527,
2.6058,-4.55558,2.78328,7.96397,1.75736,-0.96728,1.24094,0.24652,-4.55558,2.78328,7.96397,1.75736,-0.96728,1.24094,0.24652,-4.55558,2.78328,7.96397,1.75736,-0.96728,1.24094,0.24652,-4.55558,2.78328,7.96397,1.75736,-0.96728,1.24094,0.24652,-4.55558,2.78328,7.96397,1.75736,-0.96728,1.24094,0.24652,-4.44449,2.43753,7.40523,1.87371,-0.933939,-1.14908,0.0593527,-4.66853,3.24576,8.52557,1.87428,-0.934472,-1.14965,0.0593527,-4.98413,3.24622,7.58592,1.86522,-0.936301,-2.72174,0.0593527,-4.12967,2.43839,8.34469,1.89914,-0.887153,-2.74913,0.0593527,-5.10178,2.4367,8.13388,1.40262,0.595514,1.31234,0.0593527,-4.01092,3.24654,7.79639,1.40062,0.594876,1.31089,0.0593527,
2.6159,-4.55546,2.78476,7.96283,1.74523,-0.961721,1.21307,0.24652,-4.55546,2.78476,7.96283,1.74523,-0.961721,1.21307,0.24652,-4.55546,2.78476,7.96283,1.74523,-0.961721,1.21307,0.24652,-4.55546,2.78476,7.96283,1.74523,-0.961721,1.21307,0.24652,-4.55546,2.78476,7.96283,1.74523,-0.961721,1.21307,0.24652,-4.44443,2.43774,7.4049,1.88045,-0.935456,-1.15498,0.0593527,-4.66843,3.24703,8.5237,1.8679,-0.931525,-1.14499,0.0593527,-4.98321,3.24687,7.58433,1.9,-0.885475,-2.74936,0.0593527,-4.13117,2.43878,8.34428,1.89694,-0.889742,-2.74663,0.0593527,-5.10164,2.43801,8.13276,1.40535,0.597304,1.31393,0.0593527,-4.01189,3.2477,7.79547,1.44547,0.605549,1.33632,0.0593527,
2.626,-4.55254,2.78869,7.96185,1.74198,-0.958141,1.19145,0.24652,-4.55254,2.78869,7.96185,1.74198,-0.958141,1.19145,0.24652,-4.55254,2.78869,7.96185,1.74198,-0.958141,1.19145,0.24652,-4.55254,2.78869,7.96185,1.74198,-0.958141,1.19145,0.24652,-4.55254,2.78869,7.96185,1.74198,-0.958141,1.19145,0.24652,-4.44491,2.43734,7.40511,1.89189,-0.937951,-1.16412,0.0593527,-4.66786,3.24726,8.52286,1.85938,-0.92839,-1.13819,0.0593527,-4.98234,3.24561,7.58287,1.89288,-0.893344,-2.74326,0.0593527,-4.13034,2.43766,8.34351,1.89395,-0.891643,-2.74464,0.0593527,-5.10074,2.43862,8.13195,1.39958,0.596566,1.31067,0.0593527,-4.01105,3.24671,7.79401,1.38577,0.594648,1.30362,0.0593527,
2.6361,-4.55136,2.79172,7.96124,1.75628,-0.956294,1.16554,0.24652,-4.55136,2.79172,7.96124,1.75628,-0.956294,1.16554,0.24652,-4.55136,2.79172,7.96124,1.75628,-0.956294,1.16554,0.24652,-4.55136,2.79172,7.96124,1.75628,-0.956294,1.16554,0.24652,-4.55136,2.79172,7.96124,1.75628,-0.956294,1.16554,0.24652,-4.44335,2.43773,7.40389,1.86604,-0.93122,-1.14373,0.0593527,-4.6658,3.24696,8.52377,1.88151,-0.936473,-1.15642,0.0593527,-4.98145,3.24744,7.58344,1.87196,-0.924027,-2.72763,0.0593527,-4.12899,2.43759,8.34314,1.89464,-0.891133,-2.74549,0.0593527,-5.1,2.43764,8.13261,1.40497,0.596889,1.31448,0.0593527,-4.00866,3.24698,7.79441,1.44164,0.605058,1.33553,0.0593527,
2.6462,-4.54988,2.79274,7.96044,1.77614,-0.958713,1.14586,0.24652,-4.54988,2.79274,7.96044,1.77614,-0.958713,1.14586,0.24652,-4.54988,2.79274,7.96044,1.77614,-0.958713,1.14586,0.24652,-4.54988,2.79274,7.96044,1.77614,-0.958713,1.14586,0.24652,-4.54988,2.79274,7.96044,1.77614,-0.958713,1.14586,0.24652,-4.44214,2.43815,7.40345,1.87626,-0.93328,-1.15306,0.0593527,-4.66617,3.24833,8.52605,1.85022,-0.926408,-1.13237,0.0593527,-4.98047,3.24897,7.58272,1.90706,-0.875759,-2.75564,0.0593527,-4.12806,2.43754,8.34589,1.89473,-0.894124,-2.7469,0.0593527,-5.10093,2.43756,8.13251,1.39546,0.594702,1.30799,0.0593527,-4.00654,3.24909,7.79622,1.3937,0.594556,1.30712,0.0593527,
2.6563,-4.54991,2.79305,7.95938,1.79635,-0.966869,1.1396,0.24652,-4.54991,2.79305,7.95938,1.79635,-0.966869,1.1396,0.24652,-4.54991,2.79305,7.95938,1.79635,-0.966869,1.1396,0.24652,-4.54991,2.79305,7.95938,1.79635,-0.966869,1.1396,0.24652,-4.54991,2.79305,7.95938,1.79635,-0.966869,1.1396,0.24652,-4.43987,2.43815,7.40185,1.87942,-0.932599,-1.15691,0.0593527,-4.66772,3.25034,8.52596,1.89898,-0.937746,-1.17291,0.0593527,-4.98071,3.25136,7.58077,1.86771,-0.935369,-2.72671,0.0593527,-4.12788,2.43768,8.34734,1.89832,-0.891229,-2.75056,0.0593527,-5.10306,2.43796,8.13167,1.39022,0.593822,1.30322,0.0593527,-4.00531,3.25014,7.79589,1.41677,0.599364,1.31769,0.0593527,
2.6664,-4.55027,2.79429,7.9586,1.80795,-0.97217,1.15205,0.24652,-4.55027,2.79429,7.9586,1.80795,-0.97217,1.15205,0.24652,-4.55027,2.79429,7.9586,1.80795,-0.97217,1.15205,0.24652,-4.55027,2.79429,7.9586,1.80795,-0.97217,1.15205,0.24652,-4.55027,2.79429,7.9586,1.80795,-0.97217,1.15205,0.24652,-4.43954,2.43748,7.40088,1.87994,-0.931707,-1.15744,0.0593527,-4.67017,3.25187,8.52591,1.83708,-0.920082,-1.12338,0.0593527,-4.98227,3.25136,7.57873,1.90767,-0.879298,-2.75844,0.0593527,-4.12795,2.43788,8.34809,1.90482,-0.883519,-2.75628,0.0593527,-5.10485,2.43789,8.13088,1.37978,0.591273,1.29561,0.0593527,-4.0057,3.25108,7.79546,1.4291,0.602049,1.32292,0.0593527,
