time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_55rHy1).X,6_rod(payload_bars compound_55rHy1).Y,6_rod(payload_bars compound_55rHy1).Z,6_rod(payload_bars compound_55rHy1).Euler1,6_rod(payload_bars compound_55rHy1).Euler2,6_rod(payload_bars compound_55rHy1).Euler3,6_rod(payload_bars compound_55rHy1).mass,7_rod(payload_bars compound_55rHy1).X,7_rod(payload_bars compound_55rHy1).Y,7_rod(payload_bars compound_55rHy1).Z,7_rod(payload_bars compound_55rHy1).Euler1,7_rod(payload_bars compound_55rHy1).Euler2,7_rod(payload_bars compound_55rHy1).Euler3,7_rod(payload_bars compound_55rHy1).mass,8_rod(payload_bars compound_55rHy1).X,8_rod(payload_bars compound_55rHy1).Y,8_rod(payload_bars compound_55rHy1).Z,8_rod(payload_bars compound_55rHy1).Euler1,8_rod(payload_bars compound_55rHy1).Euler2,8_rod(payload_bars compound_55rHy1).Euler3,8_rod(payload_bars compound_55rHy1).mass,9_rod(payload_bars compound_55rHy1).X,9_rod(payload_bars compound_55rHy1).Y,9_rod(payload_bars compound_55rHy1).Z,9_rod(payload_bars compound_55rHy1).Euler1,9_rod(payload_bars compound_55rHy1).Euler2,9_rod(payload_bars compound_55rHy1).Euler3,9_rod(payload_bars compound_55rHy1).mass,10_rod(payload_bars compound_55rHy1).X,10_rod(payload_bars compound_55rHy1).Y,10_rod(payload_bars compound_55rHy1).Z,10_rod(payload_bars compound_55rHy1).Euler1,10_rod(payload_bars compound_55rHy1).Euler2,10_rod(payload_bars compound_55rHy1).Euler3,10_rod(payload_bars compound_55rHy1).mass,
2.4644,-3.86832,92.4052,-2.65923,-0.234576,-0.929412,-2.58373,0.199491,1.29421,91.855,2.34458,-0.276279,-0.972413,-2.55931,0.199491,-0.691237,91.4597,0.69404,-0.0506172,-0.793032,-1.15082,0.199491,-1.23589,94.1566,2.06181,-0.0732232,-0.783432,-1.14406,0.199491,-1.98298,92.717,2.35701,-1.84424,-0.202181,0.75592,0.199645,-0.14632,93.9254,-0.745934,-1.89606,-0.21206,0.80556,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.4745,-3.84832,92.5587,-2.6336,-0.326265,-1.0184,-2.49747,0.199491,1.27099,92.0128,2.42451,-0.212395,-0.914818,-2.59483,0.199491,-0.683034,91.6251,0.751993,-0.0895441,-0.784294,-1.11237,0.199491,-1.2599,94.2811,2.13798,-0.32658,-0.676324,-0.949966,0.199491,-1.98194,92.8534,2.41643,-1.89874,-0.254814,0.775195,0.199645,-0.164189,94.0933,-0.680812,-1.90567,-0.22003,0.816945,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.4846,-3.8332,92.6872,-2.60396,-0.0486047,-0.73757,-2.70177,0.199491,1.25578,92.1741,2.49819,-0.122381,-0.815172,-2.65101,0.199491,-0.67691,91.7879,0.811856,-0.1921,-0.747898,-1.03069,0.199491,-1.29249,94.4167,2.19928,-0.0813616,-0.790518,-1.0994,0.199491,-1.98301,92.978,2.46645,-1.94645,-0.300966,0.796587,0.199645,-0.173045,94.2529,-0.620734,-1.93395,-0.244996,0.832997,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.4947,-3.80422,92.8033,-2.56354,0.0859636,-0.507402,-2.77152,0.199491,1.25167,92.3279,2.56443,-0.0792124,-0.764919,-2.67026,0.199491,-0.671358,91.9306,0.858301,-0.0901024,-0.793108,-1.09041,0.199491,-1.33347,94.5638,2.26165,0.254796,-0.879633,-1.34048,0.199491,-2.00474,93.0897,2.51319,-1.81171,-0.170729,0.772989,0.199645,-0.177284,94.4011,-0.556184,-1.8854,-0.206691,0.827872,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5048,-3.78426,92.9132,-2.52917,0.0344885,-0.640324,-2.73413,0.199491,1.26126,92.4757,2.63482,-0.126786,-0.838965,-2.62477,0.199491,-0.665287,92.0507,0.900315,-0.0105518,-0.826194,-1.1338,0.199491,-1.37266,94.7035,2.32417,-0.186735,-0.757223,-1.01001,0.199491,-2.02942,93.1922,2.5627,-1.78626,-0.147707,0.777849,0.199645,-0.185549,94.5403,-0.488255,-1.90275,-0.226008,0.837819,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5149,-3.76805,93.0131,-2.49536,-0.188747,-0.944455,-2.56198,0.199491,1.27295,92.6124,2.7059,-0.116613,-0.843664,-2.62054,0.199491,-0.652481,92.1504,0.939293,-0.0507318,-0.818619,-1.09056,0.199491,-1.41317,94.8364,2.38702,-0.251369,-0.730725,-0.959497,0.199491,-2.06667,93.286,2.61726,-1.90584,-0.266367,0.810496,0.199645,-0.184981,94.6767,-0.422801,-1.92708,-0.250907,0.849743,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.525,-3.752,93.1041,-2.45875,-0.397048,-1.08456,-2.37197,0.199491,1.29142,92.7382,2.79043,-0.0718733,-0.805546,-2.64261,0.199491,-0.644553,92.2385,0.970536,-0.110454,-0.800982,-1.03469,0.199491,-1.45978,94.9612,2.44124,0.0239552,-0.847399,-1.14843,0.199491,-2.09434,93.3695,2.6693,-1.89411,-0.254426,0.817991,0.199645,-0.189669,94.8029,-0.354722,-1.85882,-0.198285,0.838307,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5351,-3.73541,93.1813,-2.42325,-0.410963,-1.09092,-2.3466,0.199491,1.30743,92.8539,2.87118,-0.0802703,-0.829725,-2.62612,0.199491,-0.635929,92.3191,1.004,-0.130822,-0.796875,-1.00738,0.199491,-1.50855,95.0839,2.4999,0.295713,-0.911402,-1.35307,0.199491,-2.12286,93.436,2.72532,-1.80236,-0.1693,0.809265,0.199645,-0.190029,94.9202,-0.293767,-1.78304,-0.136406,0.829799,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5452,-3.72094,93.2459,-2.39264,-0.264569,-1.0122,-2.46012,0.199491,1.32168,92.964,2.94611,-0.328446,-1.04763,-2.41418,0.199491,-0.621733,92.3865,1.04212,-0.111283,-0.809261,-1.00914,0.199491,-1.55176,95.2039,2.55952,0.317834,-0.919375,-1.36874,0.199491,-2.15879,93.4966,2.77344,-1.76115,-0.136789,0.810695,0.199645,-0.189348,95.0271,-0.23482,-1.80047,-0.157633,0.837505,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5553,-3.70984,93.292,-2.35971,-0.0561101,-0.83033,-2.61456,0.199491,1.33436,93.069,3.01982,-0.621815,-1.16774,-2.14061,0.199491,-0.607836,92.447,1.07795,-0.0567424,-0.836157,-1.03821,0.199491,-1.59384,95.3202,2.61226,0.118977,-0.889623,-1.21003,0.199491,-2.18856,93.5515,2.81511,-1.82816,-0.204436,0.831695,0.199645,-0.189831,95.1225,-0.175373,-1.85127,-0.208727,0.851966,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5654,-3.69281,93.3245,-2.32759,0.0685802,-0.666453,-2.68702,0.199491,1.34806,93.1676,3.08683,-0.494105,-1.13978,-2.24907,0.199491,-0.599063,92.5013,1.11645,-0.00176359,-0.859711,-1.0713,0.199491,-1.63657,95.4313,2.65828,-0.136521,-0.810954,-1.01553,0.199491,-2.2193,93.5994,2.8538,-1.87578,-0.253144,0.852847,0.199645,-0.189198,95.2075,-0.121064,-1.85413,-0.219905,0.856542,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5755,-3.67479,93.3448,-2.29607,0.0823158,-0.652612,-2.68334,0.199491,1.36395,93.2615,3.15199,-0.154375,-0.972877,-2.54042,0.199491,-0.592686,92.5493,1.15437,0.01397,-0.867311,-1.07618,0.199491,-1.67899,95.5302,2.69353,-0.246108,-0.763432,-0.937832,0.199491,-2.24866,93.64,2.89525,-1.81078,-0.205065,0.849937,0.199645,-0.189907,95.2833,-0.0701585,-1.80588,-0.189266,0.849963,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5856,-3.65738,93.3544,-2.26643,0.0181486,-0.749884,-2.63031,0.199491,1.38023,93.353,3.21946,-0.0059303,-0.846291,-2.65465,0.199491,-0.582918,92.5833,1.19276,-0.00523533,-0.86146,-1.05505,0.199491,-1.7144,95.6171,2.71945,-0.140639,-0.817855,-1.0157,0.199491,-2.28163,93.6772,2.93054,-1.72685,-0.144392,0.845029,0.199645,-0.195789,95.35,-0.0208067,-1.77073,-0.170143,0.847332,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5957,-3.63573,93.3515,-2.23658,-0.109316,-0.887593,-2.52575,0.199491,1.39356,93.4364,3.2883,0.0271801,-0.826838,-2.67752,0.199491,-0.576564,92.6119,1.23131,-0.0379835,-0.848978,-1.02468,0.199491,-1.74985,95.6969,2.73994,0.0476945,-0.885701,-1.16146,0.199491,-2.3108,93.7027,2.96644,-1.71338,-0.145163,0.852937,0.199645,-0.200741,95.4061,0.0246827,-1.75434,-0.168813,0.847277,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6058,-3.60157,93.3429,-2.19021,-0.0491297,-0.832804,-2.5652,0.199491,1.40786,93.5087,3.35734,-0.0644908,-0.950133,-2.60381,0.199491,-0.572192,92.6322,1.25915,-0.0186165,-0.858003,-1.03365,0.199491,-1.78265,95.7706,2.75486,0.261068,-0.932183,-1.33463,0.199491,-2.33941,93.7247,3.00245,-1.77673,-0.205112,0.874851,0.199645,-0.204807,95.4472,0.0637724,-1.7562,-0.183826,0.85018,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6159,-3.57044,93.3212,-2.14319,0.0186253,-0.761922,-2.60842,0.199491,1.41933,93.5713,3.42079,-0.215636,-1.08082,-2.47279,0.199491,-0.565522,92.6464,1.29016,0.0315259,-0.878193,-1.068,0.199491,-1.81542,95.8378,2.76809,0.320921,-0.942299,-1.38857,0.199491,-2.36567,93.7391,3.03049,-1.83405,-0.257998,0.898062,0.199645,-0.202189,95.4783,0.103773,-1.77475,-0.213039,0.85675,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.626,-3.53872,93.2924,-2.10028,0.0776039,-0.690656,-2.64319,0.199491,1.42916,93.6205,3.47492,-0.0203401,-0.943101,-2.63799,0.199491,-0.55462,92.6527,1.3265,0.0614259,-0.890166,-1.08852,0.199491,-1.84763,95.8991,2.78439,0.039482,-0.894376,-1.17064,0.199491,-2.38915,93.7483,3.0569,-1.77414,-0.219608,0.893343,0.199645,-0.197182,95.495,0.146001,-1.78407,-0.232432,0.862571,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6361,-3.50407,93.258,-2.05875,0.0892964,-0.679836,-2.64789,0.199491,1.44041,93.6654,3.53372,0.0205839,-0.918024,-2.67317,0.199491,-0.548937,92.6513,1.36342,0.0468613,-0.886892,-1.0762,0.199491,-1.86357,95.9407,2.78821,-0.163993,-0.831313,-1.02367,0.199491,-2.41297,93.755,3.08453,-1.7219,-0.187117,0.892397,0.199645,-0.190753,95.5047,0.18314,-1.76863,-0.230884,0.86287,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6462,-3.46937,93.2193,-2.01858,0.0274855,-0.765272,-2.606,0.199491,1.44525,93.6944,3.58871,0.0430103,-0.915882,-2.69528,0.199491,-0.536809,92.6413,1.40362,0.0373415,-0.886197,-1.07122,0.199491,-1.8745,95.9709,2.79542,0.0505576,-0.905768,-1.19507,0.199491,-2.43057,93.762,3.1066,-1.78843,-0.246925,0.915413,0.199645,-0.176881,95.5045,0.222052,-1.75006,-0.224618,0.863114,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6563,-3.43127,93.1789,-1.98179,-0.0412355,-0.851067,-2.55831,0.199491,1.44993,93.7097,3.64231,0.0546229,-0.920602,-2.70979,0.199491,-0.527859,92.6294,1.44782,0.0768973,-0.902488,-1.1052,0.199491,-1.87716,95.9902,2.80416,0.288183,-0.950395,-1.3943,0.199491,-2.44294,93.761,3.13182,-1.76684,-0.236431,0.918799,0.199645,-0.15747,95.49,0.257915,-1.76337,-0.242571,0.871661,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6664,-3.39733,93.1359,-1.95332,-0.0344772,-0.85979,-2.56684,0.199491,1.45165,93.7118,3.69458,0.0517405,-0.942178,-2.71378,0.199491,-0.51705,92.6129,1.49874,0.0977436,-0.912682,-1.12626,0.199491,-1.87019,95.9955,2.81586,0.00739763,-0.905737,-1.17806,0.199491,-2.44832,93.7551,3.15685,-1.73687,-0.219607,0.919615,0.199645,-0.133266,95.4631,0.294653,-1.77803,-0.258459,0.882355,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6765,-3.36953,93.0902,-1.92984,0.0431885,-0.79194,-2.62933,0.199491,1.45022,93.7,3.74822,0.0638027,-0.946389,-2.73109,0.199491,-0.503362,92.5904,1.55323,0.075376,-0.910984,-1.11565,0.199491,-1.85292,95.9806,2.82869,-0.085536,-0.886405,-1.11399,0.199491,-2.44674,93.7478,3.18186,-1.81064,-0.276534,0.94554,0.199645,-0.102589,95.4289,0.331124,-1.77136,-0.254468,0.888891,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6866,-3.33442,93.0422,-1.9104,0.0524433,-0.798466,-2.64576,0.199491,1.44578,93.6749,3.80409,0.0809513,-0.942331,-2.75304,0.199491,-0.490089,92.5602,1.6092,0.0741667,-0.915446,-1.12374,0.199491,-1.83425,95.9503,2.8453,0.223336,-0.955725,-1.36779,0.199491,-2.43858,93.7387,3.20799,-1.7713,-0.251387,0.942396,0.199645,-0.0710528,95.382,0.363651,-1.76861,-0.253068,0.897149,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6967,-3.29418,92.9857,-1.89334,-0.126886,-0.998341,-2.51565,0.199491,1.43615,93.6379,3.86021,0.0858973,-0.952369,-2.76476,0.199491,-0.479751,92.5237,1.66657,0.112644,-0.929618,-1.16412,0.199491,-1.81551,95.9088,2.86522,0.307363,-0.966799,-1.44179,0.199491,-2.42484,93.719,3.24086,-1.7356,-0.228171,0.940936,0.199645,-0.0415347,95.324,0.386889,-1.7941,-0.272331,0.913755,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7068,-3.25626,92.9208,-1.88221,-0.279342,-1.11484,-2.39263,0.199491,1.4253,93.592,3.91207,0.00898711,-1.06762,-2.70689,0.199491,-0.467673,92.4789,1.72564,0.134914,-0.938076,-1.19229,0.199491,-1.79759,95.8546,2.88651,0.0324794,-0.930233,-1.22312,0.199491,-2.40688,93.6949,3.272,-1.80638,-0.279196,0.965079,0.199645,-0.0127422,95.2517,0.411448,-1.79626,-0.274909,0.924685,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7169,-3.2202,92.8401,-1.86963,-0.19506,-1.09581,-2.4782,0.199491,1.41028,93.54,3.96131,-0.103728,-1.18157,-2.61225,0.199491,-0.45509,92.4288,1.7848,0.119818,-0.936753,-1.19225,0.199491,-1.77487,95.787,2.90315,-0.09164,-0.901674,-1.12981,0.199491,-2.38584,93.6667,3.30074,-1.83352,-0.300269,0.97957,0.199645,0.0155771,95.1711,0.427576,-1.80116,-0.278914,0.937708,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.727,-3.18704,92.7449,-1.85588,0.0130384,-0.956815,-2.66982,0.199491,1.3939,93.4811,4.00671,-0.0431816,-1.16224,-2.67598,0.199491,-0.445008,92.3733,1.84545,0.104633,-0.935294,-1.19376,0.199491,-1.7483,95.7084,2.91291,0.0387132,-0.936273,-1.23797,0.199491,-2.36286,93.6339,3.32336,-1.77067,-0.264234,0.968688,0.199645,0.0468652,95.0803,0.440392,-1.8007,-0.280485,0.949329,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7371,-3.15097,92.637,-1.84122,0.147946,-0.796215,-2.79118,0.199491,1.37736,93.4156,4.04868,0.0344123,-1.11792,-2.75561,0.199491,-0.436229,92.3129,1.90249,0.130824,-0.942565,-1.22979,0.199491,-1.72245,95.6211,2.91863,0.251955,-0.967998,-1.41775,0.199491,-2.33689,93.5958,3.34359,-1.73178,-0.244042,0.965544,0.199645,0.076177,94.9745,0.450725,-1.79734,-0.282098,0.959809,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7472,-3.11225,92.5174,-1.82563,0.203912,-0.715366,-2.84982,0.199491,1.35965,93.3429,4.08792,0.0880354,-1.08304,-2.81349,0.199491,-0.429512,92.2448,1.95981,0.177378,-0.952016,-1.28273,0.199491,-1.69536,95.5247,2.92002,0.437186,-0.975144,-1.57775,0.199491,-2.30959,93.5488,3.36381,-1.77032,-0.275597,0.982064,0.199645,0.104696,94.8579,0.456677,-1.81108,-0.295827,0.975355,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7573,-3.07397,92.3868,-1.81142,0.224388,-0.704324,-2.88451,0.199491,1.34239,93.2632,4.12636,0.117842,-1.0746,-2.85047,0.199491,-0.422418,92.1678,2.01594,0.223689,-0.959232,-1.33615,0.199491,-1.6667,95.417,2.92031,0.522519,-0.971617,-1.65576,0.199491,-2.28285,93.4941,3.38205,-1.85098,-0.331756,1.01294,0.199645,0.132542,94.73,0.462921,-1.83837,-0.318146,0.995348,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7674,-3.03454,92.2471,-1.79604,0.243403,-0.686928,-2.91903,0.199491,1.32403,93.1722,4.16301,0.164441,-1.03348,-2.90217,0.199491,-0.413494,92.08,2.07261,0.262718,-0.963974,-1.38424,0.199491,-1.63783,95.3005,2.92197,0.517518,-0.970628,-1.65843,0.199491,-2.25674,93.4309,3.39839,-1.9299,-0.382131,1.04719,0.199645,0.16177,94.5926,0.469559,-1.87064,-0.341717,1.01794,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7775,-2.98302,92.1035,-1.77184,0.264847,-0.631286,-2.95604,0.199491,1.304,93.0699,4.2005,0.185883,-1.03407,-2.93364,0.199491,-0.407096,91.9812,2.12332,0.275562,-0.965395,-1.41303,0.199491,-1.60755,95.1745,2.92261,0.487275,-0.970917,-1.6402,0.199491,-2.22722,93.3657,3.41409,-1.92053,-0.38041,1.05114,0.199645,0.193098,94.4449,0.473211,-1.89526,-0.359603,1.03775,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7876,-2.92906,91.9494,-1.7453,0.262965,-0.658927,-2.97979,0.199491,1.28283,92.9592,4.23822,0.164931,-1.13177,-2.92884,0.199491,-0.401859,91.8782,2.17436,0.22589,-0.961051,-1.39193,0.199491,-1.57262,95.0423,2.91687,0.410879,-0.971706,-1.58485,0.199491,-2.19553,93.2916,3.42473,-1.81761,-0.327754,1.02221,0.199645,0.226137,94.2863,0.476337,-1.87835,-0.354372,1.04328,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7977,-2.86861,91.7872,-1.71697,0.243169,-0.778784,-2.99315,0.199491,1.2615,92.8398,4.26953,0.179855,-1.15986,-2.95702,0.199491,-0.397329,91.7681,2.22449,0.181858,-0.957633,-1.37662,0.199491,-1.5348,94.9064,2.91211,0.276817,-0.968491,-1.48412,0.199491,-2.16393,93.2114,3.43194,-1.79736,-0.321379,1.02149,0.199645,0.262254,94.1153,0.478902,-1.84808,-0.342154,1.04441,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8078,-2.80284,91.6203,-1.68521,0.218823,-0.930429,-3.0021,0.199491,1.24292,92.7133,4.29709,0.227345,-1.10951,-3.01717,0.199491,-0.393671,91.6521,2.27237,0.239046,-0.964655,-1.44596,0.199491,-1.49182,94.7621,2.89976,0.158094,-0.960501,-1.40042,0.199491,-2.13046,93.1298,3.43566,-1.94517,-0.404768,1.08083,0.199645,0.300589,93.9336,0.481422,-1.89857,-0.373259,1.07283,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8179,-2.73834,91.4459,-1.65057,0.222952,-0.974444,-3.03344,0.199491,1.22743,92.5826,4.32397,0.268748,-1.01217,-3.07441,0.199491,-0.391922,91.5304,2.31706,0.321119,-0.97021,-1.53854,0.199491,-1.4383,94.6124,2.87894,0.259134,-0.969531,-1.49996,0.199491,-2.0961,93.0449,3.43021,-1.94561,-0.408449,1.08828,0.199645,0.344376,93.743,0.487152,-1.9627,-0.408522,1.10737,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.828,-2.67579,91.2657,-1.6131,0.250734,-0.841844,-3.08443,0.199491,1.21307,92.4419,4.34849,0.286365,-0.986181,-3.1135,0.199491,-0.38772,91.4026,2.35996,0.263892,-0.971849,-1.51864,0.199491,-1.37897,94.4639,2.85525,0.484689,-0.967116,-1.70656,0.199491,-2.05959,92.9533,3.41914,-1.87702,-0.37767,1.06897,0.199645,0.397029,93.5444,0.494058,-1.9275,-0.394995,1.10352,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8381,-2.61072,91.0871,-1.57831,0.256651,-0.743162,-3.11938,0.199491,1.20463,92.291,4.37471,0.297889,-1.04032,3.13294,0.199491,-0.384897,91.265,2.40092,0.253211,-0.976687,-1.53823,0.199491,-1.31158,94.3174,2.8313,0.363409,-0.976272,-1.63074,0.199491,-2.0219,92.8567,3.40672,-2.03038,-0.449133,1.1376,0.199645,0.457583,93.3366,0.505774,-1.98867,-0.423258,1.13644,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8482,-2.54341,90.9116,-1.54757,0.248668,-0.903853,3.13766,0.199491,1.20311,92.1336,4.40135,0.315572,-1.07407,3.08669,0.199491,-0.380272,91.1179,2.44036,0.340793,-0.981747,-1.64223,0.199491,-1.23257,94.1738,2.80438,0.255453,-0.983744,-1.57171,0.199491,-1.98477,92.7598,3.38961,-1.95019,-0.413364,1.11032,0.199645,0.526484,93.1244,0.52239,-2.02432,-0.436649,1.1586,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8583,-2.47799,90.7401,-1.517,0.249081,-0.995774,3.10359,0.199491,1.21215,91.9747,4.4261,0.335883,-1.08859,3.03297,0.199491,-0.375206,90.9658,2.47604,0.284655,-0.991162,-1.62981,0.199491,-1.13964,94.0346,2.76603,0.49676,-0.973709,-1.81176,0.199491,-1.94912,92.6685,3.36248,-2.08025,-0.465617,1.17209,0.199645,0.606315,92.9094,0.543207,-2.02233,-0.433647,1.16349,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
