time,0_rod(payload_bars compound_p62G42).X,0_rod(payload_bars compound_p62G42).Y,0_rod(payload_bars compound_p62G42).Z,0_rod(payload_bars compound_p62G42).Euler1,0_rod(payload_bars compound_p62G42).Euler2,0_rod(payload_bars compound_p62G42).Euler3,0_rod(payload_bars compound_p62G42).mass,1_rod(payload_bars compound_p62G42).X,1_rod(payload_bars compound_p62G42).Y,1_rod(payload_bars compound_p62G42).Z,1_rod(payload_bars compound_p62G42).Euler1,1_rod(payload_bars compound_p62G42).Euler2,1_rod(payload_bars compound_p62G42).Euler3,1_rod(payload_bars compound_p62G42).mass,2_rod(payload_bars compound_p62G42).X,2_rod(payload_bars compound_p62G42).Y,2_rod(payload_bars compound_p62G42).Z,2_rod(payload_bars compound_p62G42).Euler1,2_rod(payload_bars compound_p62G42).Euler2,2_rod(payload_bars compound_p62G42).Euler3,2_rod(payload_bars compound_p62G42).mass,3_rod(payload_bars compound_p62G42).X,3_rod(payload_bars compound_p62G42).Y,3_rod(payload_bars compound_p62G42).Z,3_rod(payload_bars compound_p62G42).Euler1,3_rod(payload_bars compound_p62G42).Euler2,3_rod(payload_bars compound_p62G42).Euler3,3_rod(payload_bars compound_p62G42).mass,4_rod(payload_bars compound_p62G42).X,4_rod(payload_bars compound_p62G42).Y,4_rod(payload_bars compound_p62G42).Z,4_rod(payload_bars compound_p62G42).Euler1,4_rod(payload_bars compound_p62G42).Euler2,4_rod(payload_bars compound_p62G42).Euler3,4_rod(payload_bars compound_p62G42).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
3.8683,-0.610053,5.08056,3.61299,0.930574,0.0770918,-1.31534,0.00640547,-0.610053,5.08056,3.61299,0.930574,0.0770918,-1.31534,0.00640547,-0.610053,5.08056,3.61299,0.930574,0.0770918,-1.31534,0.00640547,-0.610053,5.08056,3.61299,0.930574,0.0770918,-1.31534,0.00640547,-0.610053,5.08056,3.61299,0.930574,0.0770918,-1.31534,0.00640547,-4.16673,5.35303,-1.31054,-0.0117648,-0.187632,-2.42951,0.199491,3.06862,5.33141,-0.332867,-0.0185567,-0.127514,-2.4227,0.199491,0.536188,4.80636,-0.695799,-0.0144394,-0.118461,-0.865571,0.199491,0.53529,6.95216,1.62411,0.0104255,-0.15249,-0.857248,0.199491,0.336543,5.18809,1.72339,-1.57339,-0.0626598,0.113061,0.199645,-0.215532,7.47385,-1.40483,-1.5875,-0.0764442,0.147789,0.199491,
3.8784,-0.615999,5.09261,3.63793,0.949231,0.174648,-1.15092,0.00640547,-0.615999,5.09261,3.63793,0.949231,0.174648,-1.15092,0.00640547,-0.615999,5.09261,3.63793,0.949231,0.174648,-1.15092,0.00640547,-0.615999,5.09261,3.63793,0.949231,0.174648,-1.15092,0.00640547,-0.615999,5.09261,3.63793,0.949231,0.174648,-1.15092,0.00640547,-4.17267,5.35098,-1.3091,-0.00970499,-0.186941,-2.42924,0.199491,3.07295,5.32717,-0.327332,-0.0197697,-0.127365,-2.42125,0.199491,0.535974,4.8065,-0.695701,-0.0131676,-0.119527,-0.865684,0.199491,0.527745,6.95636,1.63961,0.014941,-0.157568,-0.857454,0.199491,0.33187,5.17677,1.73126,-1.5747,-0.0606814,0.1142,0.199645,-0.216417,7.47399,-1.40439,-1.58721,-0.0742717,0.147926,0.199491,
3.8885,-0.621039,5.10257,3.66072,0.968548,0.259992,-0.985723,0.00640547,-0.621039,5.10257,3.66072,0.968548,0.259992,-0.985723,0.00640547,-0.621039,5.10257,3.66072,0.968548,0.259992,-0.985723,0.00640547,-0.621039,5.10257,3.66072,0.968548,0.259992,-0.985723,0.00640547,-0.621039,5.10257,3.66072,0.968548,0.259992,-0.985723,0.00640547,-4.17855,5.34897,-1.30769,-0.0078601,-0.186487,-2.42893,0.199491,3.07727,5.32295,-0.321835,-0.0220904,-0.128518,-2.41968,0.199491,0.535848,4.80662,-0.695612,-0.0123553,-0.120213,-0.865749,0.199491,0.520368,6.96061,1.65508,0.00970019,-0.154302,-0.856157,0.199491,0.327155,5.16558,1.7391,-1.57651,-0.063263,0.115352,0.199645,-0.217218,7.4742,-1.40395,-1.58692,-0.0720806,0.148079,0.199491,
3.8986,-0.625476,5.10991,3.68145,0.98718,0.333075,-0.816979,0.00640547,-0.625476,5.10991,3.68145,0.98718,0.333075,-0.816979,0.00640547,-0.625476,5.10991,3.68145,0.98718,0.333075,-0.816979,0.00640547,-0.625476,5.10991,3.68145,0.98718,0.333075,-0.816979,0.00640547,-0.625476,5.10991,3.68145,0.98718,0.333075,-0.816979,0.00640547,-4.18412,5.34704,-1.30635,-0.00652228,-0.186544,-2.42857,0.199491,3.08135,5.31888,-0.31655,-0.0240307,-0.1293,-2.41819,0.199491,0.535755,4.80675,-0.69551,-0.0115845,-0.120874,-0.865807,0.199491,0.513311,6.96468,1.66996,0.00450757,-0.15102,-0.854893,0.199491,0.322543,5.15481,1.74663,-1.57804,-0.0639911,0.116434,0.199645,-0.217958,7.47443,-1.40351,-1.58674,-0.0705745,0.148243,0.199491,
3.9087,-0.629376,5.11428,3.70019,1.00327,0.394217,-0.642654,0.00640547,-0.629376,5.11428,3.70019,1.00327,0.394217,-0.642654,0.00640547,-0.629376,5.11428,3.70019,1.00327,0.394217,-0.642654,0.00640547,-0.629376,5.11428,3.70019,1.00327,0.394217,-0.642654,0.00640547,-0.629376,5.11428,3.70019,1.00327,0.394217,-0.642654,0.00640547,-4.18923,5.34522,-1.30507,-0.0050895,-0.186352,-2.42826,0.199491,3.08505,5.31508,-0.311659,-0.0253639,-0.129502,-2.41688,0.199491,0.535606,4.80689,-0.695404,-0.0106216,-0.121692,-0.865887,0.199491,0.506708,6.96826,1.68362,0.0092812,-0.156204,-0.855183,0.199491,0.318213,5.14478,1.75359,-1.57909,-0.0615579,0.117406,0.199645,-0.218705,7.4746,-1.40303,-1.58649,-0.0686784,0.148383,0.199491,
3.9188,-0.632766,5.11535,3.717,1.01539,0.444418,-0.461229,0.00640547,-0.632766,5.11535,3.717,1.01539,0.444418,-0.461229,0.00640547,-0.632766,5.11535,3.717,1.01539,0.444418,-0.461229,0.00640547,-0.632766,5.11535,3.717,1.01539,0.444418,-0.461229,0.00640547,-0.632766,5.11535,3.717,1.01539,0.444418,-0.461229,0.00640547,-4.19377,5.34357,-1.30389,-0.00345464,-0.185756,-2.42803,0.199491,3.08811,5.31169,-0.307318,-0.0270668,-0.130349,-2.41563,0.199491,0.535442,4.80701,-0.695306,-0.00992923,-0.122275,-0.865938,0.199491,0.500842,6.97118,1.69559,0.00628893,-0.154581,-0.854305,0.199491,0.314219,5.13598,1.75973,-1.58046,-0.0634954,0.118279,0.199645,-0.219494,7.47475,-1.40248,-1.58627,-0.0669862,0.148518,0.199491,
3.9289,-0.635437,5.1129,3.73196,1.02123,0.485041,-0.272053,0.00640547,-0.635437,5.1129,3.73196,1.02123,0.485041,-0.272053,0.00640547,-0.635437,5.1129,3.73196,1.02123,0.485041,-0.272053,0.00640547,-0.635437,5.1129,3.73196,1.02123,0.485041,-0.272053,0.00640547,-0.635437,5.1129,3.73196,1.02123,0.485041,-0.272053,0.00640547,-4.19758,5.34214,-1.30287,-0.00196724,-0.185117,-2.42786,0.199491,3.09035,5.30883,-0.30371,-0.0278243,-0.130381,-2.41468,0.199491,0.535232,4.80714,-0.695198,-0.00912238,-0.122956,-0.866003,0.199491,0.495889,6.97339,1.70539,0.000620504,-0.150476,-0.85306,0.199491,0.310707,5.12875,1.76475,-1.5815,-0.0645105,0.11898,0.199645,-0.220312,7.47486,-1.40193,-1.58612,-0.0657872,0.14865,0.199491,
3.939,-0.636877,5.10711,3.74508,1.01702,0.518025,-0.0753569,0.00640547,-0.636877,5.10711,3.74508,1.01702,0.518025,-0.0753569,0.00640547,-0.636877,5.10711,3.74508,1.01702,0.518025,-0.0753569,0.00640547,-0.636877,5.10711,3.74508,1.01702,0.518025,-0.0753569,0.00640547,-0.636877,5.10711,3.74508,1.01702,0.518025,-0.0753569,0.00640547,-4.20047,5.34104,-1.30208,-0.000270398,-0.183968,-2.42783,0.199491,3.09179,5.30667,-0.301011,-0.0272684,-0.12918,-2.4141,0.199491,0.534909,4.80726,-0.695076,-0.00791325,-0.123975,-0.86612,0.199491,0.49198,6.97479,1.71255,0.00586539,-0.155581,-0.853562,0.199491,0.307904,5.12331,1.76848,-1.58187,-0.0619988,0.119479,0.199645,-0.221123,7.47486,-1.40143,-1.58595,-0.0645055,0.148746,0.199491,
3.9491,-0.636402,5.0984,3.75629,0.99957,0.546495,0.128364,0.00640547,-0.636402,5.0984,3.75629,0.99957,0.546495,0.128364,0.00640547,-0.636402,5.0984,3.75629,0.99957,0.546495,0.128364,0.00640547,-0.636402,5.0984,3.75629,0.99957,0.546495,0.128364,0.00640547,-0.636402,5.0984,3.75629,0.99957,0.546495,0.128364,0.00640547,-4.20237,5.34033,-1.30159,0.00139991,-0.182563,-2.42791,0.199491,3.09242,5.30531,-0.299327,-0.0267804,-0.128351,-2.41375,0.199491,0.534582,4.80734,-0.694945,-0.0070471,-0.124706,-0.866205,0.199491,0.48939,6.97544,1.71687,0.00440127,-0.15468,-0.853142,0.199491,0.305938,5.11999,1.77078,-1.58249,-0.0638271,0.119813,0.199645,-0.221834,7.47481,-1.40102,-1.58587,-0.0639061,0.148823,0.199491,
3.9592,-0.63291,5.08759,3.76547,0.966943,0.574448,0.338432,0.00640547,-0.63291,5.08759,3.76547,0.966943,0.574448,0.338432,0.00640547,-0.63291,5.08759,3.76547,0.966943,0.574448,0.338432,0.00640547,-0.63291,5.08759,3.76547,0.966943,0.574448,0.338432,0.00640547,-0.63291,5.08759,3.76547,0.966943,0.574448,0.338432,0.00640547,-4.20312,5.34005,-1.30141,0.00222127,-0.181822,-2.42797,0.199491,3.09223,5.30486,-0.298582,-0.0261648,-0.127651,-2.41369,0.199491,0.534309,4.80739,-0.694784,-0.00631762,-0.12534,-0.866283,0.199491,0.48831,6.97546,1.71825,-0.000584392,-0.150503,-0.852297,0.199491,0.304979,5.11898,1.77156,-1.58268,-0.0646433,0.119931,0.199645,-0.222319,7.47477,-1.40072,-1.58583,-0.0636002,0.148885,0.199491,
3.9693,-0.625083,5.07615,3.77236,0.921761,0.605551,0.555767,0.00640547,-0.625083,5.07615,3.77236,0.921761,0.605551,0.555767,0.00640547,-0.625083,5.07615,3.77236,0.921761,0.605551,0.555767,0.00640547,-0.625083,5.07615,3.77236,0.921761,0.605551,0.555767,0.00640547,-0.625083,5.07615,3.77236,0.921761,0.605551,0.555767,0.00640547,-4.20264,5.34025,-1.30159,0.00233663,-0.181562,-2.42806,0.199491,3.09136,5.30537,-0.298755,-0.0264006,-0.128154,-2.41382,0.199491,0.534074,4.8074,-0.694545,-0.00516086,-0.126372,-0.866426,0.199491,0.488737,6.97491,1.71664,0.00544882,-0.155618,-0.853259,0.199491,0.305182,5.12035,1.77085,-1.58218,-0.0620422,0.119844,0.199645,-0.222485,7.47473,-1.40053,-1.58583,-0.0636843,0.148929,0.199491,
3.9794,-0.612146,5.06557,3.7766,0.875671,0.640669,0.78491,0.00640547,-0.612146,5.06557,3.7766,0.875671,0.640669,0.78491,0.00640547,-0.612146,5.06557,3.7766,0.875671,0.640669,0.78491,0.00640547,-0.612146,5.06557,3.7766,0.875671,0.640669,0.78491,0.00640547,-0.612146,5.06557,3.7766,0.875671,0.640669,0.78491,0.00640547,-4.20099,5.34095,-1.30216,0.00167278,-0.181882,-2.42816,0.199491,3.0899,5.30675,-0.300003,-0.0269573,-0.129263,-2.41416,0.199491,0.533964,4.80735,-0.694305,-0.00443138,-0.127063,-0.866531,0.199491,0.490713,6.97377,1.7121,0.00515082,-0.155061,-0.853386,0.199491,0.306439,5.12393,1.76866,-1.58195,-0.0638869,0.119597,0.199645,-0.222298,7.47467,-1.40054,-1.58594,-0.0644384,0.148953,0.199491,
3.9895,-0.594525,5.05666,3.77791,0.84675,0.675227,1.03396,0.00640547,-0.594525,5.05666,3.77791,0.84675,0.675227,1.03396,0.00640547,-0.594525,5.05666,3.77791,0.84675,0.675227,1.03396,0.00640547,-0.594525,5.05666,3.77791,0.84675,0.675227,1.03396,0.00640547,-0.594525,5.05666,3.77791,0.84675,0.675227,1.03396,0.00640547,-4.19821,5.34205,-1.30302,0.000266906,-0.182748,-2.42825,0.199491,3.08786,5.30888,-0.302449,-0.0258877,-0.128742,-2.41494,0.199491,0.533995,4.80728,-0.694162,-0.00479601,-0.126821,-0.866503,0.199491,0.494202,6.97206,1.70488,0.000883489,-0.150863,-0.853031,0.199491,0.308679,5.1294,1.76501,-1.58134,-0.0645908,0.119118,0.199645,-0.221789,7.47455,-1.40079,-1.58608,-0.0653371,0.148927,0.199491,
3.9996,-0.573926,5.04961,3.77602,0.849267,0.699027,1.31087,0.00640547,-0.573926,5.04961,3.77602,0.849267,0.699027,1.31087,0.00640547,-0.573926,5.04961,3.77602,0.849267,0.699027,1.31087,0.00640547,-0.573926,5.04961,3.77602,0.849267,0.699027,1.31087,0.00640547,-0.573926,5.04961,3.77602,0.849267,0.699027,1.31087,0.00640547,-4.19442,5.34342,-1.30402,-0.00141611,-0.183645,-2.42837,0.199491,3.08548,5.31166,-0.305957,-0.0240626,-0.127514,-2.41602,0.199491,0.53412,4.80719,-0.69414,-0.00657287,-0.125343,-0.866303,0.199491,0.498984,6.96974,1.69524,0.00739657,-0.155719,-0.854403,0.199491,0.311961,5.13646,1.76008,-1.58012,-0.0620257,0.118414,0.199645,-0.221049,7.47435,-1.40122,-1.58627,-0.0667827,0.148817,0.199491,
4.0097,-0.553139,5.04416,3.77067,0.882438,0.700094,1.6157,0.00640547,-0.553139,5.04416,3.77067,0.882438,0.700094,1.6157,0.00640547,-0.553139,5.04416,3.77067,0.882438,0.700094,1.6157,0.00640547,-0.553139,5.04416,3.77067,0.882438,0.700094,1.6157,0.00640547,-0.553139,5.04416,3.77067,0.882438,0.700094,1.6157,0.00640547,-4.18981,5.34499,-1.30512,-0.00346401,-0.184723,-2.42849,0.199491,3.08277,5.31498,-0.310163,-0.0235913,-0.127989,-2.41708,0.199491,0.534384,4.80707,-0.694193,-0.00954293,-0.122829,-0.86597,0.199491,0.504943,6.96691,1.68363,0.00876541,-0.155943,-0.855014,0.199491,0.316137,5.14501,1.75413,-1.57916,-0.0633731,0.117582,0.199645,-0.220098,7.4742,-1.40172,-1.58648,-0.0684305,0.148661,0.199491,
4.0198,-0.535129,5.04013,3.76151,0.928624,0.670458,1.93546,0.00640547,-0.535129,5.04013,3.76151,0.928624,0.670458,1.93546,0.00640547,-0.535129,5.04013,3.76151,0.928624,0.670458,1.93546,0.00640547,-0.535129,5.04013,3.76151,0.928624,0.670458,1.93546,0.00640547,-0.535129,5.04013,3.76151,0.928624,0.670458,1.93546,0.00640547,-4.1845,5.34677,-1.30635,-0.00637555,-0.186611,-2.42852,0.199491,3.07965,5.31869,-0.314887,-0.0233626,-0.128896,-2.41824,0.199491,0.534808,4.80692,-0.69426,-0.0128415,-0.120052,-0.865608,0.199491,0.511843,6.96367,1.6705,0.0045719,-0.15128,-0.854797,0.199491,0.320858,5.15474,1.74733,-1.57792,-0.0637359,0.116618,0.199645,-0.218898,7.47409,-1.40224,-1.58669,-0.0700859,0.148504,0.199491,
4.0299,-0.521985,5.03769,3.74819,0.964725,0.610528,2.24932,0.00640547,-0.521985,5.03769,3.74819,0.964725,0.610528,2.24932,0.00640547,-0.521985,5.03769,3.74819,0.964725,0.610528,2.24932,0.00640547,-0.521985,5.03769,3.74819,0.964725,0.610528,2.24932,0.00640547,-0.521985,5.03769,3.74819,0.964725,0.610528,2.24932,0.00640547,-4.17861,5.34876,-1.30775,-0.00996155,-0.189133,-2.42849,0.199491,3.07621,5.3227,-0.320023,-0.0221754,-0.128796,-2.41961,0.199491,0.535252,4.80679,-0.694317,-0.0155016,-0.117833,-0.865326,0.199491,0.519256,6.96005,1.65621,0.0105589,-0.155305,-0.85621,0.199491,0.325834,5.16519,1.74002,-1.57624,-0.0609884,0.115555,0.199645,-0.217548,7.4739,-1.40279,-1.587,-0.0723535,0.148349,0.199491,
4.04,-0.514714,5.03676,3.73058,0.975694,0.52946,2.54059,0.00640547,-0.514714,5.03676,3.73058,0.975694,0.52946,2.54059,0.00640547,-0.514714,5.03676,3.73058,0.975694,0.52946,2.54059,0.00640547,-0.514714,5.03676,3.73058,0.975694,0.52946,2.54059,0.00640547,-0.514714,5.03676,3.73058,0.975694,0.52946,2.54059,0.00640547,-4.17252,5.35086,-1.30924,-0.0135419,-0.191591,-2.42848,0.199491,3.07251,5.32689,-0.325408,-0.0215561,-0.129451,-2.42096,0.199491,0.535687,4.80666,-0.694383,-0.0179875,-0.11576,-0.865073,0.199491,0.526867,6.95619,1.64125,0.0142798,-0.157333,-0.857337,0.199491,0.330805,5.1761,1.73245,-1.57491,-0.0618822,0.114472,0.199645,-0.216243,7.47369,-1.4033,-1.58728,-0.0744213,0.148198,0.199491,
4.0501,-0.513006,5.03665,3.70895,0.959929,0.438749,2.80328,0.00640547,-0.513006,5.03665,3.70895,0.959929,0.438749,2.80328,0.00640547,-0.513006,5.03665,3.70895,0.959929,0.438749,2.80328,0.00640547,-0.513006,5.03665,3.70895,0.959929,0.438749,2.80328,0.00640547,-0.513006,5.03665,3.70895,0.959929,0.438749,2.80328,0.00640547,-4.16654,5.35292,-1.31073,-0.0163474,-0.193172,-2.42862,0.199491,3.06854,5.33108,-0.330856,-0.0210483,-0.130322,-2.4223,0.199491,0.536033,4.80651,-0.694473,-0.0200398,-0.114041,-0.864877,0.199491,0.534435,6.95228,1.62617,0.00989403,-0.152397,-0.857185,0.199491,0.335579,5.18717,1.72478,-1.57357,-0.0631758,0.113359,0.199645,-0.215143,7.47356,-1.40382,-1.58754,-0.0764021,0.148057,0.199491,
4.0602,-0.51562,5.03646,3.68376,0.923964,0.345384,3.03957,0.00640547,-0.51562,5.03646,3.68376,0.923964,0.345384,3.03957,0.00640547,-0.51562,5.03646,3.68376,0.923964,0.345384,3.03957,0.00640547,-0.51562,5.03646,3.68376,0.923964,0.345384,3.03957,0.00640547,-0.51562,5.03646,3.68376,0.923964,0.345384,3.03957,0.00640547,-4.1609,5.35488,-1.31216,-0.0174645,-0.192858,-2.42905,0.199491,3.06445,5.33517,-0.336204,-0.0193716,-0.129844,-2.42376,0.199491,0.53616,4.80636,-0.694588,-0.0208504,-0.113357,-0.864823,0.199491,0.541597,6.94841,1.61134,0.0136352,-0.154412,-0.858238,0.199491,0.340081,5.19798,1.7172,-1.57182,-0.0606272,0.112234,0.199645,-0.21434,7.47349,-1.40434,-1.58788,-0.0789645,0.147917,0.199491,
4.0703,-0.521176,5.03545,3.65548,0.875058,0.251482,-3.02863,0.00640547,-0.521176,5.03545,3.65548,0.875058,0.251482,-3.02863,0.00640547,-0.521176,5.03545,3.65548,0.875058,0.251482,-3.02863,0.00640547,-0.521176,5.03545,3.65548,0.875058,0.251482,-3.02863,0.00640547,-0.521176,5.03545,3.65548,0.875058,0.251482,-3.02863,0.00640547,-4.15572,5.35671,-1.31351,-0.0172557,-0.191116,-2.42969,0.199491,3.06041,5.33901,-0.34128,-0.0178526,-0.129519,-2.42513,0.199491,0.536123,4.80621,-0.694729,-0.0207462,-0.113436,-0.864875,0.199491,0.548127,6.9446,1.59719,0.019662,-0.158418,-0.859621,0.199491,0.344104,5.2082,1.71005,-1.57037,-0.0601064,0.111182,0.199645,-0.213828,7.47345,-1.40482,-1.58815,-0.0810807,0.147783,0.199491,
4.0804,-0.52847,5.03306,3.62447,0.818193,0.156821,-2.82943,0.00640547,-0.52847,5.03306,3.62447,0.818193,0.156821,-2.82943,0.00640547,-0.52847,5.03306,3.62447,0.818193,0.156821,-2.82943,0.00640547,-0.52847,5.03306,3.62447,0.818193,0.156821,-2.82943,0.00640547,-0.52847,5.03306,3.62447,0.818193,0.156821,-2.82943,0.00640547,-4.15109,5.35838,-1.31477,-0.0168801,-0.189332,-2.43031,0.199491,3.05646,5.34249,-0.345919,-0.016847,-0.129754,-2.42633,0.199491,0.536054,4.80608,-0.694863,-0.02009,-0.113993,-0.864986,0.199491,0.553992,6.94102,1.58426,0.0160485,-0.154329,-0.859465,0.199491,0.347446,5.21759,1.70354,-1.5693,-0.0621919,0.11023,0.199645,-0.213502,7.47343,-1.4052,-1.58836,-0.082705,0.14769,0.199491,
4.0905,-0.536253,5.02917,3.59103,0.756638,0.0596143,-2.6403,0.00640547,-0.536253,5.02917,3.59103,0.756638,0.0596143,-2.6403,0.00640547,-0.536253,5.02917,3.59103,0.756638,0.0596143,-2.6403,0.00640547,-0.536253,5.02917,3.59103,0.756638,0.0596143,-2.6403,0.00640547,-0.536253,5.02917,3.59103,0.756638,0.0596143,-2.6403,0.00640547,-4.14701,5.35984,-1.31587,-0.0165747,-0.187791,-2.43084,0.199491,3.05281,5.34552,-0.349984,-0.0149468,-0.128801,-2.4275,0.199491,0.535947,4.80598,-0.694962,-0.0188255,-0.115076,-0.865155,0.199491,0.55905,6.93778,1.57289,0.0160743,-0.153478,-0.859832,0.199491,0.350204,5.22579,1.69784,-1.56804,-0.0611858,0.109369,0.199645,-0.213279,7.47338,-1.40547,-1.58861,-0.0845133,0.147628,0.199491,
4.1006,-0.543287,5.02414,3.55528,0.692183,-0.0415927,-2.45582,0.00640547,-0.543287,5.02414,3.55528,0.692183,-0.0415927,-2.45582,0.00640547,-0.543287,5.02414,3.55528,0.692183,-0.0415927,-2.45582,0.00640547,-0.543287,5.02414,3.55528,0.692183,-0.0415927,-2.45582,0.00640547,-0.543287,5.02414,3.55528,0.692183,-0.0415927,-2.45582,0.00640547,-4.14359,5.36103,-1.31676,-0.0161224,-0.186262,-2.43132,0.199491,3.04981,5.34801,-0.353344,-0.0132965,-0.127909,-2.42847,0.199491,0.535825,4.80591,-0.695044,-0.0177712,-0.115969,-0.865295,0.199491,0.56319,6.93496,1.56338,0.0228815,-0.158527,-0.861178,0.199491,0.352518,5.23254,1.69311,-1.56693,-0.0596336,0.108652,0.199645,-0.21312,7.47331,-1.40565,-1.58879,-0.0858724,0.147562,0.199491,
4.1107,-0.548602,5.0185,3.51728,0.624987,-0.145226,-2.27146,0.00640547,-0.548602,5.0185,3.51728,0.624987,-0.145226,-2.27146,0.00640547,-0.548602,5.0185,3.51728,0.624987,-0.145226,-2.27146,0.00640547,-0.548602,5.0185,3.51728,0.624987,-0.145226,-2.27146,0.00640547,-0.548602,5.0185,3.51728,0.624987,-0.145226,-2.27146,0.00640547,-4.14094,5.3619,-1.31739,-0.0159199,-0.185252,-2.43164,0.199491,3.04756,5.3499,-0.355886,-0.0133062,-0.128726,-2.42905,0.199491,0.535806,4.80584,-0.695114,-0.0177776,-0.115957,-0.865314,0.199491,0.566491,6.93279,1.55611,0.0214876,-0.156771,-0.861149,0.199491,0.354345,5.23776,1.68949,-1.56637,-0.0612813,0.108113,0.199645,-0.212954,7.47332,-1.40577,-1.58888,-0.0866549,0.147507,0.199491,
4.1208,-0.551395,5.01283,3.47707,0.554896,-0.246328,-2.08376,0.00640547,-0.551395,5.01283,3.47707,0.554896,-0.246328,-2.08376,0.00640547,-0.551395,5.01283,3.47707,0.554896,-0.246328,-2.08376,0.00640547,-0.551395,5.01283,3.47707,0.554896,-0.246328,-2.08376,0.00640547,-0.551395,5.01283,3.47707,0.554896,-0.246328,-2.08376,0.00640547,-4.13908,5.36247,-1.31779,-0.016421,-0.185303,-2.43174,0.199491,3.04611,5.35115,-0.357578,-0.0133213,-0.129266,-2.42944,0.199491,0.535884,4.8058,-0.695145,-0.0183898,-0.115438,-0.865254,0.199491,0.568874,6.93141,1.55132,0.0176927,-0.153162,-0.860678,0.199491,0.355671,5.24127,1.68704,-1.56589,-0.0614745,0.107732,0.199645,-0.212724,7.47335,-1.40584,-1.58898,-0.0874557,0.147474,0.199491,
4.1309,-0.551241,5.00772,3.43461,0.482713,-0.337421,-1.89184,0.00640547,-0.551241,5.00772,3.43461,0.482713,-0.337421,-1.89184,0.00640547,-0.551241,5.00772,3.43461,0.482713,-0.337421,-1.89184,0.00640547,-0.551241,5.00772,3.43461,0.482713,-0.337421,-1.89184,0.00640547,-0.551241,5.00772,3.43461,0.482713,-0.337421,-1.89184,0.00640547,-4.13801,5.36278,-1.318,-0.0174237,-0.186185,-2.43165,0.199491,3.04559,5.35179,-0.358412,-0.0129753,-0.129046,-2.42968,0.199491,0.535989,4.80579,-0.695141,-0.0191098,-0.114832,-0.865173,0.199491,0.570121,6.9308,1.54902,0.0226455,-0.15718,-0.861527,0.199491,0.356496,5.24291,1.68586,-1.56543,-0.0592483,0.107539,0.199645,-0.212446,7.47333,-1.4059,-1.58906,-0.0880408,0.147445,0.199491,
4.141,-0.54857,5.00324,3.38992,0.410121,-0.411186,-1.69849,0.00640547,-0.54857,5.00324,3.38992,0.410121,-0.411186,-1.69849,0.00640547,-0.54857,5.00324,3.38992,0.410121,-0.411186,-1.69849,0.00640547,-0.54857,5.00324,3.38992,0.410121,-0.411186,-1.69849,0.00640547,-0.54857,5.00324,3.38992,0.410121,-0.411186,-1.69849,0.00640547,-4.13788,5.36282,-1.31802,-0.0185858,-0.187531,-2.43145,0.199491,3.04598,5.35178,-0.35835,-0.0139332,-0.130065,-2.42955,0.199491,0.536154,4.80579,-0.695129,-0.0201998,-0.113917,-0.86505,0.199491,0.570238,6.931,1.5493,0.0240313,-0.15838,-0.86178,0.199491,0.356687,5.24273,1.68602,-1.56555,-0.0599413,0.10757,0.199645,-0.212168,7.47332,-1.40595,-1.58906,-0.0880423,0.147435,0.199491,
4.1511,-0.544307,4.999,3.34305,0.339925,-0.463317,-1.50853,0.00640547,-0.544307,4.999,3.34305,0.339925,-0.463317,-1.50853,0.00640547,-0.544307,4.999,3.34305,0.339925,-0.463317,-1.50853,0.00640547,-0.544307,4.999,3.34305,0.339925,-0.463317,-1.50853,0.00640547,-0.544307,4.999,3.34305,0.339925,-0.463317,-1.50853,0.00640547,-4.13875,5.36254,-1.31782,-0.0196148,-0.189013,-2.43116,0.199491,3.04708,5.35108,-0.357377,-0.0152355,-0.131231,-2.42916,0.199491,0.536348,4.80579,-0.695104,-0.0213355,-0.112969,-0.86492,0.199491,0.569247,6.93204,1.55219,0.0181938,-0.15366,-0.860815,0.199491,0.356183,5.24078,1.68742,-1.56604,-0.0617153,0.107794,0.199645,-0.211969,7.47337,-1.40597,-1.58902,-0.0877124,0.147459,0.199491,
