time,0_rod(payload_bars compound_bgKi3l).X,0_rod(payload_bars compound_bgKi3l).Y,0_rod(payload_bars compound_bgKi3l).Z,0_rod(payload_bars compound_bgKi3l).Euler1,0_rod(payload_bars compound_bgKi3l).Euler2,0_rod(payload_bars compound_bgKi3l).Euler3,0_rod(payload_bars compound_bgKi3l).mass,1_rod(payload_bars compound_bgKi3l).X,1_rod(payload_bars compound_bgKi3l).Y,1_rod(payload_bars compound_bgKi3l).Z,1_rod(payload_bars compound_bgKi3l).Euler1,1_rod(payload_bars compound_bgKi3l).Euler2,1_rod(payload_bars compound_bgKi3l).Euler3,1_rod(payload_bars compound_bgKi3l).mass,2_rod(payload_bars compound_bgKi3l).X,2_rod(payload_bars compound_bgKi3l).Y,2_rod(payload_bars compound_bgKi3l).Z,2_rod(payload_bars compound_bgKi3l).Euler1,2_rod(payload_bars compound_bgKi3l).Euler2,2_rod(payload_bars compound_bgKi3l).Euler3,2_rod(payload_bars compound_bgKi3l).mass,3_rod(payload_bars compound_bgKi3l).X,3_rod(payload_bars compound_bgKi3l).Y,3_rod(payload_bars compound_bgKi3l).Z,3_rod(payload_bars compound_bgKi3l).Euler1,3_rod(payload_bars compound_bgKi3l).Euler2,3_rod(payload_bars compound_bgKi3l).Euler3,3_rod(payload_bars compound_bgKi3l).mass,4_rod(payload_bars compound_bgKi3l).X,4_rod(payload_bars compound_bgKi3l).Y,4_rod(payload_bars compound_bgKi3l).Z,4_rod(payload_bars compound_bgKi3l).Euler1,4_rod(payload_bars compound_bgKi3l).Euler2,4_rod(payload_bars compound_bgKi3l).Euler3,4_rod(payload_bars compound_bgKi3l).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
12.7563,62.5603,11.6206,41.6935,1.56149,-0.00781404,-0.700279,4000.24,62.5603,11.6206,41.6935,1.56149,-0.00781404,-0.700279,4000.24,62.5603,11.6206,41.6935,1.56149,-0.00781404,-0.700279,4000.24,62.5603,11.6206,41.6935,1.56149,-0.00781404,-0.700279,4000.24,62.5603,11.6206,41.6935,1.56149,-0.00781404,-0.700279,4000.24,51.4151,1.6593,37.0353,1.52128,0.0342292,-0.763574,0.199491,50.8759,10.2773,37.5072,-0.3816,-0.94001,2.96033,0.199491,49.9928,7.15482,37.1914,0.67847,-0.717668,-1.93692,0.199491,52.2262,8.63534,37.8718,1.6606,0.126297,-2.30826,0.199491,50.6405,7.59722,39.8966,-3.0634,-0.0213401,3.07024,0.199645,53.3675,6.19683,36.8252,-0.174316,-0.933399,0.49524,0.199491,
12.7664,62.5601,11.6206,41.6936,1.56149,-0.00781399,-0.700272,4000.24,62.5601,11.6206,41.6936,1.56149,-0.00781399,-0.700272,4000.24,62.5601,11.6206,41.6936,1.56149,-0.00781399,-0.700272,4000.24,62.5601,11.6206,41.6936,1.56149,-0.00781399,-0.700272,4000.24,62.5601,11.6206,41.6936,1.56149,-0.00781399,-0.700272,4000.24,51.4151,1.65931,37.0353,1.52104,0.0344843,-0.763526,0.199491,50.8782,10.276,37.5095,-0.38039,-0.940077,2.95947,0.199491,49.9979,7.15057,37.1955,0.677837,-0.718455,-1.93772,0.199491,52.2263,8.63502,37.8715,1.66043,0.12612,-2.30828,0.199491,50.6409,7.59694,39.8961,-3.0632,-0.0233487,3.07017,0.199645,53.3675,6.19699,36.8251,-0.175871,-0.935154,0.496397,0.199491,
12.7765,62.5599,11.6206,41.6937,1.56149,-0.00781398,-0.700264,4000.24,62.5599,11.6206,41.6937,1.56149,-0.00781398,-0.700264,4000.24,62.5599,11.6206,41.6937,1.56149,-0.00781398,-0.700264,4000.24,62.5599,11.6206,41.6937,1.56149,-0.00781398,-0.700264,4000.24,62.5599,11.6206,41.6937,1.56149,-0.00781398,-0.700264,4000.24,51.4152,1.65931,37.0353,1.52073,0.0348171,-0.763487,0.199491,50.8806,10.2745,37.5119,-0.379133,-0.940088,2.95861,0.199491,50.0035,7.14599,37.2001,0.677611,-0.719287,-1.93905,0.199491,52.2263,8.63481,37.8713,1.66042,0.126104,-2.30828,0.199491,50.6411,7.59696,39.8958,-3.06299,-0.0254343,3.07011,0.199645,53.3674,6.19713,36.825,-0.177435,-0.936898,0.497574,0.199491,
12.7866,62.5597,11.6206,41.6938,1.56149,-0.00781398,-0.700256,4000.24,62.5597,11.6206,41.6938,1.56149,-0.00781398,-0.700256,4000.24,62.5597,11.6206,41.6938,1.56149,-0.00781398,-0.700256,4000.24,62.5597,11.6206,41.6938,1.56149,-0.00781398,-0.700256,4000.24,62.5597,11.6206,41.6938,1.56149,-0.00781398,-0.700256,4000.24,51.4152,1.65932,37.0353,1.52042,0.0351389,-0.763449,0.199491,50.8809,10.2742,37.5126,-0.378839,-0.940135,2.95837,0.199491,50.0045,7.14471,37.2014,0.678213,-0.719343,-1.93985,0.199491,52.2263,8.63469,37.8712,1.66041,0.126092,-2.30828,0.199491,50.6409,7.59716,39.8958,-3.06289,-0.025984,3.07005,0.199645,53.3673,6.19726,36.825,-0.179088,-0.938728,0.498837,0.199491,
12.7967,62.5595,11.6206,41.6938,1.56149,-0.00781396,-0.700248,4000.24,62.5595,11.6206,41.6938,1.56149,-0.00781396,-0.700248,4000.24,62.5595,11.6206,41.6938,1.56149,-0.00781396,-0.700248,4000.24,62.5595,11.6206,41.6938,1.56149,-0.00781396,-0.700248,4000.24,62.5595,11.6206,41.6938,1.56149,-0.00781396,-0.700248,4000.24,51.4152,1.65933,37.0352,1.52017,0.0354,-0.763405,0.199491,50.8792,10.2748,37.511,-0.379688,-0.940087,2.95897,0.199491,50.0005,7.14776,37.1984,0.678656,-0.718616,-1.93901,0.199491,52.2263,8.63451,37.871,1.66031,0.125993,-2.30828,0.199491,50.6407,7.59717,39.8959,-3.06297,-0.0247168,3.07004,0.199645,53.3672,6.19738,36.825,-0.180754,-0.940564,0.500114,0.199491,
12.8068,62.5593,11.6206,41.6939,1.56149,-0.00781385,-0.700241,4000.24,62.5593,11.6206,41.6939,1.56149,-0.00781385,-0.700241,4000.24,62.5593,11.6206,41.6939,1.56149,-0.00781385,-0.700241,4000.24,62.5593,11.6206,41.6939,1.56149,-0.00781385,-0.700241,4000.24,62.5593,11.6206,41.6939,1.56149,-0.00781385,-0.700241,4000.24,51.4152,1.65934,37.0351,1.52,0.0355839,-0.763353,0.199491,50.8769,10.2757,37.5082,-0.380954,-0.939996,2.95989,0.199491,49.9948,7.15227,37.1939,0.678975,-0.7177,-1.93764,0.199491,52.2263,8.63417,37.8709,1.66016,0.125805,-2.3083,0.199491,50.6407,7.59671,39.8959,-3.06317,-0.0226602,3.0701,0.199645,53.3671,6.1975,36.825,-0.182428,-0.942397,0.501397,0.199491,
12.8169,62.5591,11.6206,41.694,1.56149,-0.00781372,-0.700233,4000.24,62.5591,11.6206,41.694,1.56149,-0.00781372,-0.700233,4000.24,62.5591,11.6206,41.694,1.56149,-0.00781372,-0.700233,4000.24,62.5591,11.6206,41.694,1.56149,-0.00781372,-0.700233,4000.24,62.5591,11.6206,41.694,1.56149,-0.00781372,-0.700233,4000.24,51.415,1.65934,37.0349,1.51985,0.0357437,-0.763298,0.199491,50.8759,10.2759,37.5069,-0.381507,-0.939939,2.96029,0.199491,49.9922,7.15425,37.1918,0.679087,-0.717279,-1.93699,0.199491,52.2263,8.63385,37.8707,1.66006,0.125668,-2.30832,0.199491,50.6406,7.59631,39.8959,-3.06333,-0.0211008,3.07017,0.199645,53.3669,6.19762,36.8249,-0.184114,-0.944234,0.502692,0.199491,
12.827,62.5589,11.6206,41.694,1.56149,-0.00781361,-0.700225,4000.24,62.5589,11.6206,41.694,1.56149,-0.00781361,-0.700225,4000.24,62.5589,11.6206,41.694,1.56149,-0.00781361,-0.700225,4000.24,62.5589,11.6206,41.694,1.56149,-0.00781361,-0.700225,4000.24,62.5589,11.6206,41.694,1.56149,-0.00781361,-0.700225,4000.24,51.415,1.65935,37.0348,1.51965,0.0359516,-0.763246,0.199491,50.877,10.2752,37.5083,-0.380836,-0.939991,2.95979,0.199491,49.9948,7.15177,37.1941,0.679012,-0.717638,-1.93757,0.199491,52.2264,8.63351,37.8705,1.65991,0.125489,-2.30833,0.199491,50.6409,7.59592,39.8954,-3.06312,-0.0232333,3.0701,0.199645,53.3668,6.19774,36.8249,-0.185811,-0.946074,0.503998,0.199491,
12.8371,62.5587,11.6206,41.6941,1.56149,-0.00781356,-0.700218,4000.24,62.5587,11.6206,41.6941,1.56149,-0.00781356,-0.700218,4000.24,62.5587,11.6206,41.6941,1.56149,-0.00781356,-0.700218,4000.24,62.5587,11.6206,41.6941,1.56149,-0.00781356,-0.700218,4000.24,62.5587,11.6206,41.6941,1.56149,-0.00781356,-0.700218,4000.24,51.415,1.65935,37.0347,1.51937,0.0362494,-0.763202,0.199491,50.8794,10.2738,37.5108,-0.37955,-0.940017,2.95892,0.199491,50.0004,7.14731,37.1987,0.678407,-0.718513,-1.93854,0.199491,52.2264,8.63326,37.8704,1.65991,0.125459,-2.30833,0.199491,50.6411,7.59579,39.895,-3.06289,-0.0255144,3.07002,0.199645,53.3667,6.19787,36.8249,-0.187549,-0.947947,0.50534,0.199491,
12.8472,62.5585,11.6206,41.6942,1.56149,-0.00781281,-0.700209,4000.24,62.5585,11.6206,41.6942,1.56149,-0.00781281,-0.700209,4000.24,62.5585,11.6206,41.6942,1.56149,-0.00781281,-0.700209,4000.24,62.5585,11.6206,41.6942,1.56149,-0.00781281,-0.700209,4000.24,62.5585,11.6206,41.6942,1.56149,-0.00781281,-0.700209,4000.24,51.4137,1.65887,37.0328,1.52151,0.0341578,-0.76314,0.199491,50.8803,10.2731,37.5124,-0.378821,-0.940257,2.95834,0.199491,50.0034,7.14357,37.2008,0.677702,-0.719257,-1.93913,0.199491,52.2264,8.63322,37.8703,1.65953,0.125143,-2.30837,0.199491,50.6411,7.59594,39.895,-3.06284,-0.0250946,3.06993,0.199645,53.3667,6.19799,36.8249,-0.18954,-0.950075,0.506888,0.199491,
12.8573,62.5583,11.6206,41.6943,1.56149,-0.00781067,-0.700199,4000.24,62.5583,11.6206,41.6943,1.56149,-0.00781067,-0.700199,4000.24,62.5583,11.6206,41.6943,1.56149,-0.00781067,-0.700199,4000.24,62.5583,11.6206,41.6943,1.56149,-0.00781067,-0.700199,4000.24,62.5583,11.6206,41.6943,1.56149,-0.00781067,-0.700199,4000.24,51.4125,1.65884,37.0308,1.52375,0.0318211,-0.763084,0.199491,50.879,10.2735,37.5113,-0.37937,-0.940336,2.95872,0.199491,50.0009,7.14474,37.1987,0.678362,-0.718863,-1.93908,0.199491,52.2264,8.63314,37.8701,1.65918,0.124861,-2.3084,0.199491,50.6411,7.59611,39.8949,-3.06286,-0.0238456,3.06986,0.199645,53.3666,6.19812,36.8249,-0.191956,-0.952635,0.508785,0.199491,
12.8674,62.558,11.6206,41.6944,1.56149,-0.00781066,-0.700188,4000.24,62.558,11.6206,41.6944,1.56149,-0.00781066,-0.700188,4000.24,62.558,11.6206,41.6944,1.56149,-0.00781066,-0.700188,4000.24,62.558,11.6206,41.6944,1.56149,-0.00781066,-0.700188,4000.24,62.558,11.6206,41.6944,1.56149,-0.00781066,-0.700188,4000.24,51.4118,1.65886,37.0295,1.52546,0.0300276,-0.763038,0.199491,50.8764,10.2745,37.5086,-0.3807,-0.940312,2.95965,0.199491,49.9946,7.14934,37.1937,0.678426,-0.717924,-1.93738,0.199491,52.2265,8.63303,37.8699,1.65891,0.124638,-2.30842,0.199491,50.6409,7.59618,39.895,-3.06301,-0.0213409,3.06983,0.199645,53.3664,6.19824,36.8249,-0.194361,-0.955158,0.510677,0.199491,
12.8775,62.5578,11.6206,41.6945,1.56149,-0.00781011,-0.700176,4000.24,62.5578,11.6206,41.6945,1.56149,-0.00781011,-0.700176,4000.24,62.5578,11.6206,41.6945,1.56149,-0.00781011,-0.700176,4000.24,62.5578,11.6206,41.6945,1.56149,-0.00781011,-0.700176,4000.24,62.5578,11.6206,41.6945,1.56149,-0.00781011,-0.700176,4000.24,51.4114,1.65887,37.0287,1.52681,0.0286163,-0.762994,0.199491,50.8742,10.2753,37.5062,-0.381828,-0.940319,2.96043,0.199491,49.9895,7.15303,37.1895,0.678971,-0.71713,-1.93646,0.199491,52.2266,8.6328,37.8697,1.6587,0.124447,-2.30843,0.199491,50.6408,7.596,39.8951,-3.06323,-0.0187186,3.06988,0.199645,53.3663,6.19837,36.8249,-0.196939,-0.95784,0.51271,0.199491,
12.8876,62.5575,11.6206,41.6946,1.56149,-0.00780963,-0.700163,4000.24,62.5575,11.6206,41.6946,1.56149,-0.00780963,-0.700163,4000.24,62.5575,11.6206,41.6946,1.56149,-0.00780963,-0.700163,4000.24,62.5575,11.6206,41.6946,1.56149,-0.00780963,-0.700163,4000.24,62.5575,11.6206,41.6946,1.56149,-0.00780963,-0.700163,4000.24,51.4111,1.65887,37.028,1.52807,0.0272913,-0.762947,0.199491,50.8744,10.2749,37.5062,-0.381705,-0.940383,2.96033,0.199491,49.9898,7.15244,37.1898,0.679221,-0.71712,-1.93673,0.199491,52.2267,8.6325,37.8694,1.65858,0.124352,-2.30843,0.199491,50.641,7.59579,39.8948,-3.06328,-0.0180689,3.06988,0.199645,53.3663,6.19851,36.8248,-0.199544,-0.960534,0.51476,0.199491,
12.8977,62.5572,11.6206,41.6947,1.56149,-0.00780959,-0.70015,4000.24,62.5572,11.6206,41.6947,1.56149,-0.00780959,-0.70015,4000.24,62.5572,11.6206,41.6947,1.56149,-0.00780959,-0.70015,4000.24,62.5572,11.6206,41.6947,1.56149,-0.00780959,-0.70015,4000.24,62.5572,11.6206,41.6947,1.56149,-0.00780959,-0.70015,4000.24,51.411,1.65888,37.0276,1.5291,0.0262194,-0.762907,0.199491,50.8767,10.2735,37.5085,-0.380449,-0.940467,2.95944,0.199491,49.9951,7.1479,37.1941,0.6786,-0.717984,-1.93767,0.199491,52.2269,8.63218,37.869,1.6584,0.12419,-2.30844,0.199491,50.6413,7.59556,39.8943,-3.06314,-0.0194636,3.06984,0.199645,53.3662,6.19866,36.8247,-0.202118,-0.963168,0.516784,0.199491,
12.9078,62.557,11.6206,41.6948,1.56149,-0.00780933,-0.700136,4000.24,62.557,11.6206,41.6948,1.56149,-0.00780933,-0.700136,4000.24,62.557,11.6206,41.6948,1.56149,-0.00780933,-0.700136,4000.24,62.557,11.6206,41.6948,1.56149,-0.00780933,-0.700136,4000.24,62.557,11.6206,41.6948,1.56149,-0.00780933,-0.700136,4000.24,51.4111,1.65889,37.0273,1.53001,0.025267,-0.762873,0.199491,50.879,10.272,37.5108,-0.379239,-0.940518,2.9586,0.199491,50.0005,7.14336,37.1985,0.678574,-0.71879,-1.93915,0.199491,52.227,8.63196,37.8688,1.65832,0.124128,-2.30844,0.199491,50.6414,7.59559,39.8941,-3.06302,-0.0205979,3.06979,0.199645,53.3661,6.19878,36.8247,-0.204903,-0.965984,0.519005,0.199491,
12.9179,62.5567,11.6206,41.695,1.56149,-0.00780927,-0.700123,4000.24,62.5567,11.6206,41.695,1.56149,-0.00780927,-0.700123,4000.24,62.5567,11.6206,41.695,1.56149,-0.00780927,-0.700123,4000.24,62.5567,11.6206,41.695,1.56149,-0.00780927,-0.700123,4000.24,62.5567,11.6206,41.695,1.56149,-0.00780927,-0.700123,4000.24,51.4111,1.6589,37.0271,1.53089,0.0243384,-0.762837,0.199491,50.8792,10.2717,37.5113,-0.379027,-0.94056,2.95842,0.199491,50.0012,7.14243,37.1995,0.679031,-0.718803,-1.9397,0.199491,52.227,8.6318,37.8686,1.65825,0.124084,-2.30843,0.199491,50.6414,7.59575,39.8941,-3.06295,-0.0207923,3.06973,0.199645,53.3659,6.1989,36.8248,-0.207754,-0.96884,0.521284,0.199491,
12.928,62.5564,11.6206,41.6951,1.56149,-0.00780915,-0.700109,4000.24,62.5564,11.6206,41.6951,1.56149,-0.00780915,-0.700109,4000.24,62.5564,11.6206,41.6951,1.56149,-0.00780915,-0.700109,4000.24,62.5564,11.6206,41.6951,1.56149,-0.00780915,-0.700109,4000.24,62.5564,11.6206,41.6951,1.56149,-0.00780915,-0.700109,4000.24,51.4112,1.65891,37.0269,1.53181,0.0233834,-0.762794,0.199491,50.8774,10.2723,37.5094,-0.379957,-0.940519,2.95908,0.199491,49.9968,7.14582,37.1962,0.679454,-0.718024,-1.93873,0.199491,52.2271,8.63164,37.8685,1.65815,0.124016,-2.30843,0.199491,50.6412,7.59591,39.8941,-3.06299,-0.0196707,3.06969,0.199645,53.3658,6.19902,36.8248,-0.210681,-0.971744,0.523631,0.199491,
12.9381,62.5561,11.6206,41.6953,1.56149,-0.00780892,-0.700095,4000.24,62.5561,11.6206,41.6953,1.56149,-0.00780892,-0.700095,4000.24,62.5561,11.6206,41.6953,1.56149,-0.00780892,-0.700095,4000.24,62.5561,11.6206,41.6953,1.56149,-0.00780892,-0.700095,4000.24,62.5561,11.6206,41.6953,1.56149,-0.00780892,-0.700095,4000.24,51.411,1.65892,37.0266,1.53279,0.0223482,-0.762739,0.199491,50.875,10.2731,37.5068,-0.381199,-0.94049,2.95994,0.199491,49.991,7.15025,37.1918,0.679986,-0.717072,-1.93755,0.199491,52.2272,8.63135,37.8682,1.65798,0.123854,-2.30844,0.199491,50.6411,7.59567,39.8942,-3.06321,-0.0172259,3.06974,0.199645,53.3657,6.19914,36.8248,-0.213652,-0.974664,0.52602,0.199491,
12.9482,62.5559,11.6206,41.6954,1.56149,-0.00780871,-0.700081,4000.24,62.5559,11.6206,41.6954,1.56149,-0.00780871,-0.700081,4000.24,62.5559,11.6206,41.6954,1.56149,-0.00780871,-0.700081,4000.24,62.5559,11.6206,41.6954,1.56149,-0.00780871,-0.700081,4000.24,62.5559,11.6206,41.6954,1.56149,-0.00780871,-0.700081,4000.24,51.4109,1.65893,37.0264,1.53379,0.0213094,-0.76268,0.199491,50.8741,10.2732,37.5057,-0.38162,-0.940512,2.96022,0.199491,49.9888,7.15178,37.1902,0.680343,-0.716664,-1.93722,0.199491,52.2273,8.63103,37.868,1.65774,0.12363,-2.30845,0.199491,50.6411,7.59538,39.8941,-3.06336,-0.0156777,3.06979,0.199645,53.3656,6.19926,36.8248,-0.216644,-0.977576,0.52843,0.199491,
12.9583,62.5556,11.6206,41.6955,1.56149,-0.00780851,-0.700067,4000.24,62.5556,11.6206,41.6955,1.56149,-0.00780851,-0.700067,4000.24,62.5556,11.6206,41.6955,1.56149,-0.00780851,-0.700067,4000.24,62.5556,11.6206,41.6955,1.56149,-0.00780851,-0.700067,4000.24,62.5556,11.6206,41.6955,1.56149,-0.00780851,-0.700067,4000.24,51.4108,1.65894,37.0262,1.53471,0.0203416,-0.762621,0.199491,50.8755,10.2723,37.5074,-0.380782,-0.940615,2.95959,0.199491,49.992,7.14877,37.193,0.680112,-0.717138,-1.93786,0.199491,52.2274,8.63065,37.8678,1.65769,0.123565,-2.30845,0.199491,50.6414,7.59505,39.8937,-3.06323,-0.017055,3.06974,0.199645,53.3655,6.19937,36.8248,-0.219663,-0.980486,0.530868,0.199491,
12.9684,62.5553,11.6206,41.6957,1.56149,-0.00780838,-0.700053,4000.24,62.5553,11.6206,41.6957,1.56149,-0.00780838,-0.700053,4000.24,62.5553,11.6206,41.6957,1.56149,-0.00780838,-0.700053,4000.24,62.5553,11.6206,41.6957,1.56149,-0.00780838,-0.700053,4000.24,62.5553,11.6206,41.6957,1.56149,-0.00780838,-0.700053,4000.24,51.4108,1.65895,37.0261,1.53553,0.0194866,-0.762567,0.199491,50.878,10.2708,37.5099,-0.379456,-0.940673,2.95866,0.199491,49.9977,7.14408,37.1978,0.679786,-0.717992,-1.93914,0.199491,52.2275,8.63035,37.8675,1.6576,0.123478,-2.30844,0.199491,50.6417,7.59488,39.8934,-3.06309,-0.0185495,3.0697,0.199645,53.3653,6.1995,36.8248,-0.222685,-0.983372,0.533311,0.199491,
12.9785,62.555,11.6206,41.6958,1.56149,-0.00780834,-0.700039,4000.24,62.555,11.6206,41.6958,1.56149,-0.00780834,-0.700039,4000.24,62.555,11.6206,41.6958,1.56149,-0.00780834,-0.700039,4000.24,62.555,11.6206,41.6958,1.56149,-0.00780834,-0.700039,4000.24,62.555,11.6206,41.6958,1.56149,-0.00780834,-0.700039,4000.24,51.4109,1.65897,37.026,1.53628,0.0186932,-0.762518,0.199491,50.8792,10.2699,37.5113,-0.378746,-0.940728,2.95815,0.199491,50.0008,7.14141,37.2005,0.680023,-0.718367,-1.94016,0.199491,52.2276,8.63014,37.8673,1.65754,0.12345,-2.30843,0.199491,50.6418,7.59494,39.8932,-3.06301,-0.0191924,3.06966,0.199645,53.3653,6.19963,36.8248,-0.22566,-0.986192,0.535712,0.199491,
12.9886,62.5548,11.6206,41.696,1.56149,-0.00780828,-0.700025,4000.24,62.5548,11.6206,41.696,1.56149,-0.00780828,-0.700025,4000.24,62.5548,11.6206,41.696,1.56149,-0.00780828,-0.700025,4000.24,62.5548,11.6206,41.696,1.56149,-0.00780828,-0.700025,4000.24,62.5548,11.6206,41.696,1.56149,-0.00780828,-0.700025,4000.24,51.4109,1.65898,37.0259,1.53706,0.0178798,-0.762464,0.199491,50.8784,10.27,37.5103,-0.37916,-0.940727,2.95842,0.199491,49.9986,7.14298,37.1991,0.680366,-0.717894,-1.93973,0.199491,52.2278,8.62993,37.8669,1.65743,0.123389,-2.30843,0.199491,50.6418,7.59505,39.893,-3.06298,-0.0190142,3.06962,0.199645,53.3652,6.19979,36.8247,-0.228512,-0.988873,0.538003,0.199491,
12.9987,62.5545,11.6206,41.6961,1.56149,-0.0078081,-0.700011,4000.24,62.5545,11.6206,41.6961,1.56149,-0.0078081,-0.700011,4000.24,62.5545,11.6206,41.6961,1.56149,-0.0078081,-0.700011,4000.24,62.5545,11.6206,41.6961,1.56149,-0.0078081,-0.700011,4000.24,62.5545,11.6206,41.6961,1.56149,-0.0078081,-0.700011,4000.24,51.4108,1.65899,37.0258,1.53792,0.0169811,-0.762403,0.199491,50.8762,10.2708,37.5079,-0.380325,-0.94068,2.95923,0.199491,49.9931,7.14726,37.195,0.680839,-0.716946,-1.93851,0.199491,52.2278,8.62973,37.8668,1.65733,0.123306,-2.30843,0.199491,50.6417,7.59516,39.8931,-3.063,-0.0181242,3.06958,0.199645,53.3651,6.19991,36.8247,-0.231474,-0.991622,0.540413,0.199491,
13.0088,62.5542,11.6206,41.6962,1.56149,-0.00780788,-0.699997,4000.24,62.5542,11.6206,41.6962,1.56149,-0.00780788,-0.699997,4000.24,62.5542,11.6206,41.6962,1.56149,-0.00780788,-0.699997,4000.24,62.5542,11.6206,41.6962,1.56149,-0.00780788,-0.699997,4000.24,62.5542,11.6206,41.6962,1.56149,-0.00780788,-0.699997,4000.24,51.4106,1.659,37.0256,1.53881,0.0160395,-0.762333,0.199491,50.8743,10.2715,37.5063,-0.381152,-0.940716,2.95976,0.199491,49.9888,7.15021,37.1921,0.681325,-0.716242,-1.93777,0.199491,52.2279,8.62945,37.8666,1.65717,0.123153,-2.30844,0.199491,50.6415,7.59499,39.8932,-3.06318,-0.0162054,3.06963,0.199645,53.3649,6.20002,36.8247,-0.234423,-0.994334,0.542816,0.199491,
13.0189,62.5539,11.6206,41.6964,1.56149,-0.00780767,-0.699984,4000.24,62.5539,11.6206,41.6964,1.56149,-0.00780767,-0.699984,4000.24,62.5539,11.6206,41.6964,1.56149,-0.00780767,-0.699984,4000.24,62.5539,11.6206,41.6964,1.56149,-0.00780767,-0.699984,4000.24,62.5539,11.6206,41.6964,1.56149,-0.00780767,-0.699984,4000.24,51.4105,1.65902,37.0254,1.53966,0.0151493,-0.762263,0.199491,50.8747,10.271,37.5067,-0.380861,-0.940805,2.95953,0.199491,49.9896,7.14917,37.1929,0.681469,-0.716298,-1.93807,0.199491,52.228,8.62911,37.8664,1.657,0.122985,-2.30845,0.199491,50.6417,7.5947,39.8929,-3.0631,-0.0170595,3.06961,0.199645,53.3648,6.20014,36.8248,-0.237367,-0.997016,0.545221,0.199491,
13.029,62.5537,11.6205,41.6965,1.56149,-0.0078075,-0.699971,4000.24,62.5537,11.6205,41.6965,1.56149,-0.0078075,-0.699971,4000.24,62.5537,11.6205,41.6965,1.56149,-0.0078075,-0.699971,4000.24,62.5537,11.6205,41.6965,1.56149,-0.0078075,-0.699971,4000.24,62.5537,11.6205,41.6965,1.56149,-0.0078075,-0.699971,4000.24,51.4104,1.65903,37.0253,1.54041,0.0143624,-0.762197,0.199491,50.8768,10.2697,37.5091,-0.379653,-0.94088,2.95865,0.199491,49.9945,7.14501,37.1973,0.681121,-0.717019,-1.9391,0.199491,52.228,8.62881,37.8662,1.65693,0.12291,-2.30844,0.199491,50.6419,7.59451,39.8927,-3.06297,-0.0183391,3.06956,0.199645,53.3647,6.20026,36.8248,-0.240331,-0.99969,0.547645,0.199491,
13.0391,62.5534,11.6206,41.6966,1.56149,-0.00780741,-0.699957,4000.24,62.5534,11.6206,41.6966,1.56149,-0.00780741,-0.699957,4000.24,62.5534,11.6206,41.6966,1.56149,-0.00780741,-0.699957,4000.24,62.5534,11.6206,41.6966,1.56149,-0.00780741,-0.699957,4000.24,62.5534,11.6206,41.6966,1.56149,-0.00780741,-0.699957,4000.24,51.4104,1.65905,37.0253,1.54107,0.013668,-0.762136,0.199491,50.8786,10.2686,37.5112,-0.378608,-0.940946,2.9579,0.199491,49.999,7.14113,37.2012,0.681085,-0.717681,-1.94037,0.199491,52.2281,8.62862,37.866,1.65688,0.122874,-2.30844,0.199491,50.6419,7.59459,39.8925,-3.06287,-0.0192602,3.06953,0.199645,53.3645,6.20038,36.8248,-0.243321,-1.00236,0.550096,0.199491,
13.0492,62.5531,11.6206,41.6968,1.56149,-0.00780734,-0.699944,4000.24,62.5531,11.6206,41.6968,1.56149,-0.00780734,-0.699944,4000.24,62.5531,11.6206,41.6968,1.56149,-0.00780734,-0.699944,4000.24,62.5531,11.6206,41.6968,1.56149,-0.00780734,-0.699944,4000.24,62.5531,11.6206,41.6968,1.56149,-0.00780734,-0.699944,4000.24,51.4104,1.65906,37.0253,1.54172,0.0129865,-0.762075,0.199491,50.8787,10.2682,37.5114,-0.378537,-0.940929,2.95785,0.199491,49.9991,7.14087,37.2017,0.681259,-0.717634,-1.94053,0.199491,52.2281,8.62846,37.8659,1.65682,0.122841,-2.30843,0.199491,50.6419,7.59474,39.8925,-3.06283,-0.0193763,3.06949,0.199645,53.3644,6.20049,36.8248,-0.246338,-1.00503,0.552574,0.199491,
