time,0_rod(payload_bars compound_).X,0_rod(payload_bars compound_).Y,0_rod(payload_bars compound_).Z,0_rod(payload_bars compound_).Euler1,0_rod(payload_bars compound_).Euler2,0_rod(payload_bars compound_).Euler3,0_rod(payload_bars compound_).mass,1_rod(payload_bars compound_).X,1_rod(payload_bars compound_).Y,1_rod(payload_bars compound_).Z,1_rod(payload_bars compound_).Euler1,1_rod(payload_bars compound_).Euler2,1_rod(payload_bars compound_).Euler3,1_rod(payload_bars compound_).mass,2_rod(payload_bars compound_).X,2_rod(payload_bars compound_).Y,2_rod(payload_bars compound_).Z,2_rod(payload_bars compound_).Euler1,2_rod(payload_bars compound_).Euler2,2_rod(payload_bars compound_).Euler3,2_rod(payload_bars compound_).mass,3_rod(payload_bars compound_).X,3_rod(payload_bars compound_).Y,3_rod(payload_bars compound_).Z,3_rod(payload_bars compound_).Euler1,3_rod(payload_bars compound_).Euler2,3_rod(payload_bars compound_).Euler3,3_rod(payload_bars compound_).mass,4_rod(sense_bar compound_).X,4_rod(sense_bar compound_).Y,4_rod(sense_bar compound_).Z,4_rod(sense_bar compound_).Euler1,4_rod(sense_bar compound_).Euler2,4_rod(sense_bar compound_).Euler3,4_rod(sense_bar compound_).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8585,-2.38913e-06,13.8594,0.00849004,-5.11504e-06,5.12583e-05,-1.19625e-05,0.24652,-2.38913e-06,13.8594,0.00849004,-5.11504e-06,5.12583e-05,-1.19625e-05,0.24652,-2.38913e-06,13.8594,0.00849004,-5.11504e-06,5.12583e-05,-1.19625e-05,0.24652,-2.38913e-06,13.8594,0.00849004,-5.11504e-06,5.12583e-05,-1.19625e-05,0.24652,-2.38913e-06,13.8594,0.00849004,-5.11504e-06,5.12583e-05,-1.19625e-05,0.24652,-0.729552,13.8417,0.0154019,0.00400847,0.0117729,-2.35196,0.0593527,0.754183,13.8372,0.010952,0.00375984,0.0115249,-2.35196,0.0593527,0.00821329,13.3171,-0.513604,0.0171478,0.00534861,-0.788881,0.0593527,0.0164222,14.3618,0.539945,0.0158695,0.00661782,-0.788891,0.0593527,0.0241142,13.3168,0.539595,-1.57382,-0.00319272,-0.00304989,0.0593527,0.000512158,14.362,-0.513228,-1.57382,-0.00357346,-0.00304909,0.0593527,
0.8686,-3.64278e-06,13.0038,0.00849053,3.71008e-05,0.000110646,2.7582e-06,0.24652,-3.64278e-06,13.0038,0.00849053,3.71008e-05,0.000110646,2.7582e-06,0.24652,-3.64278e-06,13.0038,0.00849053,3.71008e-05,0.000110646,2.7582e-06,0.24652,-3.64278e-06,13.0038,0.00849053,3.71008e-05,0.000110646,2.7582e-06,0.24652,-3.64278e-06,13.0038,0.00849053,3.71008e-05,0.000110646,2.7582e-06,0.24652,-0.729554,12.9861,0.0154012,0.00609944,0.0138391,-2.35193,0.0593527,0.754183,12.9816,0.0109533,0.00558201,0.0133263,-2.35194,0.0593527,0.00821303,12.4615,-0.513603,0.0163667,0.00610161,-0.788886,0.0593527,0.0164279,13.5062,0.539944,0.014722,0.00773463,-0.7889,0.0593527,0.0240962,12.4612,0.539595,-1.57382,-0.0029593,-0.00304002,0.0593527,0.00053085,13.5065,-0.51323,-1.57383,-0.00332868,-0.00303748,0.0593527,
0.8787,3.57524e-07,12.1382,0.00849008,3.82236e-05,5.09112e-05,2.53766e-06,0.24652,3.57524e-07,12.1382,0.00849008,3.82236e-05,5.09112e-05,2.53766e-06,0.24652,3.57524e-07,12.1382,0.00849008,3.82236e-05,5.09112e-05,2.53766e-06,0.24652,3.57524e-07,12.1382,0.00849008,3.82236e-05,5.09112e-05,2.53766e-06,0.24652,3.57524e-07,12.1382,0.00849008,3.82236e-05,5.09112e-05,2.53766e-06,0.24652,-0.729551,12.1206,0.015408,0.00711684,0.0148475,-2.35192,0.0593527,0.754186,12.116,0.0109431,0.00740775,0.0151338,-2.35191,0.0593527,0.00819852,11.5959,-0.513602,0.0144751,0.0079762,-0.788901,0.0593527,0.0164187,12.6407,0.539943,0.0160084,0.00645353,-0.788893,0.0593527,0.0240974,11.5957,0.539597,-1.57383,-0.00285288,-0.00303593,0.0593527,0.000530863,12.6409,-0.513227,-1.57383,-0.00243518,-0.00303706,0.0593527,
0.8888,1.38662e-06,11.2627,0.00849017,-3.39329e-06,-1.29129e-05,-1.20716e-05,0.24652,1.38662e-06,11.2627,0.00849017,-3.39329e-06,-1.29129e-05,-1.20716e-05,0.24652,1.38662e-06,11.2627,0.00849017,-3.39329e-06,-1.29129e-05,-1.20716e-05,0.24652,1.38662e-06,11.2627,0.00849017,-3.39329e-06,-1.29129e-05,-1.20716e-05,0.24652,1.38662e-06,11.2627,0.00849017,-3.39329e-06,-1.29129e-05,-1.20716e-05,0.24652,-0.72955,11.245,0.0154088,0.0051216,0.0128751,-2.35194,0.0593527,0.754186,11.2404,0.0109405,0.00575634,0.0135026,-2.35194,0.0593527,0.00819832,10.7203,-0.513603,0.0150677,0.00740987,-0.788895,0.0593527,0.0164131,11.7651,0.539945,0.0172664,0.00522647,-0.788885,0.0593527,0.0241158,10.7201,0.539596,-1.57383,-0.0030827,-0.00304584,0.0593527,0.000512764,11.7653,-0.513226,-1.57383,-0.00259918,-0.00304805,0.0593527,
0.8989,-1.92427e-06,10.3771,0.00848999,-7.6674e-06,4.1044e-05,-1.30529e-05,0.24652,-1.92427e-06,10.3771,0.00848999,-7.6674e-06,4.1044e-05,-1.30529e-05,0.24652,-1.92427e-06,10.3771,0.00848999,-7.6674e-06,4.1044e-05,-1.30529e-05,0.24652,-1.92427e-06,10.3771,0.00848999,-7.6674e-06,4.1044e-05,-1.30529e-05,0.24652,-1.92427e-06,10.3771,0.00848999,-7.6674e-06,4.1044e-05,-1.30529e-05,0.24652,-0.729552,10.3594,0.0154026,0.003952,0.0117174,-2.35196,0.0593527,0.754183,10.3549,0.0109508,0.00381058,0.0115753,-2.35196,0.0593527,0.00821183,9.83476,-0.513604,0.0170031,0.00549349,-0.788881,0.0593527,0.0164209,10.8795,0.539946,0.0160835,0.00640657,-0.78889,0.0593527,0.0241156,9.83451,0.539595,-1.57382,-0.0032036,-0.00305022,0.0593527,0.000510873,10.8797,-0.513228,-1.57382,-0.00350147,-0.00304988,0.0593527,
0.909,-3.84728e-06,9.48148,0.00849054,3.32805e-05,0.000108707,1.44944e-06,0.24652,-3.84728e-06,9.48148,0.00849054,3.32805e-05,0.000108707,1.44944e-06,0.24652,-3.84728e-06,9.48148,0.00849054,3.32805e-05,0.000108707,1.44944e-06,0.24652,-3.84728e-06,9.48148,0.00849054,3.32805e-05,0.000108707,1.44944e-06,0.24652,-3.84728e-06,9.48148,0.00849054,3.32805e-05,0.000108707,1.44944e-06,0.24652,-0.729554,9.46381,0.0154009,0.00584203,0.0135845,-2.35193,0.0593527,0.754182,9.45926,0.0109538,0.00528088,0.0130285,-2.35194,0.0593527,0.00821423,8.93917,-0.513603,0.0165999,0.00587244,-0.788885,0.0593527,0.0164282,9.9839,0.539944,0.0147255,0.00773356,-0.7889,0.0593527,0.0240978,8.93892,0.539595,-1.57382,-0.00298151,-0.0030413,0.0593527,0.000529062,9.98414,-0.51323,-1.57382,-0.00341525,-0.00303862,0.0593527,
0.9191,-1.36733e-07,8.57588,0.00849009,4.05118e-05,6.09019e-05,3.52491e-06,0.24652,-1.36733e-07,8.57588,0.00849009,4.05118e-05,6.09019e-05,3.52491e-06,0.24652,-1.36733e-07,8.57588,0.00849009,4.05118e-05,6.09019e-05,3.52491e-06,0.24652,-1.36733e-07,8.57588,0.00849009,4.05118e-05,6.09019e-05,3.52491e-06,0.24652,-1.36733e-07,8.57588,0.00849009,4.05118e-05,6.09019e-05,3.52491e-06,0.24652,-0.729551,8.55821,0.0154073,0.00715263,0.0148827,-2.35192,0.0593527,0.754186,8.55367,0.0109443,0.00733199,0.0150585,-2.35191,0.0593527,0.00820007,8.03356,-0.513602,0.0146411,0.00781038,-0.788899,0.0593527,0.01642,9.0783,0.539943,0.0157942,0.00666526,-0.788894,0.0593527,0.0240962,8.03332,0.539596,-1.57383,-0.00284302,-0.0030357,0.0593527,0.000532002,9.07855,-0.513227,-1.57383,-0.00251442,-0.00303639,0.0593527,
0.9292,1.56846e-06,7.66027,0.0084902,5.74444e-07,-1.01469e-05,-1.06724e-05,0.24652,1.56846e-06,7.66027,0.0084902,5.74444e-07,-1.01469e-05,-1.06724e-05,0.24652,1.56846e-06,7.66027,0.0084902,5.74444e-07,-1.01469e-05,-1.06724e-05,0.24652,1.56846e-06,7.66027,0.0084902,5.74444e-07,-1.01469e-05,-1.06724e-05,0.24652,1.56846e-06,7.66027,0.0084902,5.74444e-07,-1.01469e-05,-1.06724e-05,0.24652,-0.729549,7.64261,0.015409,0.00538013,0.0131307,-2.35194,0.0593527,0.754186,7.63805,0.0109401,0.00604821,0.0137913,-2.35193,0.0593527,0.00819727,7.11796,-0.513603,0.0148519,0.00762172,-0.788897,0.0593527,0.0164129,8.16269,0.539944,0.0172448,0.00524547,-0.788885,0.0593527,0.0241141,7.11771,0.539596,-1.57383,-0.00305961,-0.00304455,0.0593527,0.000514618,8.16294,-0.513225,-1.57383,-0.00251997,-0.00304686,0.0593527,
0.9393,-1.44121e-06,6.73466,0.00848997,-9.68029e-06,3.13488e-05,-1.39268e-05,0.24652,-1.44121e-06,6.73466,0.00848997,-9.68029e-06,3.13488e-05,-1.39268e-05,0.24652,-1.44121e-06,6.73466,0.00848997,-9.68029e-06,3.13488e-05,-1.39268e-05,0.24652,-1.44121e-06,6.73466,0.00848997,-9.68029e-06,3.13488e-05,-1.39268e-05,0.24652,-1.44121e-06,6.73466,0.00848997,-9.68029e-06,3.13488e-05,-1.39268e-05,0.24652,-0.729552,6.717,0.0154033,0.00393683,0.0117027,-2.35196,0.0593527,0.754183,6.71243,0.0109496,0.00391032,0.0116742,-2.35196,0.0593527,0.0082102,6.19235,-0.513604,0.0168177,0.00567845,-0.788883,0.0593527,0.0164196,7.23707,0.539946,0.0162965,0.00619592,-0.788888,0.0593527,0.0241168,6.19209,0.539595,-1.57382,-0.003212,-0.00305033,0.0593527,0.000509904,7.23732,-0.513227,-1.57382,-0.00341602,-0.00305045,0.0593527,
0.9494,-3.94401e-06,5.79904,0.00849051,2.91844e-05,0.000105145,-2.57977e-08,0.24652,-3.94401e-06,5.79904,0.00849051,2.91844e-05,0.000105145,-2.57977e-08,0.24652,-3.94401e-06,5.79904,0.00849051,2.91844e-05,0.000105145,-2.57977e-08,0.24652,-3.94401e-06,5.79904,0.00849051,2.91844e-05,0.000105145,-2.57977e-08,0.24652,-3.94401e-06,5.79904,0.00849051,2.91844e-05,0.000105145,-2.57977e-08,0.24652,-0.729554,5.78137,0.0154007,0.00558392,0.0133293,-2.35194,0.0593527,0.754182,5.77682,0.0109541,0.00500035,0.0127512,-2.35194,0.0593527,0.00821509,5.25672,-0.513603,0.0167966,0.00567959,-0.788883,0.0593527,0.0164282,6.30146,0.539944,0.0147652,0.00769666,-0.788899,0.0593527,0.0240996,5.25647,0.539594,-1.57382,-0.00300568,-0.00304258,0.0593527,0.000527118,6.3017,-0.51323,-1.57382,-0.00348632,-0.00303985,0.0593527,
0.9595,-6.73484e-07,4.8534,0.00849012,4.2223e-05,7.02208e-05,4.27485e-06,0.24652,-6.73484e-07,4.8534,0.00849012,4.2223e-05,7.02208e-05,4.27485e-06,0.24652,-6.73484e-07,4.8534,0.00849012,4.2223e-05,7.02208e-05,4.27485e-06,0.24652,-6.73484e-07,4.8534,0.00849012,4.2223e-05,7.02208e-05,4.27485e-06,0.24652,-6.73484e-07,4.8534,0.00849012,4.2223e-05,7.02208e-05,4.27485e-06,0.24652,-0.729552,4.83574,0.0154066,0.0071474,0.0148774,-2.35192,0.0593527,0.754185,4.83119,0.0109456,0.00720937,0.0149369,-2.35192,0.0593527,0.00820182,4.31109,-0.513602,0.014844,0.00760823,-0.788898,0.0593527,0.0164214,5.35583,0.539943,0.015584,0.00687326,-0.788896,0.0593527,0.0240952,4.31084,0.539596,-1.57383,-0.00283598,-0.00303571,0.0593527,0.000532835,5.35607,-0.513228,-1.57383,-0.00260552,-0.00303591,0.0593527,
0.9696,1.67153e-06,3.89777,0.0084902,4.77977e-06,-5.82131e-06,-9.13544e-06,0.24652,1.67153e-06,3.89777,0.0084902,4.77977e-06,-5.82131e-06,-9.13544e-06,0.24652,1.67153e-06,3.89777,0.0084902,4.77977e-06,-5.82131e-06,-9.13544e-06,0.24652,1.67153e-06,3.89777,0.0084902,4.77977e-06,-5.82131e-06,-9.13544e-06,0.24652,1.67153e-06,3.89777,0.0084902,4.77977e-06,-5.82131e-06,-9.13544e-06,0.24652,-0.729549,3.88011,0.0154091,0.00563606,0.0133837,-2.35194,0.0593527,0.754186,3.87555,0.0109399,0.00631573,0.0140558,-2.35193,0.0593527,0.00819651,3.35546,-0.513603,0.0146759,0.00779396,-0.788899,0.0593527,0.016413,4.40019,0.539944,0.0171872,0.00530019,-0.788886,0.0593527,0.0241122,3.35521,0.539596,-1.57383,-0.00303458,-0.00304326,0.0593527,0.00051658,4.40044,-0.513226,-1.57383,-0.00245733,-0.00304562,0.0593527,
0.9797,-0.000109627,2.9342,0.00192273,0.000463888,0.000729888,-0.0147561,0.24652,-0.000109627,2.9342,0.00192273,0.000463888,0.000729888,-0.0147561,0.24652,-0.000109627,2.9342,0.00192273,0.000463888,0.000729888,-0.0147561,0.24652,-0.000109627,2.9342,0.00192273,0.000463888,0.000729888,-0.0147561,0.24652,-0.000109627,2.9342,0.00192273,0.000463888,0.000729888,-0.0147561,0.24652,-0.723542,2.9195,0.0161583,0.0171915,0.00896459,-2.34947,0.0593527,0.748065,2.91504,0.0116394,-0.00808743,0.0158476,-2.34967,0.0593527,0.00833196,2.52071,-0.512859,0.015854,0.00923046,-0.883228,0.0593527,0.0163463,3.43529,0.540525,0.0165131,0.00612256,-0.78766,0.0593527,0.0240569,2.38941,0.537724,-1.57384,-0.00463576,-0.00315832,0.0593527,0.00011652,3.43668,-0.528143,-1.57375,0.0085869,-0.00331165,0.0593527,
0.9898,-0.0118793,2.67093,-0.0521701,0.0396731,0.010184,0.0484303,0.24652,-0.0118793,2.67093,-0.0521701,0.0396731,0.010184,0.0484303,0.24652,-0.0118793,2.67093,-0.0521701,0.0396731,0.010184,0.0484303,0.24652,-0.0118793,2.67093,-0.0521701,0.0396731,0.010184,0.0484303,0.24652,-0.0118793,2.67093,-0.0521701,0.0396731,0.010184,0.0484303,0.24652,-0.684961,2.57148,-0.0301705,0.02335,-0.10411,-2.31346,0.0593527,0.684661,2.57685,-0.0179335,0.0105464,0.106984,-2.31493,0.0593527,0.0184052,2.26392,-0.592491,0.0299541,0.000270937,-1.09578,0.0593527,-0.00396131,3.03445,0.487885,0.0251364,-0.00323551,-0.755801,0.0593527,0.0135534,2.00492,0.414212,-1.55973,0.0437181,0.00525998,0.0593527,-0.00270511,3.00765,-0.623819,-1.56091,-0.0620722,0.0102285,0.0593527,
0.9999,-0.0391593,3.07086,-0.101001,0.0643715,-0.0432759,-0.469646,0.24652,-0.0391593,3.07086,-0.101001,0.0643715,-0.0432759,-0.469646,0.24652,-0.0391593,3.07086,-0.101001,0.0643715,-0.0432759,-0.469646,0.24652,-0.0391593,3.07086,-0.101001,0.0643715,-0.0432759,-0.469646,0.24652,-0.0391593,3.07086,-0.101001,0.0643715,-0.0432759,-0.469646,0.24652,-0.705117,2.95023,-0.100971,-0.0620182,-0.215037,-2.49055,0.0593527,0.661238,2.96391,-0.081496,0.101284,0.176911,-2.48796,0.0593527,0.00760647,2.47135,-0.484445,0.0716316,-0.027851,-0.97005,0.0593527,-0.0535324,3.5219,0.331958,0.0146922,-0.0070345,-0.938904,0.0593527,-0.032996,2.51808,0.432869,-1.5675,-0.132745,0.0282526,0.0593527,-0.0274002,3.32871,-0.682676,-1.54908,0.0979148,0.0128629,0.0593527,
1.01,-0.0598348,3.36362,-0.138055,0.0874153,-0.144357,-0.608906,0.24652,-0.0598348,3.36362,-0.138055,0.0874153,-0.144357,-0.608906,0.24652,-0.0598348,3.36362,-0.138055,0.0874153,-0.144357,-0.608906,0.24652,-0.0598348,3.36362,-0.138055,0.0874153,-0.144357,-0.608906,0.24652,-0.0598348,3.36362,-0.138055,0.0874153,-0.144357,-0.608906,0.24652,-0.753773,3.43332,-0.175865,0.0613035,0.170339,-2.70981,0.0593527,0.62572,3.46247,-0.129167,0.0409412,-0.120873,-2.71693,0.0593527,-0.0327977,2.79041,-0.43799,0.0473262,-0.0275517,-1.13876,0.0593527,-0.0829305,4.00702,0.158095,0.0666738,-0.0281965,-1.21532,0.0593527,-0.061306,3.19436,0.520132,-1.55742,-0.347902,0.0331865,0.0593527,-0.0569517,3.75993,-0.756328,-1.57473,-0.612859,0.0456262,0.0593527,
1.0201,-0.0867729,3.779,-0.170002,0.0483744,-0.155205,-0.57451,0.24652,-0.0867729,3.779,-0.170002,0.0483744,-0.155205,-0.57451,0.24652,-0.0867729,3.779,-0.170002,0.0483744,-0.155205,-0.57451,0.24652,-0.0867729,3.779,-0.170002,0.0483744,-0.155205,-0.57451,0.24652,-0.0867729,3.779,-0.170002,0.0483744,-0.155205,-0.57451,0.24652,-0.781001,3.79745,-0.21762,0.0583945,0.148791,-2.94353,0.0593527,0.601801,3.84757,-0.149273,0.0184211,-0.230559,-2.94311,0.0593527,-0.0586948,3.13338,-0.320033,0.0353012,-0.0326093,-1.3806,0.0593527,-0.12573,4.48025,-0.0364466,-0.0592113,-0.0130344,-1.40049,0.0593527,-0.108246,3.70469,0.508679,-1.56182,-0.526451,0.0568947,0.0593527,-0.0759935,3.96658,-0.864003,-1.58913,-0.819786,0.0750578,0.0593527,
1.0302,-0.121311,4.23143,-0.220709,0.023669,-0.103398,-0.569631,0.24652,-0.121311,4.23143,-0.220709,0.023669,-0.103398,-0.569631,0.24652,-0.121311,4.23143,-0.220709,0.023669,-0.103398,-0.569631,0.24652,-0.121311,4.23143,-0.220709,0.023669,-0.103398,-0.569631,0.24652,-0.121311,4.23143,-0.220709,0.023669,-0.103398,-0.569631,0.24652,-0.824902,4.12343,-0.265191,0.0947839,-0.148646,3.10752,0.0593527,0.592234,4.19704,-0.168712,0.0141574,0.0374491,3.11193,0.0593527,-0.0879598,3.48812,-0.159204,0.0945901,-0.0493961,-1.57207,0.0593527,-0.154737,4.88651,-0.238944,0.0382463,-0.0523376,-1.60898,0.0593527,-0.152095,4.15483,0.520516,-1.59744,-0.850092,0.107471,0.0593527,-0.0746621,4.10691,-0.946813,-1.56418,-0.625342,0.0812518,0.0593527,
1.0403,-0.163296,4.57463,-0.255023,0.0352416,-0.0329079,-0.802742,0.24652,-0.163296,4.57463,-0.255023,0.0352416,-0.0329079,-0.802742,0.24652,-0.163296,4.57463,-0.255023,0.0352416,-0.0329079,-0.802742,0.24652,-0.163296,4.57463,-0.255023,0.0352416,-0.0329079,-0.802742,0.24652,-0.163296,4.57463,-0.255023,0.0352416,-0.0329079,-0.802742,0.24652,-0.847713,4.49962,-0.312335,0.0593772,0.00771277,2.90629,0.0593527,0.567901,4.60649,-0.19598,0.0430209,-0.038272,2.91197,0.0593527,-0.112861,3.89323,-0.0773261,0.0474106,-0.0673162,-1.78514,0.0593527,-0.166209,5.25112,-0.421515,0.150799,-0.0514451,-1.81342,0.0593527,-0.195757,4.7081,0.448297,-1.63187,-1.01291,0.154932,0.0593527,-0.0708137,4.37727,-0.947229,-1.66019,-1.0652,0.186736,0.0593527,
1.0504,-0.191961,4.90471,-0.285845,0.0474901,0.011329,-1.19697,0.24652,-0.191961,4.90471,-0.285845,0.0474901,0.011329,-1.19697,0.24652,-0.191961,4.90471,-0.285845,0.0474901,0.011329,-1.19697,0.24652,-0.191961,4.90471,-0.285845,0.0474901,0.011329,-1.19697,0.24652,-0.191961,4.90471,-0.285845,0.0474901,0.011329,-1.19697,0.24652,-0.868079,4.88431,-0.364454,0.0911725,-0.147176,2.71896,0.0593527,0.526515,4.99933,-0.227185,0.105164,-0.0818032,2.71566,0.0593527,-0.135015,4.28684,-0.00367413,0.0391337,-0.103174,-1.9974,0.0593527,-0.191844,5.58223,-0.572803,-0.0646426,-0.148212,-1.98758,0.0593527,-0.24765,5.24687,0.340373,-1.76551,-1.25139,0.29416,0.0593527,-0.0880307,4.66814,-0.940589,-1.72051,-1.1636,0.258532,0.0593527,
1.0605,-0.211278,5.27342,-0.339214,0.0795395,-0.00182409,-1.59441,0.24652,-0.211278,5.27342,-0.339214,0.0795395,-0.00182409,-1.59441,0.24652,-0.211278,5.27342,-0.339214,0.0795395,-0.00182409,-1.59441,0.24652,-0.211278,5.27342,-0.339214,0.0795395,-0.00182409,-1.59441,0.24652,-0.211278,5.27342,-0.339214,0.0795395,-0.00182409,-1.59441,0.24652,-0.900884,5.21935,-0.397438,0.087125,-0.0819597,2.53067,0.0593527,0.490838,5.35859,-0.251974,0.0890747,-0.0701145,2.52819,0.0593527,-0.178336,4.7098,0.0746638,0.187829,-0.0217778,-2.20092,0.0593527,-0.229149,5.86332,-0.711852,0.144919,-0.0460925,-2.20733,0.0593527,-0.292507,5.69704,0.247716,-1.93085,-1.35144,0.472361,0.0593527,-0.111544,4.88944,-0.898045,-1.89645,-1.32521,0.442597,0.0593527,
1.0706,-0.23531,5.63634,-0.391783,0.130871,-0.0619934,-1.82591,0.24652,-0.23531,5.63634,-0.391783,0.130871,-0.0619934,-1.82591,0.24652,-0.23531,5.63634,-0.391783,0.130871,-0.0619934,-1.82591,0.24652,-0.23531,5.63634,-0.391783,0.130871,-0.0619934,-1.82591,0.24652,-0.23531,5.63634,-0.391783,0.130871,-0.0619934,-1.82591,0.24652,-0.929791,5.54232,-0.419686,0.126417,-0.0717987,2.31973,0.0593527,0.466209,5.7041,-0.279299,0.160705,-0.151331,2.3205,0.0593527,-0.217021,5.13866,0.134075,-0.00833286,-0.199799,-2.40154,0.0593527,-0.25578,6.11891,-0.865657,0.0406076,-0.163517,-2.39425,0.0593527,-0.34317,6.13333,0.14595,2.97912,-1.4633,1.8585,0.0593527,-0.139928,5.0925,-0.824232,2.33345,-1.42051,2.4908,0.0593527,
1.0807,-0.268378,5.96094,-0.431162,0.174923,-0.119413,-1.90822,0.24652,-0.268378,5.96094,-0.431162,0.174923,-0.119413,-1.90822,0.24652,-0.268378,5.96094,-0.431162,0.174923,-0.119413,-1.90822,0.24652,-0.268378,5.96094,-0.431162,0.174923,-0.119413,-1.90822,0.24652,-0.268378,5.96094,-0.431162,0.174923,-0.119413,-1.90822,0.24652,-0.977213,5.8662,-0.449857,0.141243,-0.076637,2.10581,0.0593527,0.450278,6.06532,-0.324633,0.0233867,-0.0298267,2.11543,0.0593527,-0.258296,5.58693,0.217935,0.179887,0.0274271,-2.62645,0.0593527,-0.265301,6.34394,-1.01457,0.194519,0.0379969,-2.61167,0.0593527,-0.371286,6.57945,-0.0131577,2.07449,-1.32155,2.77088,0.0593527,-0.158029,5.33784,-0.751271,2.23148,-1.40052,2.61347,0.0593527,
1.0908,-0.304817,6.27472,-0.445727,0.184468,-0.121729,-1.96198,0.24652,-0.304817,6.27472,-0.445727,0.184468,-0.121729,-1.96198,0.24652,-0.304817,6.27472,-0.445727,0.184468,-0.121729,-1.96198,0.24652,-0.304817,6.27472,-0.445727,0.184468,-0.121729,-1.96198,0.24652,-0.304817,6.27472,-0.445727,0.184468,-0.121729,-1.96198,0.24652,-1.02343,6.17409,-0.501034,0.173316,-0.0971748,1.89281,0.0593527,0.445914,6.41358,-0.389224,0.226813,-0.0895646,1.89128,0.0593527,-0.304063,6.05126,0.26903,0.124962,-0.125655,-2.81651,0.0593527,-0.26481,6.53038,-1.14419,0.101482,-0.196128,-2.81183,0.0593527,-0.405038,7.00415,-0.215279,1.86756,-1.06671,2.98293,0.0593527,-0.17478,5.59936,-0.68463,1.88128,-1.05174,2.97692,0.0593527,
1.1009,-0.325734,6.58729,-0.487677,0.159082,-0.0529157,-2.11039,0.24652,-0.325734,6.58729,-0.487677,0.159082,-0.0529157,-2.11039,0.24652,-0.325734,6.58729,-0.487677,0.159082,-0.0529157,-2.11039,0.24652,-0.325734,6.58729,-0.487677,0.159082,-0.0529157,-2.11039,0.24652,-0.325734,6.58729,-0.487677,0.159082,-0.0529157,-2.11039,0.24652,-1.03888,6.48428,-0.532094,0.137389,-0.0727372,1.69452,0.0593527,0.396653,6.74404,-0.429498,0.107106,-0.0590764,1.69472,0.0593527,-0.363396,6.51981,0.2446,0.180195,0.0574772,-3.02477,0.0593527,-0.283557,6.69782,-1.19375,0.165806,-0.0414926,-3.0138,0.0593527,-0.451701,7.33253,-0.400053,1.84902,-0.923502,3.02349,0.0593527,-0.196164,5.89088,-0.570553,1.83596,-0.885923,3.02911,0.0593527,
1.111,-0.352505,6.89048,-0.531085,0.124377,9.12244e-05,-2.36067,0.24652,-0.352505,6.89048,-0.531085,0.124377,9.12244e-05,-2.36067,0.24652,-0.352505,6.89048,-0.531085,0.124377,9.12244e-05,-2.36067,0.24652,-0.352505,6.89048,-0.531085,0.124377,9.12244e-05,-2.36067,0.24652,-0.352505,6.89048,-0.531085,0.124377,9.12244e-05,-2.36067,0.24652,-1.05176,6.77495,-0.562005,0.217873,-0.0567594,1.4908,0.0593527,0.344725,7.06014,-0.470077,0.241751,-0.0593138,1.49014,0.0593527,-0.407588,6.96218,0.197183,0.17637,0.0272292,3.0564,0.0593527,-0.30178,6.87077,-1.22782,0.184386,-0.0514783,3.05777,0.0593527,-0.480517,7.61943,-0.573886,1.82031,-0.677346,3.06264,0.0593527,-0.226644,6.21586,-0.454707,1.82182,-0.70366,3.06099,0.0593527,
1.1211,-0.391381,7.19042,-0.568108,0.109041,0.0141207,-2.64496,0.24652,-0.391381,7.19042,-0.568108,0.109041,0.0141207,-2.64496,0.24652,-0.391381,7.19042,-0.568108,0.109041,0.0141207,-2.64496,0.24652,-0.391381,7.19042,-0.568108,0.109041,0.0141207,-2.64496,0.24652,-0.391381,7.19042,-0.568108,0.109041,0.0141207,-2.64496,0.24652,-1.07251,7.05588,-0.586437,0.175306,-0.0531288,1.29666,0.0593527,0.319712,7.36083,-0.523401,0.23541,-0.0396493,1.29366,0.0593527,-0.448365,7.39048,0.131223,0.242618,-0.191308,2.85339,0.0593527,-0.304713,7.02556,-1.24269,0.213075,-0.0918334,2.85771,0.0593527,-0.505364,7.88308,-0.751723,1.80896,-0.523243,3.0911,0.0593527,-0.248568,6.53328,-0.354777,1.80626,-0.449983,3.09329,0.0593527,
