time,0_rod(payload_bars compound_QU2E82).X,0_rod(payload_bars compound_QU2E82).Y,0_rod(payload_bars compound_QU2E82).Z,0_rod(payload_bars compound_QU2E82).Euler1,0_rod(payload_bars compound_QU2E82).Euler2,0_rod(payload_bars compound_QU2E82).Euler3,0_rod(payload_bars compound_QU2E82).mass,1_rod(payload_bars compound_QU2E82).X,1_rod(payload_bars compound_QU2E82).Y,1_rod(payload_bars compound_QU2E82).Z,1_rod(payload_bars compound_QU2E82).Euler1,1_rod(payload_bars compound_QU2E82).Euler2,1_rod(payload_bars compound_QU2E82).Euler3,1_rod(payload_bars compound_QU2E82).mass,2_rod(payload_bars compound_QU2E82).X,2_rod(payload_bars compound_QU2E82).Y,2_rod(payload_bars compound_QU2E82).Z,2_rod(payload_bars compound_QU2E82).Euler1,2_rod(payload_bars compound_QU2E82).Euler2,2_rod(payload_bars compound_QU2E82).Euler3,2_rod(payload_bars compound_QU2E82).mass,3_rod(payload_bars compound_QU2E82).X,3_rod(payload_bars compound_QU2E82).Y,3_rod(payload_bars compound_QU2E82).Z,3_rod(payload_bars compound_QU2E82).Euler1,3_rod(payload_bars compound_QU2E82).Euler2,3_rod(payload_bars compound_QU2E82).Euler3,3_rod(payload_bars compound_QU2E82).mass,4_rod(payload_bars compound_QU2E82).X,4_rod(payload_bars compound_QU2E82).Y,4_rod(payload_bars compound_QU2E82).Z,4_rod(payload_bars compound_QU2E82).Euler1,4_rod(payload_bars compound_QU2E82).Euler2,4_rod(payload_bars compound_QU2E82).Euler3,4_rod(payload_bars compound_QU2E82).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.1816,4.21557,7.81139,10.7521,-1.60617,-0.130909,0.502344,500.12,4.21557,7.81139,10.7521,-1.60617,-0.130909,0.502344,500.12,4.21557,7.81139,10.7521,-1.60617,-0.130909,0.502344,500.12,4.21557,7.81139,10.7521,-1.60617,-0.130909,0.502344,500.12,4.21557,7.81139,10.7521,-1.60617,-0.130909,0.502344,500.12,4.61704,13.0024,11.1885,-1.60524,-0.130673,-1.82311,0.199491,4.88213,2.60423,11.7073,-1.40758,0.00892543,-2.05437,0.199491,3.18422,2.52705,11.4395,-1.7303,0.0918193,-0.298552,0.199491,4.46608,2.95945,13.0598,-1.55933,-0.27124,-0.321086,0.199491,1.62369,6.41795,15.4086,-2.89608,0.719162,0.253975,0.199645,9.51041,6.42846,11.7875,-3.12432,0.590102,-0.178475,0.199491,
2.1917,4.25154,7.76458,10.8319,-1.58901,-0.139821,0.496832,500.12,4.25154,7.76458,10.8319,-1.58901,-0.139821,0.496832,500.12,4.25154,7.76458,10.8319,-1.58901,-0.139821,0.496832,500.12,4.25154,7.76458,10.8319,-1.58901,-0.139821,0.496832,500.12,4.25154,7.76458,10.8319,-1.58901,-0.139821,0.496832,500.12,4.57139,12.9653,11.2213,-1.59985,-0.142663,-1.82708,0.199491,5.01146,2.57525,11.8098,-1.40409,-0.00483522,-2.06473,0.199491,3.30324,2.46867,11.554,-1.71587,0.0848126,-0.306551,0.199491,4.60426,2.93699,13.1762,-1.54754,-0.261902,-0.325772,0.199491,1.68738,6.40635,15.498,-2.88305,0.69577,0.257896,0.199645,9.58339,6.41286,11.8385,-3.0988,0.561463,-0.17999,0.199491,
2.2018,4.28441,7.71573,10.9077,-1.57155,-0.148248,0.490495,500.12,4.28441,7.71573,10.9077,-1.57155,-0.148248,0.490495,500.12,4.28441,7.71573,10.9077,-1.57155,-0.148248,0.490495,500.12,4.28441,7.71573,10.9077,-1.57155,-0.148248,0.490495,500.12,4.28441,7.71573,10.9077,-1.57155,-0.148248,0.490495,500.12,4.52127,12.9242,11.2523,-1.58846,-0.152764,-1.83251,0.199491,5.13397,2.54455,11.8948,-1.38105,-0.00763088,-2.07619,0.199491,3.42154,2.40826,11.6556,-1.70046,0.0741776,-0.316816,0.199491,4.72443,2.91463,13.2895,-1.54305,-0.230817,-0.329583,0.199491,1.74304,6.39424,15.5795,-2.87261,0.667532,0.259792,0.199645,9.66613,6.40244,11.8582,-3.07636,0.548064,-0.17588,0.199491,
2.2119,4.31444,7.66374,10.9798,-1.55405,-0.156304,0.483415,500.12,4.31444,7.66374,10.9798,-1.55405,-0.156304,0.483415,500.12,4.31444,7.66374,10.9798,-1.55405,-0.156304,0.483415,500.12,4.31444,7.66374,10.9798,-1.55405,-0.156304,0.483415,500.12,4.31444,7.66374,10.9798,-1.55405,-0.156304,0.483415,500.12,4.46844,12.878,11.2809,-1.57521,-0.162091,-1.83887,0.199491,5.24692,2.51161,11.9752,-1.3552,-0.0084045,-2.08713,0.199491,3.53581,2.34601,11.755,-1.68392,0.0604487,-0.32713,0.199491,4.85646,2.88951,13.3931,-1.53309,-0.2158,-0.335411,0.199491,1.79019,6.38202,15.6536,-2.86492,0.635361,0.260068,0.199645,9.74695,6.39166,11.8684,-3.06166,0.569647,-0.174579,0.199491,
2.222,4.34174,7.60768,11.0484,-1.53689,-0.16412,0.475587,500.12,4.34174,7.60768,11.0484,-1.53689,-0.16412,0.475587,500.12,4.34174,7.60768,11.0484,-1.53689,-0.16412,0.475587,500.12,4.34174,7.60768,11.0484,-1.53689,-0.16412,0.475587,500.12,4.34174,7.60768,11.0484,-1.53689,-0.16412,0.475587,500.12,4.41522,12.826,11.3066,-1.56265,-0.171373,-1.8459,0.199491,5.34261,2.47644,12.0617,-1.32524,-0.00700577,-2.09506,0.199491,3.63834,2.28235,11.8595,-1.66936,0.0527695,-0.33626,0.199491,4.97418,2.86216,13.4949,-1.52559,-0.195484,-0.341727,0.199491,1.82803,6.37018,15.7206,-2.86012,0.600113,0.259145,0.199645,9.82374,6.38156,11.871,-3.0528,0.616456,-0.174534,0.199491,
2.2321,4.3588,7.59144,11.1034,-1.52802,-0.153751,0.466649,500.12,4.3588,7.59144,11.1034,-1.52802,-0.153751,0.466649,500.12,4.3588,7.59144,11.1034,-1.52802,-0.153751,0.466649,500.12,4.3588,7.59144,11.1034,-1.52802,-0.153751,0.466649,500.12,4.3588,7.59144,11.1034,-1.52802,-0.153751,0.466649,500.12,4.39702,12.8074,11.4119,-1.56723,-0.165128,-1.85291,0.199491,5.40172,2.45732,12.0515,-1.31819,0.00464165,-2.10131,0.199491,3.69843,2.25265,11.8655,-1.66125,0.0581566,-0.346794,0.199491,5.05253,2.82695,13.4953,-1.52068,-0.17366,-0.349988,0.199491,1.89431,6.36866,15.7737,-2.86407,0.557301,0.241818,0.199645,9.85502,6.38035,11.8725,-3.05769,0.640166,-0.178392,0.199491,
2.2422,4.3726,7.57959,11.1578,-1.52114,-0.143275,0.458265,500.12,4.3726,7.57959,11.1578,-1.52114,-0.143275,0.458265,500.12,4.3726,7.57959,11.1578,-1.52114,-0.143275,0.458265,500.12,4.3726,7.57959,11.1578,-1.52114,-0.143275,0.458265,500.12,4.3726,7.57959,11.1578,-1.52114,-0.143275,0.458265,500.12,4.38478,12.7923,11.5184,-1.56437,-0.156218,-1.86107,0.199491,5.4561,2.44226,12.0443,-1.31127,0.0175873,-2.10773,0.199491,3.75215,2.22978,11.8712,-1.656,0.0666905,-0.356583,0.199491,5.11613,2.79515,13.4939,-1.51744,-0.153115,-0.357843,0.199491,1.97031,6.36085,15.8361,-2.84676,0.566266,0.236106,0.199645,9.87773,6.38048,11.8783,-3.05069,0.601984,-0.17459,0.199491,
2.2523,4.38391,7.56594,11.2128,-1.5155,-0.13527,0.450633,500.12,4.38391,7.56594,11.2128,-1.5155,-0.13527,0.450633,500.12,4.38391,7.56594,11.2128,-1.5155,-0.13527,0.450633,500.12,4.38391,7.56594,11.2128,-1.5155,-0.13527,0.450633,500.12,4.38391,7.56594,11.2128,-1.5155,-0.13527,0.450633,500.12,4.37553,12.7757,11.6129,-1.56122,-0.149349,-1.86868,0.199491,5.50501,2.42843,12.0601,-1.29999,0.0312352,-2.11349,0.199491,3.79977,2.20907,11.8962,-1.65156,0.0730987,-0.363987,0.199491,5.16427,2.76742,13.5078,-1.51419,-0.138688,-0.365271,0.199491,2.04543,6.35111,15.9054,-2.82969,0.576864,0.233007,0.199645,9.90242,6.38224,11.8773,-3.05102,0.600306,-0.173228,0.199491,
2.2624,4.3927,7.5514,11.2684,-1.51097,-0.129944,0.44373,500.12,4.3927,7.5514,11.2684,-1.51097,-0.129944,0.44373,500.12,4.3927,7.5514,11.2684,-1.51097,-0.129944,0.44373,500.12,4.3927,7.5514,11.2684,-1.51097,-0.129944,0.44373,500.12,4.3927,7.5514,11.2684,-1.51097,-0.129944,0.44373,500.12,4.36843,12.759,11.6943,-1.55614,-0.144211,-1.87592,0.199491,5.55014,2.41546,12.0911,-1.28722,0.0440005,-2.11964,0.199491,3.83907,2.19008,11.9336,-1.64837,0.077601,-0.37078,0.199491,5.20589,2.74452,13.5345,-1.51296,-0.124907,-0.371915,0.199491,2.10283,6.34217,15.9728,-2.8132,0.595484,0.23285,0.199645,9.92485,6.38203,11.8773,-3.03425,0.51604,-0.164606,0.199491,
2.2725,4.39905,7.53719,11.3246,-1.50727,-0.127512,0.437456,500.12,4.39905,7.53719,11.3246,-1.50727,-0.127512,0.437456,500.12,4.39905,7.53719,11.3246,-1.50727,-0.127512,0.437456,500.12,4.39905,7.53719,11.3246,-1.50727,-0.127512,0.437456,500.12,4.39905,7.53719,11.3246,-1.50727,-0.127512,0.437456,500.12,4.36264,12.7438,11.7612,-1.55342,-0.142407,-1.88218,0.199491,5.58954,2.40453,12.1374,-1.27865,0.0519353,-2.12617,0.199491,3.86941,2.17373,11.9851,-1.64571,0.0789153,-0.376723,0.199491,5.2402,2.72809,13.5759,-1.5123,-0.114971,-0.378003,0.199491,2.16519,6.33228,16.0498,-2.8133,0.556539,0.226643,0.199645,9.94403,6.38099,11.8841,-3.02388,0.462689,-0.160634,0.199491,
2.2826,4.4034,7.52312,11.3795,-1.50435,-0.127401,0.431179,500.12,4.4034,7.52312,11.3795,-1.50435,-0.127401,0.431179,500.12,4.4034,7.52312,11.3795,-1.50435,-0.127401,0.431179,500.12,4.4034,7.52312,11.3795,-1.50435,-0.127401,0.431179,500.12,4.4034,7.52312,11.3795,-1.50435,-0.127401,0.431179,500.12,4.35859,12.7297,11.8149,-1.54872,-0.142034,-1.88874,0.199491,5.63295,2.39684,12.2005,-1.35134,0.00844944,-2.14284,0.199491,3.88801,2.16141,12.0591,-1.64877,0.092009,-0.380892,0.199491,5.29934,2.7211,13.6475,-1.38596,-0.398536,-0.416127,0.199491,2.2148,6.32473,16.1245,-2.81296,0.529311,0.223703,0.199645,9.95438,6.37761,11.9046,-3.01252,0.403355,-0.158991,0.199491,
2.2927,4.40643,7.51014,11.4323,-1.5015,-0.129314,0.424471,500.12,4.40643,7.51014,11.4323,-1.5015,-0.129314,0.424471,500.12,4.40643,7.51014,11.4323,-1.5015,-0.129314,0.424471,500.12,4.40643,7.51014,11.4323,-1.5015,-0.129314,0.424471,500.12,4.40643,7.51014,11.4323,-1.5015,-0.129314,0.424471,500.12,4.35407,12.7177,11.8557,-1.54439,-0.143775,-1.89561,0.199491,5.66297,2.38766,12.2459,-1.30313,0.0386081,-2.15136,0.199491,3.91011,2.14834,12.1172,-1.64181,0.0734359,-0.39043,0.199491,5.34807,2.71516,13.6936,-1.39481,-0.371151,-0.418488,0.199491,2.24464,6.32088,16.1911,-2.8117,0.520236,0.223514,0.199645,9.9606,6.37398,11.9301,-3.00407,0.363536,-0.158685,0.199491,
2.3028,4.4087,7.49699,11.4829,-1.49811,-0.132621,0.417201,500.12,4.4087,7.49699,11.4829,-1.49811,-0.132621,0.417201,500.12,4.4087,7.49699,11.4829,-1.49811,-0.132621,0.417201,500.12,4.4087,7.49699,11.4829,-1.49811,-0.132621,0.417201,500.12,4.4087,7.49699,11.4829,-1.49811,-0.132621,0.417201,500.12,4.34636,12.7059,11.8869,-1.53767,-0.14628,-1.90325,0.199491,5.68137,2.38153,12.3154,-1.30854,0.0314198,-2.15818,0.199491,3.92307,2.13682,12.1955,-1.64006,0.0702958,-0.39626,0.199491,5.39514,2.71371,13.752,-1.38039,-0.391991,-0.430045,0.199491,2.24984,6.3178,16.2458,-2.75498,0.700457,0.256044,0.199645,9.9669,6.3724,11.9522,-3.00601,0.388518,-0.159756,0.199491,
2.3129,4.41218,7.49414,11.5251,-1.4958,-0.129403,0.412009,500.12,4.41218,7.49414,11.5251,-1.4958,-0.129403,0.412009,500.12,4.41218,7.49414,11.5251,-1.4958,-0.129403,0.412009,500.12,4.41218,7.49414,11.5251,-1.4958,-0.129403,0.412009,500.12,4.41218,7.49414,11.5251,-1.4958,-0.129403,0.412009,500.12,4.34363,12.7018,11.9436,-1.53511,-0.143213,-1.90864,0.199491,5.70447,2.37925,12.339,-1.30542,0.0368951,-2.16331,0.199491,3.93946,2.13137,12.2248,-1.63888,0.0728424,-0.402056,0.199491,5.42904,2.70688,13.7751,-1.3685,-0.404627,-0.438377,0.199491,2.29303,6.31626,16.2999,-2.81079,0.503727,0.219197,0.199645,9.9721,6.3711,11.9691,-3.02578,0.491435,-0.169904,0.199491,
2.323,4.41377,7.49138,11.5667,-1.49407,-0.127994,0.407191,500.12,4.41377,7.49138,11.5667,-1.49407,-0.127994,0.407191,500.12,4.41377,7.49138,11.5667,-1.49407,-0.127994,0.407191,500.12,4.41377,7.49138,11.5667,-1.49407,-0.127994,0.407191,500.12,4.41377,7.49138,11.5667,-1.49407,-0.127994,0.407191,500.12,4.34154,12.6985,11.991,-1.53263,-0.141753,-1.91366,0.199491,5.72516,2.37776,12.369,-1.30736,0.0376707,-2.16926,0.199491,3.9516,2.12743,12.2607,-1.63835,0.0739104,-0.407522,0.199491,5.45724,2.70345,13.8054,-1.36135,-0.410712,-0.444709,0.199491,2.32602,6.31257,16.3529,-2.81113,0.487056,0.21594,0.199645,9.98408,6.37179,11.9668,-3.01279,0.419847,-0.163718,0.199491,
2.3331,4.41373,7.48718,11.607,-1.49284,-0.128523,0.402102,500.12,4.41373,7.48718,11.607,-1.49284,-0.128523,0.402102,500.12,4.41373,7.48718,11.607,-1.49284,-0.128523,0.402102,500.12,4.41373,7.48718,11.607,-1.49284,-0.128523,0.402102,500.12,4.41373,7.48718,11.607,-1.49284,-0.128523,0.402102,500.12,4.34017,12.6947,12.027,-1.52746,-0.14111,-1.91938,0.199491,5.73758,2.37546,12.4081,-1.3115,0.0352158,-2.17526,0.199491,3.9554,2.12337,12.3058,-1.63816,0.0726055,-0.412903,0.199491,5.48058,2.70233,13.8434,-1.35848,-0.410798,-0.450227,0.199491,2.34727,6.31117,16.4034,-2.80835,0.492547,0.216319,0.199645,9.98694,6.36937,11.9801,-2.99909,0.341375,-0.161191,0.199491,
2.3432,4.41391,7.48784,11.6433,-1.49191,-0.127886,0.397515,500.12,4.41391,7.48784,11.6433,-1.49191,-0.127886,0.397515,500.12,4.41391,7.48784,11.6433,-1.49191,-0.127886,0.397515,500.12,4.41391,7.48784,11.6433,-1.49191,-0.127886,0.397515,500.12,4.41391,7.48784,11.6433,-1.49191,-0.127886,0.397515,500.12,4.34045,12.6952,12.0647,-1.52564,-0.140331,-1.92418,0.199491,5.74868,2.37761,12.443,-1.30385,0.0418318,-2.17924,0.199491,3.95946,2.12403,12.3437,-1.63807,0.0727172,-0.41719,0.199491,5.4983,2.70377,13.8771,-1.34095,-0.437632,-0.46147,0.199491,2.36989,6.31082,16.4487,-2.81442,0.465075,0.211799,0.199645,9.98813,6.36813,11.9942,-3.00554,0.373706,-0.165165,0.199491,
2.3533,4.41365,7.48854,11.677,-1.4912,-0.127852,0.392702,500.12,4.41365,7.48854,11.677,-1.4912,-0.127852,0.392702,500.12,4.41365,7.48854,11.677,-1.4912,-0.127852,0.392702,500.12,4.41365,7.48854,11.677,-1.4912,-0.127852,0.392702,500.12,4.41365,7.48854,11.677,-1.4912,-0.127852,0.392702,500.12,4.34151,12.696,12.0968,-1.52218,-0.139462,-1.92946,0.199491,5.75318,2.37928,12.4759,-1.31104,0.0376662,-2.18391,0.199491,3.95644,2.12474,12.3814,-1.63825,0.0721199,-0.421868,0.199491,5.50608,2.70583,13.9126,-1.33473,-0.444054,-0.468133,0.199491,2.38624,6.31111,16.4899,-2.8094,0.48583,0.213037,0.199645,9.9891,6.36716,12.0035,-3.00528,0.367537,-0.166502,0.199491,
2.3634,4.41349,7.49013,11.7078,-1.49049,-0.127718,0.387829,500.12,4.41349,7.49013,11.7078,-1.49049,-0.127718,0.387829,500.12,4.41349,7.49013,11.7078,-1.49049,-0.127718,0.387829,500.12,4.41349,7.49013,11.7078,-1.49049,-0.127718,0.387829,500.12,4.41349,7.49013,11.7078,-1.49049,-0.127718,0.387829,500.12,4.34276,12.6976,12.1264,-1.51918,-0.138638,-1.93475,0.199491,5.75501,2.38141,12.5047,-1.30145,0.0451871,-2.18713,0.199491,3.95365,2.12597,12.4142,-1.63848,0.0714419,-0.426939,0.199491,5.51394,2.70836,13.9436,-1.33323,-0.441842,-0.472826,0.199491,2.40233,6.31191,16.5278,-2.8071,0.497014,0.212986,0.199645,9.99007,6.36714,12.0097,-3.01099,0.393617,-0.169153,0.199491,
2.3735,4.41326,7.49209,11.7362,-1.48965,-0.127581,0.38293,500.12,4.41326,7.49209,11.7362,-1.48965,-0.127581,0.38293,500.12,4.41326,7.49209,11.7362,-1.48965,-0.127581,0.38293,500.12,4.41326,7.49209,11.7362,-1.48965,-0.127581,0.38293,500.12,4.41326,7.49209,11.7362,-1.48965,-0.127581,0.38293,500.12,4.34336,12.6996,12.1535,-1.51671,-0.138038,-1.93997,0.199491,5.75773,2.3841,12.5309,-1.2978,0.048544,-2.19082,0.199491,3.95178,2.12761,12.4452,-1.63864,0.0709418,-0.431931,0.199491,5.52177,2.71142,13.9726,-1.33101,-0.440658,-0.477799,0.199491,2.41807,6.31293,16.5632,-2.80729,0.498921,0.211753,0.199645,9.99054,6.36743,12.0146,-3.02113,0.442735,-0.173361,0.199491,
2.3836,4.41268,7.49443,11.763,-1.4887,-0.127469,0.378336,500.12,4.41268,7.49443,11.763,-1.4887,-0.127469,0.378336,500.12,4.41268,7.49443,11.763,-1.4887,-0.127469,0.378336,500.12,4.41268,7.49443,11.763,-1.4887,-0.127469,0.378336,500.12,4.41268,7.49443,11.763,-1.4887,-0.127469,0.378336,500.12,4.34277,12.702,12.1789,-1.51514,-0.137829,-1.94474,0.199491,5.7608,2.38728,12.5548,-1.30802,0.0419317,-2.19537,0.199491,3.9496,2.1296,12.475,-1.63838,0.0699998,-0.436519,0.199491,5.52852,2.715,14.0005,-1.32963,-0.438087,-0.482095,0.199491,2.43144,6.31379,16.596,-2.80472,0.511495,0.211894,0.199645,9.99295,6.36843,12.014,-3.02574,0.463463,-0.174622,0.199491,
2.3937,4.41146,7.49669,11.7887,-1.48752,-0.127255,0.374225,500.12,4.41146,7.49669,11.7887,-1.48752,-0.127255,0.374225,500.12,4.41146,7.49669,11.7887,-1.48752,-0.127255,0.374225,500.12,4.41146,7.49669,11.7887,-1.48752,-0.127255,0.374225,500.12,4.41146,7.49669,11.7887,-1.48752,-0.127255,0.374225,500.12,4.34008,12.7042,12.2037,-1.51559,-0.138382,-1.94872,0.199491,5.76245,2.39042,12.5771,-1.29162,0.0539903,-2.19733,0.199491,3.94933,2.13095,12.5002,-1.63829,0.0699453,-0.441202,0.199491,5.53474,2.7184,14.0266,-1.33042,-0.431691,-0.484927,0.199491,2.44448,6.31438,16.6274,-2.80792,0.499674,0.209128,0.199645,9.99752,6.37009,12.0083,-3.0263,0.465698,-0.173318,0.199491,
2.4038,4.40953,7.49912,11.8131,-1.48614,-0.126999,0.370559,500.12,4.40953,7.49912,11.8131,-1.48614,-0.126999,0.370559,500.12,4.40953,7.49912,11.8131,-1.48614,-0.126999,0.370559,500.12,4.40953,7.49912,11.8131,-1.48614,-0.126999,0.370559,500.12,4.40953,7.49912,11.8131,-1.48614,-0.126999,0.370559,500.12,4.33523,12.7066,12.2276,-1.51708,-0.13939,-1.95209,0.199491,5.76887,2.39402,12.5941,-1.2908,0.0550681,-2.20111,0.199491,3.95084,2.13243,12.5221,-1.63765,0.0692213,-0.44593,0.199491,5.5404,2.72226,14.0524,-1.3274,-0.431784,-0.488856,0.199491,2.45929,6.3145,16.6583,-2.81595,0.465175,0.204097,0.199645,10.0026,6.37177,12.0016,-3.02658,0.468397,-0.171716,0.199491,
2.4139,4.40668,7.50202,11.836,-1.48476,-0.126828,0.36725,500.12,4.40668,7.50202,11.836,-1.48476,-0.126828,0.36725,500.12,4.40668,7.50202,11.836,-1.48476,-0.126828,0.36725,500.12,4.40668,7.50202,11.836,-1.48476,-0.126828,0.36725,500.12,4.40668,7.50202,11.836,-1.48476,-0.126828,0.36725,500.12,4.32904,12.7094,12.2498,-1.51749,-0.140057,-1.95526,0.199491,5.77178,2.39791,12.6094,-1.31489,0.03777,-2.20624,0.199491,3.94776,2.13426,12.5436,-1.63705,0.0688704,-0.450131,0.199491,5.54534,2.72688,14.0776,-1.32197,-0.436247,-0.493479,0.199491,2.46869,6.31423,16.686,-2.81328,0.474683,0.204111,0.199645,10.0081,6.37307,11.9922,-3.01443,0.405247,-0.165139,0.199491,
2.424,4.40319,7.50527,11.8571,-1.48304,-0.126576,0.364076,500.12,4.40319,7.50527,11.8571,-1.48304,-0.126576,0.364076,500.12,4.40319,7.50527,11.8571,-1.48304,-0.126576,0.364076,500.12,4.40319,7.50527,11.8571,-1.48304,-0.126576,0.364076,500.12,4.40319,7.50527,11.8571,-1.48304,-0.126576,0.364076,500.12,4.32032,12.7125,12.2706,-1.51785,-0.14077,-1.95825,0.199491,5.77025,2.40222,12.624,-1.26965,0.0703389,-2.20492,0.199491,3.94899,2.13572,12.559,-1.63702,0.0697839,-0.45527,0.199491,5.5527,2.73191,14.0989,-1.32122,-0.432284,-0.495858,0.199491,2.47619,6.31363,16.711,-2.81349,0.470317,0.202612,0.199645,10.011,6.37394,11.988,-3.01431,0.407922,-0.163894,0.199491,
2.4341,4.3989,7.50896,11.8764,-1.48095,-0.126245,0.361037,500.12,4.3989,7.50896,11.8764,-1.48095,-0.126245,0.361037,500.12,4.3989,7.50896,11.8764,-1.48095,-0.126245,0.361037,500.12,4.3989,7.50896,11.8764,-1.48095,-0.126245,0.361037,500.12,4.3989,7.50896,11.8764,-1.48095,-0.126245,0.361037,500.12,4.309,12.716,12.2901,-1.52185,-0.143044,-1.96055,0.199491,5.77887,2.4078,12.6325,-1.29622,0.0509891,-2.21112,0.199491,3.95165,2.13813,12.5756,-1.63497,0.0680483,-0.459474,0.199491,5.55928,2.73772,14.1193,-1.31741,-0.432827,-0.499232,0.199491,2.48867,6.31298,16.7361,-2.82471,0.416383,0.196245,0.199645,10.0152,6.37465,11.9808,-3.01353,0.413251,-0.161981,0.199491,
2.4442,4.39359,7.51435,11.894,-1.47861,-0.126107,0.358178,500.12,4.39359,7.51435,11.894,-1.47861,-0.126107,0.358178,500.12,4.39359,7.51435,11.894,-1.47861,-0.126107,0.358178,500.12,4.39359,7.51435,11.894,-1.47861,-0.126107,0.358178,500.12,4.39359,7.51435,11.894,-1.47861,-0.126107,0.358178,500.12,4.29506,12.7213,12.307,-1.52617,-0.145766,-1.96255,0.199491,5.78086,2.41558,12.6461,-1.28827,0.0558961,-2.21267,0.199491,3.95404,2.14203,12.5923,-1.63361,0.0682575,-0.46301,0.199491,5.56538,2.74581,14.1385,-1.3168,-0.427957,-0.501037,0.199491,2.49371,6.31202,16.7573,-2.82059,0.430004,0.196505,0.199645,10.0164,6.37611,11.9728,-3.01822,0.446327,-0.161873,0.199491,
2.4543,4.38735,7.51974,11.9098,-1.47642,-0.126021,0.355437,500.12,4.38735,7.51974,11.9098,-1.47642,-0.126021,0.355437,500.12,4.38735,7.51974,11.9098,-1.47642,-0.126021,0.355437,500.12,4.38735,7.51974,11.9098,-1.47642,-0.126021,0.355437,500.12,4.38735,7.51974,11.9098,-1.47642,-0.126021,0.355437,500.12,4.28081,12.7265,12.3216,-1.53654,-0.150997,-1.96361,0.199491,5.78159,2.42316,12.6575,-1.26607,0.0713994,-2.21286,0.199491,3.95607,2.14592,12.6058,-1.63294,0.0693952,-0.46678,0.199491,5.56837,2.75373,14.156,-1.32065,-0.41606,-0.501,0.199491,2.49497,6.31121,16.7757,-2.81289,0.460425,0.198505,0.199645,10.0202,6.37882,11.9577,-3.02547,0.496366,-0.161565,0.199491,
2.4644,4.38038,7.52497,11.9248,-1.47409,-0.125868,0.353231,500.12,4.38038,7.52497,11.9248,-1.47409,-0.125868,0.353231,500.12,4.38038,7.52497,11.9248,-1.47409,-0.125868,0.353231,500.12,4.38038,7.52497,11.9248,-1.47409,-0.125868,0.353231,500.12,4.38038,7.52497,11.9248,-1.47409,-0.125868,0.353231,500.12,4.26256,12.7314,12.3367,-1.52559,-0.147455,-1.96728,0.199491,5.78441,2.43077,12.6658,-1.28518,0.0563764,-2.21686,0.199491,3.95553,2.14966,12.6192,-1.63085,0.0685876,-0.4696,0.199491,5.56877,2.76147,14.1736,-1.32411,-0.404866,-0.500645,0.199491,2.49425,6.31009,16.7925,-2.80704,0.481002,0.199771,0.199645,10.0217,6.37943,11.9502,-3.02787,0.520033,-0.16131,0.199491,
2.4745,4.37253,7.52944,11.9391,-1.4716,-0.125536,0.351662,500.12,4.37253,7.52944,11.9391,-1.4716,-0.125536,0.351662,500.12,4.37253,7.52944,11.9391,-1.4716,-0.125536,0.351662,500.12,4.37253,7.52944,11.9391,-1.4716,-0.125536,0.351662,500.12,4.37253,7.52944,11.9391,-1.4716,-0.125536,0.351662,500.12,4.24378,12.7355,12.3517,-1.53226,-0.151028,-1.96765,0.199491,5.78514,2.43753,12.6725,-1.27237,0.0647861,-2.21727,0.199491,3.95715,2.15204,12.6273,-1.62914,0.0689414,-0.472577,0.199491,5.56832,2.76806,14.1886,-1.33019,-0.389027,-0.498854,0.199491,2.49618,6.3084,16.8094,-2.81071,0.457324,0.19654,0.199645,10.0242,6.37969,11.9413,-3.02566,0.520702,-0.159038,0.199491,
2.4846,4.3634,7.53352,11.9533,-1.46915,-0.125193,0.350847,500.12,4.3634,7.53352,11.9533,-1.46915,-0.125193,0.350847,500.12,4.3634,7.53352,11.9533,-1.46915,-0.125193,0.350847,500.12,4.3634,7.53352,11.9533,-1.46915,-0.125193,0.350847,500.12,4.3634,7.53352,11.9533,-1.46915,-0.125193,0.350847,500.12,4.2184,12.7387,12.3674,-1.50309,-0.139593,-1.97267,0.199491,5.78726,2.44402,12.6775,-1.26277,0.070836,-2.21779,0.199491,3.95877,2.15411,12.6335,-1.62767,0.069915,-0.475178,0.199491,5.56655,2.77424,14.2035,-1.33458,-0.376469,-0.49719,0.199491,2.49349,6.30597,16.8247,-2.80775,0.460438,0.196345,0.199645,10.0265,6.37935,11.9334,-3.01958,0.500424,-0.155401,0.199491,
