time,0_rod(payload_bars compound_qY0).X,0_rod(payload_bars compound_qY0).Y,0_rod(payload_bars compound_qY0).Z,0_rod(payload_bars compound_qY0).Euler1,0_rod(payload_bars compound_qY0).Euler2,0_rod(payload_bars compound_qY0).Euler3,0_rod(payload_bars compound_qY0).mass,1_rod(payload_bars compound_qY0).X,1_rod(payload_bars compound_qY0).Y,1_rod(payload_bars compound_qY0).Z,1_rod(payload_bars compound_qY0).Euler1,1_rod(payload_bars compound_qY0).Euler2,1_rod(payload_bars compound_qY0).Euler3,1_rod(payload_bars compound_qY0).mass,2_rod(payload_bars compound_qY0).X,2_rod(payload_bars compound_qY0).Y,2_rod(payload_bars compound_qY0).Z,2_rod(payload_bars compound_qY0).Euler1,2_rod(payload_bars compound_qY0).Euler2,2_rod(payload_bars compound_qY0).Euler3,2_rod(payload_bars compound_qY0).mass,3_rod(payload_bars compound_qY0).X,3_rod(payload_bars compound_qY0).Y,3_rod(payload_bars compound_qY0).Z,3_rod(payload_bars compound_qY0).Euler1,3_rod(payload_bars compound_qY0).Euler2,3_rod(payload_bars compound_qY0).Euler3,3_rod(payload_bars compound_qY0).mass,4_rod(sense_bar compound_qY0).X,4_rod(sense_bar compound_qY0).Y,4_rod(sense_bar compound_qY0).Z,4_rod(sense_bar compound_qY0).Euler1,4_rod(sense_bar compound_qY0).Euler2,4_rod(sense_bar compound_qY0).Euler3,4_rod(sense_bar compound_qY0).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.2927,-2.17188,2.99901,-4.83692,-0.962324,-0.0942783,1.58538,0.24652,-2.17188,2.99901,-4.83692,-0.962324,-0.0942783,1.58538,0.24652,-2.17188,2.99901,-4.83692,-0.962324,-0.0942783,1.58538,0.24652,-2.17188,2.99901,-4.83692,-0.962324,-0.0942783,1.58538,0.24652,-2.17188,2.99901,-4.83692,-0.962324,-0.0942783,1.58538,0.24652,-2.62096,3.50679,-4.85641,-0.829752,-0.0251111,-0.794191,0.0592915,-1.71629,2.47359,-4.86145,-0.954184,0.104241,-0.79986,0.0592915,-1.8018,3.30677,-5.34434,-0.846287,-0.0151009,0.763614,0.0592915,-2.52342,2.67145,-4.36466,-0.853051,-0.0237422,0.776456,0.0592915,-2.52223,2.67063,-5.32839,-2.35516,1.48983,0.0575409,0.0592915,-1.79712,3.32614,-4.37657,0.783685,1.53147,-3.07486,0.0592915,
2.3028,-2.15738,3.00028,-4.86217,-0.98531,-0.0534893,1.6088,0.24652,-2.15738,3.00028,-4.86217,-0.98531,-0.0534893,1.6088,0.24652,-2.15738,3.00028,-4.86217,-0.98531,-0.0534893,1.6088,0.24652,-2.15738,3.00028,-4.86217,-0.98531,-0.0534893,1.6088,0.24652,-2.15738,3.00028,-4.86217,-0.98531,-0.0534893,1.6088,0.24652,-2.58667,3.52143,-4.86453,-0.882878,0.0207717,-0.815144,0.0592915,-1.69137,2.4603,-4.87163,-0.797241,-0.0686983,-0.818643,0.0592915,-1.77614,3.29499,-5.37162,-0.869522,-0.0150344,0.747556,0.0592915,-2.48674,2.68323,-4.36339,-0.854513,-0.00381914,0.75747,0.0592915,-2.51036,2.67917,-5.33065,-2.3938,1.45062,0.0281988,0.0592915,-1.75449,3.32365,-4.39269,-2.50048,1.43552,-0.0560198,0.0592915,
2.3129,-2.12551,3.00422,-4.87763,-0.938421,-0.0212279,1.58981,0.24652,-2.12551,3.00422,-4.87763,-0.938421,-0.0212279,1.58981,0.24652,-2.12551,3.00422,-4.87763,-0.938421,-0.0212279,1.58981,0.24652,-2.12551,3.00422,-4.87763,-0.938421,-0.0212279,1.58981,0.24652,-2.12551,3.00422,-4.87763,-0.938421,-0.0212279,1.58981,0.24652,-2.56793,3.5322,-4.87787,-0.857635,-0.00920587,-0.82772,0.0592915,-1.67704,2.45844,-4.88057,-0.902921,0.0273108,-0.829461,0.0592915,-1.75944,3.29745,-5.38792,-0.886633,-0.027424,0.730352,0.0592915,-2.46874,2.69393,-4.36515,-0.852024,0.00583859,0.745957,0.0592915,-2.50077,2.68499,-5.33452,-2.39966,1.42224,0.0288966,0.0592915,-1.72411,3.332,-4.40491,0.864424,1.54658,-2.96993,0.0592915,
2.323,-2.0994,3.02094,-4.8864,-0.881657,0.013465,1.55591,0.24652,-2.0994,3.02094,-4.8864,-0.881657,0.013465,1.55591,0.24652,-2.0994,3.02094,-4.8864,-0.881657,0.013465,1.55591,0.24652,-2.0994,3.02094,-4.8864,-0.881657,0.013465,1.55591,0.24652,-2.0994,3.02094,-4.8864,-0.881657,0.013465,1.55591,0.24652,-2.55795,3.54851,-4.88424,-0.875832,0.00865668,-0.836425,0.0592915,-1.65627,2.45913,-4.8854,-0.871644,-0.00597119,-0.837799,0.0592915,-1.74116,3.31041,-5.40467,-0.860356,0.00117492,0.718198,0.0592915,-2.45634,2.70484,-4.36237,-0.899772,-0.0475275,0.737888,0.0592915,-2.49213,2.68699,-5.33776,-2.40716,1.39808,0.0235972,0.0592915,-1.70144,3.35055,-4.40847,-2.46766,1.42999,-0.0185419,0.0592915,
2.3331,-2.08866,3.04312,-4.88207,-0.851095,0.0589903,1.53655,0.24652,-2.08866,3.04312,-4.88207,-0.851095,0.0589903,1.53655,0.24652,-2.08866,3.04312,-4.88207,-0.851095,0.0589903,1.53655,0.24652,-2.08866,3.04312,-4.88207,-0.851095,0.0589903,1.53655,0.24652,-2.08866,3.04312,-4.88207,-0.851095,0.0589903,1.53655,0.24652,-2.5439,3.57186,-4.89089,-0.859803,-0.00402112,-0.846176,0.0592915,-1.62813,2.47723,-4.88697,-0.818938,-0.0496342,-0.848509,0.0592915,-1.72167,3.32957,-5.42181,-0.8915,-0.0442312,0.713477,0.0592915,-2.43828,2.72153,-4.35554,-0.839358,0.0120915,0.723393,0.0592915,-2.48317,2.68721,-5.34868,-2.39898,1.40056,0.0321547,0.0592915,-1.67903,3.3782,-4.41509,0.708631,1.55207,-3.12981,0.0592915,
2.3432,-2.07861,3.05847,-4.8714,-0.823947,0.0681044,1.51703,0.24652,-2.07861,3.05847,-4.8714,-0.823947,0.0681044,1.51703,0.24652,-2.07861,3.05847,-4.8714,-0.823947,0.0681044,1.51703,0.24652,-2.07861,3.05847,-4.8714,-0.823947,0.0681044,1.51703,0.24652,-2.07861,3.05847,-4.8714,-0.823947,0.0681044,1.51703,0.24652,-2.53394,3.59668,-4.89445,-0.862462,-0.00285246,-0.855008,0.0592915,-1.60517,2.50577,-4.88717,-0.952769,0.0841177,-0.857616,0.0592915,-1.70757,3.3534,-5.43356,-0.852459,-0.0125505,0.70753,0.0592915,-2.4248,2.74044,-4.34801,-0.863884,-0.0258961,0.709223,0.0592915,-2.47318,2.68809,-5.35762,-2.39732,1.42212,0.0346574,0.0592915,-1.65842,3.41245,-4.42549,-2.42725,1.42779,0.0090746,0.0592915,
2.3533,-2.06252,3.06903,-4.86559,-0.806714,0.039703,1.49159,0.24652,-2.06252,3.06903,-4.86559,-0.806714,0.039703,1.49159,0.24652,-2.06252,3.06903,-4.86559,-0.806714,0.039703,1.49159,0.24652,-2.06252,3.06903,-4.86559,-0.806714,0.039703,1.49159,0.24652,-2.06252,3.06903,-4.86559,-0.806714,0.039703,1.49159,0.24652,-2.53241,3.61057,-4.89188,-0.835965,-0.0147588,-0.86445,0.0592915,-1.58405,2.51718,-4.88685,-0.766244,-0.0705583,-0.866735,0.0592915,-1.70269,3.3716,-5.44182,-0.841007,-0.00951839,0.699072,0.0592915,-2.41146,2.75297,-4.33935,-0.881934,-0.0583505,0.699844,0.0592915,-2.46637,2.68897,-5.35712,-2.185,1.5664,0.24052,0.0592915,-1.64714,3.43603,-4.42544,-2.42171,1.42568,0.00470377,0.0592915,
2.3634,-2.04816,3.07665,-4.8668,-0.827441,0.00239599,1.46655,0.24652,-2.04816,3.07665,-4.8668,-0.827441,0.00239599,1.46655,0.24652,-2.04816,3.07665,-4.8668,-0.827441,0.00239599,1.46655,0.24652,-2.04816,3.07665,-4.8668,-0.827441,0.00239599,1.46655,0.24652,-2.04816,3.07665,-4.8668,-0.827441,0.00239599,1.46655,0.24652,-2.53345,3.60665,-4.88467,-0.82516,-0.0112689,-0.87356,0.0592915,-1.55947,2.51591,-4.8857,-0.81321,-0.0224004,-0.873756,0.0592915,-1.69702,3.37498,-5.44519,-0.852472,-0.0376761,0.689554,0.0592915,-2.39562,2.7478,-4.32521,-0.795585,0.0314172,0.690043,0.0592915,-2.45869,2.67741,-5.34945,-2.42476,1.51964,-0.0120719,0.0592915,-1.63376,3.44566,-4.41919,0.77309,1.5614,-3.09775,0.0592915,
2.3735,-2.03627,3.07166,-4.86498,-0.853763,-0.0247393,1.44703,0.24652,-2.03627,3.07166,-4.86498,-0.853763,-0.0247393,1.44703,0.24652,-2.03627,3.07166,-4.86498,-0.853763,-0.0247393,1.44703,0.24652,-2.03627,3.07166,-4.86498,-0.853763,-0.0247393,1.44703,0.24652,-2.03627,3.07166,-4.86498,-0.853763,-0.0247393,1.44703,0.24652,-2.53463,3.59608,-4.87947,-0.823282,0.000205969,-0.88216,0.0592915,-1.53594,2.51283,-4.88493,-0.926686,0.076413,-0.886568,0.0592915,-1.68555,3.36914,-5.45211,-0.817028,-0.00973718,0.67939,0.0592915,-2.37722,2.73107,-4.31256,-0.803481,0.00695667,0.679786,0.0592915,-2.44998,2.65558,-5.34372,-2.39081,1.39081,0.00519666,0.0592915,-1.61864,3.44659,-4.41632,-2.44082,1.47829,-0.0398507,0.0592915,
2.3836,-2.02524,3.05497,-4.86011,-0.857842,-0.0303057,1.44755,0.24652,-2.02524,3.05497,-4.86011,-0.857842,-0.0303057,1.44755,0.24652,-2.02524,3.05497,-4.86011,-0.857842,-0.0303057,1.44755,0.24652,-2.02524,3.05497,-4.86011,-0.857842,-0.0303057,1.44755,0.24652,-2.02524,3.05497,-4.86011,-0.857842,-0.0303057,1.44755,0.24652,-2.52898,3.57472,-4.87678,-0.805732,-0.00826422,-0.891884,0.0592915,-1.51882,2.50786,-4.88639,-0.777677,-0.0276861,-0.893146,0.0592915,-1.68687,3.35767,-5.45222,-0.800932,0.000989802,0.669513,0.0592915,-2.35983,2.71871,-4.30623,-0.838641,-0.0454335,0.673385,0.0592915,-2.43734,2.64478,-5.33534,-2.3961,1.46707,-0.0116326,0.0592915,-1.60644,3.44079,-4.42454,-2.42142,1.39731,-0.033482,0.0592915,
2.3937,-2.02039,3.03837,-4.85716,-0.838382,-0.0100375,1.45356,0.24652,-2.02039,3.03837,-4.85716,-0.838382,-0.0100375,1.45356,0.24652,-2.02039,3.03837,-4.85716,-0.838382,-0.0100375,1.45356,0.24652,-2.02039,3.03837,-4.85716,-0.838382,-0.0100375,1.45356,0.24652,-2.02039,3.03837,-4.85716,-0.838382,-0.0100375,1.45356,0.24652,-2.51421,3.55105,-4.86856,-0.790492,-0.000279013,-0.899601,0.0592915,-1.51581,2.50236,-4.88582,-0.745012,-0.0378438,-0.900912,0.0592915,-1.69478,3.34402,-5.44411,-0.816062,-0.0199468,0.662215,0.0592915,-2.3327,2.71211,-4.31091,-0.781545,0.0222671,0.666057,0.0592915,-2.42152,2.63677,-5.32172,-2.48322,1.45885,-0.107689,0.0592915,-1.60538,3.42483,-4.42968,-2.57928,1.50867,-0.199178,0.0592915,
2.4038,-2.01729,3.01576,-4.85549,-0.809776,0.0150167,1.45988,0.24652,-2.01729,3.01576,-4.85549,-0.809776,0.0150167,1.45988,0.24652,-2.01729,3.01576,-4.85549,-0.809776,0.0150167,1.45988,0.24652,-2.01729,3.01576,-4.85549,-0.809776,0.0150167,1.45988,0.24652,-2.01729,3.01576,-4.85549,-0.809776,0.0150167,1.45988,0.24652,-2.505,3.52765,-4.85384,-0.802715,0.028996,-0.903715,0.0592915,-1.51499,2.50267,-4.89262,-0.889869,0.0972789,-0.909342,0.0592915,-1.70211,3.33223,-5.43218,-0.799676,0.00511197,0.658605,0.0592915,-2.31323,2.69636,-4.31275,-0.796292,0.00877779,0.661196,0.0592915,-2.41281,2.62909,-5.3072,-2.53555,1.42229,-0.168903,0.0592915,-1.60224,3.40607,-4.43575,-2.56421,1.42749,-0.192726,0.0592915,
2.4139,-2.01857,2.99421,-4.85321,-0.785988,0.0444962,1.45704,0.24652,-2.01857,2.99421,-4.85321,-0.785988,0.0444962,1.45704,0.24652,-2.01857,2.99421,-4.85321,-0.785988,0.0444962,1.45704,0.24652,-2.01857,2.99421,-4.85321,-0.785988,0.0444962,1.45704,0.24652,-2.01857,2.99421,-4.85321,-0.785988,0.0444962,1.45704,0.24652,-2.49863,3.50241,-4.8342,-0.778498,0.0354705,-0.903949,0.0592915,-1.51365,2.49993,-4.89914,-0.761863,0.0233344,-0.9035,0.0592915,-1.71509,3.32308,-5.41777,-0.784376,0.0335532,0.659177,0.0592915,-2.29568,2.67789,-4.31437,-0.795791,0.0184544,0.660351,0.0592915,-2.40749,2.62163,-5.29415,-2.54079,1.32543,-0.184751,0.0592915,-1.60202,3.38443,-4.43664,-2.63134,1.39621,-0.270507,0.0592915,
2.424,-2.02108,2.97541,-4.84946,-0.763659,0.0749008,1.4399,0.24652,-2.02108,2.97541,-4.84946,-0.763659,0.0749008,1.4399,0.24652,-2.02108,2.97541,-4.84946,-0.763659,0.0749008,1.4399,0.24652,-2.02108,2.97541,-4.84946,-0.763659,0.0749008,1.4399,0.24652,-2.02108,2.97541,-4.84946,-0.763659,0.0749008,1.4399,0.24652,-2.49958,3.47536,-4.81004,-0.780039,0.0667033,-0.902834,0.0592915,-1.51531,2.49687,-4.90238,-0.748642,0.0411266,-0.901128,0.0592915,-1.72759,3.31524,-5.40128,-0.787074,0.0344754,0.660068,0.0592915,-2.28212,2.65195,-4.31232,-0.757214,0.0728028,0.661714,0.0592915,-2.40595,2.6089,-5.28033,-2.65948,1.36439,-0.316332,0.0592915,-1.60667,3.36169,-4.43012,-3.07586,1.46926,-0.724503,0.0592915,
2.4341,-2.02427,2.95544,-4.8398,-0.738395,0.101936,1.42741,0.24652,-2.02427,2.95544,-4.8398,-0.738395,0.101936,1.42741,0.24652,-2.02427,2.95544,-4.8398,-0.738395,0.101936,1.42741,0.24652,-2.02427,2.95544,-4.8398,-0.738395,0.101936,1.42741,0.24652,-2.02427,2.95544,-4.8398,-0.738395,0.101936,1.42741,0.24652,-2.50914,3.44658,-4.78609,-0.75617,0.0795763,-0.899212,0.0592915,-1.51195,2.48635,-4.90479,-0.833319,0.139718,-0.907592,0.0592915,-1.74295,3.30999,-5.387,-0.755023,0.0730109,0.663036,0.0592915,-2.27499,2.62116,-4.30451,-0.778133,0.0433484,0.661671,0.0592915,-2.4072,2.59134,-5.26916,-2.77036,1.37719,-0.44456,0.0592915,-1.61108,3.34349,-4.41897,-2.81435,1.38687,-0.484777,0.0592915,
2.4442,-2.03086,2.93531,-4.82056,-0.717536,0.129742,1.43242,0.24652,-2.03086,2.93531,-4.82056,-0.717536,0.129742,1.43242,0.24652,-2.03086,2.93531,-4.82056,-0.717536,0.129742,1.43242,0.24652,-2.03086,2.93531,-4.82056,-0.717536,0.129742,1.43242,0.24652,-2.03086,2.93531,-4.82056,-0.717536,0.129742,1.43242,0.24652,-2.5275,3.41899,-4.76349,-0.735037,0.0987102,-0.895714,0.0592915,-1.5044,2.47684,-4.90873,-0.677225,0.0521478,-0.891318,0.0592915,-1.76093,3.30632,-5.37898,-0.747765,0.0744101,0.665706,0.0592915,-2.26689,2.5866,-4.29339,-0.715256,0.115336,0.670586,0.0592915,-2.412,2.5683,-5.2641,-2.73053,1.3237,-0.430142,0.0592915,-1.61717,3.32809,-4.40498,3.06174,1.43807,-0.910322,0.0592915,
2.4543,-2.03814,2.91424,-4.79919,-0.692781,0.148873,1.43468,0.24652,-2.03814,2.91424,-4.79919,-0.692781,0.148873,1.43468,0.24652,-2.03814,2.91424,-4.79919,-0.692781,0.148873,1.43468,0.24652,-2.03814,2.91424,-4.79919,-0.692781,0.148873,1.43468,0.24652,-2.03814,2.91424,-4.79919,-0.692781,0.148873,1.43468,0.24652,-2.55258,3.38913,-4.73624,-0.715673,0.123004,-0.890173,0.0592915,-1.49518,2.46391,-4.90934,-0.729451,0.137578,-0.891991,0.0592915,-1.78128,3.30527,-5.36877,-0.717342,0.0983588,0.673162,0.0592915,-2.26307,2.54417,-4.27655,-0.727116,0.0860741,0.672441,0.0592915,-2.41913,2.53896,-5.26113,-2.8842,1.35749,-0.609404,0.0592915,-1.62514,3.31488,-4.38488,-3.00935,1.38435,-0.729321,0.0592915,
2.4644,-2.04436,2.89256,-4.78126,-0.673799,0.153272,1.43225,0.24652,-2.04436,2.89256,-4.78126,-0.673799,0.153272,1.43225,0.24652,-2.04436,2.89256,-4.78126,-0.673799,0.153272,1.43225,0.24652,-2.04436,2.89256,-4.78126,-0.673799,0.153272,1.43225,0.24652,-2.04436,2.89256,-4.78126,-0.673799,0.153272,1.43225,0.24652,-2.58407,3.34885,-4.70166,-0.666254,0.128881,-0.87872,0.0592915,-1.48574,2.4489,-4.90664,-0.734503,0.185465,-0.889391,0.0592915,-1.80598,3.30224,-5.35148,-0.680368,0.125014,0.68156,0.0592915,-2.26063,2.49416,-4.25618,-0.678311,0.12743,0.683116,0.0592915,-2.42737,2.50346,-5.25107,-3.0385,1.37087,-0.794193,0.0592915,-1.6388,3.29629,-4.35542,-3.09474,1.37863,-0.847363,0.0592915,
2.4745,-2.0536,2.86841,-4.76141,-0.658019,0.15353,1.43852,0.24652,-2.0536,2.86841,-4.76141,-0.658019,0.15353,1.43852,0.24652,-2.0536,2.86841,-4.76141,-0.658019,0.15353,1.43852,0.24652,-2.0536,2.86841,-4.76141,-0.658019,0.15353,1.43852,0.24652,-2.0536,2.86841,-4.76141,-0.658019,0.15353,1.43852,0.24652,-2.61588,3.30063,-4.66435,-0.645287,0.161245,-0.869487,0.0592915,-1.48048,2.44282,-4.90142,-0.672775,0.172647,-0.876838,0.0592915,-1.83338,3.29425,-5.33191,-0.646794,0.14472,0.692681,0.0592915,-2.25626,2.43957,-4.23797,-0.620203,0.176834,0.6972,0.0592915,-2.4369,2.46308,-5.23867,-3.04353,1.35275,-0.835765,0.0592915,-1.65643,3.27111,-4.32423,2.64679,1.40359,-1.41569,0.0592915,
2.4846,-2.06484,2.84616,-4.74262,-0.651364,0.153835,1.45861,0.24652,-2.06484,2.84616,-4.74262,-0.651364,0.153835,1.45861,0.24652,-2.06484,2.84616,-4.74262,-0.651364,0.153835,1.45861,0.24652,-2.06484,2.84616,-4.74262,-0.651364,0.153835,1.45861,0.24652,-2.06484,2.84616,-4.74262,-0.651364,0.153835,1.45861,0.24652,-2.64591,3.25258,-4.63385,-0.609516,0.171836,-0.862752,0.0592915,-1.49779,2.45326,-4.89458,-0.704381,0.21834,-0.887592,0.0592915,-1.86043,3.27446,-5.30917,-0.610559,0.168526,0.69606,0.0592915,-2.25199,2.40475,-4.22623,-0.677117,0.0997368,0.700844,0.0592915,-2.44305,2.43319,-5.21389,2.74369,1.39703,-1.35784,0.0592915,-1.67821,3.24528,-4.30379,3.12851,1.34418,-0.968359,0.0592915,
2.4947,-2.082,2.83073,-4.72635,-0.650145,0.153464,1.49159,0.24652,-2.082,2.83073,-4.72635,-0.650145,0.153464,1.49159,0.24652,-2.082,2.83073,-4.72635,-0.650145,0.153464,1.49159,0.24652,-2.082,2.83073,-4.72635,-0.650145,0.153464,1.49159,0.24652,-2.082,2.83073,-4.72635,-0.650145,0.153464,1.49159,0.24652,-2.64806,3.2251,-4.61413,-0.602484,0.188806,-0.866646,0.0592915,-1.52301,2.45878,-4.88605,-0.621447,0.165728,-0.876966,0.0592915,-1.89265,3.26001,-5.28273,-0.603539,0.176827,0.69283,0.0592915,-2.25432,2.40718,-4.2266,-0.634512,0.150767,0.702334,0.0592915,-2.45235,2.4283,-5.1836,-3.03999,1.33181,-0.877017,0.0592915,-1.70536,3.22652,-4.30103,2.70659,1.3713,-1.39236,0.0592915,
2.5048,-2.10538,2.82056,-4.71465,-0.641146,0.164459,1.51806,0.24652,-2.10538,2.82056,-4.71465,-0.641146,0.164459,1.51806,0.24652,-2.10538,2.82056,-4.71465,-0.641146,0.164459,1.51806,0.24652,-2.10538,2.82056,-4.71465,-0.641146,0.164459,1.51806,0.24652,-2.10538,2.82056,-4.71465,-0.641146,0.164459,1.51806,0.24652,-2.64372,3.22611,-4.60802,-0.600655,0.184642,-0.871954,0.0592915,-1.55152,2.46947,-4.88236,-0.596601,0.169094,-0.877526,0.0592915,-1.92365,3.25486,-5.26248,-0.603084,0.19096,0.691077,0.0592915,-2.25936,2.41852,-4.23087,-0.537311,0.267603,0.707108,0.0592915,-2.46124,2.45427,-5.16973,2.87394,1.36439,-1.23282,0.0592915,-1.72621,3.22829,-4.31847,-3.10297,1.31648,-0.929192,0.0592915,
2.5149,-2.12273,2.82728,-4.71142,-0.61523,0.192972,1.51222,0.24652,-2.12273,2.82728,-4.71142,-0.61523,0.192972,1.51222,0.24652,-2.12273,2.82728,-4.71142,-0.61523,0.192972,1.51222,0.24652,-2.12273,2.82728,-4.71142,-0.61523,0.192972,1.51222,0.24652,-2.12273,2.82728,-4.71142,-0.61523,0.192972,1.51222,0.24652,-2.65432,3.23614,-4.60587,-0.633456,0.214483,-0.893414,0.0592915,-1.56934,2.46943,-4.88186,-0.621941,0.202323,-0.892412,0.0592915,-1.95002,3.2575,-5.26256,-0.6119,0.183127,0.677663,0.0592915,-2.27307,2.43642,-4.2254,-0.68449,0.0914307,0.661673,0.0592915,-2.4812,2.45651,-5.16373,3.02814,1.34331,-1.0796,0.0592915,-1.7448,3.23858,-4.32898,2.90337,1.35276,-1.19902,0.0592915,
2.525,-2.13497,2.8414,-4.713,-0.58958,0.216899,1.48478,0.24652,-2.13497,2.8414,-4.713,-0.58958,0.216899,1.48478,0.24652,-2.13497,2.8414,-4.713,-0.58958,0.216899,1.48478,0.24652,-2.13497,2.8414,-4.713,-0.58958,0.216899,1.48478,0.24652,-2.13497,2.8414,-4.713,-0.58958,0.216899,1.48478,0.24652,-2.69059,3.2466,-4.60912,-0.582207,0.177553,-0.902074,0.0592915,-1.57844,2.4563,-4.88885,-0.640094,0.216738,-0.913199,0.0592915,-1.97642,3.26667,-5.2874,-0.602893,0.193256,0.656155,0.0592915,-2.29064,2.44246,-4.21105,-0.538241,0.274352,0.677163,0.0592915,-2.51271,2.44302,-5.16403,-3.10043,1.31726,-0.926709,0.0592915,-1.75319,3.26077,-4.32808,-3.11173,1.32156,-0.939557,0.0592915,
2.5351,-2.1503,2.85763,-4.72087,-0.589438,0.233841,1.44461,0.24652,-2.1503,2.85763,-4.72087,-0.589438,0.233841,1.44461,0.24652,-2.1503,2.85763,-4.72087,-0.589438,0.233841,1.44461,0.24652,-2.1503,2.85763,-4.72087,-0.589438,0.233841,1.44461,0.24652,-2.1503,2.85763,-4.72087,-0.589438,0.233841,1.44461,0.24652,-2.72128,3.26057,-4.61051,-0.595983,0.189944,-0.91269,0.0592915,-1.58763,2.44817,-4.89638,-0.59044,0.175858,-0.910963,0.0592915,-1.99064,3.27386,-5.31039,-0.624889,0.169054,0.643734,0.0592915,-2.30662,2.44263,-4.20243,-0.522811,0.300111,0.677899,0.0592915,-2.54262,2.4313,-5.17362,-2.97285,1.28973,-0.803028,0.0592915,-1.75854,3.27433,-4.32523,3.1054,1.32869,-0.998266,0.0592915,
2.5452,-2.16422,2.87018,-4.73654,-0.610984,0.233176,1.4002,0.24652,-2.16422,2.87018,-4.73654,-0.610984,0.233176,1.4002,0.24652,-2.16422,2.87018,-4.73654,-0.610984,0.233176,1.4002,0.24652,-2.16422,2.87018,-4.73654,-0.610984,0.233176,1.4002,0.24652,-2.16422,2.87018,-4.73654,-0.610984,0.233176,1.4002,0.24652,-2.74076,3.27129,-4.60799,-0.642518,0.222787,-0.924612,0.0592915,-1.58962,2.44398,-4.90157,-0.569912,0.156364,-0.909823,0.0592915,-2.00216,3.28166,-5.32124,-0.617403,0.183111,0.644856,0.0592915,-2.32521,2.44328,-4.19412,-0.605946,0.203722,0.65317,0.0592915,-2.56577,2.42703,-5.18207,2.96263,1.34773,-1.13713,0.0592915,-1.7647,3.28178,-4.32328,3.07554,1.3335,-1.02598,0.0592915,
2.5553,-2.1768,2.87651,-4.74104,-0.630215,0.21675,1.38485,0.24652,-2.1768,2.87651,-4.74104,-0.630215,0.21675,1.38485,0.24652,-2.1768,2.87651,-4.74104,-0.630215,0.21675,1.38485,0.24652,-2.1768,2.87651,-4.74104,-0.630215,0.21675,1.38485,0.24652,-2.1768,2.87651,-4.74104,-0.630215,0.21675,1.38485,0.24652,-2.74893,3.28202,-4.61706,-0.575453,0.166261,-0.913778,0.0592915,-1.5993,2.44506,-4.91097,-0.643981,0.211286,-0.925932,0.0592915,-2.00885,3.28745,-5.3316,-0.610572,0.199974,0.641872,0.0592915,-2.33431,2.44547,-4.19964,-0.558311,0.269118,0.65903,0.0592915,-2.57721,2.43466,-5.18956,-3.07909,1.3106,-0.896571,0.0592915,-1.76856,3.29034,-4.33445,-3.08383,1.31045,-0.899954,0.0592915,
2.5654,-2.18783,2.87368,-4.74437,-0.649093,0.196726,1.39377,0.24652,-2.18783,2.87368,-4.74437,-0.649093,0.196726,1.39377,0.24652,-2.18783,2.87368,-4.74437,-0.649093,0.196726,1.39377,0.24652,-2.18783,2.87368,-4.74437,-0.649093,0.196726,1.39377,0.24652,-2.18783,2.87368,-4.74437,-0.649093,0.196726,1.39377,0.24652,-2.74862,3.29049,-4.62659,-0.625709,0.195923,-0.924758,0.0592915,-1.60942,2.4454,-4.9201,-0.665512,0.227089,-0.933152,0.0592915,-2.01464,3.28767,-5.33982,-0.649267,0.161638,0.633492,0.0592915,-2.34248,2.4474,-4.20549,-0.607585,0.21691,0.64203,0.0592915,-2.58592,2.4452,-5.19618,-2.96973,1.27975,-0.782952,0.0592915,-1.77067,3.29201,-4.35002,3.10064,1.32573,-0.988085,0.0592915,
2.5755,-2.19809,2.86482,-4.75243,-0.664251,0.180643,1.40533,0.24652,-2.19809,2.86482,-4.75243,-0.664251,0.180643,1.40533,0.24652,-2.19809,2.86482,-4.75243,-0.664251,0.180643,1.40533,0.24652,-2.19809,2.86482,-4.75243,-0.664251,0.180643,1.40533,0.24652,-2.19809,2.86482,-4.75243,-0.664251,0.180643,1.40533,0.24652,-2.75116,3.28565,-4.63064,-0.667197,0.223067,-0.934688,0.0592915,-1.61703,2.43893,-4.92586,-0.582617,0.162454,-0.918478,0.0592915,-2.0189,3.2785,-5.34568,-0.644275,0.174978,0.633349,0.0592915,-2.34699,2.44438,-4.21087,-0.695557,0.104719,0.627577,0.0592915,-2.59221,2.44417,-5.19929,-3.06076,1.30326,-0.869842,0.0592915,-1.77387,3.28408,-4.35678,3.13804,1.31655,-0.946928,0.0592915,
