time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_hmTa4v).X,6_rod(payload_bars compound_hmTa4v).Y,6_rod(payload_bars compound_hmTa4v).Z,6_rod(payload_bars compound_hmTa4v).Euler1,6_rod(payload_bars compound_hmTa4v).Euler2,6_rod(payload_bars compound_hmTa4v).Euler3,6_rod(payload_bars compound_hmTa4v).mass,7_rod(payload_bars compound_hmTa4v).X,7_rod(payload_bars compound_hmTa4v).Y,7_rod(payload_bars compound_hmTa4v).Z,7_rod(payload_bars compound_hmTa4v).Euler1,7_rod(payload_bars compound_hmTa4v).Euler2,7_rod(payload_bars compound_hmTa4v).Euler3,7_rod(payload_bars compound_hmTa4v).mass,8_rod(payload_bars compound_hmTa4v).X,8_rod(payload_bars compound_hmTa4v).Y,8_rod(payload_bars compound_hmTa4v).Z,8_rod(payload_bars compound_hmTa4v).Euler1,8_rod(payload_bars compound_hmTa4v).Euler2,8_rod(payload_bars compound_hmTa4v).Euler3,8_rod(payload_bars compound_hmTa4v).mass,9_rod(payload_bars compound_hmTa4v).X,9_rod(payload_bars compound_hmTa4v).Y,9_rod(payload_bars compound_hmTa4v).Z,9_rod(payload_bars compound_hmTa4v).Euler1,9_rod(payload_bars compound_hmTa4v).Euler2,9_rod(payload_bars compound_hmTa4v).Euler3,9_rod(payload_bars compound_hmTa4v).mass,10_rod(payload_bars compound_hmTa4v).X,10_rod(payload_bars compound_hmTa4v).Y,10_rod(payload_bars compound_hmTa4v).Z,10_rod(payload_bars compound_hmTa4v).Euler1,10_rod(payload_bars compound_hmTa4v).Euler2,10_rod(payload_bars compound_hmTa4v).Euler3,10_rod(payload_bars compound_hmTa4v).mass,
7.5649,15.3281,1.8336,-15.3056,2.5047,-0.770142,-1.68305,0.0199491,14.8743,2.15868,-14.7479,2.48094,-0.773425,-1.68662,0.0199491,15.0402,2.10804,-15.0257,2.49356,-0.780219,-0.102407,0.0199491,15.2403,1.9225,-14.6983,2.49101,-0.785514,-0.167716,0.0199491,15.2657,2.13657,-14.8307,1.42212,0.435278,0.886231,0.0199645,15.013,1.78672,-14.9458,1.4287,0.413171,0.87668,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.575,15.3281,1.8336,-15.3056,2.50483,-0.770065,-1.68319,0.0199491,14.8743,2.15869,-14.7479,2.47777,-0.773643,-1.68443,0.0199491,15.0402,2.10799,-15.0258,2.49232,-0.77052,-0.101606,0.0199491,15.2403,1.9225,-14.6983,2.4911,-0.785402,-0.167848,0.0199491,15.2657,2.13658,-14.8307,1.42196,0.435161,0.886077,0.0199645,15.0129,1.78672,-14.9458,1.42866,0.413156,0.876577,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.5851,15.3281,1.8336,-15.3056,2.5049,-0.769953,-1.68329,0.0199491,14.8743,2.15869,-14.748,2.47727,-0.773518,-1.68413,0.0199491,15.0403,2.10798,-15.0258,2.49257,-0.771971,-0.101832,0.0199491,15.2402,1.9225,-14.6983,2.49114,-0.785351,-0.167915,0.0199491,15.2656,2.13658,-14.8307,1.4219,0.435208,0.885945,0.0199645,15.0129,1.78673,-14.9459,1.42859,0.413129,0.876419,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.5952,15.3282,1.8336,-15.3056,2.50495,-0.769833,-1.68338,0.0199491,14.8742,2.15868,-14.7481,2.48117,-0.773091,-1.68694,0.0199491,15.0402,2.10802,-15.0258,2.49389,-0.780984,-0.102798,0.0199491,15.2402,1.9225,-14.6983,2.4912,-0.78526,-0.167993,0.0199491,15.2656,2.13656,-14.8308,1.42197,0.435275,0.885847,0.0199645,15.0129,1.78672,-14.9459,1.42854,0.413111,0.876269,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.6053,15.3282,1.8336,-15.3056,2.50506,-0.769756,-1.6835,0.0199491,14.8742,2.15869,-14.7481,2.47707,-0.773414,-1.6841,0.0199491,15.0402,2.10803,-15.0258,2.49356,-0.777687,-0.102597,0.0199491,15.2401,1.9225,-14.6983,2.49132,-0.785143,-0.168143,0.0199491,15.2656,2.13658,-14.8307,1.42184,0.435148,0.88569,0.0199645,15.0129,1.78673,-14.9459,1.4285,0.413104,0.876171,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.6154,15.3282,1.8336,-15.3056,2.50522,-0.769679,-1.68365,0.0199491,14.8741,2.15869,-14.7481,2.47871,-0.773205,-1.68529,0.0199491,15.0402,2.10798,-15.0259,2.49245,-0.769252,-0.101903,0.0199491,15.2401,1.9225,-14.6983,2.49138,-0.78509,-0.168238,0.0199491,15.2655,2.13658,-14.8307,1.42173,0.435108,0.885566,0.0199645,15.0129,1.78673,-14.946,1.42844,0.413085,0.876061,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.6255,15.3282,1.8336,-15.3056,2.50525,-0.769554,-1.68373,0.0199491,14.8741,2.15868,-14.7482,2.48073,-0.772869,-1.68676,0.0199491,15.0402,2.10798,-15.0259,2.49316,-0.773875,-0.102451,0.0199491,15.2401,1.9225,-14.6983,2.49143,-0.784965,-0.168307,0.0199491,15.2655,2.13657,-14.8308,1.42177,0.435195,0.885441,0.0199645,15.0129,1.78672,-14.946,1.42839,0.413056,0.875883,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.6356,15.3283,1.8336,-15.3056,2.50529,-0.769445,-1.68381,0.0199491,14.8741,2.15869,-14.7483,2.47689,-0.773091,-1.68413,0.0199491,15.0402,2.10804,-15.0259,2.49428,-0.781035,-0.103246,0.0199491,15.24,1.92251,-14.6983,2.49154,-0.784854,-0.168426,0.0199491,15.2654,2.13658,-14.8308,1.4217,0.435155,0.885282,0.0199645,15.0128,1.78672,-14.946,1.42832,0.413042,0.875739,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.6457,15.3283,1.8336,-15.3056,2.50547,-0.769371,-1.68398,0.0199491,14.874,2.15869,-14.7483,2.4801,-0.772834,-1.68642,0.0199491,15.0402,2.10802,-15.0259,2.4935,-0.774948,-0.102768,0.0199491,15.24,1.9225,-14.6983,2.49161,-0.784804,-0.168541,0.0199491,15.2654,2.13658,-14.8308,1.42165,0.435099,0.885189,0.0199645,15.0128,1.78673,-14.9461,1.42828,0.413033,0.875658,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.6558,15.3283,1.8336,-15.3056,2.50552,-0.769306,-1.68405,0.0199491,14.874,2.15868,-14.7483,2.47919,-0.772871,-1.68582,0.0199491,15.0402,2.10797,-15.026,2.49269,-0.768929,-0.102276,0.0199491,15.2399,1.92249,-14.6983,2.49162,-0.78476,-0.16861,0.0199491,15.2654,2.13657,-14.8308,1.42156,0.435055,0.885113,0.0199645,15.0128,1.78672,-14.9461,1.42825,0.413016,0.875582,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.6659,15.3283,1.8336,-15.3056,2.50556,-0.769194,-1.68413,0.0199491,14.874,2.15869,-14.7484,2.47742,-0.772904,-1.68465,0.0199491,15.0402,2.108,-15.026,2.49367,-0.775909,-0.102995,0.0199491,15.2399,1.92248,-14.6983,2.49162,-0.78478,-0.168656,0.0199491,15.2654,2.13656,-14.8308,1.42149,0.435095,0.885036,0.0199645,15.0128,1.78673,-14.9461,1.42819,0.412999,0.875468,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.676,15.3284,1.8336,-15.3056,2.5056,-0.769142,-1.68419,0.0199491,14.8741,2.15869,-14.7484,2.47972,-0.772789,-1.68634,0.0199491,15.0402,2.10804,-15.026,2.49424,-0.780398,-0.103448,0.0199491,15.2399,1.92246,-14.6983,2.49157,-0.784892,-0.168689,0.0199491,15.2655,2.13653,-14.8308,1.42148,0.435074,0.885075,0.0199645,15.0128,1.78674,-14.9461,1.42816,0.412999,0.875473,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.6861,15.3284,1.8336,-15.3056,2.50576,-0.769099,-1.68434,0.0199491,14.8741,2.15871,-14.7483,2.47891,-0.772873,-1.68584,0.0199491,15.0403,2.10801,-15.026,2.49313,-0.772755,-0.102751,0.0199491,15.24,1.92243,-14.6983,2.49155,-0.784975,-0.168761,0.0199491,15.2655,2.13652,-14.8308,1.42126,0.434937,0.88503,0.0199645,15.0128,1.78674,-14.9461,1.42813,0.412998,0.875479,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.6962,15.3284,1.83361,-15.3056,2.50576,-0.769045,-1.68437,0.0199491,14.8741,2.15871,-14.7484,2.47798,-0.772861,-1.68523,0.0199491,15.0403,2.10798,-15.0261,2.49272,-0.769775,-0.102519,0.0199491,15.2399,1.92243,-14.6983,2.49155,-0.784988,-0.168801,0.0199491,15.2655,2.13651,-14.8308,1.42119,0.434946,0.884962,0.0199645,15.0128,1.78675,-14.9461,1.42809,0.412986,0.875406,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.7063,15.3284,1.8336,-15.3056,2.50561,-0.768999,-1.68429,0.0199491,14.8741,2.1587,-14.7484,2.47877,-0.772767,-1.68582,0.0199491,15.0403,2.10801,-15.026,2.49381,-0.777732,-0.103294,0.0199491,15.2399,1.92242,-14.6984,2.49154,-0.78503,-0.168811,0.0199491,15.2655,2.13649,-14.8308,1.42128,0.435027,0.884972,0.0199645,15.0128,1.78675,-14.9461,1.42806,0.41298,0.875358,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.7164,15.3284,1.8336,-15.3056,2.50562,-0.768977,-1.68432,0.0199491,14.8741,2.15871,-14.7484,2.47868,-0.772805,-1.68581,0.0199491,15.0403,2.10804,-15.026,2.49401,-0.779138,-0.103452,0.0199491,15.2399,1.92241,-14.6983,2.49154,-0.785071,-0.168867,0.0199491,15.2655,2.13649,-14.8308,1.4212,0.434945,0.884943,0.0199645,15.0129,1.78676,-14.9461,1.42804,0.412983,0.87536,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.7265,15.3284,1.83361,-15.3056,2.50566,-0.768963,-1.68436,0.0199491,14.8741,2.15871,-14.7484,2.47843,-0.772837,-1.68565,0.0199491,15.0403,2.108,-15.0261,2.49289,-0.771044,-0.102721,0.0199491,15.2399,1.9224,-14.6983,2.49157,-0.785073,-0.168929,0.0199491,15.2655,2.13649,-14.8308,1.42111,0.434868,0.884894,0.0199645,15.0129,1.78676,-14.9461,1.42802,0.412982,0.875351,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.7366,15.3284,1.83361,-15.3056,2.50556,-0.768936,-1.68431,0.0199491,14.8741,2.1587,-14.7484,2.47829,-0.772783,-1.68557,0.0199491,15.0404,2.10798,-15.0261,2.4929,-0.771163,-0.102757,0.0199491,15.2399,1.92239,-14.6983,2.49156,-0.785078,-0.168941,0.0199491,15.2655,2.13648,-14.8308,1.42112,0.434915,0.884869,0.0199645,15.0129,1.78676,-14.9462,1.42799,0.412974,0.875302,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.7467,15.3284,1.83361,-15.3056,2.50544,-0.768903,-1.68425,0.0199491,14.8741,2.1587,-14.7485,2.47835,-0.772751,-1.68565,0.0199491,15.0403,2.10802,-15.026,2.49399,-0.779019,-0.103518,0.0199491,15.2399,1.92239,-14.6984,2.49155,-0.785119,-0.168951,0.0199491,15.2656,2.13646,-14.8308,1.42115,0.434949,0.884866,0.0199645,15.0129,1.78677,-14.9462,1.42797,0.412973,0.875273,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.7568,15.3284,1.83361,-15.3055,2.50547,-0.768893,-1.68428,0.0199491,14.8741,2.15871,-14.7484,2.47864,-0.772772,-1.6859,0.0199491,15.0404,2.10803,-15.026,2.49375,-0.777407,-0.103382,0.0199491,15.2399,1.92238,-14.6983,2.49155,-0.785155,-0.168999,0.0199491,15.2656,2.13646,-14.8308,1.42108,0.434871,0.884852,0.0199645,15.0129,1.78677,-14.9462,1.42796,0.412978,0.87529,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.7669,15.3284,1.83362,-15.3055,2.50547,-0.768887,-1.6843,0.0199491,14.8741,2.15871,-14.7484,2.47836,-0.772785,-1.68572,0.0199491,15.0404,2.10798,-15.0261,2.49272,-0.769994,-0.102709,0.0199491,15.2399,1.92237,-14.6983,2.49156,-0.785151,-0.16904,0.0199491,15.2656,2.13646,-14.8308,1.42099,0.434818,0.88481,0.0199645,15.0129,1.78677,-14.9462,1.42794,0.412977,0.875279,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.777,15.3285,1.83361,-15.3055,2.50534,-0.76886,-1.68423,0.0199491,14.8742,2.1587,-14.7485,2.47803,-0.77274,-1.6855,0.0199491,15.0404,2.10798,-15.0261,2.49313,-0.772942,-0.103006,0.0199491,15.2399,1.92237,-14.6983,2.49156,-0.785157,-0.169043,0.0199491,15.2656,2.13645,-14.8308,1.42103,0.434882,0.884791,0.0199645,15.0129,1.78678,-14.9462,1.42792,0.412971,0.87523,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.7871,15.3285,1.83361,-15.3055,2.50524,-0.76884,-1.68417,0.0199491,14.8742,2.1587,-14.7485,2.47841,-0.772709,-1.6858,0.0199491,15.0404,2.10802,-15.026,2.49406,-0.779602,-0.103653,0.0199491,15.2399,1.92236,-14.6984,2.49155,-0.785189,-0.169056,0.0199491,15.2656,2.13644,-14.8308,1.42105,0.434893,0.884793,0.0199645,15.0129,1.78678,-14.9462,1.42791,0.412974,0.875218,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.7972,15.3285,1.83362,-15.3055,2.50526,-0.768839,-1.6842,0.0199491,14.8742,2.15871,-14.7484,2.47853,-0.772743,-1.68591,0.0199491,15.0404,2.10802,-15.026,2.49347,-0.775454,-0.103275,0.0199491,15.2399,1.92235,-14.6983,2.49156,-0.785201,-0.169104,0.0199491,15.2656,2.13644,-14.8308,1.42097,0.434809,0.884774,0.0199645,15.0129,1.78678,-14.9462,1.4279,0.412979,0.875239,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.8073,15.3285,1.83362,-15.3055,2.50522,-0.768833,-1.68419,0.0199491,14.8742,2.1587,-14.7485,2.47812,-0.772744,-1.68563,0.0199491,15.0404,2.10797,-15.0261,2.49268,-0.769696,-0.102758,0.0199491,15.2399,1.92235,-14.6983,2.49157,-0.785183,-0.169131,0.0199491,15.2656,2.13644,-14.8308,1.42092,0.434784,0.884732,0.0199645,15.0129,1.78678,-14.9462,1.42789,0.412976,0.875217,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.8174,15.3285,1.83362,-15.3055,2.50507,-0.76881,-1.6841,0.0199491,14.8742,2.1587,-14.7485,2.47805,-0.772692,-1.6856,0.0199491,15.0404,2.10799,-15.026,2.49339,-0.774805,-0.103254,0.0199491,15.2399,1.92235,-14.6983,2.49156,-0.785192,-0.169126,0.0199491,15.2656,2.13642,-14.8308,1.42097,0.434858,0.884728,0.0199645,15.0129,1.78678,-14.9462,1.42787,0.412973,0.875176,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.8275,15.3285,1.83362,-15.3055,2.50501,-0.768799,-1.68407,0.0199491,14.8742,2.1587,-14.7485,2.47841,-0.772681,-1.68588,0.0199491,15.0404,2.10802,-15.026,2.49404,-0.779458,-0.103708,0.0199491,15.2399,1.92234,-14.6983,2.49155,-0.785218,-0.169145,0.0199491,15.2656,2.13642,-14.8308,1.42097,0.434839,0.884729,0.0199645,15.0129,1.78679,-14.9462,1.42786,0.412977,0.875179,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.8376,15.3285,1.83363,-15.3055,2.50503,-0.768801,-1.6841,0.0199491,14.8742,2.1587,-14.7485,2.47838,-0.772717,-1.68589,0.0199491,15.0405,2.108,-15.026,2.49322,-0.773571,-0.103166,0.0199491,15.2399,1.92234,-14.6983,2.49157,-0.785221,-0.16919,0.0199491,15.2656,2.13642,-14.8308,1.42089,0.434759,0.884705,0.0199645,15.0129,1.78679,-14.9462,1.42786,0.41298,0.875196,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.8477,15.3285,1.83363,-15.3055,2.50497,-0.768794,-1.68407,0.0199491,14.8742,2.1587,-14.7485,2.47801,-0.7727,-1.68563,0.0199491,15.0405,2.10797,-15.0261,2.49274,-0.770108,-0.102861,0.0199491,15.2399,1.92234,-14.6983,2.49157,-0.785205,-0.169204,0.0199491,15.2656,2.13642,-14.8308,1.42086,0.434766,0.884672,0.0199645,15.0129,1.78679,-14.9462,1.42785,0.412976,0.875167,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
7.8578,15.3285,1.83362,-15.3055,2.50482,-0.768772,-1.68397,0.0199491,14.8742,2.15869,-14.7485,2.47807,-0.772653,-1.68569,0.0199491,15.0405,2.108,-15.026,2.49363,-0.776485,-0.103475,0.0199491,15.2399,1.92233,-14.6983,2.49156,-0.785219,-0.169199,0.0199491,15.2656,2.13641,-14.8308,1.42092,0.434832,0.884676,0.0199645,15.0129,1.78679,-14.9462,1.42783,0.412975,0.875136,0.0199491,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,15.5924,1.895,-13.9593,-3.14159,0.59721,-1.5708,0.256021,
