time,0_rod(payload_bars compound_mG722N).X,0_rod(payload_bars compound_mG722N).Y,0_rod(payload_bars compound_mG722N).Z,0_rod(payload_bars compound_mG722N).Euler1,0_rod(payload_bars compound_mG722N).Euler2,0_rod(payload_bars compound_mG722N).Euler3,0_rod(payload_bars compound_mG722N).mass,1_rod(payload_bars compound_mG722N).X,1_rod(payload_bars compound_mG722N).Y,1_rod(payload_bars compound_mG722N).Z,1_rod(payload_bars compound_mG722N).Euler1,1_rod(payload_bars compound_mG722N).Euler2,1_rod(payload_bars compound_mG722N).Euler3,1_rod(payload_bars compound_mG722N).mass,2_rod(payload_bars compound_mG722N).X,2_rod(payload_bars compound_mG722N).Y,2_rod(payload_bars compound_mG722N).Z,2_rod(payload_bars compound_mG722N).Euler1,2_rod(payload_bars compound_mG722N).Euler2,2_rod(payload_bars compound_mG722N).Euler3,2_rod(payload_bars compound_mG722N).mass,3_rod(payload_bars compound_mG722N).X,3_rod(payload_bars compound_mG722N).Y,3_rod(payload_bars compound_mG722N).Z,3_rod(payload_bars compound_mG722N).Euler1,3_rod(payload_bars compound_mG722N).Euler2,3_rod(payload_bars compound_mG722N).Euler3,3_rod(payload_bars compound_mG722N).mass,4_rod(payload_bars compound_mG722N).X,4_rod(payload_bars compound_mG722N).Y,4_rod(payload_bars compound_mG722N).Z,4_rod(payload_bars compound_mG722N).Euler1,4_rod(payload_bars compound_mG722N).Euler2,4_rod(payload_bars compound_mG722N).Euler3,4_rod(payload_bars compound_mG722N).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
41.2585,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.13089,7.60873,-6.28257,-2.07683,-0.864029,-1.96067,0.199491,-4.59364,3.61372,-0.874496,-2.01722,-0.80781,-2.01208,0.199491,-4.28211,5.14982,-2.90616,-2.05416,-0.978984,-0.405253,0.199491,-2.5207,6.3681,-0.741205,-2.15841,-0.793783,-0.334131,0.199491,-4.03551,6.87296,-1.32917,2.94469,0.269017,0.881061,0.199645,-1.44168,4.67447,-3.06283,2.88789,0.258364,0.903766,0.199491,
41.2686,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.12032,7.63642,-6.27701,-2.2927,-0.910809,-1.79932,0.199491,-4.58607,3.61167,-0.866358,-2.00441,-0.804443,-2.02268,0.199491,-4.27939,5.14324,-2.88979,-2.0447,-0.97484,-0.416962,0.199491,-2.52401,6.36076,-0.727156,-2.05634,-0.944599,-0.410793,0.199491,-4.02227,6.86381,-1.29622,2.96447,0.281552,0.880541,0.199645,-1.42832,4.67773,-3.06739,2.91213,0.275148,0.909253,0.199491,
41.2787,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.12294,7.6602,-6.26311,-2.12017,-0.873412,-1.93715,0.199491,-4.57482,3.61141,-0.8517,-2.03698,-0.81821,-2.00179,0.199491,-4.26677,5.14261,-2.89501,-2.06184,-0.938869,-0.408458,0.199491,-2.52188,6.34745,-0.729476,-2.11149,-0.854186,-0.367035,0.199491,-3.99847,6.85699,-1.27655,2.88694,0.215733,0.86066,0.199645,-1.42178,4.69217,-3.05722,2.84829,0.222875,0.891398,0.199491,
41.2888,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.11843,7.68059,-6.24666,-1.9087,-0.798931,-2.09768,0.199491,-4.55949,3.6092,-0.849546,-2.12064,-0.844647,-1.94252,0.199491,-4.25558,5.14006,-2.90365,-2.05145,-0.939818,-0.421583,0.199491,-2.52148,6.33402,-0.726841,-2.10856,-0.85391,-0.373298,0.199491,-3.97375,6.86013,-1.2634,2.98158,0.289666,0.880351,0.199645,-1.41921,4.70179,-3.04205,2.89507,0.258017,0.900305,0.199491,
41.2989,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.10851,7.69842,-6.22433,-2.03163,-0.835528,-2.00945,0.199491,-4.54789,3.59897,-0.853966,-2.12813,-0.847437,-1.94043,0.199491,-4.25152,5.13886,-2.89961,-2.03289,-0.957655,-0.438796,0.199491,-2.51471,6.32058,-0.72616,-2.03912,-0.947733,-0.43414,0.199491,-3.95757,6.86222,-1.24993,2.94872,0.262325,0.867041,0.199645,-1.41059,4.70868,-3.03593,2.90241,0.264173,0.897526,0.199491,
41.309,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.10234,7.7086,-6.20228,-2.36912,-0.900448,-1.75224,0.199491,-4.53564,3.59065,-0.85572,-2.03189,-0.820743,-2.01505,0.199491,-4.24678,5.13751,-2.90077,-2.09337,-0.867827,-0.393225,0.199491,-2.50321,6.30777,-0.722123,-2.08469,-0.879532,-0.402109,0.199491,-3.93976,6.86263,-1.23878,2.86941,0.193306,0.846041,0.199645,-1.40206,4.71241,-3.02728,2.87292,0.24006,0.885818,0.199491,
41.3191,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.10071,7.713,-6.18876,-2.33931,-0.895006,-1.77718,0.199491,-4.52065,3.58471,-0.855946,-2.03779,-0.823409,-2.01307,0.199491,-4.23598,5.13748,-2.89623,-2.14273,-0.779032,-0.359026,0.199491,-2.48949,6.29918,-0.719269,-2.13587,-0.791774,-0.367659,0.199491,-3.92425,6.86127,-1.23418,2.96019,0.268099,0.865169,0.199645,-1.39426,4.71049,-3.02119,2.92619,0.27947,0.89709,0.199491,
41.3292,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.10412,7.70856,-6.18609,-2.00151,-0.819002,-2.03397,0.199491,-4.50033,3.58204,-0.853502,-2.06542,-0.832897,-1.99415,0.199491,-4.22287,5.13499,-2.8882,-2.1071,-0.838491,-0.385468,0.199491,-2.47331,6.29574,-0.718239,-2.11121,-0.831378,-0.388304,0.199491,-3.91072,6.85788,-1.23233,2.93476,0.243321,0.858873,0.199645,-1.38505,4.71047,-3.02464,2.89731,0.255055,0.890362,0.199491,
41.3393,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.1107,7.69783,-6.19121,-1.91365,-0.791333,-2.09908,0.199491,-4.48139,3.57984,-0.847911,-2.06177,-0.83269,-1.9982,0.199491,-4.20869,5.13399,-2.88143,-2.09015,-0.862617,-0.399273,0.199491,-2.45095,6.29548,-0.722034,-2.03954,-0.931992,-0.443869,0.199491,-3.89747,6.85088,-1.23393,2.88819,0.200579,0.850591,0.199645,-1.37843,4.70536,-3.03197,2.87671,0.233675,0.886517,0.199491,
41.3494,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.11802,7.68559,-6.20422,-2.13471,-0.869243,-1.9377,0.199491,-4.4631,3.57751,-0.841987,-2.07781,-0.83907,-1.98815,0.199491,-4.19692,5.13365,-2.87526,-2.10902,-0.829792,-0.386394,0.199491,-2.4292,6.29519,-0.723562,-2.06132,-0.900956,-0.42826,0.199491,-3.88699,6.84512,-1.23771,2.97838,0.271656,0.873751,0.199645,-1.37169,4.69784,-3.04353,2.89,0.239756,0.892237,0.199491,
41.3595,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.12308,7.67366,-6.21821,-2.36339,-0.916354,-1.76188,0.199491,-4.44738,3.57372,-0.839628,-2.08652,-0.843113,-1.98385,0.199491,-4.1895,5.13294,-2.87298,-2.09335,-0.851905,-0.399421,0.199491,-2.4087,6.29706,-0.722792,-2.10876,-0.82806,-0.396018,0.199491,-3.87778,6.84375,-1.23928,2.9429,0.239229,0.866177,0.199645,-1.37065,4.68969,-3.05668,2.85991,0.211963,0.887793,0.199491,
41.3696,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.1302,7.66595,-6.23049,-2.27892,-0.90788,-1.83124,0.199491,-4.43619,3.56764,-0.835362,-2.02204,-0.824486,-2.03467,0.199491,-4.18685,5.13419,-2.87379,-2.03205,-0.934937,-0.448923,0.199491,-2.38676,6.29596,-0.727138,-2.04838,-0.914597,-0.446183,0.199491,-3.86964,6.84175,-1.24122,2.90141,0.202497,0.859389,0.199645,-1.36721,4.67757,-3.0688,2.85957,0.208448,0.889456,0.199491,
41.3797,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.13995,7.65938,-6.24109,-2.01406,-0.845078,-2.03719,0.199491,-4.42386,3.5634,-0.830953,-2.01773,-0.824854,-2.04054,0.199491,-4.18528,5.13526,-2.878,-1.94557,-1.02458,-0.522143,0.199491,-2.36629,6.29456,-0.730875,-2.04561,-0.918444,-0.45177,0.199491,-3.86255,6.84302,-1.24642,2.97006,0.256366,0.877199,0.199645,-1.35996,4.66455,-3.07828,2.88954,0.229198,0.897918,0.199491,
41.3898,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.14912,7.65136,-6.25054,-1.96874,-0.831688,-2.07172,0.199491,-4.4126,3.5609,-0.829282,-2.07733,-0.845305,-1.998,0.199491,-4.17917,5.13637,-2.88245,-1.95905,-1.01148,-0.511439,0.199491,-2.34495,6.29916,-0.731943,-2.10287,-0.840224,-0.410706,0.199491,-3.85632,6.84497,-1.25409,2.90342,0.19937,0.864376,0.199645,-1.35876,4.65712,-3.08548,2.87804,0.216716,0.896394,0.199491,
41.3999,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.1545,7.64172,-6.25905,-2.19085,-0.897558,-1.90224,0.199491,-4.40218,3.5578,-0.827823,-2.05064,-0.838292,-2.01977,0.199491,-4.17468,5.13838,-2.88519,-2.01337,-0.956305,-0.466353,0.199491,-2.32534,6.30406,-0.737379,-2.05633,-0.906804,-0.449911,0.199491,-3.85145,6.84892,-1.26289,2.93245,0.221446,0.872722,0.199645,-1.35729,4.65447,-3.0925,2.85604,0.19685,0.892793,0.199491,
41.41,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.15567,7.63102,-6.26434,-2.33623,-0.923584,-1.78741,0.199491,-4.39346,3.55412,-0.829707,-2.04254,-0.836783,-2.02772,0.199491,-4.1724,5.14141,-2.88946,-2.02295,-0.947891,-0.45851,0.199491,-2.30886,6.30771,-0.745458,-2.04376,-0.924157,-0.464237,0.199491,-3.84651,6.85562,-1.27177,2.96649,0.248213,0.882595,0.199645,-1.35457,4.65051,-3.09949,2.88564,0.218073,0.899078,0.199491,
41.4201,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.15723,7.62407,-6.26989,-2.18979,-0.897353,-1.90259,0.199491,-4.38592,3.55047,-0.833456,-2.05569,-0.842025,-2.01972,0.199491,-4.17119,5.14427,-2.89602,-2.0262,-0.947298,-0.455493,0.199491,-2.29177,6.30889,-0.751255,-2.1005,-0.852514,-0.424194,0.199491,-3.84105,6.86135,-1.28313,2.88525,0.181258,0.867039,0.199645,-1.35195,4.64636,-3.10421,2.87692,0.210788,0.897521,0.199491,
41.4302,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.16016,7.61821,-6.27316,-2.00289,-0.84421,-2.04462,0.199491,-4.37945,3.54765,-0.836074,-2.07039,-0.847263,-2.00996,0.199491,-4.16933,5.1468,-2.90584,-2.01569,-0.962435,-0.463769,0.199491,-2.2762,6.31198,-0.757274,-2.06373,-0.906716,-0.455896,0.199491,-3.83795,6.86863,-1.29476,2.9497,0.233923,0.882165,0.199645,-1.34902,4.6415,-3.10608,2.85466,0.192725,0.893044,0.199491,
41.4403,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.16334,7.61264,-6.27674,-2.06372,-0.861619,-1.99724,0.199491,-4.37454,3.54637,-0.837255,-2.08093,-0.850983,-2.00276,0.199491,-4.16683,5.14946,-2.91751,-2.00126,-0.981251,-0.475463,0.199491,-2.26316,6.31763,-0.762849,-2.04861,-0.929663,-0.471075,0.199491,-3.83624,6.87674,-1.30606,2.93868,0.225265,0.88188,0.199645,-1.34887,4.64077,-3.10513,2.89009,0.219717,0.900286,0.199491,
41.4504,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.16346,7.60682,-6.28088,-2.26634,-0.906179,-1.83892,0.199491,-4.37049,3.5457,-0.839402,-2.09852,-0.856694,-1.99003,0.199491,-4.16752,5.1517,-2.92886,-1.98587,-1.00092,-0.487609,0.199491,-2.25319,6.32321,-0.766056,-2.10548,-0.861169,-0.430047,0.199491,-3.83546,6.88801,-1.31714,2.88832,0.184416,0.873232,0.199645,-1.35064,4.64132,-3.10264,2.87307,0.206494,0.896837,0.199491,
41.4605,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.16158,7.60111,-6.2828,-2.31127,-0.910606,-1.80251,0.199491,-4.36891,3.54466,-0.840753,-2.10354,-0.858291,-1.98662,0.199491,-4.16764,5.15485,-2.93999,-1.96935,-1.02114,-0.501068,0.199491,-2.24399,6.329,-0.769277,-2.07821,-0.903873,-0.454519,0.199491,-3.83576,6.89805,-1.32653,2.96216,0.24534,0.890833,0.199645,-1.35266,4.64106,-3.09912,2.84918,0.18839,0.892126,0.199491,
41.4706,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.15975,7.59677,-6.28343,-2.15839,-0.878913,-1.91986,0.199491,-4.36854,3.54399,-0.840737,-2.09017,-0.854479,-1.99698,0.199491,-4.16682,5.15828,-2.94894,-2.00698,-0.987894,-0.468368,0.199491,-2.23506,6.33405,-0.772909,-2.05701,-0.935407,-0.473767,0.199491,-3.83557,6.90713,-1.33566,2.91986,0.213344,0.883321,0.199645,-1.35025,4.63955,-3.0952,2.88569,0.218245,0.899436,0.199491,
41.4807,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.15559,7.59276,-6.28332,-2.04604,-0.846055,-2.00297,0.199491,-4.3677,3.54476,-0.842252,-2.13775,-0.867709,-1.96055,0.199491,-4.1658,5.1616,-2.95751,-2.04711,-0.946345,-0.434181,0.199491,-2.22614,6.33845,-0.774399,-2.11314,-0.870047,-0.430758,0.199491,-3.83396,6.91472,-1.34574,2.89281,0.193348,0.87941,0.199645,-1.34694,4.63831,-3.09033,2.88129,0.216352,0.89846,0.199491,
41.4908,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.148,7.58909,-6.28466,-2.12675,-0.866229,-1.94022,0.199491,-4.36808,3.54523,-0.842153,-2.15043,-0.870873,-1.95063,0.199491,-4.16458,5.16472,-2.96513,-2.08157,-0.905264,-0.405506,0.199491,-2.21945,6.34372,-0.776258,-2.10196,-0.890863,-0.440581,0.199491,-3.83362,6.92316,-1.35308,2.9623,0.250516,0.896125,0.199645,-1.3449,4.63833,-3.08592,2.85307,0.195585,0.892495,0.199491,
41.5009,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.13931,7.58657,-6.28724,-2.30468,-0.899671,-1.80165,0.199491,-4.3693,3.54604,-0.841237,-2.14925,-0.870442,-1.95124,0.199491,-4.16403,5.1673,-2.97256,-2.0999,-0.882397,-0.390254,0.199491,-2.21443,6.351,-0.777335,-2.0628,-0.943351,-0.473165,0.199491,-3.83362,6.93206,-1.35714,2.91166,0.212683,0.8858,0.199645,-1.34278,4.64019,-3.08346,2.88445,0.221536,0.899043,0.199491,
41.511,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.13107,7.58819,-6.29138,-2.35614,-0.905136,-1.76054,0.199491,-4.37059,3.54705,-0.840392,-2.15861,-0.872601,-1.94364,0.199491,-4.16417,5.16943,-2.98001,-2.10176,-0.88303,-0.38812,0.199491,-2.20836,6.35766,-0.777017,-2.10911,-0.888797,-0.436728,0.199491,-3.8333,6.93878,-1.36099,2.89414,0.200512,0.883097,0.199645,-1.33917,4.64146,-3.08248,2.88776,0.225153,0.899662,0.199491,
41.5211,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.1244,7.59386,-6.29675,-2.22094,-0.88302,-1.86523,0.199491,-4.37222,3.54801,-0.839084,-2.16533,-0.87397,-1.93804,0.199491,-4.16445,5.17087,-2.98662,-2.09152,-0.900865,-0.395668,0.199491,-2.20152,6.36385,-0.775574,-2.12556,-0.867987,-0.423394,0.199491,-3.83386,6.94407,-1.36414,2.95964,0.253522,0.898391,0.199645,-1.33323,4.64103,-3.08355,2.85285,0.198954,0.892248,0.199491,
41.5312,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.11827,7.60058,-6.30306,-2.07075,-0.846844,-1.97928,0.199491,-4.37432,3.54924,-0.836983,-2.16405,-0.873289,-1.93844,0.199491,-4.1652,5.17168,-2.99278,-2.06624,-0.937747,-0.41559,0.199491,-2.1961,6.37124,-0.774122,-2.07984,-0.929308,-0.458285,0.199491,-3.8347,6.94808,-1.36471,2.91234,0.217909,0.887925,0.199645,-1.32729,4.64103,-3.08588,2.87533,0.217383,0.89698,0.199491,
41.5413,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.11128,7.6065,-6.31016,-2.08097,-0.85006,-1.97174,0.199491,-4.377,3.55072,-0.833986,-2.14359,-0.867805,-1.9535,0.199491,-4.16575,5.17236,-2.99773,-2.03584,-0.976685,-0.440495,0.199491,-2.19302,6.37792,-0.772821,-2.08692,-0.920965,-0.451392,0.199491,-3.83577,6.95106,-1.36372,2.8856,0.197893,0.882877,0.199645,-1.32225,4.64207,-3.08919,2.89767,0.235205,0.902219,0.199491,
41.5514,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.10266,7.61099,-6.31775,-2.2268,-0.885013,-1.8609,0.199491,-4.37937,3.55245,-0.832303,-2.15638,-0.87068,-1.94299,0.199491,-4.16624,5.17239,-3.00037,-2.02067,-0.994408,-0.453044,0.199491,-2.19168,6.38296,-0.769519,-2.12854,-0.864357,-0.417485,0.199491,-3.83714,6.953,-1.3625,2.95127,0.250689,0.897318,0.199645,-1.31859,4.64211,-3.09247,2.86267,0.208738,0.894948,0.199491,
41.5615,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.09408,7.61313,-6.32402,-2.34017,-0.904312,-1.77311,0.199491,-4.38224,3.55443,-0.8303,-2.17312,-0.87428,-1.92928,0.199491,-4.16596,5.17241,-3.00109,-2.01978,-0.995595,-0.453722,0.199491,-2.19212,6.38675,-0.766486,-2.11305,-0.886143,-0.427466,0.199491,-3.83788,6.95249,-1.35976,2.93168,0.2367,0.892608,0.199645,-1.31545,4.64098,-3.09488,2.85405,0.202788,0.893886,0.199491,
41.5716,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.08725,7.61401,-6.32925,-2.29023,-0.898566,-1.81298,0.199491,-4.3858,3.55648,-0.826328,-2.15047,-0.868216,-1.94576,0.199491,-4.16479,5.17276,-3.00035,-2.03039,-0.983735,-0.444892,0.199491,-2.19544,6.38753,-0.764749,-2.07722,-0.933544,-0.453373,0.199491,-3.83813,6.94927,-1.35595,2.87887,0.196194,0.881724,0.199645,-1.31163,4.63791,-3.09618,2.88838,0.230743,0.902486,0.199491,
41.5817,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.08107,7.61368,-6.33368,-2.13653,-0.869554,-1.93281,0.199491,-4.3889,3.55858,-0.823365,-2.15727,-0.869356,-1.93961,0.199491,-4.1635,5.17261,-2.99758,-2.05832,-0.949536,-0.421799,0.199491,-2.20023,6.38546,-0.761066,-2.10082,-0.904203,-0.431937,0.199491,-3.8386,6.94449,-1.35238,2.93073,0.2386,0.892954,0.199645,-1.30797,4.6319,-3.09647,2.89028,0.233718,0.904445,0.199491,
41.5918,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.07545,7.61128,-6.33699,-2.05402,-0.849281,-1.99656,0.199491,-4.39203,3.56082,-0.82104,-2.1837,-0.875004,-1.91829,0.199491,-4.16162,5.1722,-2.9927,-2.09272,-0.901428,-0.394233,0.199491,-2.20525,6.38314,-0.756349,-2.12967,-0.863314,-0.406784,0.199491,-3.83915,6.93773,-1.34805,2.94593,0.251555,0.896604,0.199645,-1.30644,4.62635,-3.09689,2.86351,0.214351,0.900009,0.199491,
41.6019,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.07153,7.60821,-6.34053,-2.13581,-0.874174,-1.93589,0.199491,-4.3947,3.56286,-0.816901,-2.1514,-0.866642,-1.94209,0.199491,-4.15986,5.17137,-2.98661,-2.12048,-0.856487,-0.372953,0.199491,-2.21221,6.38085,-0.753289,-2.10386,-0.89971,-0.423915,0.199491,-3.83997,6.93093,-1.3419,2.88267,0.202172,0.882454,0.199645,-1.30577,4.62217,-3.09767,2.87447,0.223477,0.903989,0.199491,
41.612,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.0691,7.60608,-6.34399,-2.28598,-0.907154,-1.82073,0.199491,-4.39715,3.56447,-0.813932,-2.14208,-0.863853,-1.94846,0.199491,-4.15899,5.16997,-2.98038,-2.12986,-0.8381,-0.36641,0.199491,-2.21959,6.37805,-0.750117,-2.07702,-0.933168,-0.442643,0.199491,-3.84123,6.92379,-1.33521,2.91656,0.229331,0.889283,0.199645,-1.30566,4.61786,-3.09979,2.8971,0.2408,0.910536,0.199491,
41.6221,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.06879,7.60674,-6.34777,-2.31207,-0.914002,-1.80172,0.199491,-4.39908,3.5655,-0.812479,-2.14623,-0.864599,-1.9448,0.199491,-4.1587,5.16804,-2.97422,-2.1243,-0.844215,-0.371329,0.199491,-2.22617,6.37428,-0.746815,-2.11029,-0.885245,-0.413893,0.199491,-3.84211,6.91521,-1.32884,2.95147,0.256274,0.896863,0.199645,-1.30614,4.61439,-3.10385,2.87547,0.224157,0.906562,0.199491,
41.6322,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.0713,7.61024,-6.35142,-2.16667,-0.889879,-1.91744,0.199491,-4.40035,3.56602,-0.811398,-2.13351,-0.861248,-1.95429,0.199491,-4.15872,5.16564,-2.96794,-2.10629,-0.869514,-0.38595,0.199491,-2.23247,6.36997,-0.745308,-2.11682,-0.87109,-0.406491,0.199491,-3.84213,6.90647,-1.32212,2.8882,0.205283,0.881461,0.199645,-1.30594,4.61202,-3.10932,2.86633,0.216605,0.905368,0.199491,
41.6423,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.0751,7.61474,-6.35355,-2.03745,-0.857399,-2.01854,0.199491,-4.40066,3.56613,-0.811123,-2.12794,-0.859786,-1.95849,0.199491,-4.159,5.16304,-2.96215,-2.06772,-0.921317,-0.417272,0.199491,-2.23904,6.36521,-0.745111,-2.07364,-0.925788,-0.43816,0.199491,-3.84181,6.8977,-1.31547,2.91754,0.227491,0.886532,0.199645,-1.30566,4.61049,-3.11492,2.89223,0.235277,0.911574,0.199491,
41.6524,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.07935,7.61884,-6.3539,-2.08301,-0.873173,-1.98562,0.199491,-4.4004,3.5658,-0.81125,-2.1187,-0.857397,-1.96564,0.199491,-4.1592,5.16022,-2.95557,-2.02789,-0.966866,-0.450609,0.199491,-2.24559,6.36001,-0.744647,-2.08389,-0.906899,-0.428344,0.199491,-3.84164,6.88958,-1.30877,2.95116,0.252396,0.893047,0.199645,-1.30676,4.61081,-3.11984,2.88171,0.226002,0.909131,0.199491,
